4.780000e+08	  3	  3000	  2476	1.336105335042398e-03	2.371373705661650e+02	1.485684842665203e+01
4.790000e+08	  3	  3000	   136	1.736621122562331e-03	2.371373705661650e+02	1.538418751655244e+01
4.800000e+08	  3	  3000	   352	1.933830110607136e-03	2.371373705661650e+02	1.591002020123064e+01
collision No.14	2.534832e+02[yr]	i=3, j=217	r_ij=5.317097762577978e-05	radius[3]+radius[217]=5.367509379113413e-05
4.810000e+08	  3	  3000	   490	1.712314368816767e-03	2.371373705661650e+02	1.643548003350833e+01
4.820000e+08	  3	  3000	  1694	1.280403934818566e-03	2.371373705661650e+02	1.696119407171292e+01
4.830000e+08	  3	  3000	   421	1.398375070783579e-03	2.371373705661650e+02	1.748756464464026e+01
4.840000e+08	  3	  3000	   361	1.649406431281459e-03	2.371373705661650e+02	1.801469934060011e+01
4.850000e+08	  3	  3000	   647	2.310732378254010e-03	2.371373705661650e+02	1.853962493967932e+01
4.860000e+08	  3	  3000	   386	1.136431964287947e-03	2.371373705661650e+02	1.906741007883262e+01
4.870000e+08	  3	  3000	   435	1.184222737005248e-03	2.371373705661650e+02	1.959340888471962e+01
4.880000e+08	  3	  3000	  2525	1.664857078610530e-03	2.371373705661650e+02	2.012051436909497e+01
4.890000e+08	  3	  3000	  2582	1.510978517712215e-03	2.371373705661650e+02	2.064687466908660e+01
4.900000e+08	  3	  3000	   805	1.297493878830324e-03	2.371373705661650e+02	2.117370999047832e+01
4.910000e+08	  3	  3000	  1694	2.000645049102586e-03	2.371373705661650e+02	2.169886781371031e+01
4.920000e+08	  3	  3000	   916	1.496181059918450e-03	2.371373705661650e+02	2.222514800198902e+01
4.930000e+08	  3	  3000	  1720	1.508199120310074e-03	2.371373705661650e+02	2.275049286781034e+01
4.940000e+08	  3	  3000	  1707	1.248752788257183e-03	2.371373705661650e+02	2.327691328599708e+01
4.950000e+08	  3	  3000	   276	1.723417096080563e-03	2.371373705661650e+02	2.380230079443700e+01
4.960000e+08	  3	  3000	  1257	1.505159327858333e-03	2.371373705661650e+02	2.433019697449164e+01
4.970000e+08	  3	  3000	  1983	2.663483822958289e-03	2.371373705661650e+02	2.485613989850471e+01
4.980000e+08	  3	  3000	  2512	2.004386556720154e-03	2.371373705661650e+02	2.538394139829395e+01
4.990000e+08	  3	  3000	  2592	1.142187591787514e-03	2.371373705661650e+02	2.591022572696724e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  3000	   837	1.924350393195767e-03	2.371373705661650e+02	2.643722369332735e+01
5.010000e+08	  3	  3000	   385	1.996898845861065e-03	2.371373705661650e+02	2.696366478077725e+01
5.020000e+08	  3	  3000	  2962	1.104740900879932e-03	2.371373705661650e+02	2.749020653794699e+01
5.030000e+08	  3	  3000	  1721	1.685311719205008e-03	2.371373705661650e+02	2.801625256817509e+01
5.040000e+08	  3	  3000	  2399	1.329293027683465e-03	2.371373705661650e+02	2.854211706966298e+01
5.050000e+08	  3	  3000	  1361	2.037480069221196e-03	2.371373705661650e+02	2.906673459942515e+01
5.060000e+08	  3	  3000	  2568	1.481870210407606e-03	2.371373705661650e+02	2.959380635451885e+01
5.070000e+08	  3	  3000	  2779	1.162936091095936e-03	2.371373705661650e+02	3.012025624056453e+01
5.080000e+08	  3	  3000	  2428	1.612161734160001e-03	2.371373705661650e+02	3.064603141702303e+01
5.090000e+08	  3	  3000	  2828	1.236517428454071e-03	2.371373705661650e+02	3.117331012036573e+01
5.100000e+08	  3	  3000	  2065	1.874439511705350e-03	2.371373705661650e+02	3.169876639040651e+01
5.110000e+08	  3	  3000	   715	1.732989110760336e-03	2.371373705661650e+02	3.222614655403630e+01
5.120000e+08	  3	  3000	  2810	1.575114318079429e-03	2.371373705661650e+02	3.275138376156484e+01
5.130000e+08	  3	  3000	  1600	1.320308740137304e-03	2.371373705661650e+02	3.327737160794251e+01
5.140000e+08	  3	  3000	  2986	2.191291553733621e-03	2.371373705661650e+02	3.380376757199176e+01
5.150000e+08	  3	  3000	  1906	1.243092446064275e-03	2.371373705661650e+02	3.433101898610082e+01
5.160000e+08	  3	  3000	  2727	1.871698957810909e-03	2.371373705661650e+02	3.485655860486573e+01
5.170000e+08	  3	  3000	  2401	1.297887288030420e-03	2.371373705661650e+02	3.538269469528383e+01
5.180000e+08	  3	  3000	  2154	1.716168651174162e-03	2.371373705661650e+02	3.591048306942833e+01
5.190000e+08	  3	  3000	  2733	1.179704721990573e-03	2.371373705661650e+02	3.643572200667423e+01
5.200000e+08	  3	  3000	    49	1.185882344848880e-03	2.371373705661650e+02	3.696278934514579e+01
5.210000e+08	  3	  3000	  1372	1.766660614185504e-03	2.371373705661650e+02	3.748961686809999e+01
5.220000e+08	  3	  3000	   287	2.433282853545276e-03	2.371373705661650e+02	3.801517057164352e+01
5.230000e+08	  3	  3000	  1123	1.599214138429803e-03	2.371373705661650e+02	3.854195563494948e+01
5.240000e+08	  3	  3000	  2492	1.933206629748381e-03	2.371373705661650e+02	3.906887095979527e+01
5.250000e+08	  3	  3000	   735	1.143511765903844e-03	2.371373705661650e+02	3.959448670267383e+01
5.260000e+08	  3	  3000	  2415	2.086338612165312e-03	2.371373705661650e+02	4.012141597316203e+01
5.270000e+08	  3	  3000	  1642	1.344200561981161e-03	2.371373705661650e+02	4.064758274116267e+01
5.280000e+08	  3	  3000	  2058	1.074919109435819e-03	2.371373705661650e+02	4.117432558546821e+01
5.290000e+08	  3	  3000	   534	1.695911442891646e-03	2.371373705661650e+02	4.169979959009427e+01
5.300000e+08	  3	  3000	  2279	1.895191035551195e-03	2.371373705661650e+02	4.222785429750239e+01
5.310000e+08	  3	  3000	    68	1.105027238373678e-03	2.371373705661650e+02	4.275223364899839e+01
5.320000e+08	  3	  3000	  2885	1.582294179843529e-03	2.371373705661650e+02	4.328039199365320e+01
5.330000e+08	  3	  3000	   382	1.339871408550146e-03	2.371373705661650e+02	4.380557942030813e+01
5.340000e+08	  3	  3000	  1600	1.475728484794673e-03	2.371373705661650e+02	4.433338108409207e+01
5.350000e+08	  3	  3000	  1722	1.230661391295225e-03	2.371373705661650e+02	4.485867410577073e+01
5.360000e+08	  3	  3000	  2745	1.900781597780244e-03	2.371373705661650e+02	4.538535327730419e+01
5.370000e+08	  3	  3000	  2396	1.222823756327294e-03	2.371373705661650e+02	4.591078170431214e+01
5.380000e+08	  3	  3000	   161	1.820142761660470e-03	2.371373705661650e+02	4.643873056288741e+01
5.390000e+08	  3	  3000	  2657	1.671318962871645e-03	2.371373705661650e+02	4.696424213381741e+01
5.400000e+08	  3	  3000	  2627	1.759588936916808e-03	2.371373705661650e+02	4.748985510638506e+01
5.410000e+08	  3	  3000	  1595	1.773149203235017e-03	2.371373705661650e+02	4.801716272891876e+01
5.420000e+08	  3	  3000	  1310	1.663665291925528e-03	2.371373705661650e+02	4.854181787231890e+01
5.430000e+08	  3	  3000	   933	1.704360912545847e-03	2.371373705661650e+02	4.906776007996508e+01
5.440000e+08	  3	  3000	  1452	1.884566962954223e-03	2.371373705661650e+02	4.959466852812551e+01
5.450000e+08	  3	  3000	   312	1.658175741365617e-03	2.371373705661650e+02	5.012075511274239e+01
5.460000e+08	  3	  3000	  2262	1.733920427410502e-03	2.371373705661650e+02	5.064712567294932e+01
5.470000e+08	  3	  3000	   776	2.202363721315530e-03	2.371373705661650e+02	5.117302827346052e+01
5.480000e+08	  3	  3000	    75	1.578678204462520e-03	2.371373705661650e+02	5.169880265293194e+01
5.490000e+08	  3	  3000	  2536	1.562529545216238e-03	2.371373705661650e+02	5.222546735986526e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  3000	  1199	1.485996180115839e-03	2.371373705661650e+02	5.275125141767863e+01
5.510000e+08	  3	  3000	  1459	1.663059595318698e-03	2.371373705661650e+02	5.327726167052945e+01
5.520000e+08	  3	  3000	   425	1.613986086379715e-03	2.371373705661650e+02	5.380239721424601e+01
5.530000e+08	  3	  3000	  1579	1.286235561314649e-03	2.371373705661650e+02	5.432979227757625e+01
5.540000e+08	  3	  3000	  1859	1.385965053054228e-03	2.371373705661650e+02	5.485494866963404e+01
5.550000e+08	  3	  3000	  1083	1.470099153682503e-03	2.371373705661650e+02	5.538118191297792e+01
5.560000e+08	  3	  3000	   365	1.438696209027725e-03	2.371373705661650e+02	5.590753293401362e+01
5.570000e+08	  3	  3000	  1832	1.227257444668321e-03	2.371373705661650e+02	5.643371852043001e+01
5.580000e+08	  3	  3000	   719	1.201691041165283e-03	2.371373705661650e+02	5.696108597300827e+01
5.590000e+08	  3	  3000	  1131	1.697277575080151e-03	2.371373705661650e+02	5.748663622342163e+01
5.600000e+08	  3	  3000	  1124	1.363937863654326e-03	2.371373705661650e+02	5.801232350811937e+01
5.610000e+08	  3	  3000	  2269	1.600484006033585e-03	2.371373705661650e+02	5.853846374188079e+01
5.620000e+08	  3	  3000	  2693	1.559496886796785e-03	2.371373705661650e+02	5.906464504080230e+01
5.630000e+08	  3	  3000	   997	1.175729595950709e-03	2.371373705661650e+02	5.959147468869296e+01
5.640000e+08	  3	  3000	  2855	1.190335965423422e-03	2.371373705661650e+02	6.011764174236142e+01
5.650000e+08	  3	  3000	  2333	1.728808596692210e-03	2.371373705661650e+02	6.064454607721000e+01
5.660000e+08	  3	  3000	  1951	1.539506777739866e-03	2.371373705661650e+02	6.117019704630177e+01
5.670000e+08	  3	  3000	   848	1.266425666281105e-03	2.371373705661650e+02	6.169778738698488e+01
5.680000e+08	  3	  3000	  1462	1.800219284051055e-03	2.371373705661650e+02	6.222317627836994e+01
5.690000e+08	  3	  3000	  2040	1.771005373224708e-03	2.371373705661650e+02	6.274971465023042e+01
5.700000e+08	  3	  3000	   107	1.367196638998262e-03	2.371373705661650e+02	6.327537751945094e+01
5.710000e+08	  3	  3000	  2378	1.463826198022319e-03	2.371373705661650e+02	6.380123635456710e+01
5.720000e+08	  3	  3000	   777	1.485010753214161e-03	2.371373705661650e+02	6.432865886458879e+01
5.730000e+08	  3	  3000	  2375	1.882724893837770e-03	2.371373705661650e+02	6.485421680101162e+01
5.740000e+08	  3	  3000	  1295	1.705121201814376e-03	2.371373705661650e+02	6.538085211272681e+01
5.750000e+08	  3	  3000	  1939	1.480094927157556e-03	2.371373705661650e+02	6.590598222165765e+01
5.760000e+08	  3	  3000	  1087	1.145654511380018e-03	2.371373705661650e+02	6.643334928603903e+01
5.770000e+08	  3	  3000	  1654	1.854754538989270e-03	2.371373705661650e+02	6.695871117437112e+01
5.780000e+08	  3	  3000	  1155	1.204115261838490e-03	2.371373705661650e+02	6.748598376050418e+01
5.790000e+08	  3	  3000	  1054	1.852846975414635e-03	2.371373705661650e+02	6.801243719504136e+01
5.800000e+08	  3	  3000	   442	1.244488387784902e-03	2.371373705661650e+02	6.853713982779907e+01
5.810000e+08	  3	  3000	  1802	2.172630981622060e-03	2.371373705661650e+02	6.906487499662637e+01
5.820000e+08	  3	  3000	   425	2.556199572016776e-03	2.371373705661650e+02	6.958800361914322e+01
5.830000e+08	  3	  3000	   302	1.880822950307788e-03	2.371373705661650e+02	7.011673444317827e+01
5.840000e+08	  3	  3000	  1522	1.333287025869372e-03	2.371373705661650e+02	7.064029075309990e+01
5.850000e+08	  3	  3000	  1651	1.481030187858977e-03	2.371373705661650e+02	7.116672679310649e+01
5.860000e+08	  3	  3000	  1421	1.625036073982445e-03	2.371373705661650e+02	7.169226381211462e+01
5.870000e+08	  3	  3000	  2773	1.778319501864450e-03	2.371373705661650e+02	7.221885015731269e+01
5.880000e+08	  3	  3000	  1156	1.697740805251739e-03	2.371373705661650e+02	7.274551651778795e+01
5.890000e+08	  3	  3000	  1200	1.343081142459345e-03	2.371373705661650e+02	7.326949454309299e+01
5.900000e+08	  3	  3000	  2042	1.857854554237458e-03	2.371373705661650e+02	7.379568935842043e+01
5.910000e+08	  3	  3000	  1436	1.619437955256134e-03	2.371373705661650e+02	7.432216529834575e+01
5.920000e+08	  3	  3000	  2731	1.571568332864706e-03	2.371373705661650e+02	7.484946188839318e+01
5.930000e+08	  3	  3000	  2774	1.652654673174829e-03	2.371373705661650e+02	7.537401333522976e+01
5.940000e+08	  3	  3000	  1450	1.667802096322762e-03	2.371373705661650e+02	7.590136028155669e+01
5.950000e+08	  3	  3000	  1354	1.409777358334989e-03	2.371373705661650e+02	7.642707335127749e+01
5.960000e+08	  3	  3000	  2044	1.607190831437552e-03	2.371373705661650e+02	7.695266284325113e+01
5.970000e+08	  3	  3000	  1483	1.531982662734555e-03	2.371373705661650e+02	7.747956950883487e+01
5.980000e+08	  3	  3000	  2345	1.425772184646362e-03	2.371373705661650e+02	7.800460865280000e+01
5.990000e+08	  3	  3000	  2109	1.311974259242982e-03	2.371373705661650e+02	7.853263888996666e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  3000	  2463	1.048317198699136e-03	2.371373705661650e+02	7.905755230623868e+01
6.010000e+08	  3	  3000	  1941	1.219442460387375e-03	3.162277660168373e+02	4.934583985122431e-01
6.020000e+08	  3	  3000	    30	1.138580834697903e-03	3.162277660168373e+02	1.018376187076139e+00
6.030000e+08	  3	  3000	   454	1.197769584785290e-03	3.162277660168373e+02	1.543978138800430e+00
6.040000e+08	  3	  3000	  1556	1.349345370750267e-03	3.162277660168373e+02	2.068490790708598e+00
6.050000e+08	  3	  3000	   287	1.928040081534469e-03	3.162277660168373e+02	2.594966168409318e+00
6.060000e+08	  3	  3000	  2286	1.655432241272947e-03	3.162277660168373e+02	3.119688826116392e+00
6.070000e+08	  3	  3000	  2932	1.228973623723782e-03	3.162277660168373e+02	3.645804450051778e+00
6.080000e+08	  3	  3000	  1280	2.211375371458360e-03	3.162277660168373e+02	4.170644827542248e+00
6.090000e+08	  3	  3000	    38	1.934057306686500e-03	3.162277660168373e+02	4.695936007468779e+00
6.100000e+08	  3	  3000	  2691	1.328736994514578e-03	3.162277660168373e+02	5.220301383527937e+00
6.110000e+08	  3	  3000	   175	1.133844415906480e-03	3.162277660168373e+02	5.746007873604245e+00
6.120000e+08	  3	  3000	  1771	1.765259708128400e-03	3.162277660168373e+02	6.272163456236357e+00
6.130000e+08	  3	  3000	  2631	1.832976681707289e-03	3.162277660168373e+02	6.799041510127894e+00
6.140000e+08	  3	  3000	   530	1.110062149876851e-03	3.162277660168373e+02	7.324909681641373e+00
6.150000e+08	  3	  3000	  2258	1.106355072064330e-03	3.162277660168373e+02	7.850814554704574e+00
6.160000e+08	  3	  3000	  1549	2.253621714664011e-03	3.162277660168373e+02	8.375429682098051e+00
6.170000e+08	  3	  3000	  2728	2.113708765669327e-03	3.162277660168373e+02	8.901762525221555e+00
6.180000e+08	  3	  3000	  1909	1.690393527952858e-03	3.162277660168373e+02	9.428193037244432e+00
6.190000e+08	  3	  3000	  1573	1.228072559893056e-03	3.162277660168373e+02	9.953585953014189e+00
6.200000e+08	  3	  3000	   887	1.673663765801049e-03	3.162277660168373e+02	1.048033439818545e+01
6.210000e+08	  3	  3000	  2169	1.638604169699698e-03	3.162277660168373e+02	1.100515633945459e+01
6.220000e+08	  3	  3000	  2934	1.313995712409424e-03	3.162277660168373e+02	1.153186776673883e+01
6.230000e+08	  3	  3000	  1405	2.096596909338282e-03	3.162277660168373e+02	1.205806878217369e+01
6.240000e+08	  3	  3000	  1571	1.375122587831330e-03	3.162277660168373e+02	1.258407703828508e+01
6.250000e+08	  3	  3000	  1206	1.721158217204224e-03	3.162277660168373e+02	1.310946810281258e+01
6.260000e+08	  3	  3000	  2906	1.611876221620136e-03	3.162277660168373e+02	1.363570103960235e+01
6.270000e+08	  3	  3000	   297	1.694874356235210e-03	3.162277660168373e+02	1.416045173471815e+01
6.280000e+08	  3	  3000	  1209	1.188143267182055e-03	3.162277660168373e+02	1.468666335841008e+01
6.290000e+08	  3	  3000	  1394	1.955270032253199e-03	3.162277660168373e+02	1.521082436741018e+01
6.300000e+08	  3	  3000	   653	1.449024921148106e-03	3.162277660168373e+02	1.573625088835171e+01
6.310000e+08	  3	  3000	  2762	1.364680272275253e-03	3.162277660168373e+02	1.626216684901950e+01
6.320000e+08	  3	  3000	  2530	2.064872490406225e-03	3.162277660168373e+02	1.678696021525468e+01
6.330000e+08	  3	  3000	  1141	1.852840544006058e-03	3.162277660168373e+02	1.731220954490028e+01
6.340000e+08	  3	  3000	   911	1.626039090569414e-03	3.162277660168373e+02	1.783573503087670e+01
6.350000e+08	  3	  3000	  2686	1.333636941691672e-03	3.162277660168373e+02	1.836306914728952e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2686]	= 8.379488e-03
E_error	= 9.069923598638735e-01
L_error	= 2.197800421791622e+13
dE_correct	= 0.000000000000000e+00
step	= 6.350000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14159.379131[s]
user time	= 41567.948000[s]
system time	= 838.308000[s]
Execution Time	(total	= 1.415938e+04 [s])
Corrector		= 6.042574e+03 [s]	42.68 [%]
Predictor		= 3.260876e+03 [s]	23.03 [%]
Iteration		= 2.548021e+03 [s]	18.00 [%]
Fragmentation		= 1.287492e+03 [s]	 9.09 [%]
Orbital_Elements	= 7.063190e+01 [s]	 0.50 [%]
Collision_Judgement	= 2.554605e+00 [s]	 0.02 [%]
Energy			= 4.884940e-01 [s]	 0.00 [%]
Others			= 9.467408e+02 [s]	 6.69 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.350000e+08	  3	  3000	  2686	1.333636941691672e-03	3.162277660168373e+02	1.836306914728951e+01
6.360000e+08	  3	  3000	   256	1.765037358515281e-03	3.162277660168373e+02	1.888741804584301e+01
6.370000e+08	  3	  3000	  1330	1.300216017527594e-03	3.162277660168373e+02	1.941344427142255e+01
6.380000e+08	  3	  3000	  2969	1.856520141212314e-03	3.162277660168373e+02	1.993920245502163e+01
6.390000e+08	  3	  3000	   551	1.691517629800222e-03	3.162277660168373e+02	2.046468081913267e+01
6.400000e+08	  3	  3000	  1596	1.924633142373809e-03	3.162277660168373e+02	2.098981531832706e+01
6.410000e+08	  3	  3000	   374	2.003947380378868e-03	3.162277660168373e+02	2.151592822351438e+01
6.420000e+08	  3	  3000	  1769	1.753842802085380e-03	3.162277660168373e+02	2.204163808113779e+01
6.430000e+08	  3	  3000	  2315	1.260343633369039e-03	3.162277660168373e+02	2.256616243251410e+01
6.440000e+08	  3	  3000	  1507	1.414494534224835e-03	3.162277660168373e+02	2.309281551587209e+01
6.450000e+08	  3	  3000	  2071	1.343712546994756e-03	3.162277660168373e+02	2.361794281536576e+01
6.460000e+08	  3	  3000	  2600	1.281579008642657e-03	3.162277660168373e+02	2.414414081056176e+01
6.470000e+08	  3	  3000	   442	1.615810527657866e-03	3.162277660168373e+02	2.466834821741713e+01
6.480000e+08	  3	  3000	  2377	1.835594409656591e-03	3.162277660168373e+02	2.519429009085925e+01
6.490000e+08	  3	  3000	   186	1.728110139709642e-03	3.162277660168373e+02	2.571905370926692e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  3000	  2983	2.079080343737266e-03	3.162277660168373e+02	2.624647934195347e+01
6.510000e+08	  3	  3000	  1914	1.874297848615339e-03	3.162277660168373e+02	2.677003583392597e+01
6.520000e+08	  3	  3000	  1886	1.368557538355354e-03	3.162277660168373e+02	2.729742872162659e+01
6.530000e+08	  3	  3000	  2984	1.511346580093170e-03	3.162277660168373e+02	2.782289559016758e+01
6.540000e+08	  3	  3000	  2863	1.230323831628070e-03	3.162277660168373e+02	2.834904085995895e+01
6.550000e+08	  3	  3000	  1406	1.372005626999217e-03	3.162277660168373e+02	2.887369237100115e+01
6.560000e+08	  3	  3000	  1403	1.514896346161925e-03	3.162277660168373e+02	2.939904240305231e+01
6.570000e+08	  3	  3000	   508	1.574421581179520e-03	3.162277660168373e+02	2.992455694837624e+01
6.580000e+08	  3	  3000	  1877	1.209048165607439e-03	3.162277660168373e+02	3.045204044530354e+01
6.590000e+08	  3	  3000	  2809	1.990710771365522e-03	3.162277660168373e+02	3.097800869758594e+01
6.600000e+08	  3	  3000	  1119	1.592609961392883e-03	3.162277660168373e+02	3.150459772624689e+01
6.610000e+08	  3	  3000	   321	1.759405620257696e-03	3.162277660168373e+02	3.203071738970284e+01
6.620000e+08	  3	  3000	   932	1.856464153753353e-03	3.162277660168373e+02	3.255630194733159e+01
6.630000e+08	  3	  3000	  1941	1.531678955384697e-03	3.162277660168373e+02	3.308368926649819e+01
6.640000e+08	  3	  3000	  1709	1.925587506008162e-03	3.162277660168373e+02	3.360947787424067e+01
6.650000e+08	  3	  3000	  2383	1.706900800574462e-03	3.162277660168373e+02	3.413547357539987e+01
6.660000e+08	  3	  3000	   260	1.764974838151120e-03	3.162277660168373e+02	3.466222276276963e+01
6.670000e+08	  3	  3000	  1452	2.221653806046590e-03	3.162277660168373e+02	3.518829119169927e+01
6.680000e+08	  3	  3000	   786	1.239389631267902e-03	3.162277660168373e+02	3.571422891260611e+01
6.690000e+08	  3	  3000	   613	1.714799758758385e-03	3.162277660168373e+02	3.624137932540322e+01
6.700000e+08	  3	  3000	   793	2.022342225173238e-03	3.162277660168373e+02	3.676696989316378e+01
6.710000e+08	  3	  3000	  1618	1.956591099742388e-03	3.162277660168373e+02	3.729310297309810e+01
6.720000e+08	  3	  3000	  2173	1.375152009467056e-03	3.162277660168373e+02	3.781933048374011e+01
6.730000e+08	  3	  3000	   909	1.609664828593045e-03	3.162277660168373e+02	3.834564156389959e+01
6.740000e+08	  3	  3000	  2946	2.271794385074207e-03	3.162277660168373e+02	3.887037808230199e+01
6.750000e+08	  3	  3000	   157	1.117641635582197e-03	3.162277660168373e+02	3.939698327909056e+01
6.760000e+08	  3	  3000	  2810	1.792133308651763e-03	3.162277660168373e+02	3.992330202858147e+01
6.770000e+08	  3	  3000	  1880	2.435067066040398e-03	3.162277660168373e+02	4.044883129103390e+01
6.780000e+08	  3	  3000	  2723	1.716032774935407e-03	3.162277660168373e+02	4.097524664330865e+01
6.790000e+08	  3	  3000	  1478	1.264905809869590e-03	3.162277660168373e+02	4.150163901866922e+01
6.800000e+08	  3	  3000	   606	1.663814104862330e-03	3.162277660168373e+02	4.202813939871567e+01
6.810000e+08	  3	  3000	  1464	1.730300728755257e-03	3.162277660168373e+02	4.255427982594987e+01
6.820000e+08	  3	  3000	  2785	1.128892171337493e-03	3.162277660168373e+02	4.308003301993881e+01
6.830000e+08	  3	  3000	    93	2.028268775126103e-03	3.162277660168373e+02	4.360602256964435e+01
6.840000e+08	  3	  3000	   327	2.053165350176159e-03	3.162277660168373e+02	4.413242323488854e+01
6.850000e+08	  3	  3000	   394	1.629484604016158e-03	3.162277660168373e+02	4.465907156356119e+01
6.860000e+08	  3	  3000	   843	1.663707482189219e-03	3.162277660168373e+02	4.518433310404011e+01
6.870000e+08	  3	  3000	  1156	1.721345984544747e-03	3.162277660168373e+02	4.571106253517779e+01
6.880000e+08	  3	  3000	  1889	1.844189546536774e-03	3.162277660168373e+02	4.623703083223207e+01
6.890000e+08	  3	  3000	   918	1.687262026113012e-03	3.162277660168373e+02	4.676324814961575e+01
6.900000e+08	  3	  3000	  2898	1.650602744013122e-03	3.162277660168373e+02	4.728854899917211e+01
6.910000e+08	  3	  3000	   268	1.694973459201387e-03	3.162277660168373e+02	4.781547712385942e+01
6.920000e+08	  3	  3000	  1191	1.218439434293865e-03	3.162277660168373e+02	4.834163940762959e+01
6.930000e+08	  3	  3000	  1252	1.436177466279669e-03	3.162277660168373e+02	4.886795089992470e+01
6.940000e+08	  3	  3000	  1331	1.440401724985736e-03	3.162277660168373e+02	4.939369321812897e+01
6.950000e+08	  3	  3000	   244	2.219058600849388e-03	3.162277660168373e+02	4.991974704375861e+01
6.960000e+08	  3	  3000	  2380	1.264173194209393e-03	3.162277660168373e+02	5.044591141399001e+01
6.970000e+08	  3	  3000	  1458	1.625839164099187e-03	3.162277660168373e+02	5.097198540344167e+01
6.980000e+08	  3	  3000	  2101	1.480858883485067e-03	3.162277660168373e+02	5.149816222428802e+01
6.990000e+08	  3	  3000	   833	1.777896570835765e-03	3.162277660168373e+02	5.202350122589011e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.000000e+08	  3	  3000	  2225	1.376623118135215e-03	3.162277660168373e+02	5.255059155414502e+01
7.010000e+08	  3	  3000	  1686	1.140019967842585e-03	3.162277660168373e+02	5.307666402587260e+01
7.020000e+08	  3	  3000	   276	1.399419333939697e-03	3.162277660168373e+02	5.360449189062049e+01
7.030000e+08	  3	  3000	  1314	1.828319943301923e-03	3.162277660168373e+02	5.412889355204810e+01
7.040000e+08	  3	  3000	  2945	2.106443169000358e-03	3.162277660168373e+02	5.465544032094596e+01
7.050000e+08	  3	  3000	   140	1.009817832201504e-03	3.162277660168373e+02	5.518094125512210e+01
7.060000e+08	  3	  3000	  2945	2.003671349131640e-03	3.162277660168373e+02	5.570548212457796e+01
7.070000e+08	  3	  3000	  2819	1.874960774511378e-03	3.162277660168373e+02	5.623133179440974e+01
7.080000e+08	  3	  3000	   597	2.306244646549782e-03	3.162277660168373e+02	5.675782033892418e+01
7.090000e+08	  3	  3000	   231	1.652827961321468e-03	3.162277660168373e+02	5.728308707436377e+01
7.100000e+08	  3	  3000	  1837	1.685500109898249e-03	3.162277660168373e+02	5.781000163628490e+01
7.110000e+08	  3	  3000	  2074	2.097153702489968e-03	3.162277660168373e+02	5.833539021384536e+01
7.120000e+08	  3	  3000	   205	1.551326905686902e-03	3.162277660168373e+02	5.886224133953865e+01
7.130000e+08	  3	  3000	  2125	1.784325174631497e-03	3.162277660168373e+02	5.938812901192104e+01
7.140000e+08	  3	  3000	  2380	1.323567196183508e-03	3.162277660168373e+02	5.991486861176049e+01
7.150000e+08	  3	  3000	  1700	1.119685211116680e-03	3.162277660168373e+02	6.044103377905979e+01
7.160000e+08	  3	  3000	   203	1.402929420390651e-03	3.162277660168373e+02	6.096699410283559e+01
7.170000e+08	  3	  3000	  2282	1.489981898165160e-03	3.162277660168373e+02	6.149394612212292e+01
7.180000e+08	  3	  3000	  2467	1.472601007276622e-03	3.162277660168373e+02	6.202056574861434e+01
7.190000e+08	  3	  3000	   190	1.498322623109191e-03	3.162277660168373e+02	6.254686401014557e+01
7.200000e+08	  3	  3000	  2473	1.047096146647876e-03	3.162277660168373e+02	6.307325139860022e+01
7.210000e+08	  3	  3000	  2101	1.515498148501625e-03	3.162277660168373e+02	6.359937307845345e+01
7.220000e+08	  3	  3000	  2563	1.157631375932922e-03	3.162277660168373e+02	6.412498103360659e+01
7.230000e+08	  3	  3000	  2799	1.236612182693358e-03	3.162277660168373e+02	6.465157337929936e+01
7.240000e+08	  3	  3000	  2220	1.532014537533224e-03	3.162277660168373e+02	6.517795290559148e+01
7.250000e+08	  3	  3000	   647	1.996249050903709e-03	3.162277660168373e+02	6.570439083889691e+01
7.260000e+08	  3	  3000	  1072	1.619250190554369e-03	3.162277660168373e+02	6.623073803363668e+01
7.270000e+08	  3	  3000	  2938	1.690120251974988e-03	3.162277660168373e+02	6.675752727951891e+01
