myid = 5	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc3E-2_nofrag_acc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
RELOCATE_PARTICLE	0
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.066000e+09	  1	   977	   287	1.140637180570476e-03	1.333521432163321e+03	3.719164635432347e+02
1.067000e+09	  1	   977	   159	1.511274873328976e-03	1.333521432163321e+03	3.735258915208490e+02
1.068000e+09	  1	   977	   228	1.086999586948692e-03	1.333521432163321e+03	3.751399606086870e+02
1.069000e+09	  1	   977	   645	1.658589351604707e-03	1.333521432163321e+03	3.767525499526046e+02
1.070000e+09	  1	   977	   241	2.267360917140432e-03	1.333521432163321e+03	3.783655425568237e+02
1.071000e+09	  1	   977	   786	1.341434506830912e-03	1.333521432163321e+03	3.799768076053166e+02
1.072000e+09	  1	   977	   383	9.781782414615698e-04	1.333521432163321e+03	3.815906324052650e+02
1.073000e+09	  1	   977	    55	1.902473545256347e-03	1.333521432163321e+03	3.832014671524313e+02
1.074000e+09	  1	   977	   647	1.331850026542720e-03	1.333521432163321e+03	3.848156344982169e+02
1.075000e+09	  1	   977	   967	1.736570517255989e-03	1.333521432163321e+03	3.864268524261701e+02
1.076000e+09	  1	   977	   789	2.136884188589178e-03	1.333521432163321e+03	3.880409693698344e+02
1.077000e+09	  1	   977	   812	1.341761790496555e-03	1.333521432163321e+03	3.896534315387932e+02
1.078000e+09	  1	   977	   772	1.685172437455391e-03	1.333521432163321e+03	3.912636936620962e+02
1.079000e+09	  1	   977	   877	1.337259222334926e-03	1.333521432163321e+03	3.928693283460591e+02
1.080000e+09	  1	   977	   302	1.613220973357581e-03	1.333521432163321e+03	3.944813897678945e+02
1.081000e+09	  1	   977	   175	1.653034525704727e-03	1.333521432163321e+03	3.960932585482220e+02
1.082000e+09	  1	   977	   293	2.057844580358557e-03	1.333521432163321e+03	3.977016237741929e+02
1.083000e+09	  1	   977	   621	1.653996113978285e-03	1.333521432163321e+03	3.993121905220758e+02
1.084000e+09	  1	   977	   335	1.615190244851624e-03	1.333521432163321e+03	4.009261043046413e+02
1.085000e+09	  1	   977	   333	1.333419090595559e-03	1.333521432163321e+03	4.025362194225174e+02
1.086000e+09	  1	   977	   963	1.392107461981569e-03	1.333521432163321e+03	4.041481690026714e+02
1.087000e+09	  1	   977	   512	1.014045869505806e-03	1.333521432163321e+03	4.057592726039631e+02
1.088000e+09	  1	   977	   256	8.826439167522592e-04	1.333521432163321e+03	4.073691711935185e+02
1.089000e+09	  1	   977	   262	1.576627964429080e-03	1.333521432163321e+03	4.089823583815449e+02
1.090000e+09	  1	   977	   822	1.705469574215729e-03	1.333521432163321e+03	4.105938681826365e+02
1.091000e+09	  1	   977	   260	1.878972135905749e-03	1.333521432163321e+03	4.122074858353344e+02
1.092000e+09	  1	   977	   360	1.371816753511664e-03	1.333521432163321e+03	4.138180225851050e+02
1.093000e+09	  1	   977	   405	1.262254922941026e-03	1.333521432163321e+03	4.154315656177336e+02
1.094000e+09	  1	   977	   666	1.714920852293389e-03	1.333521432163321e+03	4.170431492001906e+02
1.095000e+09	  1	   977	   900	1.917353208011783e-03	1.333521432163321e+03	4.186575611670968e+02
1.096000e+09	  1	   977	    17	1.530507040465832e-03	1.333521432163321e+03	4.202671602423906e+02
1.097000e+09	  1	   977	   268	1.392394958792843e-03	1.333521432163321e+03	4.218790422542850e+02
1.098000e+09	  1	   977	   733	1.310312761282002e-03	1.333521432163321e+03	4.234899628440143e+02
1.099000e+09	  1	   977	   309	1.428370968019048e-03	1.333521432163321e+03	4.251016813507997e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.100000e+09	  1	   977	   289	1.299952129480677e-03	1.333521432163321e+03	4.267120237811080e+02
1.101000e+09	  1	   977	   128	1.619424553276961e-03	1.333521432163321e+03	4.283238479497072e+02
1.102000e+09	  1	   977	   509	1.430395948178678e-03	1.333521432163321e+03	4.299339952663931e+02
1.103000e+09	  1	   977	   679	1.235957292269479e-03	1.333521432163321e+03	4.315414687010517e+02
1.104000e+09	  1	   977	   480	1.161785480034758e-03	1.333521432163321e+03	4.331535294105175e+02
1.105000e+09	  1	   977	   588	1.581891755117300e-03	1.333521432163321e+03	4.347663162113482e+02
1.106000e+09	  1	   977	   191	1.072526583436657e-03	1.333521432163321e+03	4.363777017159342e+02
1.107000e+09	  1	   977	   577	1.407080364447517e-03	1.333521432163321e+03	4.379913079532107e+02
1.108000e+09	  1	   977	   900	1.567310283753017e-03	1.333521432163321e+03	4.396028247792852e+02
1.109000e+09	  1	   977	   867	1.510999403500982e-03	1.333521432163321e+03	4.412159329381800e+02
1.110000e+09	  1	   977	   499	1.712941429102944e-03	1.333521432163321e+03	4.428282220051415e+02
1.111000e+09	  1	   977	   233	1.567946114445976e-03	1.333521432163321e+03	4.444392708516281e+02
1.112000e+09	  1	   977	   243	1.700010459674376e-03	1.778279410038919e+03	1.291402463959453e+00
1.113000e+09	  1	   977	    34	1.635775356516280e-03	1.778279410038919e+03	2.902625474771249e+00
1.114000e+09	  1	   977	   128	1.728499827259547e-03	1.778279410038919e+03	4.515214495251489e+00
1.115000e+09	  1	   977	   167	1.941522510794858e-03	1.778279410038919e+03	6.123752228694472e+00
1.116000e+09	  1	   977	   260	1.323870914910112e-03	1.778279410038919e+03	7.734780541997798e+00
1.117000e+09	  1	   977	   727	1.627070593674747e-03	1.778279410038919e+03	9.345007488502475e+00
1.118000e+09	  1	   977	   121	1.367742456726826e-03	1.778279410038919e+03	1.095725079244048e+01
1.119000e+09	  1	   977	   441	1.726593206920482e-03	1.778279410038919e+03	1.256930727116372e+01
1.120000e+09	  1	   977	   860	1.555507147800398e-03	1.778279410038919e+03	1.418067720847333e+01
1.121000e+09	  1	   977	   919	1.920813482490133e-03	1.778279410038919e+03	1.578926378929085e+01
1.122000e+09	  1	   977	    49	1.875983142206645e-03	1.778279410038919e+03	1.739817755279953e+01
1.123000e+09	  1	   977	   277	1.566436731631343e-03	1.778279410038919e+03	1.901042552714464e+01
1.124000e+09	  1	   977	   724	1.700911881450305e-03	1.778279410038919e+03	2.062032873974551e+01
1.125000e+09	  1	   977	   861	1.862586823527108e-03	1.778279410038919e+03	2.223417192395491e+01
1.126000e+09	  1	   977	   296	1.485869176843517e-03	1.778279410038919e+03	2.384124594193125e+01
1.127000e+09	  1	   977	   170	1.469518203254130e-03	1.778279410038919e+03	2.545378806350196e+01
1.128000e+09	  1	   977	   791	8.599367928780914e-04	1.778279410038919e+03	2.706499258981870e+01
1.129000e+09	  1	   977	   102	1.273171539945979e-03	1.778279410038919e+03	2.867636731173171e+01
1.130000e+09	  1	   977	    48	1.535643769481825e-03	1.778279410038919e+03	3.028904072604950e+01
1.131000e+09	  1	   977	   427	1.991699287206721e-03	1.778279410038919e+03	3.190114971138660e+01
1.132000e+09	  1	   977	   837	1.485656074777680e-03	1.778279410038919e+03	3.351355197596320e+01
1.133000e+09	  1	   977	   915	1.644357454044611e-03	1.778279410038919e+03	3.512441575731230e+01
1.134000e+09	  1	   977	   136	1.510925995226671e-03	1.778279410038919e+03	3.673754391313229e+01
1.135000e+09	  1	   977	   314	1.495625590815240e-03	1.778279410038919e+03	3.834807793455212e+01
1.136000e+09	  1	   977	    35	1.511614923108457e-03	1.778279410038919e+03	3.996012309666855e+01
1.137000e+09	  1	   977	   577	1.460918583262241e-03	1.778279410038919e+03	4.156848198290654e+01
1.138000e+09	  1	   977	    59	2.072165947431375e-03	1.778279410038919e+03	4.317842236389174e+01
1.139000e+09	  1	   977	    77	1.035640699804408e-03	1.778279410038919e+03	4.479197972196854e+01
1.140000e+09	  1	   977	   661	1.444508693079483e-03	1.778279410038919e+03	4.640215749931262e+01
1.141000e+09	  1	   977	   236	1.660843835829053e-03	1.778279410038919e+03	4.801312107806637e+01
1.142000e+09	  1	   977	   354	1.768387944661496e-03	1.778279410038919e+03	4.962631436202948e+01
1.143000e+09	  1	   977	   935	1.760354682729280e-03	1.778279410038919e+03	5.123729518263143e+01
1.144000e+09	  1	   977	    69	1.314396710575144e-03	1.778279410038919e+03	5.284972274882767e+01
1.145000e+09	  1	   977	   866	1.356814227200425e-03	1.778279410038919e+03	5.446305092389480e+01
1.146000e+09	  1	   977	   755	1.552107623300465e-03	1.778279410038919e+03	5.607445767275188e+01
1.147000e+09	  1	   977	   266	1.532325563331100e-03	1.778279410038919e+03	5.768691234022997e+01
1.148000e+09	  1	   977	    46	1.459448160621897e-03	1.778279410038919e+03	5.929881432836357e+01
1.149000e+09	  1	   977	   279	1.949315858416549e-03	1.778279410038919e+03	6.091272128179342e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.150000e+09	  1	   977	   120	1.129127128709588e-03	1.778279410038919e+03	6.252000860895951e+01
1.151000e+09	  1	   977	   620	1.413102887324080e-03	1.778279410038919e+03	6.413272630627834e+01
1.152000e+09	  1	   977	   614	1.939372715498377e-03	1.778279410038919e+03	6.574386715858734e+01
1.153000e+09	  1	   977	   465	1.366248205942317e-03	1.778279410038919e+03	6.735860896865528e+01
1.154000e+09	  1	   977	   781	1.314366208694025e-03	1.778279410038919e+03	6.896810794836814e+01
1.155000e+09	  1	   977	   836	2.397346183364716e-03	1.778279410038919e+03	7.058229737866749e+01
1.156000e+09	  1	   977	   885	1.439012850375993e-03	1.778279410038919e+03	7.219255475783397e+01
1.157000e+09	  1	   977	   101	1.581788442560534e-03	1.778279410038919e+03	7.380251002457149e+01
1.158000e+09	  1	   977	   314	1.385703623961013e-03	1.778279410038919e+03	7.541488079996013e+01
1.159000e+09	  1	   977	   697	2.466735308473419e-03	1.778279410038919e+03	7.702802333575498e+01
1.160000e+09	  1	   977	   730	1.357787867363628e-03	1.778279410038919e+03	7.864037023733771e+01
1.161000e+09	  1	   977	   459	1.350177548856231e-03	1.778279410038919e+03	8.025271928906579e+01
1.162000e+09	  1	   977	   518	1.502315329227133e-03	1.778279410038919e+03	8.186551544027286e+01
1.163000e+09	  1	   977	   835	1.796483348722626e-03	1.778279410038919e+03	8.347738008353274e+01
1.164000e+09	  1	   977	   878	1.429031491701174e-03	1.778279410038919e+03	8.509207636199194e+01
1.165000e+09	  1	   977	   536	1.779106430277055e-03	1.778279410038919e+03	8.670089720069922e+01
1.166000e+09	  1	   977	   489	1.101736739696947e-03	1.778279410038919e+03	8.831411018628633e+01
1.167000e+09	  1	   977	   674	1.714853044321010e-03	1.778279410038919e+03	8.992498966241489e+01
1.168000e+09	  1	   977	   763	1.410550195030632e-03	1.778279410038919e+03	9.153757860318898e+01
1.169000e+09	  1	   977	   326	2.032369696320910e-03	1.778279410038919e+03	9.315077621806461e+01
1.170000e+09	  1	   977	   359	1.969324474112724e-03	1.778279410038919e+03	9.476261792255166e+01
1.171000e+09	  1	   977	   794	1.467656090708927e-03	1.778279410038919e+03	9.637572469599570e+01
1.172000e+09	  1	   977	   672	1.746530815782612e-03	1.778279410038919e+03	9.798677996850491e+01
1.173000e+09	  1	   977	   375	1.744820130721675e-03	1.778279410038919e+03	9.960011770881802e+01
1.174000e+09	  1	   977	    20	1.846748138421369e-03	1.778279410038919e+03	1.012129554434095e+02
1.175000e+09	  1	   977	   673	2.092946697298841e-03	1.778279410038919e+03	1.028249181897558e+02
1.176000e+09	  1	   977	   850	1.175301382719661e-03	1.778279410038919e+03	1.044380257839259e+02
1.177000e+09	  1	   977	   121	1.584879847190764e-03	1.778279410038919e+03	1.060449892765483e+02
1.178000e+09	  1	   977	   370	1.633294155778886e-03	1.778279410038919e+03	1.076565151612210e+02
1.179000e+09	  1	   977	    66	1.332483899781154e-03	1.778279410038919e+03	1.092662917779853e+02
1.180000e+09	  1	   977	   610	1.722756679312831e-03	1.778279410038919e+03	1.108785059657158e+02
1.181000e+09	  1	   977	    48	1.659663655031363e-03	1.778279410038919e+03	1.124893213430831e+02
1.182000e+09	  1	   977	   302	1.836490349244839e-03	1.778279410038919e+03	1.140998075115355e+02
1.183000e+09	  1	   977	   466	1.310712180086774e-03	1.778279410038919e+03	1.157131135069419e+02
1.184000e+09	  1	   977	   801	1.646494489559630e-03	1.778279410038919e+03	1.173265309412148e+02
1.185000e+09	  1	   977	   892	2.089467864807367e-03	1.778279410038919e+03	1.189378706885687e+02
1.186000e+09	  1	   977	   241	1.390649532638455e-03	1.778279410038919e+03	1.205511357676910e+02
1.187000e+09	  1	   977	   353	1.648095507056105e-03	1.778279410038919e+03	1.221595130583323e+02
1.188000e+09	  1	   977	   274	1.521662267779586e-03	1.778279410038919e+03	1.237713187414732e+02
1.189000e+09	  1	   977	   932	1.384758585846688e-03	1.778279410038919e+03	1.253841804035254e+02
1.190000e+09	  1	   977	   320	1.600431799295825e-03	1.778279410038919e+03	1.269905662340286e+02
1.191000e+09	  1	   977	    67	1.529266657907543e-03	1.778279410038919e+03	1.285985602990588e+02
1.192000e+09	  1	   977	     2	9.678683335014965e-04	1.778279410038919e+03	1.302121103916492e+02
1.193000e+09	  1	   977	   403	1.446565086930630e-03	1.778279410038919e+03	1.318240096043014e+02
1.194000e+09	  1	   977	    96	1.975961787283660e-03	1.778279410038919e+03	1.334374390716951e+02
1.195000e+09	  1	   977	   366	1.615679998669180e-03	1.778279410038919e+03	1.350501736624208e+02
1.196000e+09	  1	   977	   755	1.645862485893119e-03	1.778279410038919e+03	1.366625276440747e+02
1.197000e+09	  1	   977	   108	1.340604456416267e-03	1.778279410038919e+03	1.382745871547218e+02
1.198000e+09	  1	   977	   497	2.100124348769568e-03	1.778279410038919e+03	1.398866709612076e+02
1.199000e+09	  1	   977	   941	1.495905146192982e-03	1.778279410038919e+03	1.414990527497012e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.200000e+09	  1	   977	   238	1.677940606107822e-03	1.778279410038919e+03	1.431092777532571e+02
1.201000e+09	  1	   977	   954	1.498107550425765e-03	1.778279410038919e+03	1.447224952309688e+02
1.202000e+09	  1	   977	   613	1.357686811846501e-03	1.778279410038919e+03	1.463349442393730e+02
1.203000e+09	  1	   977	    44	1.715798686466022e-03	1.778279410038919e+03	1.479475534011987e+02
1.204000e+09	  1	   977	   544	1.395585983413243e-03	1.778279410038919e+03	1.495594143742105e+02
1.205000e+09	  1	   977	   669	1.605335232432749e-03	1.778279410038919e+03	1.511666341927083e+02
1.206000e+09	  1	   977	   556	1.372505195490210e-03	1.778279410038919e+03	1.527785199154654e+02
1.207000e+09	  1	   977	   225	1.504812824261337e-03	1.778279410038919e+03	1.543886803279910e+02
1.208000e+09	  1	   977	   844	1.433815847380200e-03	1.778279410038919e+03	1.560003839039682e+02
1.209000e+09	  1	   977	   797	1.882441495088796e-03	1.778279410038919e+03	1.576108882854153e+02
1.210000e+09	  1	   977	   791	1.648292927268222e-03	1.778279410038919e+03	1.592212954502543e+02
1.211000e+09	  1	   977	   241	1.385383151867529e-03	1.778279410038919e+03	1.608319982015046e+02
1.212000e+09	  1	   977	   583	1.490994931746575e-03	1.778279410038919e+03	1.624451395167449e+02
1.213000e+09	  1	   977	   932	1.246797746284932e-03	1.778279410038919e+03	1.640573205834942e+02
1.214000e+09	  1	   977	   457	1.454503908090747e-03	1.778279410038919e+03	1.656697375024613e+02
1.215000e+09	  1	   977	   819	1.312199594957956e-03	1.778279410038919e+03	1.672812490937850e+02
1.216000e+09	  1	   977	   815	1.423929952695641e-03	1.778279410038919e+03	1.688921234899850e+02
1.217000e+09	  1	   977	   241	1.387060882437004e-03	1.778279410038919e+03	1.705030799058483e+02
1.218000e+09	  1	   977	   481	1.487583649832722e-03	1.778279410038919e+03	1.721116789366938e+02
1.219000e+09	  1	   977	   245	2.605644521350809e-03	1.778279410038919e+03	1.737231986436014e+02
1.220000e+09	  1	   977	    33	1.752994150231583e-03	1.778279410038919e+03	1.753343532758961e+02
1.221000e+09	  1	   977	   181	1.451083035500175e-03	1.778279410038919e+03	1.769434994585209e+02
1.222000e+09	  1	   977	   702	1.378793564450379e-03	1.778279410038919e+03	1.785571318444623e+02
1.223000e+09	  1	   977	   247	1.632429358248644e-03	1.778279410038919e+03	1.801594504505871e+02
1.224000e+09	  1	   977	   220	1.495935132826782e-03	1.778279410038919e+03	1.817741285451174e+02
1.225000e+09	  1	   977	   949	1.369172490661257e-03	1.778279410038919e+03	1.833840397820131e+02
1.226000e+09	  1	   977	   509	1.545975951662079e-03	1.778279410038919e+03	1.849966969360248e+02
1.227000e+09	  1	   977	   318	1.497579657896168e-03	1.778279410038919e+03	1.866100198176262e+02
1.228000e+09	  1	   977	   647	1.349093337914435e-03	1.778279410038919e+03	1.882199314637615e+02
1.229000e+09	  1	   977	   307	1.705797119665340e-03	1.778279410038919e+03	1.898327100053945e+02
1.230000e+09	  1	   977	   884	1.493656988201276e-03	1.778279410038919e+03	1.914436110823509e+02
1.231000e+09	  1	   977	   895	2.534739709723014e-03	1.778279410038919e+03	1.930495261449506e+02
1.232000e+09	  1	   977	   973	1.727873585929205e-03	1.778279410038919e+03	1.946631839964785e+02
1.233000e+09	  1	   977	   931	1.566952379453881e-03	1.778279410038919e+03	1.962722063588271e+02
1.234000e+09	  1	   977	   231	2.065494673037468e-03	1.778279410038919e+03	1.978794933536115e+02
1.235000e+09	  1	   977	   701	1.492748317589599e-03	1.778279410038919e+03	1.994900346414553e+02
1.236000e+09	  1	   977	   188	1.308624246662586e-03	1.778279410038919e+03	2.011025433274042e+02
1.237000e+09	  1	   977	   683	1.967628693953340e-03	1.778279410038919e+03	2.027138752544006e+02
1.238000e+09	  1	   977	   305	1.672657073506067e-03	1.778279410038919e+03	2.043265253364700e+02
1.239000e+09	  1	   977	   429	1.531760940781852e-03	1.778279410038919e+03	2.059400199581841e+02
1.240000e+09	  1	   977	   893	1.568559985200394e-03	1.778279410038919e+03	2.075512896736792e+02
1.241000e+09	  1	   977	   403	1.162726333329859e-03	1.778279410038919e+03	2.091649351654339e+02
1.242000e+09	  1	   977	   438	1.493367132242016e-03	1.778279410038919e+03	2.107780718697881e+02
1.243000e+09	  1	   977	   651	1.874279188456141e-03	1.778279410038919e+03	2.123908175615839e+02
1.244000e+09	  1	   977	   308	1.760590764421241e-03	1.778279410038919e+03	2.140051242578203e+02
1.245000e+09	  1	   977	   197	1.350922524693214e-03	1.778279410038919e+03	2.156183582301018e+02
1.246000e+09	  1	   977	   800	1.573124238400528e-03	1.778279410038919e+03	2.172269006174128e+02
1.247000e+09	  1	   977	   773	1.750163500088399e-03	1.778279410038919e+03	2.188375043079210e+02
1.248000e+09	  1	   977	   298	1.961288261678840e-03	1.778279410038919e+03	2.204434607454122e+02
1.249000e+09	  1	   977	   940	1.347365645113423e-03	1.778279410038919e+03	2.220564844530688e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.250000e+09	  1	   977	   573	1.638520261823947e-03	1.778279410038919e+03	2.236692641348177e+02
1.251000e+09	  1	   977	    48	1.542135840643918e-03	1.778279410038919e+03	2.252821843772661e+02
1.252000e+09	  1	   977	    82	1.441020832813809e-03	1.778279410038919e+03	2.268970931719067e+02
1.253000e+09	  1	   977	   510	1.509314405029570e-03	1.778279410038919e+03	2.285072745839622e+02
1.254000e+09	  1	   977	   758	1.903884216222834e-03	1.778279410038919e+03	2.301234434350571e+02
1.255000e+09	  1	   977	   254	1.507161566871348e-03	1.778279410038919e+03	2.317334100631174e+02
1.256000e+09	  1	   977	   648	1.553926458619387e-03	1.778279410038919e+03	2.333448339248688e+02
1.257000e+09	  1	   977	   612	1.507116758603065e-03	1.778279410038919e+03	2.349527852726912e+02
1.258000e+09	  1	   977	   670	1.469785314927155e-03	1.778279410038919e+03	2.365666654014238e+02
1.259000e+09	  1	   977	   542	9.352900951612676e-04	1.778279410038919e+03	2.381806576113228e+02
1.260000e+09	  1	   977	   359	1.131354724199836e-03	1.778279410038919e+03	2.397901729833808e+02
1.261000e+09	  1	   977	    31	1.460961147317901e-03	1.778279410038919e+03	2.414048995685361e+02
1.262000e+09	  1	   977	   702	1.367084887225312e-03	1.778279410038919e+03	2.430167550571346e+02
1.263000e+09	  1	   977	   261	1.419995818428108e-03	1.778279410038919e+03	2.446323278891043e+02
1.264000e+09	  1	   977	   679	1.366053360936650e-03	1.778279410038919e+03	2.462446276094789e+02
1.265000e+09	  1	   977	   732	1.603037904900738e-03	1.778279410038919e+03	2.478540317788810e+02
1.266000e+09	  1	   977	   653	1.427033121458375e-03	1.778279410038919e+03	2.494697899559782e+02
1.267000e+09	  1	   977	    76	1.679039957216165e-03	1.778279410038919e+03	2.510830192139650e+02
1.268000e+09	  1	   977	    42	1.718134634618564e-03	1.778279410038919e+03	2.526988185141871e+02
1.269000e+09	  1	   977	    60	1.515501135226318e-03	1.778279410038919e+03	2.543124112713547e+02
1.270000e+09	  1	   977	   651	1.656619121515332e-03	1.778279410038919e+03	2.559250312987407e+02
1.271000e+09	  1	   977	   340	1.240821234870146e-03	1.778279410038919e+03	2.575398819353246e+02
1.272000e+09	  1	   977	   448	1.415854964497845e-03	1.778279410038919e+03	2.591513547617445e+02
1.273000e+09	  1	   977	    10	1.260918698096357e-03	1.778279410038919e+03	2.607655583279861e+02
1.274000e+09	  1	   977	   730	2.887949464662734e-03	1.778279410038919e+03	2.623793431143857e+02
1.275000e+09	  1	   977	   815	1.374277183324367e-03	1.778279410038919e+03	2.639933268041182e+02
1.276000e+09	  1	   977	   291	1.701961124093393e-03	1.778279410038919e+03	2.656077125980597e+02
1.277000e+09	  1	   977	   485	1.577397384857301e-03	1.778279410038919e+03	2.672209967914779e+02
1.278000e+09	  1	   977	   154	1.477253411312258e-03	1.778279410038919e+03	2.688353850772819e+02
1.279000e+09	  1	   977	   892	2.075561450657720e-03	1.778279410038919e+03	2.704511111272998e+02
1.280000e+09	  1	   977	   924	1.482467812158861e-03	1.778279410038919e+03	2.720598789874987e+02
1.281000e+09	  1	   977	   379	1.811132057936100e-03	1.778279410038919e+03	2.736742343504839e+02
1.282000e+09	  1	   977	   698	1.514840420395427e-03	1.778279410038919e+03	2.752865751297471e+02
1.283000e+09	  1	   977	   213	1.453561073419290e-03	1.778279410038919e+03	2.768984437264913e+02
1.284000e+09	  1	   977	   969	1.745102413204474e-03	1.778279410038919e+03	2.785127249575484e+02
1.285000e+09	  1	   977	    29	1.536600395218428e-03	1.778279410038919e+03	2.801247263285090e+02
1.286000e+09	  1	   977	   701	1.491834515782932e-03	1.778279410038919e+03	2.817358657652577e+02
1.287000e+09	  1	   977	   162	1.650497940972802e-03	1.778279410038919e+03	2.833476641577333e+02
1.288000e+09	  1	   977	   693	1.396888271905051e-03	1.778279410038919e+03	2.849598156369921e+02
1.289000e+09	  1	   977	   770	1.227627113327909e-03	1.778279410038919e+03	2.865732783106633e+02
1.290000e+09	  1	   977	   452	1.961174346162988e-03	1.778279410038919e+03	2.881847011169177e+02
1.291000e+09	  1	   977	   535	1.329617596914546e-03	1.778279410038919e+03	2.897960851162267e+02
1.292000e+09	  1	   977	   926	1.581798907502682e-03	1.778279410038919e+03	2.914070151230894e+02
1.293000e+09	  1	   977	   809	1.777594317167966e-03	1.778279410038919e+03	2.930214194784584e+02
1.294000e+09	  1	   977	   777	1.468635075290739e-03	1.778279410038919e+03	2.946335539899811e+02
1.295000e+09	  1	   977	   596	1.438178685938062e-03	1.778279410038919e+03	2.962467271610979e+02
1.296000e+09	  1	   977	   332	1.404552215205397e-03	1.778279410038919e+03	2.978601510623274e+02
1.297000e+09	  1	   977	   543	1.176429350389038e-03	1.778279410038919e+03	2.994730205393082e+02
1.298000e+09	  1	   977	   380	1.592998291671547e-03	1.778279410038919e+03	3.010868343930708e+02
1.299000e+09	  1	   977	   413	2.143227071709796e-03	1.778279410038919e+03	3.026989632762874e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.300000e+09	  1	   977	   207	1.841265826662829e-03	1.778279410038919e+03	3.043121921960932e+02
1.301000e+09	  1	   977	   152	1.505693768227801e-03	1.778279410038919e+03	3.059249160219476e+02
1.302000e+09	  1	   977	   713	1.473554355606761e-03	1.778279410038919e+03	3.075370997444369e+02
1.303000e+09	  1	   977	   589	1.667220689506146e-03	1.778279410038919e+03	3.091505778823380e+02
1.304000e+09	  1	   977	    84	1.488663576682348e-03	1.778279410038919e+03	3.107644091962821e+02
1.305000e+09	  1	   977	   102	1.269971862701888e-03	1.778279410038919e+03	3.123764349297421e+02
1.306000e+09	  1	   977	   207	1.568537989681212e-03	1.778279410038919e+03	3.139863643156131e+02
1.307000e+09	  1	   977	   740	1.037199114298652e-03	1.778279410038919e+03	3.156020841014252e+02
1.308000e+09	  1	   977	   536	1.724417432693623e-03	1.778279410038919e+03	3.172130978019933e+02
1.309000e+09	  1	   977	   711	1.594131302642478e-03	1.778279410038919e+03	3.188289863601878e+02
1.310000e+09	  1	   977	   342	2.172859117894663e-03	1.778279410038919e+03	3.204387244493089e+02
1.311000e+09	  1	   977	   610	1.445808666142202e-03	1.778279410038919e+03	3.220556668264493e+02
1.312000e+09	  1	   977	   257	1.454491387178718e-03	1.778279410038919e+03	3.236664184454460e+02
1.313000e+09	  1	   977	   699	1.418700988722478e-03	1.778279410038919e+03	3.252819850034999e+02
1.314000e+09	  1	   977	   863	1.647832396642665e-03	1.778279410038919e+03	3.268942260318521e+02
1.315000e+09	  1	   977	   567	1.599541691159056e-03	1.778279410038919e+03	3.285089013168630e+02
1.316000e+09	  1	   977	   914	1.621055285006680e-03	1.778279410038919e+03	3.301252601307894e+02
1.317000e+09	  1	   977	   252	1.794509534275313e-03	1.778279410038919e+03	3.317360379128351e+02
1.318000e+09	  1	   977	   930	1.700156932295101e-03	1.778279410038919e+03	3.333518376726190e+02
1.319000e+09	  1	   977	   469	1.410954196627204e-03	1.778279410038919e+03	3.349646394116902e+02
1.320000e+09	  1	   977	   513	1.675147876916771e-03	1.778279410038919e+03	3.365802752843611e+02
1.321000e+09	  1	   977	   427	1.839526711948950e-03	1.778279410038919e+03	3.381925484942126e+02
1.322000e+09	  1	   977	   681	1.502662366280524e-03	1.778279410038919e+03	3.398078015541264e+02
1.323000e+09	  1	   977	   669	1.619574728630181e-03	1.778279410038919e+03	3.414197649159919e+02
1.324000e+09	  1	   977	    66	1.288683320739052e-03	1.778279410038919e+03	3.430360936039032e+02
