4.514000e+08	  3	  3000	   713	2.042442141652961e-03	1.778279410038919e+02	5.841361520235414e+01
4.515000e+08	  3	  3000	  2685	1.648205123579093e-03	1.778279410038919e+02	5.846643318694137e+01
collision No.58	2.363319e+02[yr]	i=1, j=130	r_ij=6.334519444658702e-05	radius[1]+radius[130]=6.338481524341289e-05
4.516000e+08	  3	  3000	  1795	1.352775910674302e-03	1.778279410038919e+02	5.851884805849100e+01
4.517000e+08	  3	  3000	  2969	1.392166025758326e-03	1.778279410038919e+02	5.857160304596270e+01
4.518000e+08	  3	  3000	   899	1.329244767263364e-03	1.778279410038919e+02	5.862431030430906e+01
4.519000e+08	  3	  3000	    79	1.362680429700306e-03	1.778279410038919e+02	5.867695187954419e+01
4.520000e+08	  3	  3000	   253	2.294602366973831e-03	1.778279410038919e+02	5.872843891918392e+01
4.521000e+08	  3	  3000	  1172	1.445121453389411e-03	1.778279410038919e+02	5.878090651564862e+01
4.522000e+08	  3	  3000	    21	1.425999530568879e-03	1.778279410038919e+02	5.883337808358424e+01
4.523000e+08	  3	  3000	   226	1.398109284915837e-03	1.778279410038919e+02	5.888590006169475e+01
4.524000e+08	  3	  3000	  1145	2.089374452726063e-03	1.778279410038919e+02	5.893831978653139e+01
4.525000e+08	  3	  3000	  1625	1.320065770949415e-03	1.778279410038919e+02	5.899073027983792e+01
4.526000e+08	  3	  3000	   422	1.558076460188734e-03	1.778279410038919e+02	5.904331503563121e+01
4.527000e+08	  3	  3000	  2709	2.102499048724694e-03	1.778279410038919e+02	5.909528458159939e+01
4.528000e+08	  3	  3000	   535	2.099520725124206e-03	1.778279410038919e+02	5.914801784673744e+01
4.529000e+08	  3	  3000	  1883	1.609427181714255e-03	1.778279410038919e+02	5.920045707999582e+01
4.530000e+08	  3	  3000	   674	1.197338036049086e-03	1.778279410038919e+02	5.925328020586215e+01
4.531000e+08	  3	  3000	   581	1.697752224882767e-03	1.778279410038919e+02	5.930614548429681e+01
4.532000e+08	  3	  3000	  2583	1.250476905007426e-03	2.371373705661652e+02	4.881028049685249e-02
4.533000e+08	  3	  3000	  2551	2.000889997636375e-03	2.371373705661652e+02	1.016281211898121e-01
4.534000e+08	  3	  3000	  1213	1.723433873395756e-03	2.371373705661652e+02	1.540088585591515e-01
4.535000e+08	  3	  3000	   406	1.561026000784247e-03	2.371373705661652e+02	2.062284072375662e-01
4.536000e+08	  3	  3000	  1870	1.504172194949421e-03	2.371373705661652e+02	2.582114527987910e-01
4.537000e+08	  3	  3000	   207	1.341090737670329e-03	2.371373705661652e+02	3.108031530320016e-01
4.538000e+08	  3	  3000	  2369	1.122750178420044e-03	2.371373705661652e+02	3.633745547492960e-01
4.539000e+08	  3	  3000	  1630	1.256228760096546e-03	2.371373705661652e+02	4.159922006185672e-01
4.540000e+08	  3	  3000	  2001	2.177232905355352e-03	2.371373705661652e+02	4.685984870363072e-01
4.541000e+08	  3	  3000	   130	1.044982782682619e-03	2.371373705661652e+02	5.211408136507945e-01
4.542000e+08	  3	  3000	  2856	1.285855403420259e-03	2.371373705661652e+02	5.737152063453891e-01
4.543000e+08	  3	  3000	  1868	1.484881311553934e-03	2.371373705661652e+02	6.263765798213936e-01
4.544000e+08	  3	  3000	  2986	1.404755785320263e-03	2.371373705661652e+02	6.790460732723679e-01
4.545000e+08	  3	  3000	   173	1.385946580707254e-03	2.371373705661652e+02	7.317305427712766e-01
4.546000e+08	  3	  3000	  1366	2.540527735492302e-06	2.371373705661652e+02	7.838253512700691e-01
4.547000e+08	  3	  3000	  1109	1.604522716229013e-03	2.371373705661652e+02	8.358108502448718e-01
4.548000e+08	  3	  3000	    94	1.750068414400092e-03	2.371373705661652e+02	8.884952379792537e-01
4.549000e+08	  3	  3000	   758	1.378038560524581e-03	2.371373705661652e+02	9.412186977351403e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.550000e+08	  3	  3000	   208	1.755820544660196e-03	2.371373705661652e+02	9.939237673629728e-01
4.551000e+08	  3	  3000	  1729	1.131435999440792e-03	2.371373705661652e+02	1.046683703072257e+00
4.552000e+08	  3	  3000	   591	1.187818979802854e-03	2.371373705661652e+02	1.099422755545073e+00
4.553000e+08	  3	  3000	  1908	1.391965846344002e-03	2.371373705661652e+02	1.152162787683639e+00
4.554000e+08	  3	  3000	  1297	1.527365429074648e-03	2.371373705661652e+02	1.204919008033153e+00
4.555000e+08	  3	  3000	   221	1.592368428294483e-03	2.371373705661652e+02	1.257743925252221e+00
4.556000e+08	  3	  3000	  2138	1.524482815173704e-03	2.371373705661652e+02	1.310530442476175e+00
4.557000e+08	  3	  3000	  1423	1.472709930358372e-03	2.371373705661652e+02	1.363291020883564e+00
4.558000e+08	  3	  3000	   635	1.420629425615315e-03	2.371373705661652e+02	1.415988450892123e+00
4.559000e+08	  3	  3000	  1660	1.915005361775828e-03	2.371373705661652e+02	1.468363044783915e+00
4.560000e+08	  3	  3000	  2441	1.584014303042565e-03	2.371373705661652e+02	1.520856982887120e+00
4.561000e+08	  3	  3000	  1797	1.775524327535125e-03	2.371373705661652e+02	1.573380606038007e+00
4.562000e+08	  3	  3000	  1024	1.389708547931409e-03	2.371373705661652e+02	1.625971883714863e+00
4.563000e+08	  3	  3000	  2112	1.728126099159094e-03	2.371373705661652e+02	1.678304922048019e+00
4.564000e+08	  3	  3000	  2406	1.386097792468506e-03	2.371373705661652e+02	1.730317363397782e+00
4.565000e+08	  3	  3000	  1630	1.618727449562262e-03	2.371373705661652e+02	1.782302508027211e+00
4.566000e+08	  3	  3000	  2082	1.098047400410855e-03	2.371373705661652e+02	1.834602674333272e+00
4.567000e+08	  3	  3000	  1724	1.862167779520099e-03	2.371373705661652e+02	1.886109920707252e+00
4.568000e+08	  3	  3000	   793	1.507130386055885e-03	2.371373705661652e+02	1.938783265464292e+00
4.569000e+08	  3	  3000	  2880	1.264963757422804e-03	2.371373705661652e+02	1.991328575537202e+00
4.570000e+08	  3	  3000	   300	2.219045356908854e-03	2.371373705661652e+02	2.043112878241757e+00
4.571000e+08	  3	  3000	  1787	1.826969741771700e-03	2.371373705661652e+02	2.095536069764965e+00
4.572000e+08	  3	  3000	   811	1.710717036591794e-03	2.371373705661652e+02	2.148212860365308e+00
4.573000e+08	  3	  3000	   229	1.545407376584302e-03	2.371373705661652e+02	2.200975458511848e+00
4.574000e+08	  3	  3000	   471	1.840062908657622e-03	2.371373705661652e+02	2.253730781796679e+00
4.575000e+08	  3	  3000	   288	2.608152126358434e-03	2.371373705661652e+02	2.305222261417451e+00
4.576000e+08	  3	  3000	    47	1.147631649412274e-03	2.371373705661652e+02	2.357319522563175e+00
4.577000e+08	  3	  3000	   891	8.626810300082828e-04	2.371373705661652e+02	2.409360388110616e+00
4.578000e+08	  3	  3000	   741	1.639182457954604e-03	2.371373705661652e+02	2.461357924072592e+00
collision No.59	2.396266e+02[yr]	i=2, j=2338	r_ij=6.328845348047367e-05	radius[2]+radius[2338]=6.338481524341289e-05
4.579000e+08	  3	  3000	   283	1.158691835825719e-03	2.371373705661652e+02	2.513068011920402e+00
4.580000e+08	  3	  3000	   706	1.445443781340054e-03	2.371373705661652e+02	2.565665191082591e+00
4.581000e+08	  3	  3000	  2478	1.390495653070432e-03	2.371373705661652e+02	2.618203978164307e+00
4.582000e+08	  3	  3000	  2502	2.222359276517547e-03	2.371373705661652e+02	2.670848358747291e+00
4.583000e+08	  3	  3000	   903	2.051480180565234e-03	2.371373705661652e+02	2.723564092455863e+00
4.584000e+08	  3	  3000	   598	1.429025199475381e-03	2.371373705661652e+02	2.776171039394121e+00
4.585000e+08	  3	  3000	  2666	1.807885848009676e-03	2.371373705661652e+02	2.827662752924482e+00
4.586000e+08	  3	  3000	   669	1.761413157740470e-03	2.371373705661652e+02	2.879865797576750e+00
4.587000e+08	  3	  3000	  1299	1.363424781189411e-03	2.371373705661652e+02	2.932469897686922e+00
4.588000e+08	  3	  3000	  1691	1.432918590128926e-03	2.371373705661652e+02	2.984582875100796e+00
4.589000e+08	  3	  3000	   953	1.311400586097088e-03	2.371373705661652e+02	3.036797552076110e+00
4.590000e+08	  3	  3000	  1174	1.468791302530584e-03	2.371373705661652e+02	3.089209493942989e+00
4.591000e+08	  3	  3000	   213	1.589884876597270e-03	2.371373705661652e+02	3.141753833833667e+00
4.592000e+08	  3	  3000	   420	1.760682244102697e-03	2.371373705661652e+02	3.193655590466462e+00
4.593000e+08	  3	  3000	  1741	1.571123606250438e-03	2.371373705661652e+02	3.246148440440758e+00
4.594000e+08	  3	  3000	   753	1.808290951356760e-03	2.371373705661652e+02	3.298833883049841e+00
4.595000e+08	  3	  3000	   353	1.171428310760871e-03	2.371373705661652e+02	3.351352937931646e+00
4.596000e+08	  3	  3000	  1080	9.318637370691288e-07	2.371373705661652e+02	3.403530411582175e+00
4.597000e+08	  3	  3000	  2394	1.504112671985053e-03	2.371373705661652e+02	3.454614912019389e+00
4.598000e+08	  3	  3000	  2872	1.508319316132721e-03	2.371373705661652e+02	3.507571232210109e+00
4.599000e+08	  3	  3000	   691	1.091971382078516e-03	2.371373705661652e+02	3.560466470714963e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.600000e+08	  3	  3000	   592	1.438460857673088e-03	2.371373705661652e+02	3.613282155366574e+00
4.601000e+08	  3	  3000	  2331	1.567016861010171e-03	2.371373705661652e+02	3.665178006632045e+00
4.602000e+08	  3	  3000	  2454	1.657212277001781e-03	2.371373705661652e+02	3.717926986299949e+00
4.603000e+08	  3	  3000	  2445	1.702839459624514e-03	2.371373705661652e+02	3.770517865652014e+00
4.604000e+08	  3	  3000	  1266	1.403448793726313e-03	2.371373705661652e+02	3.823112633740848e+00
4.605000e+08	  3	  3000	  1769	1.558653407101506e-03	2.371373705661652e+02	3.875671441977773e+00
4.606000e+08	  3	  3000	  1812	1.685746332274647e-03	2.371373705661652e+02	3.928162203509336e+00
4.607000e+08	  3	  3000	   935	1.323958908675237e-03	2.371373705661652e+02	3.979654482072151e+00
4.608000e+08	  3	  3000	  1777	1.512179492285798e-03	2.371373705661652e+02	4.031976506267802e+00
4.609000e+08	  3	  3000	  1687	1.580544048462327e-03	2.371373705661652e+02	4.084528372390937e+00
4.610000e+08	  3	  3000	  2602	1.797160763856874e-03	2.371373705661652e+02	4.137153939573537e+00
4.611000e+08	  3	  3000	    17	2.035178734279620e-03	2.371373705661652e+02	4.189789757317433e+00
4.612000e+08	  3	  3000	  2909	1.992556038622610e-03	2.371373705661652e+02	4.242428180074294e+00
4.613000e+08	  3	  3000	  1607	1.516039017175163e-03	2.371373705661652e+02	4.295155482327103e+00
4.614000e+08	  3	  3000	  2342	1.777404013683383e-03	2.371373705661652e+02	4.347938820460664e+00
4.615000e+08	  3	  3000	  1296	1.639420494438218e-03	2.371373705661652e+02	4.400813332618219e+00
4.616000e+08	  3	  3000	    83	1.640793346507054e-03	2.371373705661652e+02	4.453633645855997e+00
4.617000e+08	  3	  3000	   962	1.436713455617455e-03	2.371373705661652e+02	4.506425934037586e+00
4.618000e+08	  3	  3000	  2124	1.972904506682190e-03	2.371373705661652e+02	4.559156200513910e+00
4.619000e+08	  3	  3000	  1895	1.484552995546134e-03	2.371373705661652e+02	4.611043970082632e+00
4.620000e+08	  3	  3000	  2921	1.988491849312725e-03	2.371373705661652e+02	4.663711275894329e+00
4.621000e+08	  3	  3000	   546	1.014690407153895e-03	2.371373705661652e+02	4.716361108603284e+00
4.622000e+08	  3	  3000	  1511	1.173161766215085e-03	2.371373705661652e+02	4.768996472011001e+00
4.623000e+08	  3	  3000	   445	1.367691134378330e-03	2.371373705661652e+02	4.820942859954581e+00
4.624000e+08	  3	  3000	   960	1.331297929204912e-03	2.371373705661652e+02	4.873515728231935e+00
4.625000e+08	  3	  3000	  1065	1.782383923536798e-03	2.371373705661652e+02	4.926173222657491e+00
4.626000e+08	  3	  3000	  1595	1.424382226240743e-03	2.371373705661652e+02	4.978909980812170e+00
4.627000e+08	  3	  3000	  1733	1.510167586734090e-03	2.371373705661652e+02	5.031637873016344e+00
4.628000e+08	  3	  3000	  1982	2.085735973330980e-03	2.371373705661652e+02	5.084385904966270e+00
4.629000e+08	  3	  3000	  1236	1.764054332534616e-03	2.371373705661652e+02	5.137147960211219e+00
4.630000e+08	  3	  3000	    77	2.063472918041819e-03	2.371373705661652e+02	5.189852984430757e+00
4.631000e+08	  3	  3000	  2201	1.346076200899464e-03	2.371373705661652e+02	5.242560329373783e+00
collision No.60	2.424315e+02[yr]	i=3, j=463	r_ij=6.328732122800823e-05	radius[3]+radius[463]=6.338481524341289e-05
4.632000e+08	  3	  3000	   309	1.005301210634391e-03	2.371373705661652e+02	5.295253723095313e+00
4.633000e+08	  3	  3000	   451	1.313144193449241e-03	2.371373705661652e+02	5.347667458242159e+00
4.634000e+08	  3	  3000	  2861	1.703877315314869e-03	2.371373705661652e+02	5.400389533157900e+00
4.635000e+08	  3	  3000	  1618	1.423649816477045e-03	2.371373705661652e+02	5.453110415161884e+00
4.636000e+08	  3	  3000	  2408	1.633349284310226e-03	2.371373705661652e+02	5.505858466942812e+00
4.637000e+08	  3	  3000	  1287	1.579001908441661e-03	2.371373705661652e+02	5.558578905879235e+00
4.638000e+08	  3	  3000	   990	1.216482319909696e-03	2.371373705661652e+02	5.611330826059252e+00
4.639000e+08	  3	  3000	  2463	2.024787379805673e-03	2.371373705661652e+02	5.664087798402944e+00
4.640000e+08	  3	  3000	  2142	1.952074563730314e-03	2.371373705661652e+02	5.716750500643685e+00
4.641000e+08	  3	  3000	   726	1.664087133520134e-03	2.371373705661652e+02	5.769320438292129e+00
4.642000e+08	  3	  3000	  2721	2.104549333520214e-03	2.371373705661652e+02	5.822065162012145e+00
4.643000e+08	  3	  3000	  1951	1.720440729867653e-03	2.371373705661652e+02	5.874755089043276e+00
4.644000e+08	  3	  3000	   445	1.398755691027894e-03	2.371373705661652e+02	5.926589346414583e+00
4.645000e+08	  3	  3000	  2991	1.370476876247830e-03	2.371373705661652e+02	5.979115791399966e+00
4.646000e+08	  3	  3000	  2565	1.410346478526166e-03	2.371373705661652e+02	6.030867897821731e+00
4.647000e+08	  3	  3000	  1495	2.107671759720822e-03	2.371373705661652e+02	6.083395598520495e+00
4.648000e+08	  3	  3000	  2940	1.085085537032994e-03	2.371373705661652e+02	6.134764946535927e+00
4.649000e+08	  3	  3000	  1781	1.829917126610760e-03	2.371373705661652e+02	6.187380091607138e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.650000e+08	  3	  3000	   841	1.830376809877814e-03	2.371373705661652e+02	6.240070020273933e+00
4.651000e+08	  3	  3000	  2543	1.448631865737289e-03	2.371373705661652e+02	6.292788405936965e+00
4.652000e+08	  3	  3000	   485	1.705328521023648e-03	2.371373705661652e+02	6.345577634017832e+00
4.653000e+08	  3	  3000	  2850	1.385652072561290e-03	2.371373705661652e+02	6.398346443660883e+00
4.654000e+08	  3	  3000	  2929	1.158043173566327e-03	2.371373705661652e+02	6.451140010039026e+00
4.655000e+08	  3	  3000	  2870	1.229461158646876e-03	2.371373705661652e+02	6.503869828977130e+00
4.656000e+08	  3	  3000	    62	1.267411470905281e-03	2.371373705661652e+02	6.555140083817053e+00
4.657000e+08	  3	  3000	  2369	1.108111622145284e-03	2.371373705661652e+02	6.605245916949767e+00
4.658000e+08	  3	  3000	  2968	1.575445459956769e-03	2.371373705661652e+02	6.657882535174239e+00
4.659000e+08	  3	  3000	  2772	1.383011730654937e-03	2.371373705661652e+02	6.710598943128014e+00
4.660000e+08	  3	  3000	   842	1.983295625411523e-03	2.371373705661652e+02	6.763300258388044e+00
4.661000e+08	  3	  3000	  2181	1.478181008863093e-03	2.371373705661652e+02	6.816018621215148e+00
4.662000e+08	  3	  3000	  1959	1.464014698893151e-03	2.371373705661652e+02	6.868727486733966e+00
4.663000e+08	  3	  3000	   750	1.449377238337663e-03	2.371373705661652e+02	6.921451364556019e+00
4.664000e+08	  3	  3000	   142	1.641186257733070e-03	2.371373705661652e+02	6.974176012309774e+00
4.665000e+08	  3	  3000	  2311	1.740694711017176e-03	2.371373705661652e+02	7.026888925113494e+00
collision No.61	2.441950e+02[yr]	i=2, j=1526	r_ij=6.336406458665881e-05	radius[2]+radius[1526]=6.338481524341289e-05
4.666000e+08	  3	  3000	  1468	1.197651328910419e-03	2.371373705661652e+02	7.079352669706380e+00
4.667000e+08	  3	  3000	  1014	1.779566535089542e-03	2.371373705661652e+02	7.132076879867662e+00
4.668000e+08	  3	  3000	    65	1.405586869728446e-03	2.371373705661652e+02	7.184594275118138e+00
4.669000e+08	  3	  3000	  2662	1.831275493508775e-03	2.371373705661652e+02	7.235556508639601e+00
4.670000e+08	  3	  3000	  1490	1.745912673679325e-03	2.371373705661652e+02	7.288138282599393e+00
4.671000e+08	  3	  3000	   285	1.528550535425144e-03	2.371373705661652e+02	7.340797475621986e+00
4.672000e+08	  3	  3000	  2626	1.931283215759507e-03	2.371373705661652e+02	7.393361793032338e+00
4.673000e+08	  3	  3000	  1248	1.600954676624966e-03	2.371373705661652e+02	7.445622245134816e+00
4.674000e+08	  3	  3000	  1954	1.915310733748857e-03	2.371373705661652e+02	7.497937606713524e+00
4.675000e+08	  3	  3000	  1157	1.502377256976748e-03	2.371373705661652e+02	7.550508606888092e+00
4.676000e+08	  3	  3000	  1531	1.528303590286273e-03	2.371373705661652e+02	7.603138979344732e+00
4.677000e+08	  3	  3000	   514	1.318600393625048e-03	2.371373705661652e+02	7.655824542240565e+00
4.678000e+08	  3	  3000	  1773	1.301357884504380e-03	2.371373705661652e+02	7.708592281681260e+00
4.679000e+08	  3	  3000	  2626	2.122807344119704e-03	2.371373705661652e+02	7.761422797579058e+00
4.680000e+08	  3	  3000	    93	1.580243448505983e-03	2.371373705661652e+02	7.814301337617662e+00
4.681000e+08	  3	  3000	  2782	1.788748812552770e-03	2.371373705661652e+02	7.867231952394629e+00
4.682000e+08	  3	  3000	  1059	1.294189032218579e-03	2.371373705661652e+02	7.920194367481122e+00
4.683000e+08	  3	  3000	    34	1.518729558111466e-03	2.371373705661652e+02	7.972385328998343e+00
4.684000e+08	  3	  3000	   206	1.632301228714440e-03	2.371373705661652e+02	8.025042638244104e+00
4.685000e+08	  3	  3000	  2953	2.041713851005396e-03	2.371373705661652e+02	8.077808774585506e+00
4.686000e+08	  3	  3000	   641	2.012183699438171e-03	2.371373705661652e+02	8.130504489866329e+00
4.687000e+08	  3	  3000	  2811	1.988790233375285e-03	2.371373705661652e+02	8.183121121560951e+00
4.688000e+08	  3	  3000	  2361	1.489593752305672e-03	2.371373705661652e+02	8.235703800588444e+00
4.689000e+08	  3	  3000	  1857	1.575236357044365e-03	2.371373705661652e+02	8.288205048707011e+00
4.690000e+08	  3	  3000	  2791	1.393065601205159e-03	2.371373705661652e+02	8.340544555443872e+00
4.691000e+08	  3	  3000	  1928	1.204401684122485e-03	2.371373705661652e+02	8.392940332253247e+00
4.692000e+08	  3	  3000	  1695	1.383622936186848e-03	2.371373705661652e+02	8.445096059687437e+00
4.693000e+08	  3	  3000	   474	1.734932842880385e-03	2.371373705661652e+02	8.496252808217067e+00
4.694000e+08	  3	  3000	  2590	1.936380566688784e-03	2.371373705661652e+02	8.548806877907090e+00
4.695000e+08	  3	  3000	   227	1.727748946429459e-03	2.371373705661652e+02	8.601337646192963e+00
4.696000e+08	  3	  3000	  1535	1.238103928691492e-03	2.371373705661652e+02	8.653872706550267e+00
4.697000e+08	  3	  3000	  2216	1.204720257387745e-03	2.371373705661652e+02	8.706513187838983e+00
4.698000e+08	  3	  3000	  2063	1.352743683923230e-03	2.371373705661652e+02	8.759276334454281e+00
4.699000e+08	  3	  3000	  2329	1.641820390338857e-03	2.371373705661652e+02	8.812082037716710e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.700000e+08	  3	  3000	  2479	1.467906979407246e-03	2.371373705661652e+02	8.864920223463143e+00
4.701000e+08	  3	  3000	  1392	1.441623382885418e-03	2.371373705661652e+02	8.917739227870172e+00
4.702000e+08	  3	  3000	  1840	1.927828460141243e-03	2.371373705661652e+02	8.970582885016281e+00
4.703000e+08	  3	  3000	  1836	2.061255802691881e-03	2.371373705661652e+02	9.023432693797906e+00
4.704000e+08	  3	  3000	    79	1.387675151184437e-03	2.371373705661652e+02	9.075637945017645e+00
4.705000e+08	  3	  3000	  1272	1.318642008325017e-03	2.371373705661652e+02	9.128092868649395e+00
4.706000e+08	  3	  3000	  1205	1.268785162052620e-03	2.371373705661652e+02	9.180864736736394e+00
4.707000e+08	  3	  3000	  1520	1.920772462508860e-03	2.371373705661652e+02	9.233587783256100e+00
4.708000e+08	  3	  3000	    91	1.411701318713930e-03	2.371373705661652e+02	9.285932311004782e+00
4.709000e+08	  3	  3000	   244	1.983284330504619e-03	2.371373705661652e+02	9.338584508646964e+00
4.710000e+08	  3	  3000	  1615	1.452260993054256e-03	2.371373705661652e+02	9.391322733129948e+00
4.711000e+08	  3	  3000	   984	1.550092285607045e-03	2.371373705661652e+02	9.443968300864883e+00
4.712000e+08	  3	  3000	  1761	1.330801260306256e-03	2.371373705661652e+02	9.496605516785870e+00
4.713000e+08	  3	  3000	   999	1.321462966639029e-03	2.371373705661652e+02	9.548951446298632e+00
4.714000e+08	  3	  3000	  2237	2.087143298595260e-03	2.371373705661652e+02	9.600564772326322e+00
4.715000e+08	  3	  3000	    18	1.981204500890964e-03	2.371373705661652e+02	9.653176153945340e+00
4.716000e+08	  3	  3000	  1811	2.020931009732636e-03	2.371373705661652e+02	9.705788548234191e+00
4.717000e+08	  3	  3000	   274	1.635408074203415e-03	2.371373705661652e+02	9.758425355101847e+00
4.718000e+08	  3	  3000	  1965	1.837550440682101e-03	2.371373705661652e+02	9.810969534468889e+00
4.719000e+08	  3	  3000	   681	1.576946137627389e-03	2.371373705661652e+02	9.863527649849468e+00
4.720000e+08	  3	  3000	   420	1.543653768536807e-03	2.371373705661652e+02	9.916209176781896e+00
4.721000e+08	  3	  3000	  2434	1.314172635560006e-03	2.371373705661652e+02	9.968903052017650e+00
4.722000e+08	  3	  3000	  1010	1.678261766150414e-03	2.371373705661652e+02	1.001971384388350e+01
4.723000e+08	  3	  3000	  2877	1.815557416387089e-03	2.371373705661652e+02	1.007234309924177e+01
4.724000e+08	  3	  3000	  1278	1.396800334289188e-03	2.371373705661652e+02	1.012511062087949e+01
4.725000e+08	  3	  3000	    46	1.639244492949820e-03	2.371373705661652e+02	1.017781148453662e+01
4.726000e+08	  3	  3000	  2590	1.657280528175244e-03	2.371373705661652e+02	1.023064215741063e+01
4.727000e+08	  3	  3000	   819	1.414884780902983e-03	2.371373705661652e+02	1.028347614797310e+01
4.728000e+08	  3	  3000	  2239	1.925258494773753e-03	2.371373705661652e+02	1.033630565957286e+01
4.729000e+08	  3	  3000	   224	1.865023168747643e-03	2.371373705661652e+02	1.038910634393476e+01
4.730000e+08	  3	  3000	  2150	1.217257005465162e-03	2.371373705661652e+02	1.044182761704996e+01
4.731000e+08	  3	  3000	  1218	1.884132532982356e-03	2.371373705661652e+02	1.049455920358475e+01
4.732000e+08	  3	  3000	  1248	1.640796223786193e-03	2.371373705661652e+02	1.054721542343925e+01
4.733000e+08	  3	  3000	  2737	1.535963838905017e-03	2.371373705661652e+02	1.059855484580741e+01
4.734000e+08	  3	  3000	   454	1.250867016034099e-03	2.371373705661652e+02	1.065112691723414e+01
4.735000e+08	  3	  3000	  2008	2.001057458357315e-03	2.371373705661652e+02	1.070372817523164e+01
4.736000e+08	  3	  3000	   395	2.280790417105934e-03	2.371373705661652e+02	1.075614949564373e+01
4.737000e+08	  3	  3000	  1308	1.777648136792131e-03	2.371373705661652e+02	1.080813868828637e+01
4.738000e+08	  3	  3000	   131	1.659578739420926e-03	2.371373705661652e+02	1.086057779818658e+01
4.739000e+08	  3	  3000	   634	2.055499096047955e-03	2.371373705661652e+02	1.091319688808736e+01
4.740000e+08	  3	  3000	  2961	1.847284759565604e-03	2.371373705661652e+02	1.096569374699640e+01
4.741000e+08	  3	  3000	  2225	1.406065756170296e-03	2.371373705661652e+02	1.101805234745368e+01
4.742000e+08	  3	  3000	  2162	1.334550349060318e-03	2.371373705661652e+02	1.107071930112698e+01
4.743000e+08	  3	  3000	  1549	1.875538446580317e-03	2.371373705661652e+02	1.112344839247745e+01
4.744000e+08	  3	  3000	  2323	1.832429163751726e-03	2.371373705661652e+02	1.117484997937060e+01
4.745000e+08	  3	  3000	   743	1.589281294463658e-03	2.371373705661652e+02	1.122691185813732e+01
4.746000e+08	  3	  3000	   632	1.824193449546662e-03	2.371373705661652e+02	1.127928493051529e+01
4.747000e+08	  3	  3000	  1900	1.240044611223381e-03	2.371373705661652e+02	1.133146233195204e+01
4.748000e+08	  3	  3000	  2279	1.649394630339172e-03	2.371373705661652e+02	1.138407183119796e+01
4.749000e+08	  3	  3000	    91	1.264452254585809e-03	2.371373705661652e+02	1.143683341375391e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.750000e+08	  3	  3000	     5	1.940094079038275e-03	2.371373705661652e+02	1.148959497077169e+01
4.751000e+08	  3	  3000	  1835	1.260151667000672e-03	2.371373705661652e+02	1.154223759041125e+01
4.752000e+08	  3	  3000	   864	1.490843711232612e-03	2.371373705661652e+02	1.159436786064399e+01
4.753000e+08	  3	  3000	  2406	1.488652505686234e-03	2.371373705661652e+02	1.164713607445798e+01
4.754000e+08	  3	  3000	   833	2.029391928671088e-03	2.371373705661652e+02	1.169980482918941e+01
4.755000e+08	  3	  3000	   428	1.346094910360915e-03	2.371373705661652e+02	1.175241904695668e+01
4.756000e+08	  3	  3000	  2461	1.254118029338442e-03	2.371373705661652e+02	1.180502258956112e+01
4.757000e+08	  3	  3000	  1944	1.238176324173992e-03	2.371373705661652e+02	1.185630678715568e+01
4.758000e+08	  3	  3000	  1544	1.836727207283754e-03	2.371373705661652e+02	1.190880852016378e+01
4.759000e+08	  3	  3000	  1228	1.765402562013890e-03	2.371373705661652e+02	1.196007119018365e+01
4.760000e+08	  3	  3000	  2221	1.747245616914213e-03	2.371373705661652e+02	1.201271653528160e+01
4.761000e+08	  3	  3000	  1788	1.096323316497417e-03	2.371373705661652e+02	1.206538035964167e+01
4.762000e+08	  3	  3000	  1049	1.365520227600037e-03	2.371373705661652e+02	1.211787724732943e+01
4.763000e+08	  3	  3000	  2823	1.183810778570665e-03	2.371373705661652e+02	1.217032208564021e+01
4.764000e+08	  3	  3000	   472	1.330749775576213e-03	2.371373705661652e+02	1.222298515236309e+01
4.765000e+08	  3	  3000	   867	1.865237495935818e-03	2.371373705661652e+02	1.227574067290129e+01
4.766000e+08	  3	  3000	  2837	1.411801429129204e-03	2.371373705661652e+02	1.232851754850577e+01
4.767000e+08	  3	  3000	  2009	1.826915536406136e-03	2.371373705661652e+02	1.238134995552805e+01
4.768000e+08	  3	  3000	  2219	1.952901700302921e-03	2.371373705661652e+02	1.243411773494180e+01
4.769000e+08	  3	  3000	  2240	1.497994308525729e-03	2.371373705661652e+02	1.248588381072720e+01
4.770000e+08	  3	  3000	  1211	1.186660542423022e-03	2.371373705661652e+02	1.253854404704032e+01
4.771000e+08	  3	  3000	  2279	1.564864091798901e-03	2.371373705661652e+02	1.259125879288639e+01
4.772000e+08	  3	  3000	  2668	1.529256638048087e-03	2.371373705661652e+02	1.264388724239478e+01
4.773000e+08	  3	  3000	  1329	1.416334608382740e-03	2.371373705661652e+02	1.269548833784784e+01
4.774000e+08	  3	  3000	  1723	1.633500327710936e-03	2.371373705661652e+02	1.274739540664199e+01
