5.010000e+08	  3	  3000	  2826	1.303729991444256e-03	2.371373705661650e+02	2.502912707956266e+01
5.020000e+08	  3	  3000	  1159	1.389610901183763e-03	2.371373705661650e+02	2.555317054424466e+01
5.030000e+08	  3	  3000	  2017	1.206175460564122e-03	2.371373705661650e+02	2.607515735955994e+01
5.040000e+08	  3	  3000	   482	1.728577260043906e-03	2.371373705661650e+02	2.659907361731666e+01
5.050000e+08	  3	  3000	   685	1.818547913304564e-03	2.371373705661650e+02	2.712018471968781e+01
5.060000e+08	  3	  3000	  2101	1.829977415323559e-03	2.371373705661650e+02	2.764460750902257e+01
5.070000e+08	  3	  3000	  1144	1.730300810472112e-03	2.371373705661650e+02	2.816592938098246e+01
5.080000e+08	  3	  3000	  2787	1.874728045339329e-03	2.371373705661650e+02	2.869033234889238e+01
5.090000e+08	  3	  3000	  1996	2.451290446277199e-03	2.371373705661650e+02	2.921230441412543e+01
5.100000e+08	  3	  3000	   118	1.316211606741733e-03	2.371373705661650e+02	2.973459553692345e+01
5.110000e+08	  3	  3000	   900	1.032433305069059e-03	2.371373705661650e+02	3.025759714089344e+01
5.120000e+08	  3	  3000	  1372	1.604173618324648e-03	2.371373705661650e+02	3.077907770891344e+01
5.130000e+08	  3	  3000	   516	1.396132481418929e-03	2.371373705661650e+02	3.130297343133435e+01
5.140000e+08	  3	  3000	  1488	1.630341710224169e-03	2.371373705661650e+02	3.182453582633162e+01
5.150000e+08	  3	  3000	  2038	1.566180925736460e-03	2.371373705661650e+02	3.234801426655756e+01
5.160000e+08	  3	  3000	   843	2.273682409978812e-03	2.371373705661650e+02	3.286967604344327e+01
5.170000e+08	  3	  3000	   259	1.855048295285376e-03	2.371373705661650e+02	3.339229521846805e+01
5.180000e+08	  3	  3000	  2709	1.708121699838981e-03	2.371373705661650e+02	3.391596594149854e+01
5.190000e+08	  3	  3000	  2723	1.533982268518924e-03	2.371373705661650e+02	3.443679874154591e+01
5.200000e+08	  3	  3000	  1882	1.622617450358702e-03	2.371373705661650e+02	3.496107621733364e+01
5.210000e+08	  3	  3000	  2243	1.223080213530805e-03	2.371373705661650e+02	3.548074771076861e+01
5.220000e+08	  3	  3000	  1889	1.779487565366331e-03	2.371373705661650e+02	3.600435413206471e+01
5.230000e+08	  3	  3000	  1473	1.756511287389540e-03	2.371373705661650e+02	3.652652721873046e+01
5.240000e+08	  3	  3000	   845	2.044355817652048e-03	2.371373705661650e+02	3.704989363049866e+01
5.250000e+08	  3	  3000	  1284	1.250698786007540e-03	2.371373705661650e+02	3.757309796354907e+01
5.260000e+08	  3	  3000	  1437	1.131395400942240e-03	2.371373705661650e+02	3.809512889637687e+01
5.270000e+08	  3	  3000	  2206	1.547500298803394e-03	2.371373705661650e+02	3.861900995226410e+01
5.280000e+08	  3	  3000	  2743	2.363810579942518e-03	2.371373705661650e+02	3.914091132280017e+01
5.290000e+08	  3	  3000	  1967	1.325547841781137e-03	2.371373705661650e+02	3.966439578148185e+01
5.300000e+08	  3	  3000	  2159	1.120238576896497e-03	2.371373705661650e+02	4.018666681508763e+01
5.310000e+08	  3	  3000	  1612	1.595161191600976e-03	2.371373705661650e+02	4.071018665415112e+01
5.320000e+08	  3	  3000	   315	1.690923066787867e-03	2.371373705661650e+02	4.123029136301415e+01
5.330000e+08	  3	  3000	  1213	1.787197153910544e-03	2.371373705661650e+02	4.175420462172000e+01
5.340000e+08	  3	  3000	  2189	1.203203545383484e-03	2.371373705661650e+02	4.227367524773624e+01
5.350000e+08	  3	  3000	  1386	1.429541668498819e-03	2.371373705661650e+02	4.279770036633537e+01
5.360000e+08	  3	  3000	  2539	1.589702151666278e-03	2.371373705661650e+02	4.331959161511779e+01
5.370000e+08	  3	  3000	   679	1.985891633165911e-03	2.371373705661650e+02	4.384241471484646e+01
5.380000e+08	  3	  3000	  1162	1.018393620087967e-03	2.371373705661650e+02	4.436674660122529e+01
5.390000e+08	  3	  3000	  1135	1.136324589755293e-03	2.371373705661650e+02	4.488727539432634e+01
5.400000e+08	  3	  3000	   856	1.624561766541987e-03	2.371373705661650e+02	4.541229749759127e+01
5.410000e+08	  3	  3000	   535	1.200813964575425e-03	2.371373705661650e+02	4.593340788801571e+01
5.420000e+08	  3	  3000	   506	1.688716351011886e-03	2.371373705661650e+02	4.645690007717575e+01
5.430000e+08	  3	  3000	   103	1.717906527621045e-03	2.371373705661650e+02	4.697925323480450e+01
5.440000e+08	  3	  3000	  2439	1.699314370708409e-03	2.371373705661650e+02	4.750235138772602e+01
5.450000e+08	  3	  3000	   548	2.373827815216598e-03	2.371373705661650e+02	4.802431738855822e+01
5.460000e+08	  3	  3000	  2512	2.271265875003541e-03	2.371373705661650e+02	4.854766916317402e+01
5.470000e+08	  3	  3000	  2101	2.752892744030494e-03	2.371373705661650e+02	4.906975572183922e+01
5.480000e+08	  3	  3000	  1909	1.208699446938404e-03	2.371373705661650e+02	4.959333403060972e+01
5.490000e+08	  3	  3000	  1499	1.609833785197248e-03	2.371373705661650e+02	5.011616982891876e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  3000	  1866	1.774174090008912e-03	2.371373705661650e+02	5.063920914095915e+01
5.510000e+08	  3	  3000	  1926	2.172566033634046e-03	2.371373705661650e+02	5.116204618202735e+01
5.520000e+08	  3	  3000	  2436	1.646671875457310e-03	2.371373705661650e+02	5.168471877722514e+01
5.530000e+08	  3	  3000	  2483	1.244657469183732e-03	2.371373705661650e+02	5.220832778061646e+01
5.540000e+08	  3	  3000	  2421	1.408448417175552e-03	2.371373705661650e+02	5.272967155880592e+01
5.550000e+08	  3	  3000	  2462	1.428395751950244e-03	2.371373705661650e+02	5.325292753825228e+01
5.560000e+08	  3	  3000	   512	1.503025191177201e-03	2.371373705661650e+02	5.377547885518479e+01
5.570000e+08	  3	  3000	  2341	1.134851816054862e-03	2.371373705661650e+02	5.429750833804300e+01
5.580000e+08	  3	  3000	  1440	1.349061249825527e-04	2.371373705661650e+02	5.482147147681754e+01
5.590000e+08	  3	  3000	   162	1.166471183489689e-03	2.371373705661650e+02	5.534230436540638e+01
5.600000e+08	  3	  3000	  1408	1.248906644886950e-03	2.371373705661650e+02	5.586703401264077e+01
5.610000e+08	  3	  3000	   789	1.493976219732856e-03	2.371373705661650e+02	5.638878774962982e+01
5.620000e+08	  3	  3000	    19	1.367283309088527e-03	2.371373705661650e+02	5.691173133106734e+01
5.630000e+08	  3	  3000	   461	1.637891822093639e-03	2.371373705661650e+02	5.743429944306261e+01
5.640000e+08	  3	  3000	  2609	2.096005360524843e-03	2.371373705661650e+02	5.795679719978297e+01
5.650000e+08	  3	  3000	   342	8.888569220633013e-04	2.371373705661650e+02	5.848023777613810e+01
5.660000e+08	  3	  3000	  1239	1.249716483211824e-03	2.371373705661650e+02	5.900136160176502e+01
5.670000e+08	  3	  3000	  1061	1.500979067554128e-03	2.371373705661650e+02	5.952509347038313e+01
5.680000e+08	  3	  3000	  1752	1.308159814464878e-03	2.371373705661650e+02	6.004594610541069e+01
5.690000e+08	  3	  3000	  2576	1.227160969767614e-03	2.371373705661650e+02	6.057049782930353e+01
5.700000e+08	  3	  3000	   625	1.689984468179908e-03	2.371373705661650e+02	6.109100434983937e+01
5.710000e+08	  3	  3000	  2680	1.456139832954063e-03	2.371373705661650e+02	6.161501943857210e+01
5.720000e+08	  3	  3000	  1891	1.178378083845524e-03	2.371373705661650e+02	6.213671861771496e+01
5.730000e+08	  3	  3000	  2302	1.840422915815612e-03	2.371373705661650e+02	6.265887243849700e+01
5.740000e+08	  3	  3000	   199	1.075052201612632e-03	2.371373705661650e+02	6.318302939652709e+01
5.750000e+08	  3	  3000	  2285	1.281568989930174e-03	2.371373705661650e+02	6.370283621892482e+01
5.760000e+08	  3	  3000	  2462	1.708485831458834e-03	2.371373705661650e+02	6.422713228909694e+01
5.770000e+08	  3	  3000	  1308	1.435384523217599e-03	2.371373705661650e+02	6.474851490303212e+01
5.780000e+08	  3	  3000	  2785	1.249752512084585e-03	2.371373705661650e+02	6.527242153863871e+01
5.790000e+08	  3	  3000	  2591	1.421045128768150e-03	2.371373705661650e+02	6.579349250120255e+01
5.800000e+08	  3	  3000	   350	1.632905376081183e-03	2.371373705661650e+02	6.631721196091078e+01
5.810000e+08	  3	  3000	  2525	2.086764287551379e-03	2.371373705661650e+02	6.683832253816595e+01
5.820000e+08	  3	  3000	   339	2.004320738809605e-03	2.371373705661650e+02	6.736242109108333e+01
5.830000e+08	  3	  3000	  1954	1.139608651448900e-03	2.371373705661650e+02	6.788225291509188e+01
5.840000e+08	  3	  3000	  1542	1.802687974005554e-03	2.371373705661650e+02	6.840590813392392e+01
5.850000e+08	  3	  3000	  1678	1.324429256141239e-03	2.371373705661650e+02	6.892669774903284e+01
5.860000e+08	  3	  3000	   276	1.924169972303167e-03	2.371373705661650e+02	6.944967027336293e+01
5.870000e+08	  3	  3000	  2329	1.406715902609594e-03	2.371373705661650e+02	6.997244146437794e+01
5.880000e+08	  3	  3000	  2152	1.516505043326972e-03	2.371373705661650e+02	7.049500972514267e+01
5.890000e+08	  3	  3000	   321	1.095698976114516e-03	2.371373705661650e+02	7.101826314469746e+01
5.900000e+08	  3	  3000	  2967	1.045356123857680e-03	2.371373705661650e+02	7.153997009832013e+01
5.910000e+08	  3	  3000	    75	2.019503675656272e-03	2.371373705661650e+02	7.206223179813541e+01
5.920000e+08	  3	  3000	  2524	1.336566763898889e-03	2.371373705661650e+02	7.258275605626604e+01
5.930000e+08	  3	  3000	   701	2.451821184963184e-03	2.371373705661650e+02	7.310480578513570e+01
5.940000e+08	  3	  3000	  2502	1.505333077556748e-03	2.371373705661650e+02	7.362787880066269e+01
5.950000e+08	  3	  3000	   521	1.446116464956863e-03	2.371373705661650e+02	7.414972629749929e+01
5.960000e+08	  3	  3000	    37	1.338316875007040e-03	2.371373705661650e+02	7.467242040985491e+01
5.970000e+08	  3	  3000	  1963	1.341544725877974e-03	2.371373705661650e+02	7.519476927769213e+01
5.980000e+08	  3	  3000	   270	1.550763238434677e-03	2.371373705661650e+02	7.571670066390844e+01
5.990000e+08	  3	  3000	  1566	1.365316186036218e-03	2.371373705661650e+02	7.623933644760321e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  3000	  2566	1.493275298095412e-03	2.371373705661650e+02	7.676076294287996e+01
6.010000e+08	  3	  3000	  2992	1.511375088673108e-03	2.371373705661650e+02	7.728339352300085e+01
6.020000e+08	  3	  3000	  2730	1.845034864397780e-03	2.371373705661650e+02	7.780668452728146e+01
6.030000e+08	  3	  3000	  1901	1.298562073284752e-03	2.371373705661650e+02	7.832848684254894e+01
6.040000e+08	  3	  3000	  2733	1.585900886915606e-03	2.371373705661650e+02	7.885145590728791e+01
6.050000e+08	  3	  3000	  2621	1.654647535833626e-03	3.162277660168373e+02	2.821225051507301e-01
6.060000e+08	  3	  3000	    38	1.446897847238068e-03	3.162277660168373e+02	8.035420669301941e-01
6.070000e+08	  3	  3000	   630	1.121797121464061e-03	3.162277660168373e+02	1.325465189343016e+00
6.080000e+08	  3	  3000	  2848	1.265697109799319e-03	3.162277660168373e+02	1.848474815603985e+00
6.090000e+08	  3	  3000	  2212	8.585096734141637e-04	3.162277660168373e+02	2.371274273728386e+00
6.100000e+08	  3	  3000	  1272	1.126648919213092e-03	3.162277660168373e+02	2.892554354093502e+00
6.110000e+08	  3	  3000	  2538	1.704643746694172e-03	3.162277660168373e+02	3.416138691281323e+00
6.120000e+08	  3	  3000	   842	1.406767959270696e-03	3.162277660168373e+02	3.937285545893013e+00
6.130000e+08	  3	  3000	  2622	1.081770116281835e-03	3.162277660168373e+02	4.461493166011897e+00
6.140000e+08	  3	  3000	   112	2.086643048771284e-03	3.162277660168373e+02	4.982696415909737e+00
6.150000e+08	  3	  3000	  2302	1.249631295164032e-03	3.162277660168373e+02	5.506245737003264e+00
6.160000e+08	  3	  3000	    25	1.418214326730305e-03	3.162277660168373e+02	6.028626958049784e+00
6.170000e+08	  3	  3000	   454	1.793180405433511e-03	3.162277660168373e+02	6.550763424252628e+00
6.180000e+08	  3	  3000	  2246	1.647682747593629e-03	3.162277660168373e+02	7.072511185206326e+00
6.190000e+08	  3	  3000	  1331	1.282889325213201e-03	3.162277660168373e+02	7.594957768975050e+00
6.200000e+08	  3	  3000	  1438	1.792523435742316e-03	3.162277660168373e+02	8.117399949107662e+00
6.210000e+08	  3	  3000	   465	1.925272915410588e-03	3.162277660168373e+02	8.641037811122565e+00
6.220000e+08	  3	  3000	   173	1.722326327902291e-03	3.162277660168373e+02	9.161777100201041e+00
6.230000e+08	  3	  3000	  1806	1.723800931102920e-03	3.162277660168373e+02	9.685123635330038e+00
6.240000e+08	  3	  3000	  1270	1.305930650166027e-03	3.162277660168373e+02	1.020693414043652e+01
6.250000e+08	  3	  3000	   350	1.779516804753793e-03	3.162277660168373e+02	1.072944031908400e+01
6.260000e+08	  3	  3000	  2298	1.288327986534294e-03	3.162277660168373e+02	1.125149390223985e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2298]	= 8.094803e-03
E_error	= 9.075390038022957e-01
L_error	= 2.202118208128157e+13
dE_correct	= 0.000000000000000e+00
step	= 6.260000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14119.084309[s]
user time	= 41543.648000[s]
system time	= 780.736000[s]
Execution Time	(total	= 1.411908e+04 [s])
Corrector		= 6.067579e+03 [s]	42.97 [%]
Predictor		= 3.272119e+03 [s]	23.18 [%]
Iteration		= 2.510290e+03 [s]	17.78 [%]
Fragmentation		= 1.321784e+03 [s]	 9.36 [%]
Orbital_Elements	= 3.201930e+01 [s]	 0.23 [%]
Collision_Judgement	= 2.499431e+00 [s]	 0.02 [%]
Energy			= 1.807990e-01 [s]	 0.00 [%]
Others			= 9.126128e+02 [s]	 6.46 [%]
-----
myid = 8	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand09/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_noacc/rand09/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.260000e+08	  3	  3000	  2298	1.288327986534294e-03	3.162277660168373e+02	1.125149390223985e+01
6.270000e+08	  3	  3000	  1970	1.239970885450781e-03	3.162277660168373e+02	1.177289951741374e+01
6.280000e+08	  3	  3000	  1697	1.692048084755329e-03	3.162277660168373e+02	1.229522942210927e+01
6.290000e+08	  3	  3000	  2843	2.101086293668620e-03	3.162277660168373e+02	1.281724084723935e+01
6.300000e+08	  3	  3000	  2571	1.759840793533028e-03	3.162277660168373e+02	1.333972889434019e+01
6.310000e+08	  3	  3000	  1868	1.300759322560455e-03	3.162277660168373e+02	1.386165188014982e+01
6.320000e+08	  3	  3000	   941	1.055080771301500e-03	3.162277660168373e+02	1.438443904250447e+01
6.330000e+08	  3	  3000	  1447	1.411794192167822e-03	3.162277660168373e+02	1.490716336174570e+01
6.340000e+08	  3	  3000	  1549	1.781310132459955e-03	3.162277660168373e+02	1.542998949314529e+01
6.350000e+08	  3	  3000	  1105	1.388495942699681e-03	3.162277660168373e+02	1.595253993248197e+01
6.360000e+08	  3	  3000	  1540	1.688640665083629e-03	3.162277660168373e+02	1.647493097283116e+01
6.370000e+08	  3	  3000	  2531	1.413690717028427e-03	3.162277660168373e+02	1.699752223483256e+01
6.380000e+08	  3	  3000	  2559	1.393140419194752e-03	3.162277660168373e+02	1.751920373751561e+01
6.390000e+08	  3	  3000	  1829	1.876652498090324e-03	3.162277660168373e+02	1.804226104960026e+01
6.400000e+08	  3	  3000	  2067	1.330655504191653e-03	3.162277660168373e+02	1.856305109930458e+01
6.410000e+08	  3	  3000	   917	2.188901512956890e-03	3.162277660168373e+02	1.908641451700101e+01
6.420000e+08	  3	  3000	   272	1.522807163646712e-03	3.162277660168373e+02	1.960719170670535e+01
6.430000e+08	  3	  3000	  2267	1.356445120027023e-03	3.162277660168373e+02	2.013143941613508e+01
6.440000e+08	  3	  3000	  1184	1.512638459134761e-03	3.162277660168373e+02	2.065237655155987e+01
6.450000e+08	  3	  3000	   276	1.931709128629906e-03	3.162277660168373e+02	2.117515022631368e+01
6.460000e+08	  3	  3000	  1861	1.203209285864249e-03	3.162277660168373e+02	2.169696854709097e+01
6.470000e+08	  3	  3000	  1662	1.231642756476914e-03	3.162277660168373e+02	2.221992058057058e+01
6.480000e+08	  3	  3000	   998	1.758248244014368e-03	3.162277660168373e+02	2.274154058845708e+01
6.490000e+08	  3	  3000	    33	1.138462470712260e-03	3.162277660168373e+02	2.326463297955612e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  3000	   209	1.758858041045871e-03	3.162277660168373e+02	2.378605274240252e+01
6.510000e+08	  3	  3000	  1500	1.587843986325695e-03	3.162277660168373e+02	2.430900639091137e+01
6.520000e+08	  3	  3000	  1780	2.560424447969399e-03	3.162277660168373e+02	2.483115720618806e+01
6.530000e+08	  3	  3000	  1132	1.147395932169092e-03	3.162277660168373e+02	2.535401021248214e+01
6.540000e+08	  3	  3000	  1409	1.913400589890897e-03	3.162277660168373e+02	2.587541720183681e+01
6.550000e+08	  3	  3000	   522	1.219074671587502e-03	3.162277660168373e+02	2.639847088643263e+01
6.560000e+08	  3	  3000	  1705	1.274565181895903e-03	3.162277660168373e+02	2.692058242070101e+01
6.570000e+08	  3	  3000	   801	1.769347693810071e-03	3.162277660168373e+02	2.744443188276471e+01
6.580000e+08	  3	  3000	  1790	1.108541151425147e-03	3.162277660168373e+02	2.796562859874287e+01
6.590000e+08	  3	  3000	   345	1.997416201707197e-03	3.162277660168373e+02	2.849022953297250e+01
6.600000e+08	  3	  3000	   254	1.833977909182555e-03	3.162277660168373e+02	2.901120405428351e+01
6.610000e+08	  3	  3000	  2442	1.365133445916867e-03	3.162277660168373e+02	2.953436830076442e+01
6.620000e+08	  3	  3000	  1049	9.792794905955308e-04	3.162277660168373e+02	3.005724326891704e+01
6.630000e+08	  3	  3000	   468	1.293939228008049e-03	3.162277660168373e+02	3.057833574842094e+01
6.640000e+08	  3	  3000	  1986	1.320014636089252e-03	3.162277660168373e+02	3.110178180752043e+01
6.650000e+08	  3	  3000	  2491	1.405167002047861e-03	3.162277660168373e+02	3.162296860415950e+01
6.660000e+08	  3	  3000	   177	1.712592033194234e-03	3.162277660168373e+02	3.214532645103996e+01
6.670000e+08	  3	  3000	  2907	1.537770751009343e-03	3.162277660168373e+02	3.266688500608817e+01
6.680000e+08	  3	  3000	  1636	1.672617570220981e-03	3.162277660168373e+02	3.318946916941349e+01
6.690000e+08	  3	  3000	   578	1.148025880058777e-03	3.162277660168373e+02	3.371140642717749e+01
6.700000e+08	  3	  3000	   453	1.871242867466979e-03	3.162277660168373e+02	3.423466359281399e+01
6.710000e+08	  3	  3000	  2506	2.106735112068188e-03	3.162277660168373e+02	3.475725527795736e+01
6.720000e+08	  3	  3000	   769	1.740228498619697e-03	3.162277660168373e+02	3.527866127208047e+01
6.730000e+08	  3	  3000	  2592	1.751438587726398e-03	3.162277660168373e+02	3.580237883889064e+01
6.740000e+08	  3	  3000	   472	1.719377776661094e-03	3.162277660168373e+02	3.632244195030459e+01
6.750000e+08	  3	  3000	  1618	1.282701201024539e-03	3.162277660168373e+02	3.684630354302888e+01
6.760000e+08	  3	  3000	  2872	1.224451045709045e-03	3.162277660168373e+02	3.736729626592666e+01
6.770000e+08	  3	  3000	  2098	1.927430343505470e-03	3.162277660168373e+02	3.789157677389471e+01
6.780000e+08	  3	  3000	  2045	1.623351639462745e-03	3.162277660168373e+02	3.841250359884052e+01
6.790000e+08	  3	  3000	   448	1.378630404035656e-03	3.162277660168373e+02	3.893573677175570e+01
6.800000e+08	  3	  3000	   692	1.386299998555581e-03	3.162277660168373e+02	3.945528355357811e+01
6.810000e+08	  3	  3000	  1127	1.529748910644088e-03	3.162277660168373e+02	3.997726832708776e+01
6.820000e+08	  3	  3000	   785	2.088701381574145e-03	3.162277660168373e+02	4.049909712670652e+01
6.830000e+08	  3	  3000	  1316	1.359323590023061e-03	3.162277660168373e+02	4.102076203434272e+01
6.840000e+08	  3	  3000	   484	1.371225502267403e-03	3.162277660168373e+02	4.154340412281084e+01
6.850000e+08	  3	  3000	  2737	1.108655285492399e-03	3.162277660168373e+02	4.206614177255274e+01
6.860000e+08	  3	  3000	  1616	1.288825501590999e-03	3.162277660168373e+02	4.258830186661793e+01
6.870000e+08	  3	  3000	  2123	1.198329768518117e-03	3.162277660168373e+02	4.311106770572814e+01
6.880000e+08	  3	  3000	  2221	1.495074431149832e-03	3.162277660168373e+02	4.363265297886352e+01
6.890000e+08	  3	  3000	   292	1.479587130058153e-03	3.162277660168373e+02	4.415564307908752e+01
6.900000e+08	  3	  3000	   771	2.108503870718010e-03	3.162277660168373e+02	4.467765322569705e+01
6.910000e+08	  3	  3000	   973	1.553941520846719e-03	3.162277660168373e+02	4.520039103997796e+01
6.920000e+08	  3	  3000	    39	1.458561358006057e-03	3.162277660168373e+02	4.572274588508601e+01
6.930000e+08	  3	  3000	  2783	2.080578713875626e-03	3.162277660168373e+02	4.624507358084664e+01
6.940000e+08	  3	  3000	  2506	1.948141242380237e-03	3.162277660168373e+02	4.676733437286172e+01
6.950000e+08	  3	  3000	  2045	1.094539382944408e-03	3.162277660168373e+02	4.729007883003091e+01
6.960000e+08	  3	  3000	  1122	2.207145014847946e-03	3.162277660168373e+02	4.781200038124830e+01
6.970000e+08	  3	  3000	    76	1.205748751208820e-03	3.162277660168373e+02	4.833422842557980e+01
6.980000e+08	  3	  3000	  2947	1.569026146172695e-03	3.162277660168373e+02	4.885447847273747e+01
6.990000e+08	  3	  3000	   984	1.592273682221279e-03	3.162277660168373e+02	4.937806360139478e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.000000e+08	  3	  3000	  2756	1.240260067917522e-03	3.162277660168373e+02	4.989957587298429e+01
7.010000e+08	  3	  3000	  2778	1.488112497623501e-03	3.162277660168373e+02	5.042227357643156e+01
7.020000e+08	  3	  3000	  1510	1.250165904921526e-03	3.162277660168373e+02	5.094418023056571e+01
7.030000e+08	  3	  3000	   116	1.656967433668849e-03	3.162277660168373e+02	5.146736935581336e+01
7.040000e+08	  3	  3000	  1586	1.245967235872279e-03	3.162277660168373e+02	5.198787239558941e+01
7.050000e+08	  3	  3000	  2000	1.295322681524985e-03	3.162277660168373e+02	5.251025269838343e+01
7.060000e+08	  3	  3000	  1717	1.901583458833656e-03	3.162277660168373e+02	5.303173579451298e+01
7.070000e+08	  3	  3000	  2316	1.112472459456227e-03	3.162277660168373e+02	5.355490285129275e+01
7.080000e+08	  3	  3000	   187	1.481756393053080e-03	3.162277660168373e+02	5.407659647385239e+01
7.090000e+08	  3	  3000	  1138	1.207557833545331e-03	3.162277660168373e+02	5.459874518894154e+01
7.100000e+08	  3	  3000	  1938	1.999761491441670e-03	3.162277660168373e+02	5.512113127467525e+01
7.110000e+08	  3	  3000	  2733	1.645940703270379e-03	3.162277660168373e+02	5.564206622716446e+01
7.120000e+08	  3	  3000	  2793	1.561899429321180e-03	3.162277660168373e+02	5.616544066439207e+01
7.130000e+08	  3	  3000	   550	1.332649816124203e-03	3.162277660168373e+02	5.668744140595290e+01
7.140000e+08	  3	  3000	   756	1.119879935407077e-03	3.162277660168373e+02	5.720879675932795e+01
7.150000e+08	  3	  3000	  1864	1.221942397199503e-03	3.162277660168373e+02	5.773290716333004e+01
7.160000e+08	  3	  3000	   322	2.333463940308632e-03	3.162277660168373e+02	5.825307256748899e+01
7.170000e+08	  3	  3000	  2205	1.820736793563075e-03	3.162277660168373e+02	5.877792925999773e+01
7.180000e+08	  3	  3000	  2772	1.698697477944182e-03	3.162277660168373e+02	5.929690898626944e+01
7.190000e+08	  3	  3000	     2	1.557818926315980e-03	3.162277660168373e+02	5.982094808013693e+01
7.200000e+08	  3	  3000	  1963	1.180143772413295e-03	3.162277660168373e+02	6.034211058227484e+01
7.210000e+08	  3	  3000	  2901	1.640694336856233e-03	3.162277660168373e+02	6.086543676826215e+01
7.220000e+08	  3	  3000	  2826	1.725703301131719e-03	3.162277660168373e+02	6.138690921795530e+01
7.230000e+08	  3	  3000	  1082	1.904819601176706e-03	3.162277660168373e+02	6.190968956983632e+01
7.240000e+08	  3	  3000	   744	1.861925682231075e-03	3.162277660168373e+02	6.243232320958739e+01
7.250000e+08	  3	  3000	  2940	1.509798664407590e-03	3.162277660168373e+02	6.295441889368438e+01
7.260000e+08	  3	  3000	  1202	1.200493764966824e-03	3.162277660168373e+02	6.347767781602760e+01
collision No.4	3.798525e+02[yr]	i=2, j=962	r_ij=5.231269734275290e-05	radius[2]+radius[962]=5.325174510504684e-05
7.270000e+08	  3	  3000	  1232	1.346090981081244e-03	3.162277660168373e+02	6.399946661309385e+01
7.280000e+08	  3	  3000	  2715	1.527969324999690e-03	3.162277660168373e+02	6.452161867748497e+01
7.290000e+08	  3	  3000	  1579	1.252747506646635e-03	3.162277660168373e+02	6.504361818243315e+01
7.300000e+08	  3	  3000	  2186	1.832295299709532e-03	3.162277660168373e+02	6.556533466403235e+01
7.310000e+08	  3	  3000	   185	1.689046649590981e-03	3.162277660168373e+02	6.608749486337815e+01
7.320000e+08	  3	  3000	  2586	1.402913183666882e-03	3.162277660168373e+02	6.660975953803488e+01
7.330000e+08	  3	  3000	  1864	1.368716709950609e-03	3.162277660168373e+02	6.713284483695379e+01
7.340000e+08	  3	  3000	  1833	2.184590078697071e-03	3.162277660168373e+02	6.765415686907903e+01
7.350000e+08	  3	  3000	    71	9.641644207129232e-04	3.162277660168373e+02	6.817672056369346e+01
7.360000e+08	  3	  3000	  1891	1.345081343218276e-03	3.162277660168373e+02	6.869893531245245e+01
7.370000e+08	  3	  3000	  2502	1.936392026178597e-03	3.162277660168373e+02	6.922148408793787e+01
7.380000e+08	  3	  3000	  2716	2.051663596981099e-03	3.162277660168373e+02	6.974381720211359e+01
7.390000e+08	  3	  3000	  1980	1.465362834016398e-03	3.162277660168373e+02	7.026591106454261e+01
7.400000e+08	  3	  3000	  2625	1.194903220310035e-03	3.162277660168373e+02	7.078824820783659e+01
7.410000e+08	  3	  3000	  1080	1.693918809076152e-03	3.162277660168373e+02	7.131040341217941e+01
7.420000e+08	  3	  3000	  1580	1.168043165212420e-03	3.162277660168373e+02	7.183201167752578e+01
7.430000e+08	  3	  3000	  1213	1.382047015622968e-03	3.162277660168373e+02	7.235474802026047e+01
7.440000e+08	  3	  3000	   894	1.411808536246035e-03	3.162277660168373e+02	7.287735769557946e+01
7.450000e+08	  3	  3000	  1271	1.756510923841946e-03	3.162277660168373e+02	7.339926941685364e+01
7.460000e+08	  3	  3000	   991	1.473390000947143e-03	3.162277660168373e+02	7.392276642640867e+01
7.470000e+08	  3	  3000	  2243	1.255816695205275e-03	3.162277660168373e+02	7.444348448803656e+01
7.480000e+08	  3	  3000	   828	1.473840657040576e-03	3.162277660168373e+02	7.496677155179414e+01
7.490000e+08	  3	  3000	  2942	1.897751228431358e-03	3.162277660168373e+02	7.548857553445438e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.500000e+08	  3	  3000	  2768	1.629746187969582e-03	3.162277660168373e+02	7.601147557749388e+01
