6.140000e+08	  3	  3000	   701	1.357471766771702e-03	3.162277660168374e+02	6.610643040521272e+00
6.141000e+08	  3	  3000	  1377	1.509163983047959e-03	3.162277660168374e+02	6.663571099691371e+00
6.142000e+08	  3	  3000	  1264	1.797694013789814e-03	3.162277660168374e+02	6.716507693235915e+00
6.143000e+08	  3	  3000	  2743	1.471163243092430e-03	3.162277660168374e+02	6.769431789366116e+00
6.144000e+08	  3	  3000	   338	1.398632330508754e-03	3.162277660168374e+02	6.822338290502552e+00
6.145000e+08	  3	  3000	  1618	1.333226446887930e-03	3.162277660168374e+02	6.875255286744270e+00
6.146000e+08	  3	  3000	  1226	2.457998538836529e-03	3.162277660168374e+02	6.928143602989669e+00
6.147000e+08	  3	  3000	  1350	1.665996397176440e-03	3.162277660168374e+02	6.980820067950700e+00
6.148000e+08	  3	  3000	   312	1.663482272449394e-03	3.162277660168374e+02	7.033557574846053e+00
6.149000e+08	  3	  3000	  2830	1.352401245318860e-03	3.162277660168374e+02	7.086311547950721e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.150000e+08	  3	  3000	   120	1.996131922137725e-03	3.162277660168374e+02	7.139114347787220e+00
6.151000e+08	  3	  3000	  1995	1.830889940360754e-03	3.162277660168374e+02	7.192051711311119e+00
6.152000e+08	  3	  3000	   589	1.796786658415371e-03	3.162277660168374e+02	7.245024680167307e+00
6.153000e+08	  3	  3000	   233	1.809885181737117e-03	3.162277660168374e+02	7.297920219516652e+00
6.154000e+08	  3	  3000	  2300	1.382828891780279e-03	3.162277660168374e+02	7.350845577247869e+00
6.155000e+08	  3	  3000	  1728	1.791316536123320e-03	3.162277660168374e+02	7.403747166599350e+00
6.156000e+08	  3	  3000	  1561	1.810736588592013e-03	3.162277660168374e+02	7.456610920353334e+00
6.157000e+08	  3	  3000	   919	2.597712843563719e-03	3.162277660168374e+02	7.509368226292945e+00
6.158000e+08	  3	  3000	  2413	2.279270115406543e-03	3.162277660168374e+02	7.562101695376772e+00
6.159000e+08	  3	  3000	  1622	1.730949463625603e-03	3.162277660168374e+02	7.614812906772038e+00
6.160000e+08	  3	  3000	  1077	2.271174078978370e-03	3.162277660168374e+02	7.667495627297912e+00
6.161000e+08	  3	  3000	   161	1.530640255256663e-03	3.162277660168374e+02	7.720111780670902e+00
6.162000e+08	  3	  3000	  2031	2.279305319493585e-03	3.162277660168374e+02	7.772786229877882e+00
6.163000e+08	  3	  3000	  1872	1.266556165384304e-03	3.162277660168374e+02	7.825569181597318e+00
6.164000e+08	  3	  3000	   821	1.526056789807323e-03	3.162277660168374e+02	7.878497904183998e+00
6.165000e+08	  3	  3000	  1890	1.415663227313465e-03	3.162277660168374e+02	7.931465002542355e+00
6.166000e+08	  3	  3000	  1327	1.535446309950684e-03	3.162277660168374e+02	7.984458133684416e+00
6.167000e+08	  3	  3000	  1300	1.442302760432109e-03	3.162277660168374e+02	8.037449375115237e+00
6.168000e+08	  3	  3000	   308	1.470736908464646e-03	3.162277660168374e+02	8.090476162003814e+00
6.169000e+08	  3	  3000	  2189	1.536374816336982e-03	3.162277660168374e+02	8.143487881047985e+00
6.170000e+08	  3	  3000	  2785	1.754276502051568e-03	3.162277660168374e+02	8.196468189665543e+00
6.171000e+08	  3	  3000	  2507	1.448006359438952e-03	3.162277660168374e+02	8.249212804931449e+00
6.172000e+08	  3	  3000	  2575	9.570836648337971e-04	3.162277660168374e+02	8.302032554072829e+00
6.173000e+08	  3	  3000	  2885	1.360805662094768e-03	3.162277660168374e+02	8.354817026581946e+00
6.174000e+08	  3	  3000	  2923	1.528605767298283e-03	3.162277660168374e+02	8.407408080574593e+00
6.175000e+08	  3	  3000	    84	1.222527405712659e-03	3.162277660168374e+02	8.459615176014733e+00
6.176000e+08	  3	  3000	   846	1.946884889168649e-03	3.162277660168374e+02	8.512278457840857e+00
6.177000e+08	  3	  3000	  1808	1.158545357393673e-03	3.162277660168374e+02	8.564966648804170e+00
6.178000e+08	  3	  3000	  2708	1.844787769011791e-03	3.162277660168374e+02	8.617758436741779e+00
6.179000e+08	  3	  3000	  1519	1.607415319840235e-03	3.162277660168374e+02	8.670618574894718e+00
6.180000e+08	  3	  3000	   753	1.516879595010687e-03	3.162277660168374e+02	8.723555592768282e+00
6.181000e+08	  3	  3000	  2087	1.223360417714174e-03	3.162277660168374e+02	8.776433293979135e+00
6.182000e+08	  3	  3000	  2484	1.698816990316602e-03	3.162277660168374e+02	8.828831246417865e+00
6.183000e+08	  3	  3000	   832	1.656372113814288e-03	3.162277660168374e+02	8.881814148216785e+00
6.184000e+08	  3	  3000	  1549	2.005563643627685e-03	3.162277660168374e+02	8.934800250563631e+00
6.185000e+08	  3	  3000	   372	1.700782641234679e-03	3.162277660168374e+02	8.987402404912253e+00
6.186000e+08	  3	  3000	  1505	1.839464029649408e-03	3.162277660168374e+02	9.039770849647503e+00
6.187000e+08	  3	  3000	  2272	2.156611192486620e-03	3.162277660168374e+02	9.091946375301220e+00
6.188000e+08	  3	  3000	   699	1.792804683012410e-03	3.162277660168374e+02	9.144721556273163e+00
6.189000e+08	  3	  3000	  1091	1.157505521131616e-03	3.162277660168374e+02	9.196378748923969e+00
6.190000e+08	  3	  3000	  2037	1.301997803077075e-03	3.162277660168374e+02	9.248958746785286e+00
6.191000e+08	  3	  3000	  1425	1.795565893444686e-03	3.162277660168374e+02	9.301628097041496e+00
6.192000e+08	  3	  3000	  1879	1.242377751859110e-03	3.162277660168374e+02	9.354433506218005e+00
6.193000e+08	  3	  3000	  1895	1.363382210326552e-03	3.162277660168374e+02	9.407260656084752e+00
6.194000e+08	  3	  3000	   973	1.427257977025762e-03	3.162277660168374e+02	9.459513374221645e+00
6.195000e+08	  3	  3000	   585	1.609539603947235e-03	3.162277660168374e+02	9.512398685298622e+00
6.196000e+08	  3	  3000	   311	1.431503964143258e-03	3.162277660168374e+02	9.565378198638289e+00
6.197000e+08	  3	  3000	   944	2.261546625100000e-03	3.162277660168374e+02	9.618399345847722e+00
6.198000e+08	  3	  3000	   487	1.266474753580134e-03	3.162277660168374e+02	9.671379116117031e+00
6.199000e+08	  3	  3000	  2192	1.667094173823651e-03	3.162277660168374e+02	9.723584555357954e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.200000e+08	  3	  3000	  2649	1.730003521323527e-03	3.162277660168374e+02	9.775413428177766e+00
6.201000e+08	  3	  3000	    98	1.614215581755724e-03	3.162277660168374e+02	9.827994847316095e+00
6.202000e+08	  3	  3000	   167	1.746658002579079e-03	3.162277660168374e+02	9.880646581991774e+00
6.203000e+08	  3	  3000	  2258	8.585071511686496e-05	3.162277660168374e+02	9.933010369303011e+00
6.204000e+08	  3	  3000	  1578	1.745207840428423e-03	3.162277660168374e+02	9.985679354765637e+00
6.205000e+08	  3	  3000	   105	1.778297836111040e-03	3.162277660168374e+02	1.003847559846433e+01
6.206000e+08	  3	  3000	  1813	1.265386744002181e-03	3.162277660168374e+02	1.009129218131265e+01
6.207000e+08	  3	  3000	   549	1.427467149667321e-03	3.162277660168374e+02	1.014404828289387e+01
6.208000e+08	  3	  3000	   604	1.591599016264885e-03	3.162277660168374e+02	1.019564761033291e+01
6.209000e+08	  3	  3000	   442	1.172236296275428e-03	3.162277660168374e+02	1.024841832318979e+01
6.210000e+08	  3	  3000	  1338	1.562489150091755e-03	3.162277660168374e+02	1.030131341977745e+01
6.211000e+08	  3	  3000	   603	1.654855062412369e-03	3.162277660168374e+02	1.035420550748543e+01
6.212000e+08	  3	  3000	  2254	1.520110082565177e-03	3.162277660168374e+02	1.040715995302052e+01
6.213000e+08	  3	  3000	  2230	1.481124245192820e-03	3.162277660168374e+02	1.046003404711153e+01
6.214000e+08	  3	  3000	   540	1.501537594364000e-03	3.162277660168374e+02	1.051298420620101e+01
6.215000e+08	  3	  3000	  1948	1.719633030753164e-03	3.162277660168374e+02	1.056588833308066e+01
6.216000e+08	  3	  3000	   160	1.478255412390009e-03	3.162277660168374e+02	1.061879354730128e+01
6.217000e+08	  3	  3000	  2108	1.904399534547901e-03	3.162277660168374e+02	1.067157950552632e+01
6.218000e+08	  3	  3000	  1812	1.422778824528683e-03	3.162277660168374e+02	1.072342177804116e+01
6.219000e+08	  3	  3000	  1227	1.512348306089811e-03	3.162277660168374e+02	1.077389755459933e+01
6.220000e+08	  3	  3000	  1942	1.626770848826314e-03	3.162277660168374e+02	1.082652700256547e+01
6.221000e+08	  3	  3000	   387	1.539261242331946e-03	3.162277660168374e+02	1.087753038313772e+01
6.222000e+08	  3	  3000	    82	1.415941780342021e-03	3.162277660168374e+02	1.093034723117209e+01
6.223000e+08	  3	  3000	  1544	2.140372605107325e-03	3.162277660168374e+02	1.098318960119065e+01
6.224000e+08	  3	  3000	   607	1.753692187430091e-03	3.162277660168374e+02	1.103602637413691e+01
6.225000e+08	  3	  3000	    91	2.120181205801014e-03	3.162277660168374e+02	1.108820967721825e+01
6.226000e+08	  3	  3000	  1295	1.963337058486537e-03	3.162277660168374e+02	1.114114339096234e+01
6.227000e+08	  3	  3000	   546	2.621176166668410e-03	3.162277660168374e+02	1.119409184213012e+01
6.228000e+08	  3	  3000	  1104	1.188331200240946e-03	3.162277660168374e+02	1.124706027272273e+01
6.229000e+08	  3	  3000	  2487	1.684025109305598e-03	3.162277660168374e+02	1.129994576566468e+01
6.230000e+08	  3	  3000	  2260	1.949710862245444e-03	3.162277660168374e+02	1.135290618614543e+01
6.231000e+08	  3	  3000	  2767	1.326369096459368e-03	3.162277660168374e+02	1.140577684240211e+01
6.232000e+08	  3	  3000	  2357	1.440177505642423e-03	3.162277660168374e+02	1.145860663215579e+01
6.233000e+08	  3	  3000	   733	1.582644358264460e-03	3.162277660168374e+02	1.151138146802708e+01
6.234000e+08	  3	  3000	   476	1.291963668162598e-03	3.162277660168374e+02	1.156425034165649e+01
6.235000e+08	  3	  3000	  1426	2.183845625598061e-03	3.162277660168374e+02	1.161707274308170e+01
6.236000e+08	  3	  3000	  2034	1.759599111183468e-03	3.162277660168374e+02	1.166989950806104e+01
6.237000e+08	  3	  3000	  2007	1.180604979456387e-03	3.162277660168374e+02	1.172263791863452e+01
6.238000e+08	  3	  3000	  1078	1.763811673209992e-03	3.162277660168374e+02	1.177537578826386e+01
6.239000e+08	  3	  3000	  2872	2.953467461610027e-03	3.162277660168374e+02	1.182816343728890e+01
6.240000e+08	  3	  3000	  2167	1.659892327861700e-03	3.162277660168374e+02	1.188098611901021e+01
6.241000e+08	  3	  3000	   290	1.717444270316898e-03	3.162277660168374e+02	1.193376156178668e+01
6.242000e+08	  3	  3000	  2980	1.448332116985676e-03	3.162277660168374e+02	1.198648818762355e+01
6.243000e+08	  3	  3000	   569	9.332951945951830e-04	3.162277660168374e+02	1.203932881082691e+01
6.244000e+08	  3	  3000	  1965	1.625720064548472e-03	3.162277660168374e+02	1.209217094629712e+01
6.245000e+08	  3	  3000	   834	1.029335962429996e-03	3.162277660168374e+02	1.214499560618902e+01
6.246000e+08	  3	  3000	   994	1.480274161481361e-03	3.162277660168374e+02	1.219744573950583e+01
6.247000e+08	  3	  3000	  2077	2.023427575465020e-03	3.162277660168374e+02	1.225034295705816e+01
6.248000e+08	  3	  3000	    52	2.143093120014533e-03	3.162277660168374e+02	1.230320491118545e+01
6.249000e+08	  3	  3000	  1992	1.497573554147084e-03	3.162277660168374e+02	1.235609755621896e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.250000e+08	  3	  3000	  2846	1.584404763472524e-03	3.162277660168374e+02	1.240904134525321e+01
6.251000e+08	  3	  3000	   680	1.392568115817949e-03	3.162277660168374e+02	1.246184781979936e+01
6.252000e+08	  3	  3000	  2855	1.693414531780780e-03	3.162277660168374e+02	1.251465583766601e+01
6.253000e+08	  3	  3000	  1608	1.617564976693310e-03	3.162277660168374e+02	1.256751731354058e+01
6.254000e+08	  3	  3000	   682	1.698923312097238e-03	3.162277660168374e+02	1.262039449556867e+01
6.255000e+08	  3	  3000	  2542	1.385051611253465e-03	3.162277660168374e+02	1.267167227422606e+01
6.256000e+08	  3	  3000	  2527	1.970756897331243e-03	3.162277660168374e+02	1.272396748218290e+01
6.257000e+08	  3	  3000	  2820	1.509249392710351e-03	3.162277660168374e+02	1.277672919720755e+01
6.258000e+08	  3	  3000	  1119	2.122751663123314e-03	3.162277660168374e+02	1.282948580943831e+01
6.259000e+08	  3	  3000	  2670	1.748036548231287e-03	3.162277660168374e+02	1.288200563247843e+01
6.260000e+08	  3	  3000	  2456	1.267356498981325e-03	3.162277660168374e+02	1.293477122061191e+01
6.261000e+08	  3	  3000	   929	1.225057931956882e-03	3.162277660168374e+02	1.298758771634006e+01
6.262000e+08	  3	  3000	  2297	1.152709317287598e-03	3.162277660168374e+02	1.304014578198821e+01
6.263000e+08	  3	  3000	  2809	1.947898883790578e-03	3.162277660168374e+02	1.309284889733652e+01
6.264000e+08	  3	  3000	  2479	1.039994273859205e-03	3.162277660168374e+02	1.314570455117016e+01
6.265000e+08	  3	  3000	  1572	1.747590411779561e-03	3.162277660168374e+02	1.319862330999230e+01
6.266000e+08	  3	  3000	  2518	1.748741487484986e-03	3.162277660168374e+02	1.325155732232746e+01
6.267000e+08	  3	  3000	  2200	1.947651827836950e-03	3.162277660168374e+02	1.330449141740817e+01
6.268000e+08	  3	  3000	  1382	1.807569208401399e-03	3.162277660168374e+02	1.335730587356046e+01
6.269000e+08	  3	  3000	   267	1.671508253359809e-03	3.162277660168374e+02	1.340993759656771e+01
6.270000e+08	  3	  3000	  2457	1.336959571061591e-03	3.162277660168374e+02	1.346278654155024e+01
6.271000e+08	  3	  3000	  1932	1.905847618319904e-03	3.162277660168374e+02	1.351567743527145e+01
6.272000e+08	  3	  3000	  1265	1.351381788153294e-03	3.162277660168374e+02	1.356852726103929e+01
6.273000e+08	  3	  3000	  1951	1.394667003763271e-03	3.162277660168374e+02	1.362138198925775e+01
6.274000e+08	  3	  3000	  2838	1.375179111171239e-03	3.162277660168374e+02	1.367423982829199e+01
6.275000e+08	  3	  3000	  2400	1.584727117350405e-03	3.162277660168374e+02	1.372706864300147e+01
6.276000e+08	  3	  3000	  1991	1.882904788953849e-03	3.162277660168374e+02	1.377987320658472e+01
6.277000e+08	  3	  3000	  1890	1.393838877156406e-03	3.162277660168374e+02	1.383141713074252e+01
6.278000e+08	  3	  3000	  2470	1.401748080708120e-03	3.162277660168374e+02	1.388387859256535e+01
6.279000e+08	  3	  3000	  2771	1.222539645976468e-03	3.162277660168374e+02	1.393672128391654e+01
6.280000e+08	  3	  3000	     5	1.713313634551942e-03	3.162277660168374e+02	1.398957969654697e+01
6.281000e+08	  3	  3000	   881	1.478971975463278e-03	3.162277660168374e+02	1.404240842199830e+01
6.282000e+08	  3	  3000	   918	1.511100674278740e-03	3.162277660168374e+02	1.409434729352811e+01
6.283000e+08	  3	  3000	  2712	1.507888313964327e-03	3.162277660168374e+02	1.414714755809910e+01
6.284000e+08	  3	  3000	    49	1.801446867007047e-03	3.162277660168374e+02	1.419999592003461e+01
6.285000e+08	  3	  3000	  2993	1.323972844805350e-03	3.162277660168374e+02	1.425284568425416e+01
6.286000e+08	  3	  3000	   221	1.954093558162284e-03	3.162277660168374e+02	1.430567780293707e+01
6.287000e+08	  3	  3000	  1064	1.523342400653063e-03	3.162277660168374e+02	1.435844953919541e+01
6.288000e+08	  3	  3000	  1417	1.292843827266085e-03	3.162277660168374e+02	1.441124771916898e+01
6.289000e+08	  3	  3000	  1682	1.184125499253231e-03	3.162277660168374e+02	1.446360653161469e+01
collision No.76	3.307089e+02[yr]	i=3, j=2135	r_ij=6.336283157663757e-05	radius[3]+radius[2135]=6.338481524341289e-05
6.290000e+08	  3	  3000	   974	1.728745898873588e-03	3.162277660168374e+02	1.451572130229839e+01
6.291000e+08	  3	  3000	  2718	1.519817863981405e-03	3.162277660168374e+02	1.456848835077877e+01
6.292000e+08	  3	  3000	   580	1.124685021078100e-03	3.162277660168374e+02	1.462131618458686e+01
6.293000e+08	  3	  3000	  1228	1.510566448524317e-03	3.162277660168374e+02	1.467415164483166e+01
6.294000e+08	  3	  3000	   438	1.434927906764616e-03	3.162277660168374e+02	1.472703168626443e+01
6.295000e+08	  3	  3000	  2704	1.821239788587443e-03	3.162277660168374e+02	1.477995019175185e+01
6.296000e+08	  3	  3000	  2637	1.680693227913164e-03	3.162277660168374e+02	1.483290436286901e+01
6.297000e+08	  3	  3000	  2159	1.526389466092597e-03	3.162277660168374e+02	1.488576368509944e+01
6.298000e+08	  3	  3000	   916	1.525529713595329e-03	3.162277660168374e+02	1.493864542558890e+01
6.299000e+08	  3	  3000	  1888	1.166603900806020e-03	3.162277660168374e+02	1.499146051829615e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.300000e+08	  3	  3000	  2242	1.630327518139121e-03	3.162277660168374e+02	1.504426787234254e+01
6.301000e+08	  3	  3000	   605	1.923320690981766e-03	3.162277660168374e+02	1.509702959075809e+01
6.302000e+08	  3	  3000	  1231	1.503623226804117e-03	3.162277660168374e+02	1.514977068987012e+01
6.303000e+08	  3	  3000	   815	2.097795143066324e-03	3.162277660168374e+02	1.520256342035002e+01
6.304000e+08	  3	  3000	  1958	1.171176592291161e-03	3.162277660168374e+02	1.525521229674428e+01
6.305000e+08	  3	  3000	  2199	1.311128567663683e-03	3.162277660168374e+02	1.530780209235557e+01
6.306000e+08	  3	  3000	  1522	1.388146577863755e-03	3.162277660168374e+02	1.536054948354020e+01
6.307000e+08	  3	  3000	    50	2.023930302515814e-03	3.162277660168374e+02	1.541283524750326e+01
6.308000e+08	  3	  3000	   644	1.319208808580830e-03	3.162277660168374e+02	1.546353081575102e+01
6.309000e+08	  3	  3000	  2700	2.759756871865190e-03	3.162277660168374e+02	1.551630019767915e+01
6.310000e+08	  3	  3000	  2099	1.968154761741774e-03	3.162277660168374e+02	1.556917493914675e+01
6.311000e+08	  3	  3000	  1191	1.723433865099837e-03	3.162277660168374e+02	1.562185785429392e+01
6.312000e+08	  3	  3000	    10	2.085970144573001e-03	3.162277660168374e+02	1.567419872598630e+01
6.313000e+08	  3	  3000	  2992	1.481060091505981e-03	3.162277660168374e+02	1.572698698343428e+01
6.314000e+08	  3	  3000	   974	1.676564797103987e-03	3.162277660168374e+02	1.577967881869789e+01
6.315000e+08	  3	  3000	  1564	1.316188249033157e-03	3.162277660168374e+02	1.583249830519484e+01
6.316000e+08	  3	  3000	  1756	1.241369803122901e-03	3.162277660168374e+02	1.588534944313415e+01
6.317000e+08	  3	  3000	  1695	1.385416818280822e-03	3.162277660168374e+02	1.593816174733094e+01
6.318000e+08	  3	  3000	   330	1.451637712670057e-03	3.162277660168374e+02	1.599090992228279e+01
6.319000e+08	  3	  3000	  2376	1.600300879070590e-03	3.162277660168374e+02	1.604363254238447e+01
6.320000e+08	  3	  3000	  1764	1.964493015157838e-03	3.162277660168374e+02	1.609637398400040e+01
6.321000e+08	  3	  3000	  2391	1.807255718624112e-03	3.162277660168374e+02	1.614909762012184e+01
6.322000e+08	  3	  3000	   612	2.019159271556803e-03	3.162277660168374e+02	1.620166774608889e+01
6.323000e+08	  3	  3000	  2373	2.058265906686887e-03	3.162277660168374e+02	1.625448427544464e+01
6.324000e+08	  3	  3000	  2414	1.698789604234848e-03	3.162277660168374e+02	1.630677870039526e+01
6.325000e+08	  3	  3000	  2404	1.076493329433824e-03	3.162277660168374e+02	1.635970416111509e+01
6.326000e+08	  3	  3000	  2652	1.615601675094729e-03	3.162277660168374e+02	1.641254343820379e+01
6.327000e+08	  3	  3000	   417	1.475041868240789e-03	3.162277660168374e+02	1.646540685195493e+01
6.328000e+08	  3	  3000	  1599	1.617158240123568e-03	3.162277660168374e+02	1.651832484952111e+01
6.329000e+08	  3	  3000	   478	1.597571171636184e-03	3.162277660168374e+02	1.657125611853481e+01
6.330000e+08	  3	  3000	  2459	1.824777077268249e-03	3.162277660168374e+02	1.662417341057481e+01
6.331000e+08	  3	  3000	  1566	1.197907681519038e-03	3.162277660168374e+02	1.667706856830420e+01
6.332000e+08	  3	  3000	   885	2.072675892227195e-03	3.162277660168374e+02	1.672986887647013e+01
6.333000e+08	  3	  3000	  1845	1.678893439160553e-03	3.162277660168374e+02	1.678260111066438e+01
6.334000e+08	  3	  3000	  1721	1.783814076417457e-03	3.162277660168374e+02	1.683517890118108e+01
6.335000e+08	  3	  3000	  1459	1.436071061711790e-03	3.162277660168374e+02	1.688774028547980e+01
6.336000e+08	  3	  3000	   807	1.618844105147234e-03	3.162277660168374e+02	1.694053818243794e+01
6.337000e+08	  3	  3000	  1617	1.683065525098391e-03	3.162277660168374e+02	1.699333855214730e+01
6.338000e+08	  3	  3000	   484	1.423352567401921e-03	3.162277660168374e+02	1.704563497874353e+01
6.339000e+08	  3	  3000	   713	1.941098884188194e-03	3.162277660168374e+02	1.709809682987609e+01
6.340000e+08	  3	  3000	  2752	1.454087566631585e-03	3.162277660168374e+02	1.714844072794181e+01
6.341000e+08	  3	  3000	  2915	1.803881967823593e-03	3.162277660168374e+02	1.720118534420136e+01
6.342000e+08	  3	  3000	  1007	1.511209244170614e-03	3.162277660168374e+02	1.725406921324072e+01
6.343000e+08	  3	  3000	  2776	1.741355279997645e-03	3.162277660168374e+02	1.730636154039854e+01
6.344000e+08	  3	  3000	  1288	1.186856913395469e-03	3.162277660168374e+02	1.735902388585745e+01
6.345000e+08	  3	  3000	  2064	1.926459515730892e-03	3.162277660168374e+02	1.741185625009525e+01
6.346000e+08	  3	  3000	  2954	1.427183638134019e-03	3.162277660168374e+02	1.746474743321548e+01
6.347000e+08	  3	  3000	   511	1.666016447364286e-03	3.162277660168374e+02	1.751744594304052e+01
6.348000e+08	  3	  3000	  1011	1.733793654828036e-03	3.162277660168374e+02	1.756871469631611e+01
6.349000e+08	  3	  3000	  1411	1.106005380237013e-03	3.162277660168374e+02	1.762148903189444e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.350000e+08	  3	  3000	  1799	1.697209950589998e-03	3.162277660168374e+02	1.767431588614869e+01
6.351000e+08	  3	  3000	  1751	1.547624258880194e-03	3.162277660168374e+02	1.772714433248271e+01
6.352000e+08	  3	  3000	   773	1.679443794846673e-03	3.162277660168374e+02	1.777813886414365e+01
6.353000e+08	  3	  3000	  2216	1.920315926470780e-03	3.162277660168374e+02	1.783097784348564e+01
6.354000e+08	  3	  3000	  1302	2.222757738095093e-03	3.162277660168374e+02	1.788377867589435e+01
6.355000e+08	  3	  3000	  2359	1.706880579487859e-03	3.162277660168374e+02	1.793661511124906e+01
6.356000e+08	  3	  3000	  2227	1.504651915130657e-03	3.162277660168374e+02	1.798943118960538e+01
6.357000e+08	  3	  3000	  2266	1.417235901740142e-03	3.162277660168374e+02	1.804223173447633e+01
6.358000e+08	  3	  3000	   304	1.427809398439331e-03	3.162277660168374e+02	1.809422023445271e+01
6.359000e+08	  3	  3000	  1713	1.898462052240580e-03	3.162277660168374e+02	1.814671251559379e+01
6.360000e+08	  3	  3000	  2789	1.354873940576016e-03	3.162277660168374e+02	1.819952114623109e+01
6.361000e+08	  3	  3000	   985	2.087507193810068e-03	3.162277660168374e+02	1.825226185719781e+01
6.362000e+08	  3	  3000	  2005	1.282932165961826e-03	3.162277660168374e+02	1.830321476052987e+01
6.363000e+08	  3	  3000	   995	2.167209249539072e-03	3.162277660168374e+02	1.835598764025676e+01
6.364000e+08	  3	  3000	   212	1.589888520684759e-03	3.162277660168374e+02	1.840883717396295e+01
6.365000e+08	  3	  3000	  2188	1.449976623978003e-03	3.162277660168374e+02	1.846168179722714e+01
6.366000e+08	  3	  3000	  1717	1.849557119597266e-03	3.162277660168374e+02	1.851458829205770e+01
6.367000e+08	  3	  3000	   725	1.482223682782753e-03	3.162277660168374e+02	1.856740744207724e+01
6.368000e+08	  3	  3000	  1064	1.534846546865951e-03	3.162277660168374e+02	1.862027993372629e+01
6.369000e+08	  3	  3000	  1737	2.094231606829511e-03	3.162277660168374e+02	1.867269618804615e+01
6.370000e+08	  3	  3000	   761	1.645714544890307e-03	3.162277660168374e+02	1.872556240233721e+01
6.371000e+08	  3	  3000	  1607	1.082693574462373e-03	3.162277660168374e+02	1.877846049552430e+01
6.372000e+08	  3	  3000	  1148	1.570642153980627e-03	3.162277660168374e+02	1.883130275265493e+01
6.373000e+08	  3	  3000	   431	1.121835068823409e-03	3.162277660168374e+02	1.888411144292660e+01
6.374000e+08	  3	  3000	  1021	1.228733215984694e-03	3.162277660168374e+02	1.893693900749351e+01
6.375000e+08	  3	  3000	  1531	1.918326671960845e-03	3.162277660168374e+02	1.898966323646861e+01
6.376000e+08	  3	  3000	   777	1.986606320022310e-03	3.162277660168374e+02	1.904207668509416e+01
6.377000e+08	  3	  3000	  2786	1.345201577390579e-03	3.162277660168374e+02	1.909488997724727e+01
6.378000e+08	  3	  3000	  2081	1.438649245385258e-03	3.162277660168374e+02	1.914771275060830e+01
6.379000e+08	  3	  3000	  2974	1.984285317442919e-03	3.162277660168374e+02	1.920055446249184e+01
6.380000e+08	  3	  3000	  1161	1.616251637066219e-03	3.162277660168374e+02	1.925327032948323e+01
6.381000e+08	  3	  3000	   428	1.426156573243342e-03	3.162277660168374e+02	1.930608396472883e+01
6.382000e+08	  3	  3000	   860	2.173675812982826e-03	3.162277660168374e+02	1.935893333055818e+01
6.383000e+08	  3	  3000	   869	1.251693072365796e-03	3.162277660168374e+02	1.941172738245158e+01
6.384000e+08	  3	  3000	  2557	1.584796834255298e-03	3.162277660168374e+02	1.946435684884291e+01
6.385000e+08	  3	  3000	   855	2.221301285025173e-03	3.162277660168374e+02	1.951682956307540e+01
6.386000e+08	  3	  3000	  1298	2.023362507297421e-03	3.162277660168374e+02	1.956956584064529e+01
6.387000e+08	  3	  3000	   330	1.014828743468901e-03	3.162277660168374e+02	1.962233986793682e+01
6.388000e+08	  3	  3000	  2289	1.969081605488297e-03	3.162277660168374e+02	1.967505991296924e+01
6.389000e+08	  3	  3000	  1612	1.274590663961135e-03	3.162277660168374e+02	1.972783395879329e+01
6.390000e+08	  3	  3000	    86	1.684765361156505e-03	3.162277660168374e+02	1.978068187535328e+01
6.391000e+08	  3	  3000	  1817	1.928027537751310e-03	3.162277660168374e+02	1.983359873107944e+01
6.392000e+08	  3	  3000	  2903	1.693630826540721e-03	3.162277660168374e+02	1.988652369136813e+01
6.393000e+08	  3	  3000	   476	1.413164281293992e-03	3.162277660168374e+02	1.993944064170175e+01
6.394000e+08	  3	  3000	  2745	1.960482191520327e-03	3.162277660168374e+02	1.999244121311053e+01
6.395000e+08	  3	  3000	  2676	2.208594021846303e-03	3.162277660168374e+02	2.004543833580757e+01
6.396000e+08	  3	  3000	   563	1.338540110910893e-03	3.162277660168374e+02	2.009845495886605e+01
6.397000e+08	  3	  3000	  2934	1.145388048146547e-03	3.162277660168374e+02	2.015144460268611e+01
6.398000e+08	  3	  3000	  1727	1.522349142322012e-03	3.162277660168374e+02	2.020438653809238e+01
6.399000e+08	  3	  3000	  2782	1.831926376971279e-03	3.162277660168374e+02	2.025719991375185e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.400000e+08	  3	  3000	  2127	1.444959064703522e-03	3.162277660168374e+02	2.030992253400601e+01
6.401000e+08	  3	  3000	    73	1.162476453589429e-03	3.162277660168374e+02	2.036251361090098e+01
6.402000e+08	  3	  3000	  2899	1.769900387117484e-03	3.162277660168374e+02	2.041480339273803e+01
6.403000e+08	  3	  3000	  1423	1.631495930265974e-03	3.162277660168374e+02	2.046725841358947e+01
