4.600000e+08	  3	  2995	  2115	1.586122788163205e-03	2.371373705661652e+02	3.762060687900266e+00
4.610000e+08	  3	  2995	  1363	2.456379082604576e-03	2.371373705661652e+02	4.284125783888047e+00
4.620000e+08	  3	  2995	   611	1.308724146849791e-03	2.371373705661652e+02	4.805707278996672e+00
4.630000e+08	  3	  2995	  1207	1.396827970389290e-03	2.371373705661652e+02	5.329841819992816e+00
4.640000e+08	  3	  2995	  2087	1.312146374300288e-03	2.371373705661652e+02	5.851248152253341e+00
4.650000e+08	  3	  2995	  2348	1.264703698644727e-03	2.371373705661652e+02	6.372749308377987e+00
4.660000e+08	  3	  2995	   185	1.822405900148012e-03	2.371373705661652e+02	6.894541852723586e+00
4.670000e+08	  3	  2995	  2975	1.638130411516516e-03	2.371373705661652e+02	7.414156088630645e+00
4.680000e+08	  3	  2995	   419	1.525838906397261e-03	2.371373705661652e+02	7.936979225532280e+00
4.690000e+08	  3	  2995	   124	1.346084728942068e-03	2.371373705661652e+02	8.457470124815408e+00
4.700000e+08	  3	  2995	  2937	1.508842367242120e-03	2.371373705661652e+02	8.978038848509016e+00
4.710000e+08	  3	  2995	  2555	1.440938179336456e-03	2.371373705661652e+02	9.500828313171143e+00
4.720000e+08	  3	  2995	  2870	1.883129366340873e-03	2.371373705661652e+02	1.002163309485560e+01
4.730000e+08	  3	  2995	  1303	1.399245014013541e-03	2.371373705661652e+02	1.054531235295385e+01
4.740000e+08	  3	  2995	   713	1.320769590891845e-03	2.371373705661652e+02	1.106567657216650e+01
4.750000e+08	  3	  2995	  1585	1.597755138449714e-03	2.371373705661652e+02	1.158699324611623e+01
4.760000e+08	  3	  2995	   104	1.472519565603760e-03	2.371373705661652e+02	1.210896682550892e+01
4.770000e+08	  3	  2995	  2211	1.620914703354783e-03	2.371373705661652e+02	1.262874414599136e+01
4.780000e+08	  3	  2995	  1345	1.818165092585479e-03	2.371373705661652e+02	1.315177869712189e+01
4.790000e+08	  3	  2995	  1656	1.689981673356648e-03	2.371373705661652e+02	1.367126175241025e+01
4.800000e+08	  3	  2995	  2224	1.224049500267252e-03	2.371373705661652e+02	1.419420553345794e+01
4.810000e+08	  3	  2995	  2191	1.344093826745732e-03	2.371373705661652e+02	1.471558905307384e+01
4.820000e+08	  3	  2995	  1488	1.687719663322879e-03	2.371373705661652e+02	1.523676403552087e+01
4.830000e+08	  3	  2995	  1132	2.185836622290640e-03	2.371373705661652e+02	1.575783585584958e+01
4.840000e+08	  3	  2995	  1450	1.719361501873263e-03	2.371373705661652e+02	1.627675359239710e+01
4.850000e+08	  3	  2995	  2723	2.248340119732008e-03	2.371373705661652e+02	1.680056769892062e+01
4.860000e+08	  3	  2995	   342	1.648464712566942e-03	2.371373705661652e+02	1.732044826267827e+01
4.870000e+08	  3	  2995	  2617	1.558395886024491e-03	2.371373705661652e+02	1.784332777596343e+01
4.880000e+08	  3	  2995	  2775	1.575688619730979e-03	2.371373705661652e+02	1.836390055656019e+01
4.890000e+08	  3	  2995	  1168	1.372948496186691e-03	2.371373705661652e+02	1.888467757729568e+01
4.900000e+08	  3	  2995	  2393	2.018450641971025e-03	2.371373705661652e+02	1.940473346943920e+01
4.910000e+08	  3	  2995	  1579	1.070464690149540e-03	2.371373705661652e+02	1.992522272974100e+01
4.920000e+08	  3	  2995	  1177	1.429153475864583e-03	2.371373705661652e+02	2.044743659102594e+01
4.930000e+08	  3	  2995	  1981	1.218398402561047e-03	2.371373705661652e+02	2.096785020472589e+01
4.940000e+08	  3	  2995	  1037	1.126701199565196e-03	2.371373705661652e+02	2.148816802952086e+01
4.950000e+08	  3	  2995	  1561	1.282326066933192e-03	2.371373705661652e+02	2.201113385004429e+01
4.960000e+08	  3	  2995	  1544	2.023509164522432e-03	2.371373705661652e+02	2.253065961370935e+01
4.970000e+08	  3	  2995	  1368	1.410972244092236e-03	2.371373705661652e+02	2.305022009809939e+01
4.980000e+08	  3	  2995	   731	1.187953302823973e-03	2.371373705661652e+02	2.357267122782482e+01
4.990000e+08	  3	  2995	  1428	1.908864040950634e-03	2.371373705661652e+02	2.409334174870660e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  2995	   318	1.706813057980929e-03	2.371373705661652e+02	2.461363813690691e+01
5.010000e+08	  3	  2995	   327	1.281731728234417e-03	2.371373705661652e+02	2.513521007900877e+01
5.020000e+08	  3	  2995	   827	1.119378518136861e-03	2.371373705661652e+02	2.565672849025782e+01
5.030000e+08	  3	  2995	   797	1.062803640802717e-03	2.371373705661652e+02	2.617702312148868e+01
5.040000e+08	  3	  2995	  1591	1.420406104101960e-03	2.371373705661652e+02	2.669887579542503e+01
5.050000e+08	  3	  2995	  1645	1.713326335668609e-03	2.371373705661652e+02	2.721674673162388e+01
5.060000e+08	  3	  2995	   158	1.921303533158490e-03	2.371373705661652e+02	2.773818266738412e+01
5.070000e+08	  3	  2995	  1617	1.989487465783711e-03	2.371373705661652e+02	2.825698297719330e+01
5.080000e+08	  3	  2995	   290	2.021121894678950e-03	2.371373705661652e+02	2.877745518128366e+01
5.090000e+08	  3	  2995	  2781	1.477863354574459e-03	2.371373705661652e+02	2.929963408834096e+01
5.100000e+08	  3	  2995	  2835	2.238054327574908e-03	2.371373705661652e+02	2.981880643610766e+01
5.110000e+08	  3	  2995	  2845	1.333678471286007e-03	2.371373705661652e+02	3.033860167213172e+01
5.120000e+08	  3	  2995	  2554	1.258446149159556e-03	2.371373705661652e+02	3.085856783028396e+01
5.130000e+08	  3	  2995	  2363	1.519511508033941e-03	2.371373705661652e+02	3.137844597839192e+01
5.140000e+08	  3	  2995	   275	1.635040015085719e-03	2.371373705661652e+02	3.189921604116923e+01
5.150000e+08	  3	  2995	   369	1.312106215541224e-03	2.371373705661652e+02	3.241896679000153e+01
5.160000e+08	  3	  2995	  2525	1.259121702854571e-03	2.371373705661652e+02	3.293816125568235e+01
5.170000e+08	  3	  2995	  1892	1.091595214435955e-03	2.371373705661652e+02	3.345603338076331e+01
5.180000e+08	  3	  2995	  1736	1.295606535300107e-03	2.371373705661652e+02	3.397661871002090e+01
5.190000e+08	  3	  2995	  1421	2.051344595396564e-03	2.371373705661652e+02	3.449799190274675e+01
5.200000e+08	  3	  2995	   367	1.356252498685998e-03	2.371373705661652e+02	3.501866183793993e+01
5.210000e+08	  3	  2995	  1969	1.285424498561773e-03	2.371373705661652e+02	3.553907518245055e+01
5.220000e+08	  3	  2995	  1388	1.552236021524156e-03	2.371373705661652e+02	3.605781801719782e+01
5.230000e+08	  3	  2995	  2973	1.105015874396440e-03	2.371373705661652e+02	3.658016111332408e+01
5.240000e+08	  3	  2995	  2213	1.710696786650845e-03	2.371373705661652e+02	3.710000245188633e+01
5.250000e+08	  3	  2995	  1773	1.324190854793304e-03	2.371373705661652e+02	3.762141977260717e+01
5.260000e+08	  3	  2995	  2971	1.610769953344227e-03	2.371373705661652e+02	3.814034511193916e+01
5.270000e+08	  3	  2995	  1901	2.427488323629668e-03	2.371373705661652e+02	3.866187532298122e+01
5.280000e+08	  3	  2995	  1695	1.548517887486242e-03	2.371373705661652e+02	3.917962035326019e+01
5.290000e+08	  3	  2995	  1958	1.645275528746440e-03	2.371373705661652e+02	3.969999881492004e+01
5.300000e+08	  3	  2995	  1241	1.176477215047350e-03	2.371373705661652e+02	4.022002567550663e+01
5.310000e+08	  3	  2995	   610	1.396795068777756e-03	2.371373705661652e+02	4.074014094181010e+01
5.320000e+08	  3	  2995	  2136	1.545666889734876e-03	2.371373705661652e+02	4.126144742977188e+01
5.330000e+08	  3	  2995	  1755	1.557851717420993e-03	2.371373705661652e+02	4.178077571463980e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1755]	= 9.788271e-03
E_error	= 1.020687687088748e-04
L_error	= 1.647192638705554e+13
dE_correct	= 3.196766261809139e-06
step	= 5.330000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14164.886425[s]
user time	= 41774.960000[s]
system time	= 693.936000[s]
Execution Time	(total	= 1.416489e+04 [s])
Corrector		= 6.763881e+03 [s]	47.75 [%]
Predictor		= 3.637334e+03 [s]	25.68 [%]
Iteration		= 2.863035e+03 [s]	20.21 [%]
Orbital_Elements	= 2.440546e+01 [s]	 0.17 [%]
Collision_Judgement	= 4.479490e+00 [s]	 0.03 [%]
Energy			= 7.400800e-02 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 8.716774e+02 [s]	 6.15 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_nofrag_acc/rand01/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.330000e+08	  3	  2995	  1755	1.557851717420993e-03	2.371373705661652e+02	4.178077571463980e+01
5.340000e+08	  3	  2995	   867	1.627683460510488e-03	2.371373705661652e+02	4.230019664909452e+01
5.350000e+08	  3	  2995	  2908	1.108735113867415e-03	2.371373705661652e+02	4.281949184254279e+01
5.360000e+08	  3	  2995	  2343	4.340140314337598e-05	2.371373705661652e+02	4.333981171297971e+01
collision No.6	2.806684e+02[yr]	i=2, j=121	r_ij=6.355093293867777e-05	radius[2]+radius[121]=6.355807079488190e-05
dE_heat=-1.515951e-09	dE_grav=1.430349e-09	dE_c=-5.692638e-17	v_imp=3.194746e-01
5.370000e+08	  3	  2994	  2612	1.863570262818467e-03	2.371373705661652e+02	4.386046275141894e+01
5.380000e+08	  3	  2994	  2965	1.224653402230940e-03	2.371373705661652e+02	4.438291510489343e+01
5.390000e+08	  3	  2994	  1739	1.659519787980025e-03	2.371373705661652e+02	4.490086377555747e+01
5.400000e+08	  3	  2994	   142	1.426150558708115e-03	2.371373705661652e+02	4.542312443376049e+01
5.410000e+08	  3	  2994	   333	1.337815059935260e-03	2.371373705661652e+02	4.594219958672404e+01
5.420000e+08	  3	  2994	   391	1.640646279923745e-03	2.371373705661652e+02	4.646477234562555e+01
5.430000e+08	  3	  2994	  2365	1.161233380603865e-03	2.371373705661652e+02	4.698582946276824e+01
5.440000e+08	  3	  2994	  2984	2.283858450871816e-03	2.371373705661652e+02	4.750661749882438e+01
5.450000e+08	  3	  2994	  2635	1.015382199487436e-03	2.371373705661652e+02	4.802869112875440e+01
5.460000e+08	  3	  2994	  1801	2.014062609760375e-03	2.371373705661652e+02	4.854851758819937e+01
5.470000e+08	  3	  2994	  1394	1.276584003547795e-03	2.371373705661652e+02	4.906963301922610e+01
5.480000e+08	  3	  2994	   116	1.500859746906000e-03	2.371373705661652e+02	4.959038779299065e+01
5.490000e+08	  3	  2994	  1979	1.750132615224424e-03	2.371373705661652e+02	5.011142422911004e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  2994	   108	1.374732071331102e-03	2.371373705661652e+02	5.063204463729274e+01
5.510000e+08	  3	  2994	  2849	1.448234321707365e-03	2.371373705661652e+02	5.115385987045666e+01
5.520000e+08	  3	  2994	   188	1.596933088559818e-03	2.371373705661652e+02	5.167309283457850e+01
5.530000e+08	  3	  2994	  1853	2.387778220642005e-03	2.371373705661652e+02	5.219461316338223e+01
5.540000e+08	  3	  2994	   863	1.462703110338209e-03	2.371373705661652e+02	5.271587698877387e+01
5.550000e+08	  3	  2994	   552	1.719778440500412e-03	2.371373705661652e+02	5.323714646165391e+01
5.560000e+08	  3	  2994	  1641	2.156216276132380e-03	2.371373705661652e+02	5.375760628578156e+01
5.570000e+08	  3	  2994	  2491	2.033741436219465e-03	2.371373705661652e+02	5.427925157957142e+01
5.580000e+08	  3	  2994	  2543	1.815802798157905e-03	2.371373705661652e+02	5.479951355830996e+01
5.590000e+08	  3	  2994	  1004	1.121501914541232e-03	2.371373705661652e+02	5.532009534253456e+01
5.600000e+08	  3	  2994	  1144	1.761239609170188e-03	2.371373705661652e+02	5.583924347636381e+01
5.610000e+08	  3	  2994	  1292	1.807590071524808e-03	2.371373705661652e+02	5.636078685285207e+01
5.620000e+08	  3	  2994	  1144	1.658961598602775e-03	2.371373705661652e+02	5.688179037428939e+01
5.630000e+08	  3	  2994	  1902	1.995090056858139e-03	2.371373705661652e+02	5.739866591304517e+01
5.640000e+08	  3	  2994	  1439	2.308769899838229e-03	2.371373705661652e+02	5.792062012643136e+01
5.650000e+08	  3	  2994	   437	1.605132708528865e-03	2.371373705661652e+02	5.844112893365278e+01
5.660000e+08	  3	  2994	  2573	1.361920694798284e-03	2.371373705661652e+02	5.896392370131746e+01
5.670000e+08	  3	  2994	   702	1.466387644664024e-03	2.371373705661652e+02	5.948328254176742e+01
5.680000e+08	  3	  2994	  1519	1.827919553346958e-03	2.371373705661652e+02	6.000575293959805e+01
5.690000e+08	  3	  2994	  2468	1.310680392858237e-03	2.371373705661652e+02	6.052619868035114e+01
5.700000e+08	  3	  2994	  2339	1.874689568217183e-03	2.371373705661652e+02	6.104848387797635e+01
5.710000e+08	  3	  2994	  2921	1.233896409071694e-03	2.371373705661652e+02	6.156954895293548e+01
5.720000e+08	  3	  2994	  1315	1.809163473527535e-03	2.371373705661652e+02	6.209087973297892e+01
5.730000e+08	  3	  2994	   120	2.113518924694162e-03	2.371373705661652e+02	6.261052172830407e+01
5.740000e+08	  3	  2994	   329	1.196987607279127e-03	2.371373705661652e+02	6.313148339454909e+01
5.750000e+08	  3	  2994	   822	1.913722153883825e-03	2.371373705661652e+02	6.365290798823894e+01
5.760000e+08	  3	  2994	   625	1.456571525195931e-03	2.371373705661652e+02	6.417466019653560e+01
5.770000e+08	  3	  2994	   855	1.645190069695009e-03	2.371373705661652e+02	6.469633417715715e+01
5.780000e+08	  3	  2994	  2681	1.767762178472949e-03	2.371373705661652e+02	6.521744983843872e+01
5.790000e+08	  3	  2994	   833	1.261781591418030e-03	2.371373705661652e+02	6.573769965794180e+01
5.800000e+08	  3	  2994	  1561	1.527798397665381e-03	2.371373705661652e+02	6.625665937273931e+01
5.810000e+08	  3	  2994	  2200	1.736425183462610e-03	2.371373705661652e+02	6.677657622441262e+01
5.820000e+08	  3	  2994	  1718	2.127221574202364e-03	2.371373705661652e+02	6.729974295296192e+01
5.830000e+08	  3	  2994	    43	1.615267380575217e-03	2.371373705661652e+02	6.782036235431607e+01
5.840000e+08	  3	  2994	  2323	1.556732858365725e-03	2.371373705661652e+02	6.833985940263632e+01
5.850000e+08	  3	  2994	   799	1.665566493268785e-03	2.371373705661652e+02	6.886095835230519e+01
5.860000e+08	  3	  2994	  1666	1.506179366497410e-03	2.371373705661652e+02	6.938167523390074e+01
5.870000e+08	  3	  2994	  1068	1.562667014621240e-03	2.371373705661652e+02	6.990265702560258e+01
5.880000e+08	  3	  2994	  2624	2.448590800707166e-03	2.371373705661652e+02	7.042257397846866e+01
5.890000e+08	  3	  2994	   561	1.276511322944824e-03	2.371373705661652e+02	7.094395951605976e+01
5.900000e+08	  3	  2994	  1431	1.701717615101974e-03	2.371373705661652e+02	7.146503926628749e+01
5.910000e+08	  3	  2994	  2070	1.072180969591114e-03	2.371373705661652e+02	7.198630782796781e+01
5.920000e+08	  3	  2994	  2167	1.362381331165020e-03	2.371373705661652e+02	7.250890811934138e+01
5.930000e+08	  3	  2994	  2776	1.353053022300137e-03	2.371373705661652e+02	7.302974956624618e+01
5.940000e+08	  3	  2994	  1437	1.042332524713775e-03	2.371373705661652e+02	7.355000522046168e+01
5.950000e+08	  3	  2994	   149	1.510459225753800e-03	2.371373705661652e+02	7.407016912273998e+01
5.960000e+08	  3	  2994	   434	1.543128785693577e-03	2.371373705661652e+02	7.458977561036043e+01
5.970000e+08	  3	  2994	  1856	1.716697377860871e-03	2.371373705661652e+02	7.511178272830941e+01
5.980000e+08	  3	  2994	  1410	1.845418047875031e-03	2.371373705661652e+02	7.563197260507695e+01
5.990000e+08	  3	  2994	  1945	1.683897264908610e-03	2.371373705661652e+02	7.615392387527913e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  2994	  2409	1.588974960505124e-03	2.371373705661652e+02	7.667457734563557e+01
6.010000e+08	  3	  2994	  1456	1.782043913839099e-03	2.371373705661652e+02	7.719595657173083e+01
6.020000e+08	  3	  2994	  2435	1.360079613726051e-03	2.371373705661652e+02	7.771467918809864e+01
6.030000e+08	  3	  2994	  2119	1.314043254504569e-03	2.371373705661652e+02	7.823520340040191e+01
6.040000e+08	  3	  2994	  1707	1.126405166921808e-03	2.371373705661652e+02	7.875606327067756e+01
6.050000e+08	  3	  2994	  2732	9.102261511638532e-04	3.162277660168374e+02	1.864534832336872e-01
6.060000e+08	  3	  2994	   151	1.396361819195775e-03	3.162277660168374e+02	7.098401957109495e-01
6.070000e+08	  3	  2994	   464	2.233720953007640e-03	3.162277660168374e+02	1.230726608762494e+00
6.080000e+08	  3	  2994	    95	1.295108867206351e-03	3.162277660168374e+02	1.755342610853010e+00
6.090000e+08	  3	  2994	  2592	1.860407571357045e-03	3.162277660168374e+02	2.278721003466697e+00
6.100000e+08	  3	  2994	  2544	1.434936170137634e-03	3.162277660168374e+02	2.801820804371824e+00
6.110000e+08	  3	  2994	  2112	1.214237459581074e-03	3.162277660168374e+02	3.324069068482189e+00
6.120000e+08	  3	  2994	  2915	1.699637143647737e-03	3.162277660168374e+02	3.846793179542685e+00
6.130000e+08	  3	  2994	  2160	1.674502599617067e-03	3.162277660168374e+02	4.370430228053817e+00
6.140000e+08	  3	  2994	  1164	1.739080753591860e-03	3.162277660168374e+02	4.893206216442170e+00
6.150000e+08	  3	  2994	  1251	2.822864169601977e-03	3.162277660168374e+02	5.416043938486023e+00
6.160000e+08	  3	  2994	   244	1.920756474149134e-03	3.162277660168374e+02	5.941716803736873e+00
6.170000e+08	  3	  2994	  1847	1.716877550060518e-03	3.162277660168374e+02	6.464437553757495e+00
6.180000e+08	  3	  2994	  1539	1.392867303553744e-03	3.162277660168374e+02	6.989609218607225e+00
6.190000e+08	  3	  2994	  1491	1.799685044980838e-03	3.162277660168374e+02	7.513201104095973e+00
6.200000e+08	  3	  2994	  1811	1.974748109801803e-03	3.162277660168374e+02	8.035329593038625e+00
6.210000e+08	  3	  2994	  2062	1.706551524222959e-03	3.162277660168374e+02	8.560133857633588e+00
6.220000e+08	  3	  2994	  2063	1.699393954307801e-03	3.162277660168374e+02	9.081781623718394e+00
6.230000e+08	  3	  2994	  2502	1.990813031532463e-03	3.162277660168374e+02	9.605635690186441e+00
6.240000e+08	  3	  2994	  2417	1.114961755402343e-03	3.162277660168374e+02	1.012886426597955e+01
6.250000e+08	  3	  2994	  1258	1.313949538180442e-03	3.162277660168374e+02	1.065355607546235e+01
6.260000e+08	  3	  2994	  1781	1.440730561665135e-03	3.162277660168374e+02	1.117741724580628e+01
6.270000e+08	  3	  2994	  2571	1.057029314374477e-03	3.162277660168374e+02	1.170077623136228e+01
6.280000e+08	  3	  2994	   777	1.037996400015912e-03	3.162277660168374e+02	1.222438461880554e+01
6.290000e+08	  3	  2994	  2288	1.820388351590326e-03	3.162277660168374e+02	1.274816959763051e+01
6.300000e+08	  3	  2994	  1045	1.829388834794680e-03	3.162277660168374e+02	1.327203592485697e+01
6.310000e+08	  3	  2994	   115	1.255699543820747e-03	3.162277660168374e+02	1.379546944863475e+01
6.320000e+08	  3	  2994	  1258	1.218716365519770e-03	3.162277660168374e+02	1.431789316254632e+01
6.330000e+08	  3	  2994	  1818	1.400003766868168e-03	3.162277660168374e+02	1.484123150822549e+01
6.340000e+08	  3	  2994	  1426	1.901096903537850e-03	3.162277660168374e+02	1.536483636522786e+01
6.350000e+08	  3	  2994	   604	2.785691342689730e-03	3.162277660168374e+02	1.588674228048817e+01
6.360000e+08	  3	  2994	  2049	1.983081920017140e-03	3.162277660168374e+02	1.640937153070337e+01
6.370000e+08	  3	  2994	  1980	1.270995459035961e-03	3.162277660168374e+02	1.693470582662466e+01
6.380000e+08	  3	  2994	   828	1.615742492586042e-03	3.162277660168374e+02	1.745740811742028e+01
6.390000e+08	  3	  2994	  1886	1.361704200508180e-03	3.162277660168374e+02	1.798187894603983e+01
6.400000e+08	  3	  2994	   195	1.370512707356717e-03	3.162277660168374e+02	1.850455438616504e+01
6.410000e+08	  3	  2994	   245	1.639453105572495e-03	3.162277660168374e+02	1.902747184548246e+01
6.420000e+08	  3	  2994	  2202	1.765684385916619e-03	3.162277660168374e+02	1.955099071051029e+01
6.430000e+08	  3	  2994	  1543	1.186850774360133e-03	3.162277660168374e+02	2.007552247339993e+01
6.440000e+08	  3	  2994	  1972	1.807066075464161e-03	3.162277660168374e+02	2.059834017377320e+01
6.450000e+08	  3	  2994	  2327	1.427914175612612e-03	3.162277660168374e+02	2.112276218732178e+01
6.460000e+08	  3	  2994	  1912	1.785969615280712e-03	3.162277660168374e+02	2.164692835052203e+01
6.470000e+08	  3	  2994	   427	1.856579064954354e-03	3.162277660168374e+02	2.216981995023624e+01
6.480000e+08	  3	  2994	  2469	1.147540160298131e-03	3.162277660168374e+02	2.269445987513288e+01
6.490000e+08	  3	  2994	  1797	1.351818368598463e-03	3.162277660168374e+02	2.321697415221622e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  2994	  2104	1.429575831109698e-03	3.162277660168374e+02	2.374183940236672e+01
6.510000e+08	  3	  2994	  1051	1.253648469287924e-03	3.162277660168374e+02	2.426445325580965e+01
6.520000e+08	  3	  2994	   651	1.493707264426301e-03	3.162277660168374e+02	2.478897485049069e+01
6.530000e+08	  3	  2994	  2634	1.479898672237204e-03	3.162277660168374e+02	2.531228126372809e+01
6.540000e+08	  3	  2994	  2388	1.614435533986968e-03	3.162277660168374e+02	2.583547650358246e+01
6.550000e+08	  3	  2994	   320	1.291832680752278e-03	3.162277660168374e+02	2.635971362157478e+01
6.560000e+08	  3	  2994	  2982	1.851657638782294e-03	3.162277660168374e+02	2.688408255941560e+01
6.570000e+08	  3	  2994	  2352	1.215135717763776e-03	3.162277660168374e+02	2.740740003286744e+01
6.580000e+08	  3	  2994	  1398	1.988149302869584e-03	3.162277660168374e+02	2.793056459021577e+01
6.590000e+08	  3	  2994	  1012	1.298060105797738e-03	3.162277660168374e+02	2.845468341663701e+01
6.600000e+08	  3	  2994	   473	1.510570626306948e-03	3.162277660168374e+02	2.897817048756242e+01
6.610000e+08	  3	  2994	  2985	1.368222731916614e-03	3.162277660168374e+02	2.950265774649871e+01
6.620000e+08	  3	  2994	   401	1.576887483647900e-03	3.162277660168374e+02	3.002521795088551e+01
6.630000e+08	  3	  2994	   343	1.439627311478353e-03	3.162277660168374e+02	3.054942894703165e+01
6.640000e+08	  3	  2994	   932	1.600794941889045e-03	3.162277660168374e+02	3.107223600089054e+01
6.650000e+08	  3	  2994	  1442	1.139193417436072e-03	3.162277660168374e+02	3.159743290035382e+01
6.660000e+08	  3	  2994	  2727	1.503103197312251e-03	3.162277660168374e+02	3.211979700046069e+01
6.670000e+08	  3	  2994	   789	1.424515758530780e-03	3.162277660168374e+02	3.264228277793855e+01
6.680000e+08	  3	  2994	  2960	1.354842448695043e-03	3.162277660168374e+02	3.316535810280207e+01
collision No.7	3.496871e+02[yr]	i=3, j=2552	r_ij=6.363626495974263e-05	radius[3]+radius[2552]=6.373018648657141e-05
dE_heat=-1.440658e-09	dE_grav=1.442574e-09	dE_c=-3.779352e-17	v_imp=3.114249e-01
6.690000e+08	  3	  2993	  2964	1.427379567578273e-03	3.162277660168374e+02	3.368970711978763e+01
6.700000e+08	  3	  2993	    29	1.432878449841241e-03	3.162277660168374e+02	3.421343693547147e+01
6.710000e+08	  3	  2993	   373	1.731943939312016e-03	3.162277660168374e+02	3.473680181178232e+01
6.720000e+08	  3	  2993	   784	1.098884057033701e-03	3.162277660168374e+02	3.526070543465364e+01
6.730000e+08	  3	  2993	  1032	1.494332212982828e-03	3.162277660168374e+02	3.578429571505577e+01
6.740000e+08	  3	  2993	  2492	1.799669021505848e-03	3.162277660168374e+02	3.630814492055250e+01
6.750000e+08	  3	  2993	  2836	2.804398100140662e-03	3.162277660168374e+02	3.683109691863125e+01
6.760000e+08	  3	  2993	  2978	1.161431208498859e-03	3.162277660168374e+02	3.735661423286864e+01
6.770000e+08	  3	  2993	   124	1.687363786761304e-03	3.162277660168374e+02	3.787845671798362e+01
6.780000e+08	  3	  2993	   321	1.163353870606084e-03	3.162277660168374e+02	3.840422580830855e+01
6.790000e+08	  3	  2993	  2175	1.671135087482398e-03	3.162277660168374e+02	3.892646830488675e+01
6.800000e+08	  3	  2993	   275	1.318322483051521e-03	3.162277660168374e+02	3.945085444105566e+01
6.810000e+08	  3	  2993	  2850	2.043816667313142e-03	3.162277660168374e+02	3.997392142778920e+01
6.820000e+08	  3	  2993	  2680	1.316396351193567e-03	3.162277660168374e+02	4.049837171720765e+01
6.830000e+08	  3	  2993	  2740	1.649441774273521e-03	3.162277660168374e+02	4.102135188822278e+01
6.840000e+08	  3	  2993	   158	1.938269647985744e-03	3.162277660168374e+02	4.154664929127701e+01
6.850000e+08	  3	  2993	  1548	2.125714345716967e-03	3.162277660168374e+02	4.206824144808040e+01
6.860000e+08	  3	  2993	  2230	1.521634832896401e-03	3.162277660168374e+02	4.259248449400281e+01
6.870000e+08	  3	  2993	  2284	1.726045389010526e-03	3.162277660168374e+02	4.311652695553467e+01
6.880000e+08	  3	  2993	  2610	1.358083616350811e-03	3.162277660168374e+02	4.363933447805363e+01
6.890000e+08	  3	  2993	  2956	1.672440543191580e-03	3.162277660168374e+02	4.416276169851541e+01
6.900000e+08	  3	  2993	  2647	1.476947133800600e-03	3.162277660168374e+02	4.468699677029664e+01
6.910000e+08	  3	  2993	  2753	2.510856157123582e-03	3.162277660168374e+02	4.521075279998164e+01
6.920000e+08	  3	  2993	  1790	1.618641857907179e-03	3.162277660168374e+02	4.573527853496719e+01
6.930000e+08	  3	  2993	  2696	2.886603590395319e-03	3.162277660168374e+02	4.625881198005333e+01
6.940000e+08	  3	  2993	  2571	1.198576139654612e-03	3.162277660168374e+02	4.678178902396608e+01
6.950000e+08	  3	  2993	  2394	1.919677864994577e-03	3.162277660168374e+02	4.730797864798758e+01
6.960000e+08	  3	  2993	   875	1.307285000065270e-03	3.162277660168374e+02	4.783012384790688e+01
6.970000e+08	  3	  2993	   825	1.905618830007435e-03	3.162277660168374e+02	4.835389494920874e+01
6.980000e+08	  3	  2993	   744	1.621786572789924e-03	3.162277660168374e+02	4.887947598395127e+01
6.990000e+08	  3	  2993	  2503	1.343027131953762e-03	3.162277660168374e+02	4.940034111650879e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.000000e+08	  3	  2993	  2797	2.288722960861916e-03	3.162277660168374e+02	4.992645861090867e+01
7.010000e+08	  3	  2993	   863	1.766623122030284e-03	3.162277660168374e+02	5.044870401343546e+01
7.020000e+08	  3	  2993	  2431	1.083777521959073e-03	3.162277660168374e+02	5.097353976558600e+01
7.030000e+08	  3	  2993	  2634	9.823335451813473e-04	3.162277660168374e+02	5.149654872500302e+01
7.040000e+08	  3	  2993	   273	1.519689271717885e-03	3.162277660168374e+02	5.202045997900855e+01
7.050000e+08	  3	  2993	   455	2.942138945574370e-03	3.162277660168374e+02	5.254443395675432e+01
7.060000e+08	  3	  2993	   720	1.452370077740016e-03	3.162277660168374e+02	5.306935992462597e+01
7.070000e+08	  3	  2993	  2789	2.165966635789313e-03	3.162277660168374e+02	5.359314753844633e+01
