4.350000e+08	  3	  3000	   669	2.039878456173061e-03	1.778279410038919e+02	5.036106506174339e+01
4.360000e+08	  3	  3000	   194	1.623694435342265e-03	1.778279410038919e+02	5.088501731585561e+01
4.370000e+08	  3	  3000	  1520	1.436460688228542e-03	1.778279410038919e+02	5.140778595915712e+01
4.380000e+08	  3	  3000	   392	1.954722002058415e-03	1.778279410038919e+02	5.193297599749440e+01
4.390000e+08	  3	  3000	  1671	1.470139003873734e-03	1.778279410038919e+02	5.245519876983191e+01
4.400000e+08	  3	  3000	   726	1.651637084828847e-03	1.778279410038919e+02	5.298094301540026e+01
4.410000e+08	  3	  3000	   122	1.518552993314809e-03	1.778279410038919e+02	5.350298236501409e+01
4.420000e+08	  3	  3000	  1186	1.752039650210793e-03	1.778279410038919e+02	5.402854362100571e+01
4.430000e+08	  3	  3000	  2515	1.506345844224784e-03	1.778279410038919e+02	5.455133282842766e+01
4.440000e+08	  3	  3000	  2756	9.411675460095614e-04	1.778279410038919e+02	5.507588335209245e+01
4.450000e+08	  3	  3000	  2615	1.529480160787330e-03	1.778279410038919e+02	5.559888264052100e+01
4.460000e+08	  3	  3000	  1918	1.747821144331827e-03	1.778279410038919e+02	5.612261724911038e+01
4.470000e+08	  3	  3000	  1371	1.778166556825986e-03	1.778279410038919e+02	5.664566264087309e+01
4.480000e+08	  3	  3000	   887	2.080941619519112e-03	1.778279410038919e+02	5.717011689487759e+01
4.490000e+08	  3	  3000	  1732	1.202620669655755e-03	1.778279410038919e+02	5.769308299334566e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.500000e+08	  3	  3000	  1712	1.783046182785193e-03	1.778279410038919e+02	5.821806778989171e+01
4.510000e+08	  3	  3000	  1989	1.370375927780385e-03	1.778279410038919e+02	5.873974334874456e+01
4.520000e+08	  3	  3000	   834	1.196247812662132e-03	1.778279410038919e+02	5.926383213353282e+01
4.530000e+08	  3	  3000	  1205	2.204001744987085e-03	2.371373705661650e+02	4.757921254099833e-01
4.540000e+08	  3	  3000	  2003	1.195627116989985e-03	2.371373705661650e+02	1.001281815123343e+00
4.550000e+08	  3	  3000	  2636	2.074804036854470e-03	2.371373705661650e+02	1.523634475864693e+00
4.560000e+08	  3	  3000	  2786	1.204769146871647e-03	2.371373705661650e+02	2.046509810051727e+00
4.570000e+08	  3	  3000	  2207	1.209194279517501e-03	2.371373705661650e+02	2.568709241701347e+00
4.580000e+08	  3	  3000	  1086	1.239794778902581e-03	2.371373705661650e+02	3.092277336988988e+00
4.590000e+08	  3	  3000	  2959	1.809428667709380e-03	2.371373705661650e+02	3.616027376442949e+00
4.600000e+08	  3	  3000	  1679	1.599382057820964e-03	2.371373705661650e+02	4.139059119257757e+00
4.610000e+08	  3	  3000	  1367	1.688312292997128e-03	2.371373705661650e+02	4.663631416813073e+00
4.620000e+08	  3	  3000	  2359	1.321186160873075e-03	2.371373705661650e+02	5.187104811120991e+00
4.630000e+08	  3	  3000	   707	1.321077654486441e-03	2.371373705661650e+02	5.710454654121852e+00
4.640000e+08	  3	  3000	  2822	1.459155948796591e-03	2.371373705661650e+02	6.235273783680937e+00
4.650000e+08	  3	  3000	  2631	1.408602886992977e-03	2.371373705661650e+02	6.758326285609310e+00
4.660000e+08	  3	  3000	  2661	1.534610797735873e-03	2.371373705661650e+02	7.283255404180682e+00
4.670000e+08	  3	  3000	  2260	1.605116219794823e-03	2.371373705661650e+02	7.806765656403625e+00
4.680000e+08	  3	  3000	   359	1.417006148052924e-03	2.371373705661650e+02	8.330792324492784e+00
4.690000e+08	  3	  3000	   646	1.680283415604055e-03	2.371373705661650e+02	8.854393907443647e+00
4.700000e+08	  3	  3000	  2015	1.580365421639477e-03	2.371373705661650e+02	9.378067852552901e+00
4.710000e+08	  3	  3000	  1816	1.581333733797970e-03	2.371373705661650e+02	9.901994703960806e+00
4.720000e+08	  3	  3000	  1605	1.317498035744171e-03	2.371373705661650e+02	1.042576769627355e+01
4.730000e+08	  3	  3000	  2152	1.434339082474748e-03	2.371373705661650e+02	1.094889594165503e+01
4.740000e+08	  3	  3000	  1520	1.381702558330608e-03	2.371373705661650e+02	1.147300534058274e+01
4.750000e+08	  3	  3000	  2087	1.424008538753118e-03	2.371373705661650e+02	1.199692143400155e+01
4.760000e+08	  3	  3000	  1798	1.762100484386842e-03	2.371373705661650e+02	1.251988548011289e+01
4.770000e+08	  3	  3000	   400	1.630056618366373e-03	2.371373705661650e+02	1.304285682254160e+01
4.780000e+08	  3	  3000	   951	1.856700528395175e-03	2.371373705661650e+02	1.356670991598055e+01
4.790000e+08	  3	  3000	   332	2.171913975216624e-03	2.371373705661650e+02	1.408955890197861e+01
4.800000e+08	  3	  3000	  1556	1.643451154806528e-03	2.371373705661650e+02	1.461318926248583e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1556]	= 1.032611e-02
E_error	= 8.347950557773310e-01
L_error	= 1.660070707926060e+13
dE_correct	= 0.000000000000000e+00
step	= 4.800000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14143.730130[s]
user time	= 41557.652000[s]
system time	= 800.484000[s]
Execution Time	(total	= 1.414373e+04 [s])
Corrector		= 6.062650e+03 [s]	42.86 [%]
Predictor		= 3.261714e+03 [s]	23.06 [%]
Iteration		= 2.561308e+03 [s]	18.11 [%]
Fragmentation		= 1.250503e+03 [s]	 8.84 [%]
Orbital_Elements	= 7.242237e+01 [s]	 0.51 [%]
Collision_Judgement	= 2.612162e+00 [s]	 0.02 [%]
Energy			= 2.425500e-01 [s]	 0.00 [%]
Others			= 9.322782e+02 [s]	 6.59 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.800000e+08	  3	  3000	  1556	1.643451154806528e-03	2.371373705661650e+02	1.461318926248583e+01
4.810000e+08	  3	  3000	  2228	1.447910166587188e-03	2.371373705661650e+02	1.513660996121456e+01
4.820000e+08	  3	  3000	  2297	1.253842131335747e-03	2.371373705661650e+02	1.565881697953691e+01
4.830000e+08	  3	  3000	  2163	2.359336138114640e-03	2.371373705661650e+02	1.618325666568275e+01
4.840000e+08	  3	  3000	  2856	1.840358449301401e-03	2.371373705661650e+02	1.670636627783463e+01
4.850000e+08	  3	  3000	  2519	1.172624075278343e-03	2.371373705661650e+02	1.722956569583613e+01
collision No.4	2.544488e+02[yr]	i=1, j=1396	r_ij=5.595032355217238e-05	radius[1]+radius[1396]=5.603674124822606e-05
4.860000e+08	  3	  3000	   638	1.344838153191421e-03	2.371373705661650e+02	1.775393931956340e+01
4.870000e+08	  3	  3000	   802	1.559161579121057e-03	2.371373705661650e+02	1.827681996725747e+01
4.880000e+08	  3	  3000	  1256	1.392085528782409e-03	2.371373705661650e+02	1.880055721849485e+01
4.890000e+08	  3	  3000	  1194	1.375933974599779e-03	2.371373705661650e+02	1.932195724012567e+01
4.900000e+08	  3	  3000	  2887	1.924283934437253e-03	2.371373705661650e+02	1.984594521816722e+01
4.910000e+08	  3	  3000	   956	1.280048229051544e-03	2.371373705661650e+02	2.036855732823712e+01
4.920000e+08	  3	  3000	    27	1.451666411194970e-03	2.371373705661650e+02	2.089328019160707e+01
4.930000e+08	  3	  3000	  1492	1.143914546043931e-03	2.371373705661650e+02	2.141557397281037e+01
4.940000e+08	  3	  3000	   478	1.788213998750906e-03	2.371373705661650e+02	2.193940788487841e+01
4.950000e+08	  3	  3000	  2069	1.487132202009614e-03	2.371373705661650e+02	2.246383483221315e+01
4.960000e+08	  3	  3000	  1455	1.974110017415330e-03	2.371373705661650e+02	2.298692228865242e+01
4.970000e+08	  3	  3000	  2837	1.360458762366978e-03	2.371373705661650e+02	2.351088018156777e+01
4.980000e+08	  3	  3000	  1414	1.751394801783901e-03	2.371373705661650e+02	2.403445776704474e+01
4.990000e+08	  3	  3000	  1406	1.533370496980376e-03	2.371373705661650e+02	2.455826042421975e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  3000	   868	1.554867601449475e-03	2.371373705661650e+02	2.508193171241890e+01
5.010000e+08	  3	  3000	  1166	1.390814472891396e-03	2.371373705661650e+02	2.560593866277915e+01
5.020000e+08	  3	  3000	  2604	1.620259037927935e-03	2.371373705661650e+02	2.612853230134003e+01
5.030000e+08	  3	  3000	  1567	1.481880244833812e-03	2.371373705661650e+02	2.665303267791994e+01
5.040000e+08	  3	  3000	  1031	1.232954417823979e-03	2.371373705661650e+02	2.717601975956269e+01
5.050000e+08	  3	  3000	  2523	1.971129794396427e-03	2.371373705661650e+02	2.770083614005100e+01
5.060000e+08	  3	  3000	   807	1.582939653258124e-03	2.371373705661650e+02	2.822401488466665e+01
5.070000e+08	  3	  3000	  1563	1.746639517206095e-03	2.371373705661650e+02	2.874763930155259e+01
5.080000e+08	  3	  3000	   722	1.508317011500656e-03	2.371373705661650e+02	2.927195416909366e+01
5.090000e+08	  3	  3000	  2876	1.626355093457794e-03	2.371373705661650e+02	2.979415388748971e+01
5.100000e+08	  3	  3000	  1886	1.195926024777179e-03	2.371373705661650e+02	3.031930988483254e+01
5.110000e+08	  3	  3000	   504	2.521095678905656e-03	2.371373705661650e+02	3.084198223944700e+01
5.120000e+08	  3	  3000	  1773	1.589808346514255e-03	2.371373705661650e+02	3.136660332492313e+01
5.130000e+08	  3	  3000	    17	1.455876278522656e-03	2.371373705661650e+02	3.188954961955465e+01
5.140000e+08	  3	  3000	  1857	1.086282392888286e-03	2.371373705661650e+02	3.241449896733889e+01
5.150000e+08	  3	  3000	  1703	1.436043992530724e-03	2.371373705661650e+02	3.293706277186786e+01
5.160000e+08	  3	  3000	  2482	1.042073906882629e-03	2.371373705661650e+02	3.346197185295512e+01
5.170000e+08	  3	  3000	  1849	1.031993996896208e-03	2.371373705661650e+02	3.398423598238501e+01
5.180000e+08	  3	  3000	   931	1.321338206684490e-03	2.371373705661650e+02	3.450859570510461e+01
5.190000e+08	  3	  3000	  2751	1.590511504788738e-03	2.371373705661650e+02	3.503077007198720e+01
5.200000e+08	  3	  3000	  2067	2.384039619434210e-03	2.371373705661650e+02	3.555523675749196e+01
5.210000e+08	  3	  3000	  2641	1.899455999583178e-03	2.371373705661650e+02	3.607776944919380e+01
5.220000e+08	  3	  3000	  1446	1.809860365926965e-03	2.371373705661650e+02	3.660163889762110e+01
5.230000e+08	  3	  3000	  1714	2.296761108785288e-03	2.371373705661650e+02	3.712373839706288e+01
5.240000e+08	  3	  3000	  2484	1.176201168149650e-03	2.371373705661650e+02	3.764896474727875e+01
5.250000e+08	  3	  3000	  1759	1.949425011739339e-03	2.371373705661650e+02	3.817114524695050e+01
5.260000e+08	  3	  3000	   933	1.879021908327406e-03	2.371373705661650e+02	3.869529505979358e+01
5.270000e+08	  3	  3000	   242	1.320484589623504e-03	2.371373705661650e+02	3.921917777588152e+01
5.280000e+08	  3	  3000	  2333	2.187958837038549e-03	2.371373705661650e+02	3.974005026088602e+01
5.290000e+08	  3	  3000	  1420	1.556372036522517e-03	2.371373705661650e+02	4.026369364568566e+01
5.300000e+08	  3	  3000	  1424	1.519101938461803e-03	2.371373705661650e+02	4.078584380148534e+01
5.310000e+08	  3	  3000	   351	1.390261699662888e-03	2.371373705661650e+02	4.130972843763163e+01
5.320000e+08	  3	  3000	  2935	1.313960720973421e-03	2.371373705661650e+02	4.183337519831601e+01
5.330000e+08	  3	  3000	  1101	1.190493809141119e-03	2.371373705661650e+02	4.235356519943841e+01
5.340000e+08	  3	  3000	  2561	1.122659041849630e-03	2.371373705661650e+02	4.287839598490915e+01
5.350000e+08	  3	  3000	  1563	1.716155251336172e-03	2.371373705661650e+02	4.340062689983817e+01
5.360000e+08	  3	  3000	  2269	1.121069738758966e-03	2.371373705661650e+02	4.392520274644169e+01
5.370000e+08	  3	  3000	  1720	1.449482273345123e-03	2.371373705661650e+02	4.444819518741754e+01
5.380000e+08	  3	  3000	  2942	1.079784556412382e-03	2.371373705661650e+02	4.497088531077985e+01
5.390000e+08	  3	  3000	   742	2.112588009283733e-03	2.371373705661650e+02	4.549417592114091e+01
5.400000e+08	  3	  3000	   929	1.359968987472170e-03	2.371373705661650e+02	4.601774650692426e+01
5.410000e+08	  3	  3000	  1862	1.507998415182113e-03	2.371373705661650e+02	4.654101037382887e+01
5.420000e+08	  3	  3000	  2422	1.179672462619008e-03	2.371373705661650e+02	4.706401276135429e+01
5.430000e+08	  3	  3000	   670	1.961227971902773e-03	2.371373705661650e+02	4.758807994372307e+01
5.440000e+08	  3	  3000	  2485	1.159784614704687e-03	2.371373705661650e+02	4.811049309150501e+01
5.450000e+08	  3	  3000	   713	2.013418416616874e-03	2.371373705661650e+02	4.863482667238637e+01
5.460000e+08	  3	  3000	   734	1.626366312150299e-03	2.371373705661650e+02	4.915810372318954e+01
5.470000e+08	  3	  3000	   671	1.562816051688555e-03	2.371373705661650e+02	4.968106098826907e+01
5.480000e+08	  3	  3000	  1263	1.293893140635110e-03	2.371373705661650e+02	5.020568272752174e+01
5.490000e+08	  3	  3000	  2164	1.894554840000046e-03	2.371373705661650e+02	5.072833482999273e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  3000	  1478	1.724418374296541e-03	2.371373705661650e+02	5.125158022526164e+01
5.510000e+08	  3	  3000	  2492	1.377526046681508e-03	2.371373705661650e+02	5.177400635506054e+01
5.520000e+08	  3	  3000	  2794	1.736462625637361e-03	2.371373705661650e+02	5.229677929107027e+01
5.530000e+08	  3	  3000	  1286	1.895119036799227e-03	2.371373705661650e+02	5.282075611841298e+01
5.540000e+08	  3	  3000	    17	1.334781745141164e-03	2.371373705661650e+02	5.334313609343599e+01
5.550000e+08	  3	  3000	  2727	1.094933366991904e-03	2.371373705661650e+02	5.386798085313839e+01
5.560000e+08	  3	  3000	  2031	1.190969143394151e-03	2.371373705661650e+02	5.438981493729322e+01
5.570000e+08	  3	  3000	  1781	1.350609219994187e-03	2.371373705661650e+02	5.491307339641714e+01
5.580000e+08	  3	  3000	  2924	1.610018914168546e-03	2.371373705661650e+02	5.543699051460787e+01
5.590000e+08	  3	  3000	  2784	1.127309799841657e-03	2.371373705661650e+02	5.595915289065981e+01
5.600000e+08	  3	  3000	  1600	1.250846875642192e-03	2.371373705661650e+02	5.648282594103848e+01
5.610000e+08	  3	  3000	  2990	1.909188367630171e-03	2.371373705661650e+02	5.700581308413750e+01
5.620000e+08	  3	  3000	  2878	1.045681553904545e-03	2.371373705661650e+02	5.752821819812590e+01
5.630000e+08	  3	  3000	  2272	1.591928112404116e-03	2.371373705661650e+02	5.805208865533276e+01
5.640000e+08	  3	  3000	  1434	1.658054348394544e-03	2.371373705661650e+02	5.857499272887583e+01
5.650000e+08	  3	  3000	  1509	1.208543102408033e-03	2.371373705661650e+02	5.909775630717189e+01
5.660000e+08	  3	  3000	   735	1.551860326641385e-03	2.371373705661650e+02	5.962193656146957e+01
5.670000e+08	  3	  3000	  1711	1.236065729173561e-03	2.371373705661650e+02	6.014369489341952e+01
5.680000e+08	  3	  3000	  2245	1.813347779256272e-03	2.371373705661650e+02	6.066843170570501e+01
5.690000e+08	  3	  3000	  1908	1.875189499168296e-03	2.371373705661650e+02	6.119088804064010e+01
5.700000e+08	  3	  3000	  1599	1.425239192738454e-03	2.371373705661650e+02	6.171548383992652e+01
5.710000e+08	  3	  3000	  2996	1.526424739254694e-03	2.371373705661650e+02	6.223831551294884e+01
5.720000e+08	  3	  3000	  2088	1.783409402240045e-03	2.371373705661650e+02	6.276200023044287e+01
5.730000e+08	  3	  3000	   587	9.781305709028443e-04	2.371373705661650e+02	6.328588025784796e+01
5.740000e+08	  3	  3000	  1325	1.157664829400739e-03	2.371373705661650e+02	6.380826882785207e+01
5.750000e+08	  3	  3000	  1490	2.160125171856707e-03	2.371373705661650e+02	6.433244946036024e+01
5.760000e+08	  3	  3000	  2999	1.426745966359423e-03	2.371373705661650e+02	6.485463480180100e+01
5.770000e+08	  3	  3000	  1261	1.515038898473781e-03	2.371373705661650e+02	6.537931002574256e+01
5.780000e+08	  3	  3000	  1043	1.864260582271044e-03	2.371373705661650e+02	6.590011907889037e+01
5.790000e+08	  3	  3000	  2580	1.915425832919698e-03	2.371373705661650e+02	6.642390590197884e+01
5.800000e+08	  3	  3000	  2625	1.278382635123452e-03	2.371373705661650e+02	6.694747575405553e+01
5.810000e+08	  3	  3000	  2594	1.142771728988338e-03	2.371373705661650e+02	6.746896009729890e+01
5.820000e+08	  3	  3000	   389	1.153258051641304e-03	2.371373705661650e+02	6.799414919278789e+01
5.830000e+08	  3	  3000	   501	2.152151581517238e-03	2.371373705661650e+02	6.851442842748835e+01
5.840000e+08	  3	  3000	  2431	1.439276784695901e-03	2.371373705661650e+02	6.904057919488918e+01
5.850000e+08	  3	  3000	  2626	1.357295992294601e-03	2.371373705661650e+02	6.956216704152590e+01
5.860000e+08	  3	  3000	  2092	1.341801946123469e-03	2.371373705661650e+02	7.008605801416151e+01
5.870000e+08	  3	  3000	  2539	1.332947591058783e-03	2.371373705661650e+02	7.060910445998721e+01
5.880000e+08	  3	  3000	  1060	1.776721070585712e-03	2.371373705661650e+02	7.113188829698768e+01
5.890000e+08	  3	  3000	   485	1.252451509740574e-03	2.371373705661650e+02	7.165613580555377e+01
5.900000e+08	  3	  3000	  1434	1.924685365356819e-03	2.371373705661650e+02	7.217860004952782e+01
5.910000e+08	  3	  3000	  1679	1.639365639066045e-03	2.371373705661650e+02	7.270224416108482e+01
5.920000e+08	  3	  3000	   502	1.343224936844076e-03	2.371373705661650e+02	7.322369739441822e+01
5.930000e+08	  3	  3000	   714	2.346911541492414e-03	2.371373705661650e+02	7.374799254627298e+01
5.940000e+08	  3	  3000	   416	1.485435679328597e-03	2.371373705661650e+02	7.427112299542122e+01
5.950000e+08	  3	  3000	  2364	2.344284069127850e-03	2.371373705661650e+02	7.479444358518106e+01
5.960000e+08	  3	  3000	  2714	2.181889397953803e-03	2.371373705661650e+02	7.531831470593251e+01
5.970000e+08	  3	  3000	  2246	1.398291574301976e-03	2.371373705661650e+02	7.583951511278524e+01
5.980000e+08	  3	  3000	   140	1.282217333839255e-03	2.371373705661650e+02	7.636411391911211e+01
5.990000e+08	  3	  3000	   332	1.759845032967224e-03	2.371373705661650e+02	7.688587014298608e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  3000	  2453	1.641001231048369e-03	2.371373705661650e+02	7.741089121006023e+01
6.010000e+08	  3	  3000	  2251	1.241814869294938e-03	2.371373705661650e+02	7.793320972726627e+01
6.020000e+08	  3	  3000	  1897	1.531830487546894e-03	2.371373705661650e+02	7.845607117950561e+01
6.030000e+08	  3	  3000	   795	1.478367712232627e-03	2.371373705661650e+02	7.898060283131376e+01
6.040000e+08	  3	  3000	   587	1.146471953176229e-03	3.162277660168373e+02	4.105992170714139e-01
6.050000e+08	  3	  3000	   220	1.662517563289221e-03	3.162277660168373e+02	9.356713313173530e-01
6.060000e+08	  3	  3000	   255	1.234496607446162e-03	3.162277660168373e+02	1.457384937834736e+00
6.070000e+08	  3	  3000	  1175	2.044275630727517e-03	3.162277660168373e+02	1.982543801364376e+00
6.080000e+08	  3	  3000	   682	1.241087177292147e-03	3.162277660168373e+02	2.503695755765994e+00
6.090000e+08	  3	  3000	  1725	2.263547549454964e-03	3.162277660168373e+02	3.027858695661953e+00
6.100000e+08	  3	  3000	  1543	1.772044720020135e-03	3.162277660168373e+02	3.551106668480659e+00
6.110000e+08	  3	  3000	   265	1.207945767596171e-03	3.162277660168373e+02	4.074089693868643e+00
6.120000e+08	  3	  3000	  2283	1.835846042619755e-03	3.162277660168373e+02	4.597965131287755e+00
6.130000e+08	  3	  3000	   113	1.601391069516037e-03	3.162277660168373e+02	5.120649523576138e+00
6.140000e+08	  3	  3000	  2829	1.382957990940311e-03	3.162277660168373e+02	5.644018397605837e+00
6.150000e+08	  3	  3000	  1295	1.862152990196874e-03	3.162277660168373e+02	6.167003833497279e+00
6.160000e+08	  3	  3000	  1916	1.779054570332913e-03	3.162277660168373e+02	6.689375911009534e+00
6.170000e+08	  3	  3000	  1871	1.490890983538925e-03	3.162277660168373e+02	7.213315007245057e+00
6.180000e+08	  3	  3000	   848	9.465779319750270e-04	3.162277660168373e+02	7.736441115969892e+00
6.190000e+08	  3	  3000	   292	1.934047103225371e-03	3.162277660168373e+02	8.260001892102503e+00
6.200000e+08	  3	  3000	  2883	1.442324839694340e-03	3.162277660168373e+02	8.783782527825363e+00
6.210000e+08	  3	  3000	   529	1.854321633371633e-03	3.162277660168373e+02	9.305843238011349e+00
6.220000e+08	  3	  3000	  1223	1.743335544209168e-03	3.162277660168373e+02	9.830482362195722e+00
6.230000e+08	  3	  3000	   784	1.592597143902500e-03	3.162277660168373e+02	1.035281993223304e+01
6.240000e+08	  3	  3000	  2508	1.295339904416443e-03	3.162277660168373e+02	1.087717280635901e+01
6.250000e+08	  3	  3000	   646	1.438369876167621e-03	3.162277660168373e+02	1.139919022385152e+01
6.260000e+08	  3	  3000	   312	2.118007172778296e-03	3.162277660168373e+02	1.192429831241129e+01
6.270000e+08	  3	  3000	   675	1.366473750086112e-03	3.162277660168373e+02	1.244606788107188e+01
6.280000e+08	  3	  3000	  2013	9.417084339298374e-04	3.162277660168373e+02	1.297101931258988e+01
6.290000e+08	  3	  3000	   456	1.661362686454831e-03	3.162277660168373e+02	1.349215646226390e+01
6.300000e+08	  3	  3000	  2438	1.351536705165256e-03	3.162277660168373e+02	1.401576466048433e+01
6.310000e+08	  3	  3000	   966	1.671716416771451e-03	3.162277660168373e+02	1.453852476377034e+01
6.320000e+08	  3	  3000	    36	1.850763112383042e-03	3.162277660168373e+02	1.506018453300969e+01
6.330000e+08	  3	  3000	  2477	1.372239562863219e-03	3.162277660168373e+02	1.558405306962512e+01
6.340000e+08	  3	  3000	   911	1.444614711660662e-03	3.162277660168373e+02	1.610561195487021e+01
6.350000e+08	  3	  3000	  2283	1.727260422458012e-03	3.162277660168373e+02	1.662923217149792e+01
6.360000e+08	  3	  3000	   539	1.078865474752085e-03	3.162277660168373e+02	1.715183759868494e+01
6.370000e+08	  3	  3000	  2791	2.864868037561645e-03	3.162277660168373e+02	1.767359568981538e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2791]	= 1.800050e-02
E_error	= 8.516820557301703e-01
L_error	= 2.214990020386693e+13
dE_correct	= 0.000000000000000e+00
step	= 6.370000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14127.968646[s]
user time	= 41599.228000[s]
system time	= 748.816000[s]
Execution Time	(total	= 1.412797e+04 [s])
Corrector		= 6.074038e+03 [s]	42.99 [%]
Predictor		= 3.288772e+03 [s]	23.28 [%]
Iteration		= 2.536305e+03 [s]	17.95 [%]
Fragmentation		= 1.286253e+03 [s]	 9.10 [%]
Orbital_Elements	= 3.479668e+01 [s]	 0.25 [%]
Collision_Judgement	= 2.570451e+00 [s]	 0.02 [%]
Energy			= 1.836220e-01 [s]	 0.00 [%]
Others			= 9.050506e+02 [s]	 6.41 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.370000e+08	  3	  3000	  2791	2.864868037561646e-03	3.162277660168373e+02	1.767359568981539e+01
6.380000e+08	  3	  3000	  2962	2.341288328173875e-03	3.162277660168373e+02	1.819565160055061e+01
6.390000e+08	  3	  3000	   823	8.290385830263486e-04	3.162277660168373e+02	1.871720744827217e+01
6.400000e+08	  3	  3000	  1989	1.251020439366072e-03	3.162277660168373e+02	1.924179765603946e+01
6.410000e+08	  3	  3000	  2614	1.486243720169115e-03	3.162277660168373e+02	1.976329985815633e+01
6.420000e+08	  3	  3000	   199	2.095185736333293e-03	3.162277660168373e+02	2.028702978853793e+01
6.430000e+08	  3	  3000	  1762	1.254705906727096e-03	3.162277660168373e+02	2.080851257252948e+01
6.440000e+08	  3	  3000	  1529	1.117554455989084e-03	3.162277660168373e+02	2.133237786433673e+01
6.450000e+08	  3	  3000	  2816	1.512065531023646e-03	3.162277660168373e+02	2.185525333875249e+01
6.460000e+08	  3	  3000	  2862	1.424723622728342e-03	3.162277660168373e+02	2.237741396101755e+01
6.470000e+08	  3	  3000	  1351	1.739999863246152e-03	3.162277660168373e+02	2.290156773535627e+01
6.480000e+08	  3	  3000	  1391	1.202977577372184e-03	3.162277660168373e+02	2.342282595156096e+01
6.490000e+08	  3	  3000	  1465	1.970092772544165e-03	3.162277660168373e+02	2.394731448410107e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  3000	  1727	1.875884213556234e-03	3.162277660168373e+02	2.447022170821645e+01
6.510000e+08	  3	  3000	   567	2.309480244063895e-03	3.162277660168373e+02	2.499315797948264e+01
6.520000e+08	  3	  3000	  2296	1.301971807691692e-03	3.162277660168373e+02	2.551553090910529e+01
6.530000e+08	  3	  3000	  1717	1.883217987948406e-03	3.162277660168373e+02	2.603931749818950e+01
6.540000e+08	  3	  3000	  1893	1.576058448125641e-03	3.162277660168373e+02	2.656109814140770e+01
6.550000e+08	  3	  3000	  1369	1.677106651092962e-03	3.162277660168373e+02	2.708455795180065e+01
6.560000e+08	  3	  3000	  1118	1.621270944243407e-03	3.162277660168373e+02	2.760664447513645e+01
6.570000e+08	  3	  3000	  2852	1.344705690073570e-03	3.162277660168373e+02	2.813060361240698e+01
6.580000e+08	  3	  3000	  2137	1.571559319772331e-03	3.162277660168373e+02	2.865316340372835e+01
6.590000e+08	  3	  3000	  2444	1.897739665032092e-03	3.162277660168373e+02	2.917705688039914e+01
6.600000e+08	  3	  3000	  2243	1.164416936213818e-03	3.162277660168373e+02	2.969878330346465e+01
6.610000e+08	  3	  3000	  2924	1.284707604588594e-03	3.162277660168373e+02	3.022221044444393e+01
6.620000e+08	  3	  3000	    33	1.293133004317258e-03	3.162277660168373e+02	3.074506335248581e+01
6.630000e+08	  3	  3000	   842	1.613520538600384e-03	3.162277660168373e+02	3.126864246798490e+01
6.640000e+08	  3	  3000	   484	1.222935967586318e-03	3.162277660168373e+02	3.179071486329399e+01
6.650000e+08	  3	  3000	  1952	2.010888376379128e-03	3.162277660168373e+02	3.231510367956241e+01
6.660000e+08	  3	  3000	  2790	1.522418784330417e-03	3.162277660168373e+02	3.283694749662746e+01
6.670000e+08	  3	  3000	  1238	2.086959159975504e-03	3.162277660168373e+02	3.336081299193380e+01
6.680000e+08	  3	  3000	  1429	1.179799888008949e-03	3.162277660168373e+02	3.388344115755747e+01
6.690000e+08	  3	  3000	  1903	1.091690813238696e-03	3.162277660168373e+02	3.440580538926748e+01
6.700000e+08	  3	  3000	  2642	1.512407515455792e-03	3.162277660168373e+02	3.493072647008801e+01
