4.370000e+08	  3	  3000	   134	1.436896404614630e-03	1.778279410038919e+02	5.192200839087000e+01
4.380000e+08	  3	  3000	  1889	1.505557788091328e-03	1.778279410038919e+02	5.244745941001531e+01
4.390000e+08	  3	  3000	  1129	1.372452234040984e-03	1.778279410038919e+02	5.297123119243948e+01
4.400000e+08	  3	  3000	  2935	1.200717391007861e-03	1.778279410038919e+02	5.349777877477468e+01
4.410000e+08	  3	  3000	  2304	1.665438397987121e-03	1.778279410038919e+02	5.402150084074911e+01
4.420000e+08	  3	  3000	   350	1.226613392865092e-03	1.778279410038919e+02	5.454800821164940e+01
4.430000e+08	  3	  3000	  1634	1.657845848855756e-03	1.778279410038919e+02	5.507240632367588e+01
4.440000e+08	  3	  3000	   504	1.885742817298554e-03	1.778279410038919e+02	5.559747231707393e+01
4.450000e+08	  3	  3000	   113	1.598945998396960e-03	1.778279410038919e+02	5.612316642151088e+01
4.460000e+08	  3	  3000	  2511	2.019384406969425e-03	1.778279410038919e+02	5.664753867993392e+01
4.470000e+08	  3	  3000	  2936	1.858382997089774e-03	1.778279410038919e+02	5.717274856620067e+01
4.480000e+08	  3	  3000	  2748	9.909610835783186e-04	1.778279410038919e+02	5.769795121357242e+01
4.490000e+08	  3	  3000	  2430	2.309348702200334e-03	1.778279410038919e+02	5.822020358881567e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.500000e+08	  3	  3000	  1735	1.680697638032768e-03	1.778279410038919e+02	5.874543757347887e+01
4.510000e+08	  3	  3000	  1724	1.349188524554514e-03	1.778279410038919e+02	5.926965712128139e+01
4.520000e+08	  3	  3000	   618	1.681602390898036e-03	2.371373705661650e+02	4.829391310167916e-01
4.530000e+08	  3	  3000	   134	1.742374308697599e-03	2.371373705661650e+02	1.007811205495323e+00
4.540000e+08	  3	  3000	   717	1.328760508757675e-03	2.371373705661650e+02	1.531531435857439e+00
4.550000e+08	  3	  3000	  2501	1.568522094330645e-03	2.371373705661650e+02	2.056264311735620e+00
4.560000e+08	  3	  3000	  1422	1.312572500934131e-03	2.371373705661650e+02	2.579864352656084e+00
4.570000e+08	  3	  3000	  2542	1.446178002675727e-03	2.371373705661650e+02	3.104363680791511e+00
4.580000e+08	  3	  3000	   753	1.517032574476535e-03	2.371373705661650e+02	3.628299481822682e+00
4.590000e+08	  3	  3000	   485	2.012470209415021e-03	2.371373705661650e+02	4.153540129796619e+00
4.600000e+08	  3	  3000	  2527	1.880335649351755e-03	2.371373705661650e+02	4.676473758075806e+00
4.610000e+08	  3	  3000	  2587	1.652282909861160e-03	2.371373705661650e+02	5.200338785132812e+00
4.620000e+08	  3	  3000	  1308	1.376623319948213e-03	2.371373705661650e+02	5.722896926363128e+00
4.630000e+08	  3	  3000	  1947	1.502192913388991e-03	2.371373705661650e+02	6.247828093320300e+00
4.640000e+08	  3	  3000	  2496	1.969886180459098e-03	2.371373705661650e+02	6.771329894056369e+00
4.650000e+08	  3	  3000	   165	2.823681441249673e-03	2.371373705661650e+02	7.294584555932011e+00
4.660000e+08	  3	  3000	  1836	1.783971926602831e-03	2.371373705661650e+02	7.820170981232110e+00
4.670000e+08	  3	  3000	  1690	1.807768481179973e-03	2.371373705661650e+02	8.342556889862843e+00
4.680000e+08	  3	  3000	  1248	1.534842701915737e-03	2.371373705661650e+02	8.868468055296679e+00
4.690000e+08	  3	  3000	   478	1.356678631751549e-03	2.371373705661650e+02	9.391480924304780e+00
4.700000e+08	  3	  3000	  1724	1.375574759818973e-03	2.371373705661650e+02	9.915392449409586e+00
4.710000e+08	  3	  3000	  1052	1.336029921047403e-03	2.371373705661650e+02	1.044048072352870e+01
4.720000e+08	  3	  3000	  1932	1.872685083345092e-03	2.371373705661650e+02	1.096240579837208e+01
4.730000e+08	  3	  3000	  1233	1.916667494149673e-03	2.371373705661650e+02	1.148739176512399e+01
4.740000e+08	  3	  3000	  1621	1.035808209646522e-03	2.371373705661650e+02	1.201050634812063e+01
4.750000e+08	  3	  3000	   490	1.192129943024633e-03	2.371373705661650e+02	1.253542173559034e+01
4.760000e+08	  3	  3000	  2177	1.761830703349699e-03	2.371373705661650e+02	1.305797494599880e+01
4.770000e+08	  3	  3000	  2699	1.471394947383351e-03	2.371373705661650e+02	1.358294316017366e+01
4.780000e+08	  3	  3000	  2939	1.664892213827320e-03	2.371373705661650e+02	1.410561399903555e+01
4.790000e+08	  3	  3000	  2358	1.778054983358414e-03	2.371373705661650e+02	1.463124526653046e+01
4.800000e+08	  3	  3000	  1945	1.682493257008987e-03	2.371373705661650e+02	1.515302923957795e+01
4.810000e+08	  3	  3000	  2352	1.487924214913478e-03	2.371373705661650e+02	1.567698523372524e+01
4.820000e+08	  3	  3000	  2877	1.543542620552178e-03	2.371373705661650e+02	1.620194871921082e+01
4.830000e+08	  3	  3000	  2240	1.713549541188956e-03	2.371373705661650e+02	1.672465707038581e+01
4.840000e+08	  3	  3000	  2892	1.490308539007455e-03	2.371373705661650e+02	1.724895183923199e+01
4.850000e+08	  3	  3000	  2579	1.872623522996411e-03	2.371373705661650e+02	1.777257788188540e+01
4.860000e+08	  3	  3000	  2074	1.487355189413515e-03	2.371373705661650e+02	1.829642178790860e+01
4.870000e+08	  3	  3000	  2319	1.384925018153659e-03	2.371373705661650e+02	1.881936760909553e+01
4.880000e+08	  3	  3000	   691	3.361955658546447e-03	2.371373705661650e+02	1.934385984189500e+01
4.890000e+08	  3	  3000	  2171	1.269157628013551e-03	2.371373705661650e+02	1.986707869874751e+01
4.900000e+08	  3	  3000	   832	1.314092843183283e-03	2.371373705661650e+02	2.039098711449717e+01
4.910000e+08	  3	  3000	  2391	1.717188105767713e-03	2.371373705661650e+02	2.091615686572603e+01
4.920000e+08	  3	  3000	  2116	1.400777653358655e-03	2.371373705661650e+02	2.143930843169096e+01
4.930000e+08	  3	  3000	  1419	1.508614320749326e-03	2.371373705661650e+02	2.196378445700682e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1419]	= 9.478903e-03
E_error	= 8.357824715522902e-01
L_error	= 1.645964987617735e+13
dE_correct	= 0.000000000000000e+00
step	= 4.930000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14143.761687[s]
user time	= 41542.468000[s]
system time	= 801.672000[s]
Execution Time	(total	= 1.414376e+04 [s])
Corrector		= 5.727237e+03 [s]	40.49 [%]
Predictor		= 3.406784e+03 [s]	24.09 [%]
Iteration		= 2.632110e+03 [s]	18.61 [%]
Fragmentation		= 1.301450e+03 [s]	 9.20 [%]
Orbital_Elements	= 8.684858e+01 [s]	 0.61 [%]
Collision_Judgement	= 2.702431e+00 [s]	 0.02 [%]
Energy			= 2.370820e-01 [s]	 0.00 [%]
Others			= 9.863929e+02 [s]	 6.97 [%]
-----
myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_acc/rand02/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_acc/rand02/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.930000e+08	  3	  3000	  1419	1.508614320749326e-03	2.371373705661650e+02	2.196378445700682e+01
4.940000e+08	  3	  3000	  2353	2.398533247967823e-03	2.371373705661650e+02	2.248695342729853e+01
4.950000e+08	  3	  3000	  1770	1.347742351047038e-03	2.371373705661650e+02	2.301066610659089e+01
4.960000e+08	  3	  3000	   705	1.446667634848281e-03	2.371373705661650e+02	2.353462715767278e+01
4.970000e+08	  3	  3000	  2684	1.113649558399960e-03	2.371373705661650e+02	2.405871745703321e+01
4.980000e+08	  3	  3000	  2153	1.691941332132495e-03	2.371373705661650e+02	2.458246199550142e+01
4.990000e+08	  3	  3000	  2670	1.714879303087805e-03	2.371373705661650e+02	2.510814139778639e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  3000	  1574	1.224812037343919e-03	2.371373705661650e+02	2.563186448570254e+01
5.010000e+08	  3	  3000	   789	1.591563543498756e-03	2.371373705661650e+02	2.615793430835864e+01
5.020000e+08	  3	  3000	  1164	1.492153497894686e-03	2.371373705661650e+02	2.668152390728455e+01
5.030000e+08	  3	  3000	   911	1.470339114267914e-03	2.371373705661650e+02	2.720680931837495e+01
5.040000e+08	  3	  3000	  1422	1.217569249067851e-03	2.371373705661650e+02	2.773109886409805e+01
5.050000e+08	  3	  3000	  1455	1.296478021543026e-03	2.371373705661650e+02	2.825600552562294e+01
5.060000e+08	  3	  3000	  1494	1.448559246528574e-03	2.371373705661650e+02	2.877871611198383e+01
5.070000e+08	  3	  3000	  2978	1.217988906823137e-03	2.371373705661650e+02	2.930468911491648e+01
5.080000e+08	  3	  3000	  1546	1.560056914360279e-03	2.371373705661650e+02	2.982729604494958e+01
5.090000e+08	  3	  3000	   627	1.033654648395283e-03	2.371373705661650e+02	3.035128821346096e+01
5.100000e+08	  3	  3000	  1690	1.747032887353424e-03	2.371373705661650e+02	3.087467147351168e+01
collision No.1	2.683940e+02[yr]	i=1, j=1770	r_ij=5.677915431518798e-05	radius[1]+radius[1770]=5.694009597850432e-05
dE_heat=-1.184988e-10	dE_grav=1.180796e-10	dE_c=2.187368e-18	v_imp=3.257709e-01
5.110000e+08	  3	  2999	  2661	1.448517050935939e-03	2.371373705661650e+02	3.139926753517062e+01
5.120000e+08	  3	  2999	  1594	1.491018341325318e-03	2.371373705661650e+02	3.192448936090461e+01
5.130000e+08	  3	  2999	  1274	1.647674914530714e-03	2.371373705661650e+02	3.244881889922390e+01
5.140000e+08	  3	  2999	   244	1.317772982202855e-03	2.371373705661650e+02	3.297390156586711e+01
5.150000e+08	  3	  2999	   326	1.788222181862730e-03	2.371373705661650e+02	3.349863057765639e+01
5.160000e+08	  3	  2999	  2086	2.038261282067299e-04	2.371373705661650e+02	3.402322669492308e+01
5.170000e+08	  3	  2999	  2599	1.545853464123569e-03	2.371373705661650e+02	3.454782500382675e+01
5.180000e+08	  3	  2999	   755	1.016727802769170e-03	2.371373705661650e+02	3.507343555349531e+01
5.190000e+08	  3	  2999	   928	1.521769646702332e-03	2.371373705661650e+02	3.559713680159135e+01
5.200000e+08	  3	  2999	  2946	1.297812081155529e-03	2.371373705661650e+02	3.612194748785550e+01
5.210000e+08	  3	  2999	   778	1.381307518723217e-03	2.371373705661650e+02	3.664465342257770e+01
5.220000e+08	  3	  2999	   531	1.257716959064190e-03	2.371373705661650e+02	3.717123626255471e+01
5.230000e+08	  3	  2999	   146	1.741867944807387e-03	2.371373705661650e+02	3.769456431902025e+01
5.240000e+08	  3	  2999	  2495	1.339419126540268e-03	2.371373705661650e+02	3.822026373837620e+01
5.250000e+08	  3	  2999	    53	1.903563825618881e-03	2.371373705661650e+02	3.874487940789834e+01
5.260000e+08	  3	  2999	  2680	1.424029511742060e-03	2.371373705661650e+02	3.926951563209425e+01
5.270000e+08	  3	  2999	  1589	9.673199459537368e-04	2.371373705661650e+02	3.979433463287544e+01
5.280000e+08	  3	  2999	   659	1.395363038116321e-03	2.371373705661650e+02	4.031808845055114e+01
5.290000e+08	  3	  2999	   876	1.586333536940646e-03	2.371373705661650e+02	4.084187199226766e+01
5.300000e+08	  3	  2999	  2079	1.822472604934627e-03	2.371373705661650e+02	4.136682691132818e+01
5.310000e+08	  3	  2999	  1400	1.044782928679316e-03	2.371373705661650e+02	4.188984099733708e+01
5.320000e+08	  3	  2999	  1515	2.346675272418601e-03	2.371373705661650e+02	4.241669174122931e+01
5.330000e+08	  3	  2999	  1026	1.384609337000664e-03	2.371373705661650e+02	4.293863550746350e+01
5.340000e+08	  3	  2999	   334	1.531236123730807e-03	2.371373705661650e+02	4.346476172833140e+01
5.350000e+08	  3	  2999	    92	2.456666361162479e-03	2.371373705661650e+02	4.398889753530938e+01
5.360000e+08	  3	  2999	  2685	1.708930604458841e-03	2.371373705661650e+02	4.451244867567322e+01
5.370000e+08	  3	  2999	  2487	1.386667581260185e-03	2.371373705661650e+02	4.503776856511320e+01
5.380000e+08	  3	  2999	  1117	1.338113666831005e-03	2.371373705661650e+02	4.556249835887274e+01
5.390000e+08	  3	  2999	   506	1.607611410691405e-03	2.371373705661650e+02	4.608677092118131e+01
5.400000e+08	  3	  2999	   890	1.566664729011306e-03	2.371373705661650e+02	4.661259236504979e+01
5.410000e+08	  3	  2999	  2287	1.368754619905845e-03	2.371373705661650e+02	4.713660355112680e+01
5.420000e+08	  3	  2999	  1617	1.792589470327448e-03	2.371373705661650e+02	4.765997692792801e+01
5.430000e+08	  3	  2999	  2268	1.453094377763060e-03	2.371373705661650e+02	4.818509785976060e+01
5.440000e+08	  3	  2999	   230	2.046486543965728e-03	2.371373705661650e+02	4.870998973872440e+01
5.450000e+08	  3	  2999	  1673	1.155830061180423e-03	2.371373705661650e+02	4.923382959488058e+01
5.460000e+08	  3	  2999	  2413	2.304376817555391e-03	2.371373705661650e+02	4.975751998594144e+01
5.470000e+08	  3	  2999	  2707	1.582612197791667e-03	2.371373705661650e+02	5.028218828971162e+01
5.480000e+08	  3	  2999	  2967	1.593543962074016e-03	2.371373705661650e+02	5.080563349892862e+01
5.490000e+08	  3	  2999	  1527	1.573372982024546e-03	2.371373705661650e+02	5.132998190440968e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  2999	  2357	1.996763841442848e-03	2.371373705661650e+02	5.185490776619232e+01
collision No.2	2.891661e+02[yr]	i=3, j=983	r_ij=5.707992560896305e-05	radius[3]+radius[983]=5.711810485866109e-05
dE_heat=-1.252692e-10	dE_grav=1.234490e-10	dE_c=-2.279478e-18	v_imp=3.267249e-01
5.510000e+08	  3	  2998	  2930	1.396455380040261e-03	2.371373705661650e+02	5.237889428193103e+01
5.520000e+08	  3	  2998	  2475	1.588777214109350e-03	2.371373705661650e+02	5.290349310573774e+01
5.530000e+08	  3	  2998	  2494	1.698803511911438e-03	2.371373705661650e+02	5.342683038191498e+01
5.540000e+08	  3	  2998	  2554	2.135388409356076e-03	2.371373705661650e+02	5.395188911102635e+01
5.550000e+08	  3	  2998	   108	1.744584107069949e-03	2.371373705661650e+02	5.447622991171191e+01
5.560000e+08	  3	  2998	  1346	1.410733404719613e-03	2.371373705661650e+02	5.500071050352556e+01
5.570000e+08	  3	  2998	    87	2.293713445912479e-03	2.371373705661650e+02	5.552401440839277e+01
5.580000e+08	  3	  2998	  2517	1.474214557212281e-03	2.371373705661650e+02	5.604992054135738e+01
5.590000e+08	  3	  2998	  1033	1.777297413205228e-03	2.371373705661650e+02	5.657182847390268e+01
5.600000e+08	  3	  2998	  1427	1.114386521199327e-03	2.371373705661650e+02	5.709620076526240e+01
5.610000e+08	  3	  2998	  1455	1.223336100843044e-03	2.371373705661650e+02	5.762082035988265e+01
5.620000e+08	  3	  2998	    87	1.287566203732452e-03	2.371373705661650e+02	5.814592378193669e+01
5.630000e+08	  3	  2998	  1123	1.676386675719772e-03	2.371373705661650e+02	5.867004974269953e+01
5.640000e+08	  3	  2998	  1453	1.853155496159037e-03	2.371373705661650e+02	5.919423783964605e+01
5.650000e+08	  3	  2998	    78	1.279305198238103e-03	2.371373705661650e+02	5.971557212872563e+01
5.660000e+08	  3	  2998	  2297	1.774408337364673e-03	2.371373705661650e+02	6.024118922961036e+01
5.670000e+08	  3	  2998	  2129	1.846733162555449e-03	2.371373705661650e+02	6.076523196362891e+01
5.680000e+08	  3	  2998	  2063	1.028598064334318e-03	2.371373705661650e+02	6.129006923511228e+01
5.690000e+08	  3	  2998	     2	1.701846448828719e-03	2.371373705661650e+02	6.181303570107006e+01
5.700000e+08	  3	  2998	  1711	1.358880004513337e-03	2.371373705661650e+02	6.233831693811511e+01
5.710000e+08	  3	  2998	  1196	1.260605842670108e-03	2.371373705661650e+02	6.286317204603384e+01
5.720000e+08	  3	  2998	  1916	1.081310178075346e-03	2.371373705661650e+02	6.338780568661064e+01
5.730000e+08	  3	  2998	  1512	1.522607107880004e-03	2.371373705661650e+02	6.391329209581080e+01
5.740000e+08	  3	  2998	   246	1.791299896860042e-03	2.371373705661650e+02	6.443668932775030e+01
5.750000e+08	  3	  2998	  2638	1.088537560479630e-03	2.371373705661650e+02	6.496212894304922e+01
5.760000e+08	  3	  2998	  1074	1.009609462559543e-03	2.371373705661650e+02	6.548613014350283e+01
5.770000e+08	  3	  2998	   624	1.351277548854815e-03	2.371373705661650e+02	6.601039080992211e+01
5.780000e+08	  3	  2998	  2970	1.358172052897712e-03	2.371373705661650e+02	6.653335346434079e+01
5.790000e+08	  3	  2998	  1707	1.746579057305141e-03	2.371373705661650e+02	6.705700207015481e+01
5.800000e+08	  3	  2998	  2035	1.288593860827065e-03	2.371373705661650e+02	6.758281856309195e+01
5.810000e+08	  3	  2998	   706	1.522081547694461e-03	2.371373705661650e+02	6.810498632951092e+01
5.820000e+08	  3	  2998	   873	2.452810088137114e-03	2.371373705661650e+02	6.863125080858158e+01
5.830000e+08	  3	  2998	  1681	1.392441771439070e-03	2.371373705661650e+02	6.915331589016949e+01
5.840000e+08	  3	  2998	  1801	1.391814248282704e-03	2.371373705661650e+02	6.967867582152348e+01
5.850000e+08	  3	  2998	   414	1.150725759610490e-03	2.371373705661650e+02	7.020308305720010e+01
collision No.3	3.074562e+02[yr]	i=2, j=1013	r_ij=5.707244701395718e-05	radius[2]+radius[1013]=5.726865740629179e-05
dE_heat=-1.239637e-10	dE_grav=1.234651e-10	dE_c=-1.179500e-18	v_imp=3.250180e-01
5.860000e+08	  3	  2997	   482	2.625067763158844e-03	2.371373705661650e+02	7.072842486723385e+01
5.870000e+08	  3	  2997	   805	1.564305782815545e-03	2.371373705661650e+02	7.125302726435152e+01
5.880000e+08	  3	  2997	  1536	1.275722462523915e-03	2.371373705661650e+02	7.177682405309582e+01
5.890000e+08	  3	  2997	   163	1.438706164014413e-03	2.371373705661650e+02	7.230332130268621e+01
5.900000e+08	  3	  2997	   597	1.512841441069904e-03	2.371373705661650e+02	7.282658844859333e+01
5.910000e+08	  3	  2997	  2642	1.434649079346103e-03	2.371373705661650e+02	7.334992225531528e+01
5.920000e+08	  3	  2997	  1368	1.109437739016815e-03	2.371373705661650e+02	7.387458501528597e+01
5.930000e+08	  3	  2997	  1119	1.724457824553075e-03	2.371373705661650e+02	7.439939306815077e+01
5.940000e+08	  3	  2997	  2220	1.359279543298340e-03	2.371373705661650e+02	7.492497195603303e+01
5.950000e+08	  3	  2997	  1942	2.118840001741110e-03	2.371373705661650e+02	7.544868490461350e+01
5.960000e+08	  3	  2997	   245	1.589696624180534e-03	2.371373705661650e+02	7.597477251419497e+01
5.970000e+08	  3	  2997	  1938	1.200936784009042e-03	2.371373705661650e+02	7.649821108862569e+01
5.980000e+08	  3	  2997	  2984	1.406936977739669e-03	2.371373705661650e+02	7.702465603233684e+01
5.990000e+08	  3	  2997	  1816	1.414699146818230e-03	2.371373705661650e+02	7.754797831195745e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  2997	   322	2.082557537276569e-03	2.371373705661650e+02	7.807318043119027e+01
6.010000e+08	  3	  2997	  1224	1.677436576699577e-03	2.371373705661650e+02	7.859753384121748e+01
6.020000e+08	  3	  2997	  2594	1.611425345602041e-03	3.162277660168373e+02	2.998144257784324e-02
6.030000e+08	  3	  2997	  1231	1.558040648659560e-03	3.162277660168373e+02	5.549537490954878e-01
6.040000e+08	  3	  2997	  2788	1.525925381196516e-03	3.162277660168373e+02	1.077774928225477e+00
6.050000e+08	  3	  2997	    87	1.952217494754899e-03	3.162277660168373e+02	1.603303847900309e+00
6.060000e+08	  3	  2997	  1815	1.479426036566654e-03	3.162277660168373e+02	2.127529958356598e+00
6.070000e+08	  3	  2997	  1596	1.266545962117356e-03	3.162277660168373e+02	2.651902114217427e+00
6.080000e+08	  3	  2997	  1890	1.567748922762879e-03	3.162277660168373e+02	3.175695400588045e+00
6.090000e+08	  3	  2997	  2387	1.161320388192055e-03	3.162277660168373e+02	3.699757849643005e+00
6.100000e+08	  3	  2997	  2767	1.531805064660786e-03	3.162277660168373e+02	4.225438987549576e+00
6.110000e+08	  3	  2997	  2227	1.721821652589478e-03	3.162277660168373e+02	4.749534170147235e+00
6.120000e+08	  3	  2997	  1319	2.087056240679877e-03	3.162277660168373e+02	5.275771320031438e+00
6.130000e+08	  3	  2997	   309	1.840192862076648e-03	3.162277660168373e+02	5.798916985842299e+00
6.140000e+08	  3	  2997	  1695	1.643748598998949e-03	3.162277660168373e+02	6.325126535361460e+00
6.150000e+08	  3	  2997	  2604	1.168347013572371e-03	3.162277660168373e+02	6.846541036833374e+00
6.160000e+08	  3	  2997	  2438	1.545583326922397e-03	3.162277660168373e+02	7.373169114536987e+00
6.170000e+08	  3	  2997	  1051	1.873430830548137e-03	3.162277660168373e+02	7.895651221362836e+00
6.180000e+08	  3	  2997	  1364	1.255205335023230e-03	3.162277660168373e+02	8.423036297414038e+00
6.190000e+08	  3	  2997	   810	1.569822162757494e-03	3.162277660168373e+02	8.945374571623928e+00
6.200000e+08	  3	  2997	   722	1.322274025608584e-03	3.162277660168373e+02	9.472062074390386e+00
6.210000e+08	  3	  2997	   823	1.102504861462070e-03	3.162277660168373e+02	9.996054992144034e+00
6.220000e+08	  3	  2997	  1804	1.563185880368887e-03	3.162277660168373e+02	1.052108306678025e+01
6.230000e+08	  3	  2997	   630	1.129049754736397e-03	3.162277660168373e+02	1.104552544969954e+01
6.240000e+08	  3	  2997	   780	8.943099219229605e-04	3.162277660168373e+02	1.156850021264051e+01
6.250000e+08	  3	  2997	   717	1.963029528870584e-03	3.162277660168373e+02	1.209138117454850e+01
6.260000e+08	  3	  2997	   219	1.743971707813835e-03	3.162277660168373e+02	1.261702411565665e+01
6.270000e+08	  3	  2997	  2279	1.766766512165164e-03	3.162277660168373e+02	1.314144088295920e+01
6.280000e+08	  3	  2997	  2010	1.199668590360320e-03	3.162277660168373e+02	1.366606963596358e+01
6.290000e+08	  3	  2997	  1690	1.746294507309159e-03	3.162277660168373e+02	1.419072171421965e+01
6.300000e+08	  3	  2997	  2166	1.959249813148793e-03	3.162277660168373e+02	1.471496468929882e+01
6.310000e+08	  3	  2997	   345	1.458607964029694e-03	3.162277660168373e+02	1.523967240663274e+01
6.320000e+08	  3	  2997	   587	1.781073691869664e-03	3.162277660168373e+02	1.576428896361620e+01
6.330000e+08	  3	  2997	   856	1.375133418406017e-03	3.162277660168373e+02	1.628928234844133e+01
6.340000e+08	  3	  2997	  1729	2.154957655113901e-03	3.162277660168373e+02	1.681304940816790e+01
6.350000e+08	  3	  2997	  2184	1.992220252229049e-03	3.162277660168373e+02	1.733875062790991e+01
6.360000e+08	  3	  2997	  2106	1.819022181484396e-03	3.162277660168373e+02	1.786255164985666e+01
6.370000e+08	  3	  2997	  1297	1.135768081351438e-03	3.162277660168373e+02	1.838835946563566e+01
6.380000e+08	  3	  2997	  2373	1.416528114943534e-03	3.162277660168373e+02	1.891317342135824e+01
6.390000e+08	  3	  2997	  2821	1.149894854433830e-03	3.162277660168373e+02	1.943729055142059e+01
6.400000e+08	  3	  2997	  2676	1.119188012706422e-03	3.162277660168373e+02	1.996307820750140e+01
6.410000e+08	  3	  2997	  2578	1.537509927781501e-03	3.162277660168373e+02	2.048649311286956e+01
6.420000e+08	  3	  2997	  1023	1.542746333112935e-03	3.162277660168373e+02	2.101241132066163e+01
6.430000e+08	  3	  2997	   940	1.992561261989307e-03	3.162277660168373e+02	2.153603763569092e+01
6.440000e+08	  3	  2997	  1827	1.261004414145930e-03	3.162277660168373e+02	2.206201267168500e+01
6.450000e+08	  3	  2997	  1731	1.931499590730388e-03	3.162277660168373e+02	2.258613009753276e+01
6.460000e+08	  3	  2997	  1177	1.623641575951679e-03	3.162277660168373e+02	2.311185016617750e+01
6.470000e+08	  3	  2997	  2108	1.675344197116638e-03	3.162277660168373e+02	2.363555381615182e+01
6.480000e+08	  3	  2997	  1383	1.717502576990361e-03	3.162277660168373e+02	2.416089059810074e+01
6.490000e+08	  3	  2997	  2626	1.292209954444512e-03	3.162277660168373e+02	2.468477636519668e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  2997	  2221	1.646547921224982e-03	3.162277660168373e+02	2.521020036476633e+01
6.510000e+08	  3	  2997	    40	1.428341771853226e-03	3.162277660168373e+02	2.573474815860917e+01
6.520000e+08	  3	  2997	  2368	1.412878634999320e-03	3.162277660168373e+02	2.626020155138723e+01
6.530000e+08	  3	  2997	   710	3.119381990739534e-03	3.162277660168373e+02	2.678388499506927e+01
6.540000e+08	  3	  2997	  1986	1.428672814587107e-03	3.162277660168373e+02	2.730910012077364e+01
6.550000e+08	  3	  2997	  2778	1.818321447778644e-03	3.162277660168373e+02	2.783230123718904e+01
6.560000e+08	  3	  2997	  2209	1.218867810782024e-03	3.162277660168373e+02	2.835900019821769e+01
6.570000e+08	  3	  2997	  1014	1.272462261103416e-03	3.162277660168373e+02	2.888202345387748e+01
6.580000e+08	  3	  2997	  2422	1.349941721025132e-03	3.162277660168373e+02	2.940773068353340e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2422]	= 8.481934e-03
E_error	= 8.523620087866343e-01
L_error	= 2.196467966254778e+13
dE_correct	= 5.562443888983142e-08
step	= 6.580000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14153.883700[s]
user time	= 41600.100000[s]
system time	= 833.896000[s]
Execution Time	(total	= 1.415388e+04 [s])
Corrector		= 5.729443e+03 [s]	40.48 [%]
Predictor		= 3.455272e+03 [s]	24.41 [%]
Iteration		= 2.655926e+03 [s]	18.76 [%]
Fragmentation		= 1.274016e+03 [s]	 9.00 [%]
Orbital_Elements	= 2.637440e+01 [s]	 0.19 [%]
Collision_Judgement	= 2.816840e+00 [s]	 0.02 [%]
Energy			= 2.042630e-01 [s]	 0.00 [%]
Others			= 1.009832e+03 [s]	 7.13 [%]
-----
myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_acc/rand02/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_acc/rand02/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.580000e+08	  3	  2997	  2422	1.349941721025132e-03	3.162277660168373e+02	2.940773068353341e+01
6.590000e+08	  3	  2997	    38	1.100276575621912e-03	3.162277660168373e+02	2.993062305482143e+01
6.600000e+08	  3	  2997	  2719	1.612227792600279e-03	3.162277660168373e+02	3.045611012219769e+01
6.610000e+08	  3	  2997	   632	1.461427316008601e-03	3.162277660168373e+02	3.098006109508063e+01
6.620000e+08	  3	  2997	  1041	1.536565427929243e-03	3.162277660168373e+02	3.150532752055746e+01
6.630000e+08	  3	  2997	  2591	1.801352260824959e-03	3.162277660168373e+02	3.202947379446885e+01
6.640000e+08	  3	  2997	  1490	1.458974287755637e-03	3.162277660168373e+02	3.255500938854238e+01
6.650000e+08	  3	  2997	   512	2.276236329720066e-03	3.162277660168373e+02	3.307906165178105e+01
6.660000e+08	  3	  2997	  1509	1.611041475032589e-03	3.162277660168373e+02	3.360487077067908e+01
6.670000e+08	  3	  2997	  1609	1.653520477164137e-03	3.162277660168373e+02	3.412865787173673e+01
