OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/
N_tr	1000
N_p	1
RAND_SEED	1
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
alpha=1.679440	s_1=3.716647	s_2=12.601774	s_3=2.859305
initial mass depletion timescale =	1.306925e+02 [yr]
2.050000e+08	  1	  1000	   781	1.494687114198335e-03	3.019999999999991e+02	1.449670269040871e-01
collision No.24	3.035754e+02[yr]	i=1, j=287	r_ij=6.333217569533257e-05	radius[1]+radius[287]=6.338481524341289e-05
2.060000e+08	  1	  1000	   833	1.767679384455877e-03	3.029999999999991e+02	7.289439109890442e-01
2.070000e+08	  1	  1000	   447	1.852425226268916e-03	3.049999999999991e+02	3.119467704395210e-01
2.080000e+08	  1	  1000	   575	1.574313924969260e-03	3.059999999999991e+02	9.014186447877528e-01
2.090000e+08	  1	  1000	   635	1.666909174877593e-03	3.079999999999991e+02	4.888369703054736e-01
2.100000e+08	  1	  1000	    29	1.806927738178863e-03	3.099999999999991e+02	6.786742812298818e-02
2.110000e+08	  1	  1000	   652	1.455955928727892e-03	3.109999999999991e+02	6.420675328125194e-01
2.120000e+08	  1	  1000	    52	1.749059124140694e-03	3.129999999999991e+02	2.293196936853829e-01
2.130000e+08	  1	  1000	   622	1.548999865659259e-03	3.139999999999991e+02	8.103255797251639e-01
2.140000e+08	  1	  1000	   662	1.336659545892186e-03	3.159999999999991e+02	3.982693021905813e-01
2.150000e+08	  1	  1000	   784	1.296238530887578e-03	3.169999999999991e+02	9.865494081978493e-01
2.160000e+08	  1	  1000	   219	1.569513380350393e-03	3.189999999999991e+02	5.771837894787233e-01
2.170000e+08	  1	  1000	   476	1.513827559606293e-03	3.209999999999991e+02	1.616944285915124e-01
2.180000e+08	  1	  1000	   873	2.017890958805865e-03	3.219999999999991e+02	7.452276880077716e-01
2.190000e+08	  1	  1000	   642	1.603179101597304e-03	3.239999999999991e+02	3.342533052978041e-01
2.200000e+08	  1	  1000	   833	1.698267007666633e-03	3.249999999999991e+02	9.234195891942604e-01
2.210000e+08	  1	  1000	   576	1.659362779002108e-03	3.269999999999991e+02	5.131117246777729e-01
2.220000e+08	  1	  1000	   339	1.071302942010076e-03	3.289999999999992e+02	9.405169441158462e-02
2.230000e+08	  1	  1000	   134	1.443417961428870e-03	3.299999999999993e+02	6.797389543192507e-01
2.240000e+08	  1	  1000	    20	1.554857805005342e-03	3.319999999999993e+02	2.674878716755268e-01
2.250000e+08	  1	  1000	   962	1.623232529873556e-03	3.329999999999994e+02	8.524157418271195e-01
2.260000e+08	  1	  1000	   537	1.519698370609004e-03	3.349999999999994e+02	4.409722071787460e-01
2.270000e+08	  1	  1000	   259	1.311238246735678e-03	3.369999999999995e+02	2.679100218895182e-02
2.280000e+08	  1	  1000	   779	1.617625452443745e-03	3.379999999999995e+02	6.139447071440304e-01
2.290000e+08	  1	  1000	   814	1.519052453971748e-03	3.399999999999996e+02	2.018546555793624e-01
2.300000e+08	  1	  1000	   709	1.294573628999297e-03	3.409999999999996e+02	7.903931506965604e-01
2.310000e+08	  1	  1000	   669	1.663457289901942e-03	3.429999999999997e+02	3.739377983194514e-01
2.320000e+08	  1	  1000	   108	1.860702559223107e-03	3.439999999999997e+02	9.633308073500210e-01
2.330000e+08	  1	  1000	   404	1.701001406107153e-03	3.459999999999998e+02	5.521720977973805e-01
2.340000e+08	  1	  1000	   772	2.217753785085230e-05	3.479999999999998e+02	1.338983579117047e-01
2.350000e+08	  1	  1000	   348	2.086053153503723e-03	3.489999999999999e+02	7.226694065255822e-01
2.360000e+08	  1	  1000	   120	1.578676597472599e-03	3.509999999999999e+02	3.124413580585028e-01
2.370000e+08	  1	  1000	   688	1.512895668982920e-03	3.520000000000000e+02	9.007363786820619e-01
2.380000e+08	  1	  1000	   717	1.604753948032842e-03	3.540000000000001e+02	4.866566149667366e-01
2.390000e+08	  1	  1000	   552	1.806388556260486e-03	3.560000000000001e+02	7.601364662238379e-02
2.400000e+08	  1	  1000	   763	1.724687619560841e-03	3.570000000000001e+02	6.655658687972813e-01
2.410000e+08	  1	  1000	   948	1.462161530721576e-03	3.590000000000002e+02	2.521479331489044e-01
2.420000e+08	  1	  1000	   712	1.300592312446882e-03	3.600000000000002e+02	8.426077128818817e-01
2.430000e+08	  1	  1000	   379	1.499628812866709e-03	3.620000000000003e+02	4.316296383803198e-01
2.440000e+08	  1	  1000	   744	1.207528207964831e-03	3.640000000000003e+02	1.819620592659662e-02
2.450000e+08	  1	  1000	   552	1.879070773971289e-03	3.650000000000004e+02	5.991805178243328e-01
2.460000e+08	  1	  1000	   864	1.645393010445337e-03	3.670000000000005e+02	1.519469952513578e-01
2.470000e+08	  1	  1000	   516	1.784521125519630e-03	3.680000000000005e+02	7.355689410487379e-01
2.480000e+08	  1	  1000	   109	1.201016935600892e-03	3.700000000000006e+02	3.247473365358020e-01
2.490000e+08	  1	  1000	   904	1.866987031952255e-03	3.710000000000006e+02	9.063782043913077e-01
collision No.25	3.721968e+02[yr]	i=1, j=159	r_ij=6.325762530650731e-05	radius[1]+radius[159]=6.338481524341289e-05
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.500000e+08	  1	  1000	     2	1.736669054573768e-03	3.730000000000007e+02	4.921920624230064e-01
2.510000e+08	  1	  1000	   825	1.471819420240452e-03	3.750000000000007e+02	8.019369408188104e-02
2.520000e+08	  1	  1000	   725	1.603643998235982e-03	3.760000000000007e+02	6.682451014939735e-01
2.530000e+08	  1	  1000	   224	1.408154015302784e-03	3.780000000000009e+02	2.589712118379676e-01
2.540000e+08	  1	  1000	   269	1.581535924055308e-03	3.790000000000009e+02	8.468291492936678e-01
2.550000e+08	  1	  1000	   293	1.649312645930627e-03	3.810000000000009e+02	4.336812505182169e-01
2.560000e+08	  1	  1000	   150	1.338698884862764e-03	3.830000000000010e+02	2.339232888114833e-02
2.570000e+08	  1	  1000	   322	1.624394815456123e-03	3.840000000000010e+02	6.122968031946436e-01
2.580000e+08	  1	  1000	   935	1.811859066197162e-03	3.860000000000011e+02	2.009715692585332e-01
collision No.26	3.866086e+02[yr]	i=1, j=74	r_ij=6.326399677057010e-05	radius[1]+radius[74]=6.338481524341289e-05
2.590000e+08	  1	  1000	   607	1.958698785141970e-03	3.870000000000011e+02	7.640576091019806e-01
2.600000e+08	  1	  1000	   517	2.323144478590208e-03	3.890000000000012e+02	3.082925017744573e-01
2.610000e+08	  1	  1000	   635	1.621486891366581e-03	3.900000000000012e+02	8.586197074206587e-01
collision No.27	3.913339e+02[yr]	i=1, j=270	r_ij=6.327058052063517e-05	radius[1]+radius[270]=6.338481524341289e-05
2.620000e+08	  1	  1000	   705	1.462003306882467e-03	3.920000000000013e+02	4.389061841467953e-01
2.630000e+08	  1	  1000	   434	2.037381478057569e-03	3.940000000000014e+02	2.625721400846684e-02
2.640000e+08	  1	  1000	   642	1.472698516378413e-03	3.950000000000014e+02	6.130201064912857e-01
2.650000e+08	  1	  1000	    77	1.539848994365428e-03	3.970000000000014e+02	1.965699450892550e-01
2.660000e+08	  1	  1000	   103	1.384138218947389e-03	3.980000000000015e+02	7.840748079739580e-01
2.670000e+08	  1	  1000	   197	1.633572036298950e-03	4.000000000000015e+02	3.719077341054192e-01
2.680000e+08	  1	  1000	   513	1.592919091889248e-03	4.010000000000016e+02	9.616370058774488e-01
2.690000e+08	  1	  1000	   734	1.729643151260781e-03	4.030000000000016e+02	5.483706563851990e-01
2.700000e+08	  1	  1000	    83	2.042968129509754e-03	4.050000000000017e+02	1.331649813741653e-01
2.710000e+08	  1	  1000	   769	1.704381111354188e-03	4.060000000000018e+02	7.163185556227636e-01
2.720000e+08	  1	  1000	   835	1.872366401331044e-03	4.080000000000018e+02	3.045457713598733e-01
2.730000e+08	  1	  1000	   624	1.707021543352717e-03	4.090000000000018e+02	8.869659025724165e-01
2.740000e+08	  1	  1000	   972	1.552825859648276e-03	4.110000000000019e+02	4.727864873936204e-01
2.750000e+08	  1	  1000	   409	1.728023818741510e-03	4.130000000000020e+02	6.005196801460750e-02
collision No.28	4.134276e+02[yr]	i=1, j=353	r_ij=6.331786170810094e-05	radius[1]+radius[353]=6.338481524341289e-05
2.760000e+08	  1	  1000	   817	1.560185101137647e-03	4.140000000000020e+02	6.361129502207458e-01
2.770000e+08	  1	  1000	   868	1.486579709019787e-03	4.160000000000020e+02	2.163590624606713e-01
2.780000e+08	  1	  1000	   766	1.520386011855713e-03	4.170000000000021e+02	8.008100898587081e-01
collision No.29	4.186232e+02[yr]	i=1, j=877	r_ij=6.320362671369710e-05	radius[1]+radius[877]=6.338481524341289e-05
2.790000e+08	  1	  1000	   173	1.651326523863605e-03	4.190000000000022e+02	3.874861633649571e-01
2.800000e+08	  1	  1000	   110	1.532753510820842e-03	4.200000000000022e+02	9.713869109523576e-01
2.810000e+08	  1	  1000	   193	1.770635166587223e-03	4.220000000000023e+02	5.555593313191602e-01
2.820000e+08	  1	  1000	   177	1.623729224160497e-03	4.240000000000023e+02	1.443697009935500e-01
collision No.30	4.252645e+02[yr]	i=1, j=486	r_ij=6.335532033506128e-05	radius[1]+radius[486]=6.338481524341289e-05
2.830000e+08	  1	  1000	   726	1.648612654667121e-03	4.250000000000024e+02	7.311125163899671e-01
2.840000e+08	  1	  1000	   721	1.860088973905138e-03	4.270000000000024e+02	3.191573032830900e-01
2.850000e+08	  1	  1000	   748	1.648151987305122e-03	4.280000000000024e+02	9.022898007203344e-01
2.860000e+08	  1	  1000	   879	1.347890635736379e-03	4.300000000000026e+02	4.899550644937448e-01
2.870000e+08	  1	  1000	   558	2.031238735799925e-03	4.320000000000026e+02	8.020910669758735e-02
2.880000e+08	  1	  1000	   850	1.634677808052767e-03	4.330000000000026e+02	6.673381699312616e-01
2.890000e+08	  1	  1000	   189	1.984566694099879e-03	4.350000000000027e+02	2.536418892727711e-01
2.900000e+08	  1	  1000	   911	1.528396047509061e-03	4.360000000000027e+02	8.388902096224098e-01
2.910000e+08	  1	  1000	   605	1.594839647473436e-03	4.380000000000028e+02	4.200393583097983e-01
2.920000e+08	  1	  1000	   243	1.311084422468944e-03	4.400000000000028e+02	3.944886628464540e-03
2.930000e+08	  1	  1000	    86	1.208109536764280e-03	4.410000000000029e+02	5.799278822512590e-01
2.940000e+08	  1	  1000	   309	1.396399524107117e-03	4.430000000000030e+02	1.697055604166669e-01
2.950000e+08	  1	  1000	   904	1.527015758650087e-03	4.440000000000030e+02	7.506333122836073e-01
2.960000e+08	  1	  1000	   270	1.702969880093410e-03	4.460000000000031e+02	3.347617978048527e-01
2.970000e+08	  1	  1000	   626	1.542436891956766e-03	4.470000000000031e+02	9.222981168210098e-01
2.980000e+08	  1	  1000	   966	1.339755169964156e-03	4.490000000000032e+02	5.100590823334915e-01
2.990000e+08	  1	  1000	   714	1.520956625279041e-03	4.510000000000032e+02	9.023320597660647e-02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+08	  1	  1000	   838	1.507327807692176e-03	4.520000000000032e+02	6.717492356220827e-01
3.010000e+08	  1	  1000	   241	1.560845513164208e-03	4.540000000000033e+02	2.561321160133053e-01
3.020000e+08	  1	  1000	   374	1.565181941082281e-03	4.550000000000034e+02	8.440342257593372e-01
3.030000e+08	  1	  1000	   689	1.545891590131682e-03	4.570000000000034e+02	4.311818614275899e-01
3.040000e+08	  1	  1000	   747	1.543985701405650e-03	4.590000000000035e+02	1.902671843262701e-02
3.050000e+08	  1	  1000	   567	1.629792241152458e-03	4.600000000000035e+02	6.044270780560237e-01
3.060000e+08	  1	  1000	   435	1.625323518401850e-03	4.620000000000036e+02	1.909122044505707e-01
3.070000e+08	  1	  1000	   914	1.667335327910235e-03	4.630000000000036e+02	7.758214903884666e-01
3.080000e+08	  1	  1000	   238	1.586353593172846e-03	4.650000000000037e+02	3.586458239623755e-01
3.090000e+08	  1	  1000	   727	1.546598513360726e-03	4.660000000000037e+02	9.419786229840066e-01
3.100000e+08	  1	  1000	   647	1.809527368334379e-03	4.680000000000038e+02	5.260255349268308e-01
3.110000e+08	  1	  1000	     5	1.397654538086708e-03	4.700000000000039e+02	1.114961040079235e-01
3.120000e+08	  1	  1000	   863	1.651503860540403e-03	4.710000000000039e+02	6.966030156391071e-01
3.130000e+08	  1	  1000	   752	1.535042963068821e-03	4.730000000000039e+02	2.828577157951046e-01
3.140000e+08	  1	  1000	   314	1.679781277159490e-03	4.740000000000040e+02	8.629283660006257e-01
3.150000e+08	  1	  1000	   627	1.828135486004143e-03	4.760000000000040e+02	4.494579651418855e-01
3.160000e+08	  1	  1000	   984	1.542807217310421e-03	4.780000000000041e+02	2.934588617238078e-02
3.170000e+08	  1	  1000	   730	1.487881407647751e-03	4.790000000000041e+02	6.143291904790306e-01
3.180000e+08	  1	  1000	   419	1.584313351733001e-03	4.810000000000042e+02	2.008667679753726e-01
3.190000e+08	  1	  1000	   553	1.597720947105695e-03	4.820000000000043e+02	7.796366197842620e-01
3.200000e+08	  1	  1000	   538	1.618132205877089e-03	4.840000000000043e+02	3.602769221296139e-01
3.210000e+08	  1	  1000	   484	1.313779016747283e-03	4.850000000000043e+02	9.470885828643327e-01
3.220000e+08	  1	  1000	   217	1.680112260295366e-03	4.870000000000044e+02	5.341344593510868e-01
3.230000e+08	  1	  1000	   495	1.105164631017791e-03	4.890000000000045e+02	1.202866304748797e-01
3.240000e+08	  1	  1000	   258	1.598963631743367e-03	4.900000000000045e+02	7.053750466694578e-01
collision No.31	4.910160e+02[yr]	i=1, j=365	r_ij=6.330757935952610e-05	radius[1]+radius[365]=6.338481524341289e-05
3.250000e+08	  1	  1000	   910	1.505235488944836e-03	4.920000000000045e+02	2.901309168264427e-01
3.260000e+08	  1	  1000	   888	1.956379665888139e-03	4.930000000000046e+02	8.724112319729977e-01
collision No.32	4.952083e+02[yr]	i=1, j=9	r_ij=6.322847515316144e-05	radius[1]+radius[9]=6.338481524341289e-05
3.270000e+08	  1	  1000	   359	1.715790027317506e-03	4.950000000000047e+02	4.415929196122572e-01
3.280000e+08	  1	  1000	   429	1.774088852980641e-03	4.970000000000047e+02	2.658006441117171e-02
3.290000e+08	  1	  1000	   150	1.769865616379746e-03	4.980000000000048e+02	6.151012836890083e-01
3.300000e+08	  1	  1000	   967	1.763294396234557e-03	5.000000000000048e+02	2.017678896639003e-01
3.310000e+08	  1	  1000	   831	1.457325106837410e-03	5.010000000000049e+02	7.838662314884907e-01
collision No.33	5.024910e+02[yr]	i=1, j=814	r_ij=6.338329870290468e-05	radius[1]+radius[814]=6.338481524341289e-05
3.320000e+08	  1	  1000	   371	1.740067048072488e-03	5.020000000000049e+02	9.663699200748160e-01
3.330000e+08	  1	  1000	   570	1.342043598469095e-03	5.040000000000049e+02	5.528712557542683e-01
3.340000e+08	  1	  1000	   522	1.497172268903525e-03	5.060000000000050e+02	1.419794484804497e-01
collision No.34	5.065837e+02[yr]	i=1, j=516	r_ij=6.319042848900943e-05	radius[1]+radius[516]=6.338481524341289e-05
3.350000e+08	  1	  1000	   327	2.308944241856599e-03	5.070000000000051e+02	7.284714800825923e-01
3.360000e+08	  1	  1000	   322	1.596624283948031e-03	5.090000000000051e+02	3.156085512101320e-01
3.370000e+08	  1	  1000	   327	1.936786187961471e-03	5.100000000000052e+02	9.039179676702152e-01
3.380000e+08	  1	  1000	   270	1.369694486411640e-03	5.120000000000052e+02	4.890667510111233e-01
collision No.35	5.135245e+02[yr]	i=1, j=473	r_ij=6.333690134221832e-05	radius[1]+radius[473]=6.338481524341289e-05
3.390000e+08	  1	  1000	   808	1.656744185988064e-03	5.140000000000053e+02	5.778424064008920e-02
3.400000e+08	  1	  1000	   583	1.827811260591196e-03	5.150000000000053e+02	6.441200172557323e-01
3.410000e+08	  1	  1000	   915	2.649656610751446e-03	5.170000000000053e+02	2.309299423961186e-01
3.420000e+08	  1	  1000	   155	1.573714228366737e-03	5.180000000000055e+02	8.133040786110753e-01
3.430000e+08	  1	  1000	   913	1.382937437608543e-03	5.200000000000055e+02	3.959450754332732e-01
3.440000e+08	  1	  1000	    68	1.688777248677403e-03	5.210000000000056e+02	9.837784762692959e-01
3.450000e+08	  1	  1000	   327	1.460085124412250e-03	5.230000000000056e+02	5.670251786815914e-01
3.460000e+08	  1	  1000	   454	1.348064010527077e-03	5.250000000000057e+02	1.524397943463039e-01
3.470000e+08	  1	  1000	   575	1.738345608512258e-03	5.260000000000057e+02	7.370298318004865e-01
3.480000e+08	  1	  1000	   556	1.774957033217178e-03	5.280000000000058e+02	3.196980215722859e-01
collision No.36	5.295190e+02[yr]	i=1, j=976	r_ij=6.323727984807957e-05	radius[1]+radius[976]=6.338481524341289e-05
3.490000e+08	  1	  1000	   116	1.632159678659649e-03	5.290000000000058e+02	8.998886787160898e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.500000e+08	  1	  1000	   606	1.470493402386998e-03	5.310000000000058e+02	4.863538475592906e-01
3.510000e+08	  1	  1000	   941	1.428263870046595e-03	5.330000000000059e+02	7.223283235914908e-02
3.520000e+08	  1	  1000	   326	1.539529600270884e-03	5.340000000000059e+02	6.591713860115949e-01
3.530000e+08	  1	  1000	     7	1.570717828914455e-03	5.360000000000060e+02	2.461974933177780e-01
3.540000e+08	  1	  1000	   200	1.986425150913221e-03	5.370000000000060e+02	8.348098738869981e-01
3.550000e+08	  1	  1000	   117	1.608615178824342e-03	5.390000000000061e+02	4.206330290956676e-01
3.560000e+08	  1	  1000	   186	1.747753532695863e-03	5.410000000000061e+02	7.069224270091681e-03
3.570000e+08	  1	  1000	   613	1.573346653867561e-03	5.420000000000063e+02	5.946864474993583e-01
3.580000e+08	  1	  1000	   175	1.575708201883474e-03	5.440000000000063e+02	1.776230674335706e-01
3.590000e+08	  1	  1000	    41	1.555075621575667e-03	5.450000000000063e+02	7.651869479485688e-01
3.600000e+08	  1	  1000	   476	1.084111349816426e-03	5.470000000000064e+02	3.524110396681752e-01
3.610000e+08	  1	  1000	   839	1.651022298993274e-03	5.480000000000064e+02	9.351186230364563e-01
3.620000e+08	  1	  1000	    15	1.780116088154401e-03	5.500000000000065e+02	5.187438942755028e-01
3.630000e+08	  1	  1000	   162	1.726810784742007e-03	5.520000000000065e+02	1.071890388637446e-01
3.640000e+08	  1	  1000	   316	1.256420441265845e-03	5.530000000000066e+02	6.934194013038880e-01
3.650000e+08	  1	  1000	   811	1.373303002505569e-03	5.550000000000066e+02	2.812605274495823e-01
3.660000e+08	  1	  1000	   773	1.487715108305828e-03	5.560000000000067e+02	8.675090621947497e-01
3.670000e+08	  1	  1000	   569	1.435295480407139e-03	5.580000000000067e+02	1.378059607548805e-01
3.680000e+08	  1	  1000	   688	1.219937086225804e-05	5.590000000000068e+02	3.834866202891220e-01
collision No.37	5.600026e+02[yr]	i=1, j=688	r_ij=6.326050447228967e-05	radius[1]+radius[688]=6.338481524341289e-05
3.690000e+08	  1	  1000	   527	1.132732403560696e-03	5.600000000000068e+02	7.906458278600214e-01
3.700000e+08	  1	  1000	   782	1.838306939202570e-03	5.620000000000068e+02	3.163885070667195e-01
3.710000e+08	  1	  1000	    37	1.051274658481314e-03	5.630000000000069e+02	6.865740546872795e-01
collision No.38	5.640068e+02[yr]	i=1, j=389	r_ij=6.332486751893004e-05	radius[1]+radius[389]=6.338481524341289e-05
3.720000e+08	  1	  1000	   796	1.558495308631666e-03	5.650000000000069e+02	1.990864180048920e-01
3.730000e+08	  1	  1000	    67	1.512035770699575e-03	5.660000000000070e+02	7.838975954599365e-01
3.740000e+08	  1	  1000	    17	1.550314400285891e-03	5.680000000000070e+02	3.712333546835198e-01
3.750000e+08	  1	  1000	   726	1.918783338273870e-03	5.690000000000070e+02	9.561592806829925e-01
3.760000e+08	  1	  1000	   874	1.764737448278779e-03	5.710000000000072e+02	5.402337658096599e-01
3.770000e+08	  1	  1000	   202	1.639537514503950e-03	5.730000000000073e+02	1.258629324524403e-01
3.780000e+08	  1	  1000	   359	1.304544133846379e-03	5.740000000000073e+02	7.083339231048473e-01
3.790000e+08	  1	  1000	   229	1.553818771055041e-03	5.760000000000073e+02	2.992516612054840e-01
3.800000e+08	  1	  1000	   405	1.656865582337488e-03	5.770000000000074e+02	8.864036994318049e-01
3.810000e+08	  1	  1000	    31	1.573929776099879e-03	5.790000000000074e+02	4.733178885375040e-01
3.820000e+08	  1	  1000	   596	1.501114531086122e-03	5.810000000000075e+02	5.616640713990662e-02
3.830000e+08	  1	  1000	   886	1.692026401194712e-03	5.820000000000075e+02	6.450223181424677e-01
3.840000e+08	  1	  1000	   171	1.841536867573389e-03	5.840000000000076e+02	2.339983002553876e-01
3.850000e+08	  1	  1000	   312	1.683409941113741e-03	5.850000000000076e+02	8.218343409848947e-01
3.860000e+08	  1	  1000	   799	1.606338871667946e-03	5.870000000000077e+02	4.087026175708284e-01
collision No.39	5.875438e+02[yr]	i=1, j=873	r_ij=6.324903985862270e-05	radius[1]+radius[873]=6.338481524341289e-05
3.870000e+08	  1	  1000	   233	1.534680887566691e-03	5.880000000000077e+02	9.967255794762218e-01
3.880000e+08	  1	  1000	   441	1.714220113852558e-03	5.900000000000077e+02	5.830280193404762e-01
3.890000e+08	  1	  1000	   804	1.298214749193381e-03	5.920000000000078e+02	1.721152971637610e-01
3.900000e+08	  1	  1000	   376	1.295363820829672e-03	5.930000000000078e+02	7.594764262382818e-01
3.910000e+08	  1	  1000	   591	1.376263980694049e-03	5.950000000000080e+02	3.481207093022893e-01
3.920000e+08	  1	  1000	   972	1.619093383580267e-03	5.960000000000080e+02	9.331583803718538e-01
3.930000e+08	  1	  1000	   548	1.645016496786928e-03	5.980000000000081e+02	5.216187557534080e-01
3.940000e+08	  1	  1000	   727	1.512220566908837e-03	6.000000000000081e+02	1.044944141698057e-01
3.950000e+08	  1	  1000	   974	2.307102324760452e-03	6.010000000000082e+02	6.805291610862217e-01
3.960000e+08	  1	  1000	    23	2.035204962290704e-03	6.030000000000082e+02	2.657501468994629e-01
3.970000e+08	  1	  1000	   681	1.382691283693141e-03	6.040000000000082e+02	8.457528130964644e-01
3.980000e+08	  1	  1000	   643	1.520045648209769e-03	6.060000000000083e+02	4.358205080240433e-01
3.990000e+08	  1	  1000	   911	1.523749352119947e-03	6.080000000000084e+02	2.174272417937720e-02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.000000e+08	  1	  1000	   887	1.838788100585846e-03	6.090000000000084e+02	6.093769871800028e-01
4.010000e+08	  1	  1000	   122	1.404803307015745e-03	6.110000000000085e+02	1.981084839070441e-01
4.020000e+08	  1	  1000	   185	1.635842055781032e-03	6.120000000000085e+02	7.867517525686462e-01
4.030000e+08	  1	  1000	   412	1.627058113331760e-03	6.140000000000085e+02	3.712453067403469e-01
4.040000e+08	  1	  1000	   515	1.664801799872528e-03	6.150000000000086e+02	9.600375758610729e-01
4.050000e+08	  1	  1000	   382	1.552831431677644e-03	6.170000000000086e+02	5.472643093811731e-01
4.060000e+08	  1	  1000	   935	1.690929994849452e-03	6.190000000000088e+02	1.345868058900369e-01
4.070000e+08	  1	  1000	   155	1.510419160866078e-03	6.200000000000088e+02	7.188864159706762e-01
4.080000e+08	  1	  1000	   391	1.241358900472694e-03	6.220000000000089e+02	3.047996942989685e-01
4.090000e+08	  1	  1000	   170	1.191870216524113e-03	6.230000000000089e+02	8.941055150177465e-01
4.100000e+08	  1	  1000	   939	1.583843678781192e-03	6.250000000000090e+02	4.817701478329787e-01
4.110000e+08	  1	  1000	   752	1.415172082433240e-03	6.270000000000090e+02	4.566403096325940e-02
4.120000e+08	  1	  1000	    59	1.233271291272482e-06	6.280000000000090e+02	1.244777974044203e-01
4.130000e+08	  1	  1000	    59	9.077088838064929e-06	6.290000000000091e+02	1.838584285899240e-01
4.140000e+08	  1	  1000	    59	1.467768751892149e-06	6.300000000000091e+02	2.037635352833237e-01
collision No.40	6.310011e+02[yr]	i=1, j=59	r_ij=6.332488706738402e-05	radius[1]+radius[59]=6.338481524341289e-05
4.150000e+08	  1	  1000	   802	1.827935344140822e-03	6.310000000000091e+02	2.806287174417023e-01
4.160000e+08	  1	  1000	   207	1.279293032958696e-03	6.320000000000092e+02	8.636599968254443e-01
4.170000e+08	  1	  1000	   773	1.440501370118665e-03	6.340000000000092e+02	4.486499317529812e-01
4.180000e+08	  1	  1000	   179	1.987130002192595e-03	6.360000000000093e+02	3.050786134136184e-02
4.190000e+08	  1	  1000	   912	1.653534973189477e-03	6.370000000000093e+02	6.191702149080883e-01
4.200000e+08	  1	  1000	   142	1.598068021293671e-03	6.390000000000094e+02	2.059051738141842e-01
4.210000e+08	  1	  1000	   507	1.584720874940790e-03	6.400000000000094e+02	7.905474932218007e-01
4.220000e+08	  1	  1000	   528	1.235810523192501e-03	6.420000000000094e+02	3.750770897234220e-01
4.230000e+08	  1	  1000	   548	1.495397759252534e-03	6.430000000000095e+02	9.599218927126834e-01
4.240000e+08	  1	  1000	   458	1.640092417037366e-03	6.450000000000095e+02	5.502561418872007e-01
4.250000e+08	  1	  1000	   605	1.823765939940335e-03	6.470000000000097e+02	1.330377302934643e-01
4.260000e+08	  1	  1000	   814	1.403425734458502e-03	6.480000000000097e+02	7.235369118598560e-01
4.270000e+08	  1	  1000	   360	1.643681929735710e-03	6.500000000000098e+02	3.093803967894508e-01
4.280000e+08	  1	  1000	   334	1.611157210335123e-03	6.510000000000098e+02	8.985927284574429e-01
4.290000e+08	  1	  1000	   217	1.893425522431116e-03	6.530000000000098e+02	4.882497832029078e-01
4.300000e+08	  1	  1000	   929	1.845292339210549e-03	6.550000000000097e+02	7.710648654632739e-02
4.310000e+08	  1	  1000	   815	1.409004724795101e-03	6.560000000000097e+02	6.567701796705510e-01
4.320000e+08	  1	  1000	   665	1.788768109825209e-03	6.580000000000095e+02	2.429616840096725e-01
4.330000e+08	  1	  1000	   943	1.633621736352276e-03	6.590000000000095e+02	8.337676428526594e-01
4.340000e+08	  1	  1000	   718	1.631484801996702e-03	6.610000000000094e+02	4.234668055955564e-01
4.350000e+08	  1	  1000	   853	1.374383943498664e-03	6.630000000000094e+02	1.202635256401206e-02
