OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand2/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_nofrag_rand2/
N_tr	1000
N_p	1
RAND_SEED	2
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.110000e+08	  1	  1000	   951	6.695727914094557e-06	2.169999999999995e+02	2.167460560649347e-01
2.120000e+08	  1	  1000	     1	1.563076078702753e-06	2.169999999999995e+02	9.812859046835916e-01
2.130000e+08	  1	  1000	   428	1.525329967531106e-03	2.179999999999995e+02	7.662373047277098e-01
2.140000e+08	  1	  1000	     1	9.007616248659726e-07	2.189999999999994e+02	5.378747913887701e-01
2.150000e+08	  1	  1000	   951	1.012427819172452e-06	2.199999999999994e+02	3.001392749560879e-01
2.160000e+08	  1	  1000	   270	1.286229023298266e-03	2.209999999999994e+02	5.010278560862556e-02
2.170000e+08	  1	  1000	   951	8.147108375506683e-07	2.209999999999994e+02	7.934232156846320e-01
2.180000e+08	  1	  1000	     1	4.844875123819794e-06	2.219999999999994e+02	5.171796815617958e-01
2.190000e+08	  1	  1000	   917	1.649314372852583e-03	2.229999999999994e+02	2.377305337401782e-01
2.200000e+08	  1	  1000	   951	7.413159134941284e-07	2.229999999999994e+02	9.694995325989352e-01
2.210000e+08	  1	  1000	   951	6.313380912923187e-07	2.239999999999994e+02	6.926895829694961e-01
2.220000e+08	  1	  1000	   833	1.716765529812321e-03	2.249999999999994e+02	4.265989815341470e-01
2.230000e+08	  1	  1000	     1	1.182338014020335e-06	2.259999999999994e+02	1.613897712820914e-01
collision No.25	2.263473e+02[yr]	i=1, j=366	r_ij=6.330913758926631e-05	radius[1]+radius[366]=6.338481524341289e-05
2.240000e+08	  1	  1000	   976	1.651620596431155e-03	2.259999999999994e+02	9.338369230437408e-01
2.250000e+08	  1	  1000	   951	2.688333333526114e-06	2.269999999999994e+02	7.665863867768637e-01
2.260000e+08	  1	  1000	    77	1.852087823918283e-03	2.279999999999994e+02	6.070816671390447e-01
2.270000e+08	  1	  1000	     1	1.185020136911538e-06	2.289999999999994e+02	4.490710939467722e-01
collision No.26	2.295755e+02[yr]	i=1, j=338	r_ij=6.324604250746501e-05	radius[1]+radius[338]=6.338481524341289e-05
2.280000e+08	  1	  1000	     1	8.165238757723731e-07	2.299999999999994e+02	3.158296635095619e-01
2.290000e+08	  1	  1000	   890	1.249530529291607e-03	2.309999999999994e+02	1.713056335142604e-01
2.300000e+08	  1	  1000	     1	3.050101237400071e-06	2.319999999999994e+02	1.031376962618474e-02
2.310000e+08	  1	  1000	   951	1.455595714163531e-06	2.319999999999994e+02	7.807345099745399e-01
2.320000e+08	  1	  1000	   300	2.045709404739919e-03	2.329999999999994e+02	5.746826526251863e-01
2.330000e+08	  1	  1000	   951	1.716361714245516e-06	2.339999999999994e+02	3.670327336709945e-01
2.340000e+08	  1	  1000	   951	3.124440432877261e-06	2.349999999999994e+02	1.252497660505333e-01
2.350000e+08	  1	  1000	   717	1.451510690636306e-03	2.349999999999994e+02	8.346047224285270e-01
2.360000e+08	  1	  1000	     1	1.543675477802326e-05	2.359999999999994e+02	5.426973390354236e-01
2.370000e+08	  1	  1000	   620	1.583126101449000e-03	2.369999999999994e+02	2.517554789977983e-01
2.380000e+08	  1	  1000	   401	1.493088598493144e-03	2.369999999999994e+02	9.602675372415770e-01
2.390000e+08	  1	  1000	     1	3.420718134482942e-05	2.379999999999994e+02	7.137486109621189e-01
2.400000e+08	  1	  1000	     1	5.588856288764794e-07	2.389999999999994e+02	4.622704720677628e-01
collision No.27	2.400021e+02[yr]	i=1, j=951	r_ij=6.330254182479906e-05	radius[1]+radius[951]=6.338481524341289e-05
2.410000e+08	  1	  1000	   332	1.568675613175848e-03	2.399999999999994e+02	4.314486808916937e-01
2.420000e+08	  1	  1000	   347	1.661213382682761e-03	2.419999999999994e+02	2.097908342018908e-02
2.430000e+08	  1	  1000	   249	1.373408724685072e-03	2.429999999999994e+02	6.066007132350308e-01
collision No.28	2.444091e+02[yr]	i=1, j=754	r_ij=6.328585117324562e-05	radius[1]+radius[754]=6.338481524341289e-05
collision No.29	2.445230e+02[yr]	i=1, j=338	r_ij=6.326062067409372e-05	radius[1]+radius[338]=6.338481524341289e-05
2.440000e+08	  1	  1000	   547	1.391306570959609e-03	2.449999999999993e+02	1.785011795378533e-01
2.450000e+08	  1	  1000	   592	1.605917152879271e-03	2.459999999999993e+02	7.648779299454650e-01
collision No.30	2.471960e+02[yr]	i=1, j=93	r_ij=6.329676291905140e-05	radius[1]+radius[93]=6.338481524341289e-05
2.460000e+08	  1	  1000	   168	2.285127404636147e-03	2.479999999999993e+02	3.478323799687302e-01
2.470000e+08	  1	  1000	   902	1.244212491894285e-03	2.489999999999993e+02	9.287940055793780e-01
collision No.31	2.513180e+02[yr]	i=1, j=426	r_ij=6.329724441023485e-05	radius[1]+radius[426]=6.338481524341289e-05
2.480000e+08	  1	  1000	   592	1.582938959470824e-03	2.509999999999993e+02	5.121721283311031e-01
2.490000e+08	  1	  1000	   148	1.483302722847225e-03	2.529999999999993e+02	8.513192700335398e-02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.500000e+08	  1	  1000	   445	1.644252655667525e-03	2.539999999999993e+02	5.608076139623703e-01
2.510000e+08	  1	  1000	    66	1.638613152045595e-03	2.559999999999993e+02	1.030014668910090e-01
2.520000e+08	  1	  1000	   900	1.654174055962798e-03	2.569999999999993e+02	6.582010935214144e-01
2.530000e+08	  1	  1000	   779	1.484808335766772e-03	2.589999999999993e+02	2.389077309696807e-01
2.540000e+08	  1	  1000	   910	1.707529220771899e-03	2.599999999999993e+02	8.151269147819252e-01
2.550000e+08	  1	  1000	   595	1.619891465399841e-03	2.619999999999993e+02	3.879466780159436e-01
2.560000e+08	  1	  1000	   758	1.700960331134545e-03	2.629999999999993e+02	9.422162403395766e-01
2.570000e+08	  1	  1000	   596	1.449125150692858e-03	2.649999999999993e+02	5.009629507278002e-01
2.580000e+08	  1	  1000	   242	1.624722750084754e-03	2.669999999999993e+02	5.130231598648959e-02
2.590000e+08	  1	  1000	   189	1.796954053245909e-03	2.679999999999993e+02	5.944381033940215e-01
2.600000e+08	  1	  1000	   268	1.637010488941473e-03	2.699999999999993e+02	1.313262256707455e-01
2.610000e+08	  1	  1000	   496	1.814454780408464e-03	2.709999999999993e+02	6.941382088627653e-01
2.620000e+08	  1	  1000	   392	1.343597887326818e-03	2.729999999999993e+02	2.434588500090153e-01
2.630000e+08	  1	  1000	   531	1.369679977497061e-03	2.739999999999993e+02	8.082061749776924e-01
2.640000e+08	  1	  1000	   313	1.617345429293808e-03	2.759999999999993e+02	3.902880446994413e-01
2.650000e+08	  1	  1000	   596	1.470557312866302e-03	2.769999999999993e+02	9.638623677879000e-01
2.660000e+08	  1	  1000	   568	1.481190513921845e-03	2.789999999999993e+02	5.295520619899219e-01
2.670000e+08	  1	  1000	   784	1.513909609419175e-03	2.809999999999993e+02	1.042300634378712e-01
2.680000e+08	  1	  1000	   336	1.790635669930532e-03	2.819999999999992e+02	6.725476247833638e-01
collision No.32	2.833905e+02[yr]	i=1, j=203	r_ij=6.338295161029459e-05	radius[1]+radius[203]=6.338481524341289e-05
2.690000e+08	  1	  1000	   453	1.208577260700475e-03	2.839999999999992e+02	2.425288543238223e-01
2.700000e+08	  1	  1000	   971	1.528292050263296e-03	2.849999999999992e+02	8.134051177678311e-01
2.710000e+08	  1	  1000	   787	1.194810532683620e-03	2.869999999999992e+02	3.834535553724721e-01
collision No.33	2.878773e+02[yr]	i=1, j=204	r_ij=6.336123724641901e-05	radius[1]+radius[204]=6.338481524341289e-05
2.720000e+08	  1	  1000	   429	1.502765021863406e-03	2.879999999999992e+02	9.423235292143185e-01
collision No.34	2.901694e+02[yr]	i=1, j=106	r_ij=6.334595009287384e-05	radius[1]+radius[106]=6.338481524341289e-05
2.730000e+08	  1	  1000	   651	1.420028554555512e-03	2.899999999999992e+02	3.965191572714483e-01
2.740000e+08	  1	  1000	   193	2.179800015924148e-03	2.909999999999992e+02	9.802486735383967e-01
2.750000e+08	  1	  1000	   847	1.420550301034643e-03	2.929999999999992e+02	5.553712045722700e-01
collision No.35	2.944941e+02[yr]	i=1, j=441	r_ij=6.322230493450328e-05	radius[1]+radius[441]=6.338481524341289e-05
2.760000e+08	  1	  1000	   142	1.682435482012439e-03	2.949999999999992e+02	1.371752732017414e-01
2.770000e+08	  1	  1000	   620	1.622895189098742e-03	2.959999999999992e+02	7.176994868795427e-01
2.780000e+08	  1	  1000	   243	1.893826312739318e-03	2.979999999999992e+02	2.948469872682996e-01
2.790000e+08	  1	  1000	   340	1.200294864366599e-03	2.989999999999991e+02	8.760080550113291e-01
2.800000e+08	  1	  1000	   708	1.567500559854087e-03	3.009999999999991e+02	4.559895751160479e-01
2.810000e+08	  1	  1000	   834	1.642388151999147e-03	3.029999999999991e+02	2.266486326226923e-02
2.820000e+08	  1	  1000	   174	1.383713570372611e-03	3.039999999999991e+02	5.986470030339782e-01
2.830000e+08	  1	  1000	   810	1.638870384629548e-03	3.059999999999991e+02	1.763487857009521e-01
2.840000e+08	  1	  1000	   717	1.425933597539841e-03	3.069999999999991e+02	7.521094224899532e-01
2.850000e+08	  1	  1000	   304	1.810058482139886e-03	3.089999999999991e+02	3.321645899616603e-01
2.860000e+08	  1	  1000	   177	1.903456126355125e-03	3.099999999999991e+02	9.021246105685229e-01
2.870000e+08	  1	  1000	   471	1.491644258543724e-03	3.119999999999991e+02	4.831935610760024e-01
2.880000e+08	  1	  1000	   872	1.433564148462077e-03	3.139999999999991e+02	5.527260812903001e-02
2.890000e+08	  1	  1000	     2	1.318869789187228e-03	3.149999999999991e+02	6.289158295166181e-01
2.900000e+08	  1	  1000	   451	1.490872284062272e-03	3.169999999999991e+02	1.975175618825599e-01
2.910000e+08	  1	  1000	   672	1.364338621409930e-03	3.179999999999991e+02	7.617802199595975e-01
2.920000e+08	  1	  1000	   849	1.547415118639791e-03	3.199999999999991e+02	3.410340794302733e-01
2.930000e+08	  1	  1000	   151	1.637576794783366e-03	3.209999999999991e+02	9.227505285960074e-01
2.940000e+08	  1	  1000	   414	1.594631739819303e-03	3.229999999999991e+02	5.026766972955538e-01
2.950000e+08	  1	  1000	   374	1.530369851959266e-03	3.249999999999991e+02	8.165052456208888e-02
2.960000e+08	  1	  1000	   939	1.661398158762466e-03	3.259999999999991e+02	6.628952110137274e-01
2.970000e+08	  1	  1000	    13	2.138902471575243e-03	3.279999999999992e+02	2.323146305085124e-01
2.980000e+08	  1	  1000	   184	1.652827687786659e-03	3.289999999999992e+02	7.857578925840708e-01
collision No.36	3.300206e+02[yr]	i=1, j=865	r_ij=6.333076927616811e-05	radius[1]+radius[865]=6.338481524341289e-05
2.990000e+08	  1	  1000	   843	1.616355979279551e-03	3.309999999999993e+02	3.532308892901574e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+08	  1	  1000	   813	1.701670319638646e-03	3.319999999999993e+02	9.333322824830658e-01
3.010000e+08	  1	  1000	    74	1.556844631818994e-03	3.339999999999994e+02	5.079811954866549e-01
3.020000e+08	  1	  1000	   369	1.500426063790436e-03	3.359999999999994e+02	7.863323673966047e-02
3.030000e+08	  1	  1000	   232	1.577447311133178e-03	3.369999999999995e+02	6.548900275817767e-01
3.040000e+08	  1	  1000	   990	1.800280278502254e-03	3.389999999999995e+02	2.191725932289284e-01
3.050000e+08	  1	  1000	    85	1.610643327705274e-03	3.399999999999996e+02	7.923721019585704e-01
3.060000e+08	  1	  1000	     4	1.286351966981266e-03	3.419999999999997e+02	3.717163073143450e-01
3.070000e+08	  1	  1000	   810	1.458128718554278e-03	3.429999999999997e+02	9.494265392607696e-01
collision No.37	3.441828e+02[yr]	i=1, j=940	r_ij=6.324396548803917e-05	radius[1]+radius[940]=6.338481524341289e-05
3.080000e+08	  1	  1000	   713	1.587987757513556e-03	3.449999999999997e+02	5.205958348768334e-01
3.090000e+08	  1	  1000	   427	1.412727503078606e-03	3.469999999999998e+02	1.001378877616752e-01
3.100000e+08	  1	  1000	    21	1.872285482383939e-03	3.479999999999998e+02	6.778928203241221e-01
3.110000e+08	  1	  1000	   936	1.599886039818310e-03	3.499999999999999e+02	2.549756013670131e-01
3.120000e+08	  1	  1000	   694	1.474629134413254e-03	3.509999999999999e+02	8.340397388724016e-01
3.130000e+08	  1	  1000	   596	1.630847406655596e-03	3.530000000000000e+02	4.056170889017501e-01
3.140000e+08	  1	  1000	   975	1.528753037233086e-03	3.540000000000001e+02	9.845744812534064e-01
3.150000e+08	  1	  1000	   925	1.418829797900853e-03	3.560000000000001e+02	5.617571941784626e-01
collision No.38	3.572400e+02[yr]	i=1, j=999	r_ij=6.333274507716786e-05	radius[1]+radius[999]=6.338481524341289e-05
3.160000e+08	  1	  1000	   829	1.498317808081259e-03	3.580000000000002e+02	1.320713686231851e-01
3.170000e+08	  1	  1000	   168	1.434989104971446e-03	3.590000000000002e+02	7.145119715554166e-01
3.180000e+08	  1	  1000	    14	1.700849064867254e-03	3.610000000000003e+02	2.903915031277924e-01
3.190000e+08	  1	  1000	   418	1.516163292559107e-03	3.620000000000003e+02	8.654801038152331e-01
3.200000e+08	  1	  1000	   953	1.699678589504731e-03	3.640000000000003e+02	4.442861566923372e-01
3.210000e+08	  1	  1000	    90	1.624999794227201e-03	3.660000000000005e+02	9.216078300973466e-03
3.220000e+08	  1	  1000	   715	1.532569670987604e-03	3.670000000000005e+02	5.788376214554101e-01
3.230000e+08	  1	  1000	   359	1.774034404141414e-03	3.690000000000005e+02	1.495800105337773e-01
collision No.39	3.704326e+02[yr]	i=1, j=898	r_ij=6.334547262594710e-05	radius[1]+radius[898]=6.338481524341289e-05
3.240000e+08	  1	  1000	   758	1.664080606729116e-03	3.700000000000006e+02	7.120900249799852e-01
3.250000e+08	  1	  1000	   344	1.294523255782635e-03	3.720000000000006e+02	2.896391100524335e-01
3.260000e+08	  1	  1000	   461	1.183251471426565e-03	3.730000000000007e+02	8.681190789145358e-01
3.270000e+08	  1	  1000	   984	1.667524155154138e-03	3.750000000000007e+02	4.497098892838019e-01
3.280000e+08	  1	  1000	   324	1.996769971907588e-03	3.770000000000008e+02	2.698522338985804e-02
3.290000e+08	  1	  1000	   709	1.798986566687700e-03	3.780000000000009e+02	6.038500689957493e-01
3.300000e+08	  1	  1000	   850	1.519461624177575e-03	3.800000000000009e+02	1.823728220221980e-01
3.310000e+08	  1	  1000	   759	1.759930679420836e-03	3.810000000000009e+02	7.626514172027681e-01
3.320000e+08	  1	  1000	   116	1.508243284189366e-03	3.830000000000010e+02	3.414974758077118e-01
3.330000e+08	  1	  1000	   634	1.274301281343774e-03	3.840000000000010e+02	9.219007000801129e-01
3.340000e+08	  1	  1000	   428	1.416407294642341e-03	3.860000000000011e+02	4.970394153947338e-01
3.350000e+08	  1	  1000	   321	1.686091339899563e-03	3.880000000000011e+02	7.332572490852114e-02
3.360000e+08	  1	  1000	   829	1.349973435591494e-03	3.890000000000012e+02	6.538874136176370e-01
collision No.40	3.904688e+02[yr]	i=1, j=893	r_ij=6.336487166954642e-05	radius[1]+radius[893]=6.338481524341289e-05
3.370000e+08	  1	  1000	   409	1.804816587495626e-03	3.910000000000013e+02	2.203484822000071e-01
3.380000e+08	  1	  1000	   830	1.393336000117008e-03	3.920000000000013e+02	7.928021095815985e-01
3.390000e+08	  1	  1000	   635	1.428632950250562e-03	3.940000000000014e+02	3.551526639042608e-01
3.400000e+08	  1	  1000	   294	1.655290224438724e-03	3.950000000000014e+02	9.115342385080205e-01
3.410000e+08	  1	  1000	   804	1.645221563828058e-03	3.970000000000014e+02	4.828041890575097e-01
collision No.41	3.989675e+02[yr]	i=1, j=756	r_ij=6.335418614769928e-05	radius[1]+radius[756]=6.338481524341289e-05
3.420000e+08	  1	  1000	   693	1.610308016518103e-03	3.990000000000015e+02	2.791720658362282e-02
3.430000e+08	  1	  1000	   502	1.540301017833170e-03	4.000000000000015e+02	6.012271875033547e-01
3.440000e+08	  1	  1000	   571	1.706056828507639e-03	4.020000000000016e+02	1.789015494933366e-01
3.450000e+08	  1	  1000	   475	1.579682642203161e-03	4.030000000000016e+02	7.597460402154018e-01
3.460000e+08	  1	  1000	   116	1.654449663755060e-03	4.050000000000017e+02	3.385146555179348e-01
3.470000e+08	  1	  1000	   155	1.382718670728323e-03	4.060000000000018e+02	9.156641422277453e-01
3.480000e+08	  1	  1000	   912	1.413376182759001e-03	4.080000000000018e+02	4.216618245358899e-01
3.490000e+08	  1	  1000	   785	1.644860496772235e-03	4.090000000000018e+02	9.677681910380499e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.500000e+08	  1	  1000	   939	1.831376419630067e-03	4.110000000000019e+02	5.433155977392309e-01
3.510000e+08	  1	  1000	   232	1.758625826889531e-03	4.130000000000020e+02	1.230312186900744e-01
3.520000e+08	  1	  1000	   823	1.462972039808696e-03	4.140000000000020e+02	7.017339230789108e-01
3.530000e+08	  1	  1000	   195	1.875009075914364e-03	4.160000000000020e+02	2.789413091111999e-01
collision No.42	4.173007e+02[yr]	i=1, j=189	r_ij=6.337903045673376e-05	radius[1]+radius[189]=6.338481524341289e-05
3.540000e+08	  1	  1000	   387	1.487697180285767e-03	4.170000000000021e+02	8.567033094609007e-01
3.550000e+08	  1	  1000	   440	1.593645130425046e-03	4.190000000000022e+02	4.359788559297377e-01
3.560000e+08	  1	  1000	   297	1.754345424762128e-03	4.210000000000022e+02	1.700197447330856e-02
3.570000e+08	  1	  1000	    82	1.788222696647586e-03	4.220000000000023e+02	5.880446012102827e-01
3.580000e+08	  1	  1000	   250	1.455285846029777e-03	4.240000000000023e+02	1.614953774636973e-01
3.590000e+08	  1	  1000	   452	1.843630256062510e-03	4.250000000000024e+02	7.400838224060411e-01
3.600000e+08	  1	  1000	   972	1.432345725509711e-03	4.270000000000024e+02	3.212897471877322e-01
3.610000e+08	  1	  1000	   506	1.778787893731369e-03	4.280000000000024e+02	8.963436561458453e-01
3.620000e+08	  1	  1000	   910	1.764122814327800e-03	4.300000000000026e+02	4.710772428941690e-01
3.630000e+08	  1	  1000	   247	1.236779658575690e-03	4.320000000000026e+02	4.743493585827296e-02
3.640000e+08	  1	  1000	   793	1.454879696441360e-03	4.330000000000026e+02	6.197527322025714e-01
collision No.43	4.351079e+02[yr]	i=1, j=864	r_ij=6.319562003593969e-05	radius[1]+radius[864]=6.338481524341289e-05
3.650000e+08	  1	  1000	   936	1.768478166531450e-03	4.350000000000027e+02	1.679789562482319e-01
3.660000e+08	  1	  1000	   137	1.753309503495177e-03	4.360000000000027e+02	7.420419928073220e-01
3.670000e+08	  1	  1000	   232	1.853264836124252e-03	4.380000000000028e+02	3.167746882601538e-01
3.680000e+08	  1	  1000	   783	1.528908965196080e-03	4.390000000000028e+02	8.956876640135690e-01
3.690000e+08	  1	  1000	   807	1.764684157454829e-03	4.410000000000029e+02	4.674419937247459e-01
3.700000e+08	  1	  1000	   731	1.920145777048855e-03	4.430000000000030e+02	4.452939297458013e-02
3.710000e+08	  1	  1000	   576	1.283682175401708e-03	4.440000000000030e+02	6.202513995298236e-01
collision No.44	4.448478e+02[yr]	i=1, j=816	r_ij=6.329300422561032e-05	radius[1]+radius[816]=6.338481524341289e-05
3.720000e+08	  1	  1000	   685	1.705509606409653e-03	4.460000000000031e+02	1.980988088710793e-01
3.730000e+08	  1	  1000	    28	1.641958587577833e-03	4.470000000000031e+02	7.647773249600459e-01
3.740000e+08	  1	  1000	   357	1.509303101625718e-03	4.490000000000032e+02	3.386924680176579e-01
3.750000e+08	  1	  1000	   373	1.578485667531324e-03	4.500000000000032e+02	9.028119638742702e-01
3.760000e+08	  1	  1000	   699	1.442617771702562e-03	4.520000000000032e+02	4.595982608975931e-01
3.770000e+08	  1	  1000	   511	2.911777982388513e-03	4.540000000000033e+02	1.882340756262354e-02
3.780000e+08	  1	  1000	   569	1.288010580329559e-03	4.550000000000034e+02	5.827275013416358e-01
3.790000e+08	  1	  1000	   119	1.341902120858844e-03	4.570000000000034e+02	1.307733953910861e-01
3.800000e+08	  1	  1000	   382	1.405210373499173e-03	4.580000000000035e+02	6.987666127614519e-01
3.810000e+08	  1	  1000	   547	1.670796774887211e-03	4.600000000000035e+02	2.737180144148411e-01
3.820000e+08	  1	  1000	   218	1.583825021575163e-03	4.610000000000035e+02	8.410408990121903e-01
3.830000e+08	  1	  1000	   643	1.604046455149590e-03	4.630000000000036e+02	4.022649601191909e-01
3.840000e+08	  1	  1000	   285	1.626874166438205e-03	4.640000000000036e+02	9.760865640222516e-01
3.850000e+08	  1	  1000	   742	1.652765729286854e-03	4.660000000000037e+02	5.456379090640848e-01
3.860000e+08	  1	  1000	   613	1.333146694176610e-03	4.680000000000038e+02	9.562440204871048e-02
collision No.45	4.686657e+02[yr]	i=1, j=441	r_ij=6.325964955777150e-05	radius[1]+radius[441]=6.338481524341289e-05
3.870000e+08	  1	  1000	   917	1.585816648962299e-03	4.690000000000038e+02	6.650605157675389e-01
3.880000e+08	  1	  1000	   723	1.505199140669753e-03	4.710000000000039e+02	2.390751020614241e-01
3.890000e+08	  1	  1000	   191	1.605786234006041e-03	4.720000000000039e+02	8.090736164788986e-01
3.900000e+08	  1	  1000	    52	1.839545945563015e-03	4.740000000000040e+02	3.866551001692504e-01
3.910000e+08	  1	  1000	   208	4.156578111504188e-06	4.750000000000040e+02	9.557467801326955e-01
3.920000e+08	  1	  1000	   128	1.592043000662014e-03	4.770000000000041e+02	5.026467346014850e-01
collision No.46	4.786608e+02[yr]	i=1, j=436	r_ij=6.330958359110914e-05	radius[1]+radius[436]=6.338481524341289e-05
3.930000e+08	  1	  1000	   530	1.538470071749906e-03	4.790000000000041e+02	6.538024871109351e-02
3.940000e+08	  1	  1000	   103	1.419911551304459e-03	4.800000000000041e+02	6.434018545647985e-01
3.950000e+08	  1	  1000	   977	1.751267234844131e-03	4.820000000000043e+02	2.164128385854246e-01
3.960000e+08	  1	  1000	   456	2.000500354836664e-03	4.830000000000043e+02	7.899876271060936e-01
3.970000e+08	  1	  1000	    81	1.461280920452994e-03	4.850000000000043e+02	3.658270966087785e-01
collision No.47	4.867452e+02[yr]	i=1, j=56	r_ij=6.335532954015282e-05	radius[1]+radius[56]=6.338481524341289e-05
3.980000e+08	  1	  1000	   208	1.347815635847840e-03	4.860000000000044e+02	9.272934514313919e-01
3.990000e+08	  1	  1000	   534	1.756053733505534e-03	4.880000000000044e+02	4.952210764410629e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.000000e+08	  1	  1000	   887	1.755051944056284e-03	4.900000000000045e+02	6.266274088388379e-02
4.010000e+08	  1	  1000	   485	1.512479043625905e-03	4.910000000000045e+02	6.350021232059399e-01
4.020000e+08	  1	  1000	   621	1.414313372882681e-03	4.930000000000046e+02	2.084657107139705e-01
4.030000e+08	  1	  1000	   908	1.703279511496254e-03	4.940000000000046e+02	7.810570008875920e-01
4.040000e+08	  1	  1000	    74	1.781161671559396e-03	4.960000000000047e+02	3.570554606969340e-01
4.050000e+08	  1	  1000	   403	1.674359692186729e-03	4.970000000000047e+02	9.299645758331303e-01
4.060000e+08	  1	  1000	   614	1.559455525947028e-03	4.990000000000048e+02	5.014394925803434e-01
4.070000e+08	  1	  1000	   707	1.551571627548734e-03	5.010000000000049e+02	1.879545157903519e-02
4.080000e+08	  1	  1000	   779	1.476002521755685e-03	5.020000000000049e+02	4.054168610590701e-01
4.090000e+08	  1	  1000	   524	1.516711257563653e-03	5.030000000000049e+02	8.778487077462398e-01
4.100000e+08	  1	  1000	  1000	1.543099010590269e-03	5.050000000000050e+02	3.374731496352550e-01
4.110000e+08	  1	  1000	   874	1.457217621596909e-03	5.060000000000050e+02	8.049056356134002e-01
4.120000e+08	  1	  1000	    76	1.455417383257366e-05	5.080000000000051e+02	2.814849773263629e-01
4.130000e+08	  1	  1000	   800	1.744831109794558e-03	5.090000000000051e+02	7.461199428809533e-01
4.140000e+08	  1	  1000	   311	1.772159109431032e-03	5.110000000000052e+02	2.529356655043440e-01
4.150000e+08	  1	  1000	    76	7.475192862539970e-05	5.120000000000052e+02	7.751357134861636e-01
4.160000e+08	  1	  1000	   497	1.559644945843048e-03	5.140000000000053e+02	2.675561564014875e-01
collision No.48	5.150088e+02[yr]	i=1, j=76	r_ij=6.336202630726200e-05	radius[1]+radius[76]=6.338481524341289e-05
4.170000e+08	  1	  1000	   954	1.221511436831666e-03	5.150000000000053e+02	7.899407965961438e-01
4.180000e+08	  1	  1000	   982	1.320668749089298e-03	5.170000000000053e+02	3.595367285835178e-01
4.190000e+08	  1	  1000	    91	1.116560695815884e-03	5.180000000000055e+02	9.306690898581256e-01
4.200000e+08	  1	  1000	   185	2.081934593118071e-03	5.200000000000055e+02	5.047335089994820e-01
4.210000e+08	  1	  1000	   398	1.692642897541468e-03	5.220000000000056e+02	7.748806884019216e-02
collision No.49	5.223493e+02[yr]	i=1, j=943	r_ij=6.323196213393293e-05	radius[1]+radius[943]=6.338481524341289e-05
4.220000e+08	  1	  1000	   649	1.420678567498801e-03	5.230000000000056e+02	6.426962421871605e-01
4.230000e+08	  1	  1000	   150	1.362034479876301e-03	5.250000000000057e+02	2.119322403316870e-01
4.240000e+08	  1	  1000	   926	1.433878744762904e-03	5.260000000000057e+02	7.838665285987105e-01
4.250000e+08	  1	  1000	   199	1.713789007558110e-03	5.280000000000058e+02	3.575436141480551e-01
4.260000e+08	  1	  1000	   494	1.434353868323530e-03	5.290000000000058e+02	9.323993892718659e-01
4.270000e+08	  1	  1000	   670	1.565750499789829e-03	5.310000000000058e+02	5.019559579951741e-01
4.280000e+08	  1	  1000	   611	1.139147902687863e-03	5.330000000000059e+02	7.089800893003016e-02
4.290000e+08	  1	  1000	    33	1.495636969831029e-03	5.340000000000059e+02	6.455602973291009e-01
4.300000e+08	  1	  1000	   177	1.596376194050934e-03	5.360000000000060e+02	2.182496249130703e-01
4.310000e+08	  1	  1000	    27	1.426095803293272e-03	5.370000000000060e+02	7.867833547352154e-01
4.320000e+08	  1	  1000	   781	1.615731910050557e-03	5.390000000000061e+02	3.570746932627669e-01
4.330000e+08	  1	  1000	   731	1.280130335250873e-03	5.400000000000061e+02	9.284172633282525e-01
4.340000e+08	  1	  1000	   190	1.281638457553969e-03	5.420000000000063e+02	5.010501214126531e-01
