OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/
N_tr	3000
N_p	3
RAND_SEED	1
STEP_INTERVAL	1.0E6
BREAK_TIME	14000.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	0
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	0.01
PLANET_INC	0.005
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	0.01
INC_RMS	0.005
DELTA_HILL	10.0
DELTA_R	0.010
DELTA_THETA	0.25*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	0
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-15
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	0
DT_ENE	(2.0*3.14159265358979323846*1.0E0)
-----
alpha=1.679440	s_1=3.716647	s_2=12.601774	s_3=2.859305
initial mass depletion timescale =	1.335678e+02 [yr]
4.320000e+08	  3	  3000	  1274	1.287153481708945e-03	2.259999999999995e+02	2.213565147857891e-01
4.330000e+08	  3	  3000	  2397	1.531754317091637e-03	2.259999999999995e+02	7.457511995070919e-01
4.340000e+08	  3	  3000	   798	1.177799974973931e-03	2.269999999999995e+02	2.738897913982840e-01
4.350000e+08	  3	  3000	  1116	1.380512392155412e-03	2.269999999999995e+02	8.022512983110183e-01
4.360000e+08	  3	  3000	    17	1.935634547569020e-03	2.279999999999995e+02	2.247857182983675e-01
4.370000e+08	  3	  3000	  1011	1.486831633184493e-03	2.279999999999995e+02	5.833956154314358e-01
4.380000e+08	  3	  3000	     2	2.185128152217472e-07	2.279999999999995e+02	9.406185029531656e-01
collision No.63	2.290006e+02[yr]	i=2, j=2560	r_ij=6.121689750592580e-05	radius[2]+radius[2560]=6.126618088825780e-05
4.390000e+08	  3	  3000	  2590	2.074440315876596e-03	2.289999999999995e+02	4.379631712539813e-01
4.400000e+08	  3	  3000	   510	1.330612315457877e-03	2.289999999999995e+02	9.629889888068051e-01
4.410000e+08	  3	  3000	   564	1.321171113970160e-03	2.299999999999995e+02	4.877722098064703e-01
4.420000e+08	  3	  3000	   957	1.627546906950041e-03	2.309999999999995e+02	8.332320187461764e-03
4.430000e+08	  3	  3000	  2626	2.014653156910987e-03	2.309999999999995e+02	5.362178386308531e-01
4.440000e+08	  3	  3000	  2706	1.678833059272473e-03	2.319999999999995e+02	6.159061406233340e-02
4.450000e+08	  3	  3000	   695	2.169783825192367e-03	2.319999999999995e+02	5.895418790932405e-01
4.460000e+08	  3	  3000	  2149	1.347461060186223e-03	2.329999999999995e+02	1.147186455605265e-01
4.470000e+08	  3	  3000	  2597	2.356207816669165e-03	2.329999999999995e+02	6.414812569683340e-01
4.480000e+08	  3	  3000	   767	1.576760549428167e-03	2.339999999999995e+02	1.668574969534980e-01
collision No.64	2.343850e+02[yr]	i=3, j=206	r_ij=6.153138545361215e-05	radius[3]+radius[206]=6.163635315160929e-05
4.490000e+08	  3	  3000	  2725	1.170094071199948e-03	2.339999999999995e+02	6.909648208953810e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.500000e+08	  3	  3000	    78	1.738237229923065e-03	2.349999999999995e+02	2.172603136897781e-01
4.510000e+08	  3	  3000	  2105	1.527567104853677e-03	2.349999999999995e+02	7.445308050672873e-01
4.520000e+08	  3	  3000	  1905	1.140741161464929e-03	2.359999999999995e+02	2.675389891398605e-01
4.530000e+08	  3	  3000	  2256	2.071059940762657e-03	2.359999999999995e+02	7.920942155593860e-01
4.540000e+08	  3	  3000	   225	1.269366927196075e-03	2.369999999999995e+02	3.154265152212369e-01
4.550000e+08	  3	  3000	   948	1.649990334186618e-03	2.369999999999995e+02	8.379883678378141e-01
4.560000e+08	  3	  3000	   704	1.318387298261570e-03	2.379999999999995e+02	3.620608322965754e-01
4.570000e+08	  3	  3000	   193	1.734578670634318e-03	2.379999999999995e+02	8.878958868548339e-01
4.580000e+08	  3	  3000	   277	1.769150824732767e-03	2.389999999999995e+02	4.147501360551726e-01
collision No.65	2.396610e+02[yr]	i=2, j=974	r_ij=6.155856631421888e-05	radius[2]+radius[974]=6.157363011954346e-05
4.590000e+08	  3	  3000	  2239	1.867308188239859e-03	2.389999999999995e+02	9.410564715758288e-01
4.600000e+08	  3	  3000	  2224	1.939375548982658e-03	2.399999999999994e+02	4.651197554797917e-01
4.610000e+08	  3	  3000	   897	1.344853135043813e-03	2.399999999999994e+02	9.919008786940655e-01
4.620000e+08	  3	  3000	  1500	1.206392235296204e-03	2.409999999999994e+02	5.180269513341427e-01
4.630000e+08	  3	  3000	   135	1.078263881783605e-03	2.419999999999994e+02	4.545500992850681e-02
4.640000e+08	  3	  3000	   812	1.904917192005458e-03	2.419999999999994e+02	5.696919342336070e-01
4.650000e+08	  3	  3000	   596	1.496926778032251e-03	2.429999999999994e+02	9.257807873572985e-02
4.660000e+08	  3	  3000	   796	1.284022376874177e-03	2.429999999999994e+02	6.204712299112336e-01
4.670000e+08	  3	  3000	   489	1.424268406402622e-03	2.439999999999994e+02	1.465565773434987e-01
4.680000e+08	  3	  3000	   357	1.336321810084858e-03	2.439999999999994e+02	6.735806705393209e-01
collision No.66	2.446919e+02[yr]	i=1, j=1150	r_ij=5.964864522280147e-05	radius[1]+radius[1150]=5.982193611588141e-05
4.690000e+08	  3	  3000	     1	1.309342109711003e-03	2.449999999999994e+02	1.991968998165356e-01
4.700000e+08	  3	  3000	   656	1.429467771517858e-03	2.449999999999994e+02	7.283170633090950e-01
4.710000e+08	  3	  3000	   558	1.292451165060294e-03	2.459999999999994e+02	2.547640709631351e-01
4.720000e+08	  3	  3000	  2515	1.267220749319904e-03	2.459999999999994e+02	7.807625889846582e-01
4.730000e+08	  3	  3000	  1362	2.268747977205938e-03	2.469999999999994e+02	3.073212402762924e-01
4.740000e+08	  3	  3000	   876	1.935331546286363e-03	2.469999999999994e+02	8.347077292673190e-01
4.750000e+08	  3	  3000	  1686	1.334090094582776e-03	2.479999999999994e+02	3.616517442433195e-01
4.760000e+08	  3	  3000	   732	1.793788445279896e-03	2.479999999999994e+02	8.885848353719374e-01
4.770000e+08	  3	  3000	   504	2.198538658555095e-03	2.489999999999994e+02	4.147556205525308e-01
4.780000e+08	  3	  3000	  2570	1.944111218610305e-03	2.489999999999994e+02	9.384400124224727e-01
collision No.67	2.501038e+02[yr]	i=2, j=2234	r_ij=6.099059183811097e-05	radius[2]+radius[2234]=6.114602820452517e-05
4.790000e+08	  3	  3000	  2246	1.514351446715772e-03	2.499999999999994e+02	4.631940029532930e-01
4.800000e+08	  3	  3000	   465	1.292276745776461e-03	2.499999999999994e+02	9.893152624325041e-01
collision No.68	2.510475e+02[yr]	i=2, j=2350	r_ij=6.092459894862881e-05	radius[2]+radius[2350]=6.096876180391303e-05
4.810000e+08	  3	  3000	  2958	1.740551756723310e-03	2.509999999999994e+02	5.145466677507995e-01
4.820000e+08	  3	  3000	   544	1.379854824034350e-03	2.519999999999994e+02	4.071769467841872e-02
4.830000e+08	  3	  3000	  1642	2.945366843563454e-03	2.519999999999994e+02	5.653000745101427e-01
collision No.69	2.530078e+02[yr]	i=1, j=2021	r_ij=6.070542951790294e-05	radius[1]+radius[2021]=6.070938973329603e-05
4.840000e+08	  3	  3000	  2810	1.909885980586902e-03	2.529999999999994e+02	9.129868562470687e-02
collision No.70	2.531704e+02[yr]	i=2, j=2001	r_ij=5.999819865276233e-05	radius[2]+radius[2001]=6.005441745443713e-05
4.850000e+08	  3	  3000	  2716	1.538232068496117e-03	2.529999999999994e+02	6.172579089834070e-01
4.860000e+08	  3	  3000	    23	1.827153011781104e-03	2.539999999999994e+02	1.373945704071757e-01
4.870000e+08	  3	  3000	  1014	2.148598547568558e-03	2.539999999999994e+02	6.637663883396653e-01
4.880000e+08	  3	  3000	  1961	1.240577615633003e-03	2.549999999999994e+02	1.879561117463695e-01
4.890000e+08	  3	  3000	  2122	1.985259874391410e-03	2.549999999999994e+02	7.169904094425962e-01
4.900000e+08	  3	  3000	  2376	1.506360018296781e-03	2.559999999999994e+02	2.433826157452225e-01
4.910000e+08	  3	  3000	  1258	1.427533725767569e-03	2.559999999999994e+02	7.715549865403645e-01
4.920000e+08	  3	  3000	   856	1.966165425883697e-03	2.569999999999994e+02	2.956489542201067e-01
4.930000e+08	  3	  3000	  1538	1.611995967737724e-03	2.569999999999994e+02	8.206505529739722e-01
4.940000e+08	  3	  3000	  2094	1.701002722531048e-03	2.579999999999994e+02	3.455095559191376e-01
4.950000e+08	  3	  3000	  1530	1.818404593272797e-03	2.579999999999994e+02	8.724292985040399e-01
4.960000e+08	  3	  3000	  2505	1.091034339157194e-03	2.589999999999994e+02	3.995791743201998e-01
4.970000e+08	  3	  3000	   666	1.000992226579783e-03	2.589999999999994e+02	9.260137317602862e-01
collision No.71	2.601993e+02[yr]	i=1, j=1749	r_ij=6.064775149767891e-05	radius[1]+radius[1749]=6.070938973329603e-05
4.980000e+08	  3	  3000	  1153	1.377732887903871e-03	2.599999999999994e+02	4.525524174725264e-01
4.990000e+08	  3	  3000	  1044	2.676181906386789e-03	2.599999999999994e+02	9.792828442388651e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  3000	  1018	1.724213300766440e-03	2.609999999999994e+02	5.038186307990844e-01
5.010000e+08	  3	  3000	  1665	1.669025827216182e-03	2.619999999999994e+02	2.660138114470289e-02
5.020000e+08	  3	  3000	   624	1.238894614575852e-03	2.619999999999994e+02	5.456082057025690e-01
5.030000e+08	  3	  3000	  1974	1.810134746382986e-03	2.629999999999994e+02	6.302462539128680e-02
5.040000e+08	  3	  3000	   477	1.412779426158562e-03	2.629999999999994e+02	5.824381860515386e-01
5.050000e+08	  3	  3000	  1908	1.281183428139355e-03	2.639999999999994e+02	1.000971045837886e-01
5.060000e+08	  3	  3000	  1989	1.699538683282524e-03	2.639999999999994e+02	5.965069956987410e-01
collision No.72	2.646427e+02[yr]	i=1, j=1749	r_ij=6.069636042134968e-05	radius[1]+radius[1749]=6.070938973329603e-05
5.070000e+08	  3	  3000	  2747	1.754269687852476e-03	2.649999999999994e+02	9.618742982731562e-02
5.080000e+08	  3	  3000	  1547	1.669391910325097e-03	2.649999999999994e+02	5.946928669632188e-01
5.090000e+08	  3	  3000	   748	1.959010186958152e-03	2.659999999999994e+02	9.232491880979228e-02
5.100000e+08	  3	  3000	  2261	1.508694605787806e-03	2.659999999999994e+02	5.900237459110481e-01
5.110000e+08	  3	  3000	  1823	2.024380435650275e-03	2.669999999999994e+02	8.394816240668332e-02
collision No.73	2.671238e+02[yr]	i=2, j=2178	r_ij=6.074560333871274e-05	radius[2]+radius[2178]=6.076636072302661e-05
5.120000e+08	  3	  3000	  2399	1.573250862608903e-03	2.669999999999994e+02	6.050977013648402e-01
5.130000e+08	  3	  3000	   144	1.499438678839167e-03	2.679999999999994e+02	1.280187747992822e-01
5.140000e+08	  3	  3000	   412	1.452772015872796e-03	2.679999999999994e+02	6.512772310948903e-01
5.150000e+08	  3	  3000	  1536	1.948110942337503e-03	2.689999999999994e+02	1.771749705830076e-01
5.160000e+08	  3	  3000	  1334	1.755188847537929e-03	2.689999999999994e+02	7.055258364152572e-01
5.170000e+08	  3	  3000	  2866	1.405136732335887e-03	2.699999999999993e+02	2.307050807328187e-01
5.180000e+08	  3	  3000	  1769	1.791084862351699e-03	2.699999999999993e+02	7.582893143094364e-01
5.190000e+08	  3	  3000	  1230	1.937764353585713e-03	2.709999999999993e+02	2.824918510454686e-01
5.200000e+08	  3	  3000	  1917	2.134512358240138e-03	2.709999999999993e+02	8.094282184261024e-01
5.210000e+08	  3	  3000	   354	1.561433996910874e-03	2.719999999999993e+02	3.377776230948574e-01
5.220000e+08	  3	  3000	  2825	1.962318955173177e-03	2.719999999999993e+02	8.649050878649167e-01
5.230000e+08	  3	  3000	  2910	1.531417731897807e-03	2.729999999999993e+02	3.929168599250862e-01
collision No.74	2.736945e+02[yr]	i=1, j=2537	r_ij=6.084931913878848e-05	radius[1]+radius[2537]=6.085252895132826e-05
5.240000e+08	  3	  3000	  1454	1.239005036481898e-03	2.729999999999993e+02	9.195485810258330e-01
5.250000e+08	  3	  3000	  2826	2.042498571044458e-03	2.739999999999993e+02	4.416022999985127e-01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2826]	= 1.283340e-02
E_error	= -1.757234102540806e-02
L_error	= -9.720779847814234e-03
dE_correct	= 0.000000000000000e+00
step	= 5.250000000000000e+08
dt_ene	= 1.000000e+00[yr]
-----
real time	= 14124.702081[s]
user time	= 41517.784000[s]
system time	= 693.240000[s]
Execution Time	(total	= 1.412470e+04 [s])
Corrector		= 4.342804e+03 [s]	30.75 [%]
Predictor		= 3.710759e+03 [s]	26.27 [%]
Fragmentation		= 2.878462e+03 [s]	20.38 [%]
Iteration		= 2.200289e+03 [s]	15.58 [%]
Orbital_Elements	= 1.982825e+02 [s]	 1.40 [%]
Collision_Judgement	= 9.639152e+00 [s]	 0.07 [%]
Energy			= 6.078760e+00 [s]	 0.04 [%]
Others			= 7.783879e+02 [s]	 5.51 [%]
-----
Application 278370 resources: utime ~41518s, stime ~694s, Rss ~8484, inblocks ~0, outblocks ~2375880
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3yr_dt1yr_Mtot3E-5_ecc1E-2_inc5E-3_frag_rand1/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.250000e+08	  3	  3000	  2826	2.042498571044458e-03	2.739999999999993e+02	4.416022999985127e-01
5.260000e+08	  3	  3000	  2071	2.152544028088153e-03	2.739999999999993e+02	9.603916914397947e-01
5.270000e+08	  3	  3000	   545	1.893517812005343e-03	2.749999999999993e+02	4.750864211586864e-01
5.280000e+08	  3	  3000	   392	1.453235355525084e-03	2.749999999999993e+02	9.913888350740392e-01
5.290000e+08	  3	  3000	  1640	1.750346423541177e-03	2.759999999999993e+02	5.063524678801823e-01
5.300000e+08	  3	  3000	  1200	1.043546884617445e-05	2.769999999999993e+02	2.120868074588523e-02
5.310000e+08	  3	  3000	  2240	1.980130614435107e-03	2.769999999999993e+02	4.871988982303857e-01
5.320000e+08	  3	  3000	  1055	1.614381448321869e-03	2.769999999999993e+02	9.600962172774005e-01
5.330000e+08	  3	  3000	  2042	1.361584838284404e-03	2.779999999999993e+02	4.284021160219748e-01
5.340000e+08	  3	  3000	  1744	1.422245181583508e-03	2.779999999999993e+02	9.029352225134364e-01
5.350000e+08	  3	  3000	  2999	1.630746000161862e-03	2.789999999999993e+02	3.691999929313997e-01
5.360000e+08	  3	  3000	  1658	1.584699630450123e-03	2.789999999999993e+02	8.372898885648449e-01
5.370000e+08	  3	  3000	   384	1.457792598152419e-03	2.799999999999993e+02	2.847333512401154e-01
5.380000e+08	  3	  3000	  1200	5.324943302925633e-06	2.799999999999993e+02	7.210547878179577e-01
5.390000e+08	  3	  3000	  1200	4.754091840574736e-06	2.809999999999993e+02	1.659139304707263e-01
5.400000e+08	  3	  3000	  2058	1.290191699553875e-03	2.809999999999993e+02	6.228152181739902e-01
5.410000e+08	  3	  3000	  1278	1.955261744547734e-03	2.819999999999993e+02	8.103393391025802e-02
5.420000e+08	  3	  3000	  1408	1.358465927157914e-03	2.819999999999993e+02	5.525314984589037e-01
5.430000e+08	  3	  3000	   921	2.084018489305832e-03	2.829999999999993e+02	2.424977617846124e-02
5.440000e+08	  3	  3000	  2434	1.230717657041224e-03	2.829999999999993e+02	5.143621103715765e-01
5.450000e+08	  3	  3000	     3	1.787911173040435e-05	2.839999999999993e+02	1.544287406714859e-03
5.460000e+08	  3	  3000	   868	1.749151109462582e-03	2.839999999999993e+02	4.834990046996537e-01
5.470000e+08	  3	  3000	   146	2.045378842141961e-03	2.839999999999993e+02	9.663975436918386e-01
5.480000e+08	  3	  3000	    87	1.519482186230982e-03	2.849999999999993e+02	4.412715980897503e-01
5.490000e+08	  3	  3000	  2035	1.253779234135301e-03	2.849999999999993e+02	9.185918901777045e-01
collision No.75	2.862492e+02[yr]	i=2, j=256	r_ij=6.131142384830108e-05	radius[2]+radius[256]=6.135734731821176e-05
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  3000	  1539	1.561999818588050e-03	2.859999999999993e+02	3.909114187382891e-01
5.510000e+08	  3	  3000	  2080	1.518542007146223e-03	2.859999999999993e+02	8.671359061950414e-01
5.520000e+08	  3	  3000	  1531	1.969769297367462e-03	2.869999999999993e+02	3.456608120225951e-01
5.530000e+08	  3	  3000	  1905	1.251738637130396e-03	2.869999999999993e+02	8.267438115790637e-01
5.540000e+08	  3	  3000	   649	1.209019684055004e-03	2.879999999999993e+02	3.092391806540656e-01
5.550000e+08	  3	  3000	   153	1.056967923110031e-03	2.879999999999993e+02	7.908047041183183e-01
5.560000e+08	  3	  3000	  1286	2.076353103437433e-03	2.889999999999993e+02	2.766309545918236e-01
5.570000e+08	  3	  3000	  1839	1.243989591922907e-03	2.889999999999993e+02	7.605244841581871e-01
5.580000e+08	  3	  3000	  1645	1.819371629164788e-03	2.899999999999993e+02	2.474340665144028e-01
collision No.76	2.906811e+02[yr]	i=2, j=603	r_ij=6.040523954535166e-05	radius[2]+radius[603]=6.045764575690757e-05
5.590000e+08	  3	  3000	  2749	2.038483957791152e-03	2.899999999999993e+02	7.345556028567928e-01
5.600000e+08	  3	  3000	  2317	1.767714649519703e-03	2.909999999999993e+02	2.177812326587807e-01
5.610000e+08	  3	  3000	  1252	1.821437738653085e-03	2.909999999999993e+02	6.969625480362407e-01
5.620000e+08	  3	  3000	   914	1.410498756466508e-03	2.919999999999993e+02	1.772942831585184e-01
5.630000e+08	  3	  3000	     3	4.802812273825473e-06	2.919999999999993e+02	6.593453385170124e-01
5.640000e+08	  3	  3000	  2945	1.725515709621439e-03	2.929999999999993e+02	1.446354619718525e-01
5.650000e+08	  3	  3000	  2681	1.267056398840940e-03	2.929999999999993e+02	6.451037553529289e-01
5.660000e+08	  3	  3000	  2136	1.185594220477648e-03	2.939999999999993e+02	1.439259902897768e-01
5.670000e+08	  3	  3000	   685	1.922135478446361e-03	2.939999999999993e+02	6.511394271555254e-01
5.680000e+08	  3	  3000	  2175	1.393441429872241e-03	2.949999999999993e+02	1.515109902760786e-01
5.690000e+08	  3	  3000	  2134	1.774740329431141e-03	2.949999999999993e+02	6.411555438348714e-01
5.700000e+08	  3	  3000	  1687	1.288238619723630e-03	2.959999999999993e+02	1.259938194129889e-01
5.710000e+08	  3	  3000	  2279	1.549993486692386e-03	2.959999999999993e+02	6.026536731410814e-01
5.720000e+08	  3	  3000	  1109	1.535994980822251e-03	2.969999999999993e+02	7.872792374545781e-02
5.730000e+08	  3	  3000	  1200	5.047596726484905e-06	2.969999999999993e+02	5.565268348679286e-01
5.740000e+08	  3	  3000	  2194	2.302981397516020e-03	2.979999999999993e+02	3.135542423863161e-02
5.750000e+08	  3	  3000	   622	1.420479772503338e-03	2.979999999999993e+02	5.117555183256213e-01
5.760000e+08	  3	  3000	     3	2.399344730757481e-05	2.979999999999993e+02	9.923940147956587e-01
5.770000e+08	  3	  3000	  1501	1.441528991003947e-03	2.989999999999993e+02	4.622407401372972e-01
5.780000e+08	  3	  3000	  1135	1.983278162528929e-03	2.989999999999993e+02	9.326878594397581e-01
5.790000e+08	  3	  3000	  2078	2.100312881825164e-03	2.999999999999993e+02	3.957399104664676e-01
5.800000e+08	  3	  3000	  2979	1.442131474143289e-03	2.999999999999993e+02	8.605287477003792e-01
5.810000e+08	  3	  3000	  1287	2.065783434625263e-03	3.009999999999993e+02	3.110393840556824e-01
5.820000e+08	  3	  3000	  1038	1.210644796121528e-03	3.009999999999993e+02	7.603306232764468e-01
5.830000e+08	  3	  3000	   107	1.400887451142967e-03	3.019999999999993e+02	2.076577319291247e-01
5.840000e+08	  3	  3000	  1267	1.637579864464206e-03	3.019999999999993e+02	6.573164411386279e-01
5.850000e+08	  3	  3000	     3	1.504140905316633e-06	3.029999999999992e+02	1.026626169888751e-01
5.860000e+08	  3	  3000	  2676	1.683274862538003e-03	3.029999999999992e+02	5.479350219833302e-01
5.870000e+08	  3	  3000	  1221	1.370745594825964e-03	3.029999999999992e+02	9.918621912436975e-01
5.880000e+08	  3	  3000	  2307	1.372038772726105e-03	3.039999999999992e+02	4.339669517995035e-01
5.890000e+08	  3	  3000	  2402	2.245109935275671e-03	3.039999999999992e+02	8.777320951701189e-01
5.900000e+08	  3	  3000	   725	1.440604607483367e-03	3.049999999999992e+02	3.164916157393375e-01
5.910000e+08	  3	  3000	  1592	1.373293115227486e-03	3.049999999999992e+02	7.544705417079611e-01
5.920000e+08	  3	  3000	  2464	1.642402402503509e-03	3.059999999999992e+02	1.785114126885366e-01
5.930000e+08	  3	  3000	  2681	1.192172967382295e-03	3.059999999999992e+02	5.838906449759702e-01
5.940000e+08	  3	  3000	     3	9.314916762139126e-07	3.059999999999992e+02	9.903685510197232e-01
5.950000e+08	  3	  3000	   611	2.051756381723212e-03	3.069999999999992e+02	3.860586188988504e-01
5.960000e+08	  3	  3000	  1017	2.002825086043392e-03	3.069999999999992e+02	7.808010357161228e-01
5.970000e+08	  3	  3000	   808	1.132505805722317e-03	3.079999999999992e+02	1.758006537137914e-01
5.980000e+08	  3	  3000	  1200	4.125608487835185e-06	3.079999999999992e+02	5.715465025696252e-01
5.990000e+08	  3	  3000	  1113	1.228123535224450e-03	3.079999999999992e+02	9.641588381199341e-01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  3000	  2041	1.742599356058850e-03	3.089999999999992e+02	3.574858870837551e-01
6.010000e+08	  3	  3000	   929	1.248778460894974e-03	3.089999999999992e+02	7.493598653396321e-01
6.020000e+08	  3	  3000	  2212	1.588905412197036e-03	3.099999999999992e+02	1.393691005774455e-01
6.030000e+08	  3	  3000	  2964	1.027238193104876e-03	3.099999999999992e+02	5.298825023265968e-01
6.040000e+08	  3	  3000	  2878	1.561665493604841e-03	3.099999999999992e+02	9.170182913725302e-01
6.050000e+08	  3	  3000	  1200	2.496445761371641e-06	3.109999999999992e+02	3.091602211519452e-01
6.060000e+08	  3	  3000	   692	1.828319887664769e-03	3.109999999999992e+02	7.027796884110181e-01
6.070000e+08	  3	  3000	  1007	1.568440682545262e-03	3.119999999999992e+02	9.252368419760568e-02
6.080000e+08	  3	  3000	  2843	1.396153446548261e-03	3.119999999999992e+02	4.839150529505760e-01
6.090000e+08	  3	  3000	   423	1.347405725427782e-03	3.119999999999992e+02	8.750896446060829e-01
6.100000e+08	  3	  3000	  1200	6.388558644597647e-07	3.129999999999992e+02	2.668176076316102e-01
6.110000e+08	  3	  3000	   987	1.343722144198872e-03	3.129999999999992e+02	6.614338626354076e-01
6.120000e+08	  3	  3000	   549	1.478390335942281e-03	3.139999999999992e+02	5.372435807373824e-02
6.130000e+08	  3	  3000	     3	5.347467805121855e-06	3.139999999999992e+02	4.436595654432999e-01
6.140000e+08	  3	  3000	   597	1.845953812880103e-03	3.139999999999992e+02	8.332301760172369e-01
6.150000e+08	  3	  3000	  1200	1.566725156330656e-06	3.149999999999992e+02	2.134811613096737e-01
6.160000e+08	  3	  3000	  1200	1.068730028608595e-06	3.149999999999992e+02	5.862115543786882e-01
6.170000e+08	  3	  3000	  2963	1.941168166121323e-03	3.149999999999992e+02	9.608148410931115e-01
6.180000e+08	  3	  3000	  1349	1.884125439505991e-03	3.159999999999992e+02	3.286869756722187e-01
collision No.77	3.164427e+02[yr]	i=1, j=2167	r_ij=5.976173756686237e-05	radius[1]+radius[2167]=5.977120928431160e-05
6.190000e+08	  3	  3000	  1364	1.382457557787546e-03	3.159999999999992e+02	6.956495444755927e-01
6.200000e+08	  3	  3000	   225	1.333479460795560e-03	3.169999999999992e+02	6.138471427145974e-02
collision No.78	3.171394e+02[yr]	i=3, j=1200	r_ij=6.079142086655088e-05	radius[3]+radius[1200]=6.079498825170037e-05
6.210000e+08	  3	  3000	  2273	1.527475415410931e-03	3.169999999999992e+02	5.532014018163003e-01
6.220000e+08	  3	  3000	  1096	1.637950816076288e-03	3.179999999999992e+02	7.943607775627663e-02
6.230000e+08	  3	  3000	   307	1.891408379208683e-03	3.179999999999992e+02	6.070521864932130e-01
6.240000e+08	  3	  3000	  2778	1.136062073330595e-03	3.189999999999992e+02	1.310542072593747e-01
6.250000e+08	  3	  3000	  2128	2.135900368519610e-03	3.189999999999992e+02	6.582584127403168e-01
6.260000e+08	  3	  3000	  2285	1.861380547091635e-03	3.199999999999991e+02	1.850399073195369e-01
6.270000e+08	  3	  3000	  2153	2.029443788154952e-03	3.199999999999991e+02	7.079250419866694e-01
6.280000e+08	  3	  3000	  1723	1.684164619889581e-03	3.209999999999991e+02	2.357389327908520e-01
6.290000e+08	  3	  3000	  1242	1.302293644374225e-03	3.209999999999991e+02	7.626458650542104e-01
6.300000e+08	  3	  3000	  1683	1.267529782573501e-03	3.219999999999991e+02	2.910349066436754e-01
6.310000e+08	  3	  3000	  2854	1.514735424934272e-03	3.219999999999991e+02	8.168292809332802e-01
6.320000e+08	  3	  3000	   711	1.466394691572467e-03	3.229999999999991e+02	3.462648758246402e-01
6.330000e+08	  3	  3000	   425	1.725190335165523e-03	3.229999999999991e+02	8.704003514311135e-01
collision No.79	3.241750e+02[yr]	i=1, j=1001	r_ij=5.884625113272767e-05	radius[1]+radius[1001]=5.891338426442948e-05
6.340000e+08	  3	  3000	  2614	1.334307084536723e-03	3.239999999999991e+02	3.981741941870395e-01
6.350000e+08	  3	  3000	  2881	1.871588677914468e-03	3.239999999999991e+02	9.260952919012307e-01
6.360000e+08	  3	  3000	   146	1.133265045468977e-03	3.249999999999991e+02	4.516752404070721e-01
6.370000e+08	  3	  3000	   351	2.051991205540598e-03	3.249999999999991e+02	9.776078464091772e-01
6.380000e+08	  3	  3000	  1281	1.663550260657551e-03	3.259999999999992e+02	5.038706134311700e-01
6.390000e+08	  3	  3000	  2082	2.103377402282528e-03	3.269999999999992e+02	3.052648151084489e-02
6.400000e+08	  3	  3000	  2590	2.038277795211041e-03	3.269999999999992e+02	5.556224674735358e-01
6.410000e+08	  3	  3000	   927	1.277172411653410e-03	3.279999999999993e+02	8.259059369330479e-02
6.420000e+08	  3	  3000	   104	1.269376556020581e-03	3.279999999999993e+02	6.092582902574796e-01
6.430000e+08	  3	  3000	  2552	1.542034549503603e-03	3.289999999999993e+02	1.350828777180922e-01
6.440000e+08	  3	  3000	   302	2.073674780583974e-03	3.289999999999993e+02	6.625513664378448e-01
6.450000e+08	  3	  3000	  2999	1.786317779985434e-03	3.299999999999993e+02	1.886253500967138e-01
6.460000e+08	  3	  3000	  1970	2.024540839427907e-03	3.299999999999993e+02	7.170530933973832e-01
