7.130000e+07	  3	  2987	  2938	2.138221085468850e-03	3.162277660168376e+01	5.493479275975455e+00
7.140000e+07	  3	  2987	  2934	1.719220879964862e-03	3.162277660168376e+01	5.544866990249953e+00
7.150000e+07	  3	  2987	  2109	1.460926135710635e-03	3.162277660168376e+01	5.596330508465716e+00
7.160000e+07	  3	  2987	  1983	3.243548093405454e-05	3.162277660168376e+01	5.648251642288942e+00
7.170000e+07	  3	  2987	  2265	1.768946505323337e-03	3.162277660168376e+01	5.698972195267510e+00
7.180000e+07	  3	  2987	   655	1.769628842911974e-03	3.162277660168376e+01	5.749515659905891e+00
7.190000e+07	  3	  2987	  1983	3.320288643585098e-05	3.162277660168376e+01	5.801232302603008e+00
7.200000e+07	  3	  2987	   580	1.565887614832356e-03	3.162277660168376e+01	5.851963671172257e+00
7.210000e+07	  3	  2987	   347	2.013942284290526e-03	3.162277660168376e+01	5.903319701883437e+00
7.220000e+07	  3	  2987	  2073	1.447560204809909e-03	3.162277660168376e+01	5.954606696906678e+00
7.230000e+07	  3	  2987	  2107	1.370550544397713e-03	3.162277660168376e+01	6.005889126447922e+00
7.240000e+07	  3	  2987	    63	1.593000959598522e-03	3.162277660168376e+01	6.057216917140761e+00
7.250000e+07	  3	  2987	   533	1.311798970579302e-03	3.162277660168376e+01	6.107470504976567e+00
7.260000e+07	  3	  2987	  2115	1.450636163047830e-03	3.162277660168376e+01	6.157897045917121e+00
7.270000e+07	  3	  2987	   101	1.300623773468557e-03	3.162277660168376e+01	6.209445072433235e+00
7.280000e+07	  3	  2987	   161	1.910005794885083e-03	3.162277660168376e+01	6.259801885296446e+00
7.290000e+07	  3	  2987	  1297	1.717665251956567e-03	3.162277660168376e+01	6.311060007841849e+00
7.300000e+07	  3	  2987	   852	1.471875456464279e-03	3.162277660168376e+01	6.363067396639485e+00
7.310000e+07	  3	  2987	  1390	1.957840533503412e-03	3.162277660168376e+01	6.414612054847550e+00
7.320000e+07	  3	  2987	  1403	1.201117922385232e-03	3.162277660168376e+01	6.465964978356135e+00
7.330000e+07	  3	  2987	  1913	1.849690368525283e-03	3.162277660168376e+01	6.517026074482903e+00
7.340000e+07	  3	  2987	  2316	7.076299511806607e-06	3.162277660168376e+01	6.567537202941414e+00
7.350000e+07	  3	  2987	     2	1.928854100011279e-04	3.162277660168376e+01	6.618540876928289e+00
7.360000e+07	  3	  2987	  1983	5.623297635535434e-06	3.162277660168376e+01	6.670362523353832e+00
7.370000e+07	  3	  2987	   163	1.536782520746768e-03	3.162277660168376e+01	6.720192038728324e+00
7.380000e+07	  3	  2987	   394	1.420752385981030e-03	3.162277660168376e+01	6.770109991538460e+00
7.390000e+07	  3	  2987	   273	1.934535606542277e-03	3.162277660168376e+01	6.821521301484101e+00
7.400000e+07	  3	  2987	  1348	2.110750434362491e-03	3.162277660168376e+01	6.869674057482883e+00
7.410000e+07	  3	  2987	  2250	1.264602302417738e-03	3.162277660168376e+01	6.921120201474781e+00
7.420000e+07	  3	  2987	  1839	3.068891632839472e-05	3.162277660168376e+01	6.972217331015619e+00
7.430000e+07	  3	  2987	   676	1.659972065700161e-03	3.162277660168376e+01	7.024298248174793e+00
7.440000e+07	  3	  2987	     8	1.743244739157455e-03	3.162277660168376e+01	7.075880009960859e+00
7.450000e+07	  3	  2987	   126	1.697852992192954e-03	3.162277660168376e+01	7.128141390524275e+00
7.460000e+07	  3	  2987	   908	1.356736908276535e-03	3.162277660168376e+01	7.179574906362068e+00
7.470000e+07	  3	  2987	   594	9.795513158772681e-04	3.162277660168376e+01	7.231321672847814e+00
7.480000e+07	  3	  2987	  1802	1.565812464840540e-03	3.162277660168376e+01	7.282678698531658e+00
7.490000e+07	  3	  2987	  1749	1.464595073823786e-03	3.162277660168376e+01	7.334861048226068e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.500000e+07	  3	  2987	  1493	1.267175760430726e-03	3.162277660168376e+01	7.386391173175882e+00
7.510000e+07	  3	  2987	   979	1.226649414828013e-03	3.162277660168376e+01	7.438557285718435e+00
7.520000e+07	  3	  2987	  1206	1.286547473817376e-03	3.162277660168376e+01	7.489679741973029e+00
7.530000e+07	  3	  2987	  2827	1.370738960956594e-03	3.162277660168376e+01	7.540780891089883e+00
7.540000e+07	  3	  2987	  1256	2.144884957839714e-03	3.162277660168376e+01	7.592978182516547e+00
7.550000e+07	  3	  2987	  2737	1.238565440552016e-03	3.162277660168376e+01	7.645238379292842e+00
7.560000e+07	  3	  2987	   130	1.438487490298462e-03	3.162277660168376e+01	7.697439293812248e+00
7.570000e+07	  3	  2987	  2880	1.402299763322465e-03	3.162277660168376e+01	7.749422127819838e+00
7.580000e+07	  3	  2987	  1683	1.811913564732896e-03	3.162277660168376e+01	7.800663408099639e+00
7.590000e+07	  3	  2987	   128	2.150475932144218e-03	3.162277660168376e+01	7.852616037702679e+00
7.600000e+07	  3	  2987	  1250	1.326047675356480e-03	3.162277660168376e+01	7.903973496655253e+00
7.610000e+07	  3	  2987	  2327	1.621297402243096e-03	3.162277660168376e+01	7.956021630345264e+00
7.620000e+07	  3	  2987	     2	1.436554544854376e-05	3.162277660168376e+01	8.007742432533204e+00
7.630000e+07	  3	  2987	  1363	1.175846828243883e-03	3.162277660168376e+01	8.059556097873646e+00
7.640000e+07	  3	  2987	   504	1.508845446047846e-03	3.162277660168376e+01	8.111743482335207e+00
7.650000e+07	  3	  2987	  1476	1.573569646113179e-03	3.162277660168376e+01	8.162143203483714e+00
7.660000e+07	  3	  2987	  2830	1.690434593605234e-03	3.162277660168376e+01	8.213137688861883e+00
7.670000e+07	  3	  2987	   806	1.102380621299785e-03	3.162277660168376e+01	8.264558526810205e+00
7.680000e+07	  3	  2987	  2592	1.330563981818248e-03	3.162277660168376e+01	8.316403253481610e+00
7.690000e+07	  3	  2987	   231	1.952818522591641e-03	3.162277660168376e+01	8.368405465961295e+00
7.700000e+07	  3	  2987	   994	1.972213878461203e-03	3.162277660168376e+01	8.420253161985901e+00
7.710000e+07	  3	  2987	  1983	2.713062147386646e-05	3.162277660168376e+01	8.471184150944977e+00
7.720000e+07	  3	  2987	   343	1.784298600506509e-03	3.162277660168376e+01	8.523387015074576e+00
7.730000e+07	  3	  2987	  1949	1.680772383193866e-03	3.162277660168376e+01	8.575632177485710e+00
7.740000e+07	  3	  2987	  1726	1.287025525958388e-03	3.162277660168376e+01	8.627186944913605e+00
7.750000e+07	  3	  2987	  1697	1.799113970121759e-03	3.162277660168376e+01	8.678161990245384e+00
7.760000e+07	  3	  2987	  2798	1.896612057031926e-03	3.162277660168376e+01	8.729667903306241e+00
7.770000e+07	  3	  2987	  1985	1.479510599726995e-03	3.162277660168376e+01	8.781310841524718e+00
7.780000e+07	  3	  2987	  2438	1.604005820444302e-03	3.162277660168376e+01	8.832125569100540e+00
7.790000e+07	  3	  2987	  1240	1.985494465111066e-03	3.162277660168376e+01	8.883027763088011e+00
7.800000e+07	  3	  2987	  1517	1.992191554391834e-03	3.162277660168376e+01	8.935022682390771e+00
7.810000e+07	  3	  2987	  1983	5.645520290012717e-05	3.162277660168376e+01	8.986802018041558e+00
7.820000e+07	  3	  2987	   780	1.454043506406018e-03	3.162277660168376e+01	9.038394292460417e+00
7.830000e+07	  3	  2987	  1265	2.021330372259715e-03	3.162277660168376e+01	9.090313487025664e+00
7.840000e+07	  3	  2987	  2783	1.676454376352344e-03	3.162277660168376e+01	9.142223347466624e+00
7.850000e+07	  3	  2987	  2640	1.555274955523168e-03	3.162277660168376e+01	9.192015002321183e+00
7.860000e+07	  3	  2987	  2314	2.101292473037890e-03	3.162277660168376e+01	9.243376604761004e+00
7.870000e+07	  3	  2987	  2691	1.424697195998184e-03	3.162277660168376e+01	9.295538536548476e+00
7.880000e+07	  3	  2987	  2822	1.509562009888556e-03	3.162277660168376e+01	9.347704142449052e+00
7.890000e+07	  3	  2987	  2509	1.468056254697197e-03	3.162277660168376e+01	9.399060905515423e+00
7.900000e+07	  3	  2987	  2252	1.519531525891617e-03	3.162277660168376e+01	9.450865660029596e+00
7.910000e+07	  3	  2987	   267	1.884129102646747e-03	3.162277660168376e+01	9.501757248201519e+00
7.920000e+07	  3	  2987	    32	1.327239596567965e-03	3.162277660168376e+01	9.554022660740923e+00
7.930000e+07	  3	  2987	   881	1.214418807866282e-03	3.162277660168376e+01	9.605509579546029e+00
7.940000e+07	  3	  2987	  1577	1.753564865329984e-03	3.162277660168376e+01	9.656978034691228e+00
7.950000e+07	  3	  2987	   698	1.369638405706712e-03	3.162277660168376e+01	9.707974928194076e+00
7.960000e+07	  3	  2987	  2302	2.016429012068767e-03	3.162277660168376e+01	9.759156045417104e+00
7.970000e+07	  3	  2987	  1450	1.847063925778484e-03	3.162277660168376e+01	9.810962804773647e+00
7.980000e+07	  3	  2987	  2948	1.539490669375938e-03	3.162277660168376e+01	9.862967425365406e+00
7.990000e+07	  3	  2987	  2312	1.294551789489773e-03	3.162277660168376e+01	9.914785829053983e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
8.000000e+07	  3	  2987	   537	1.807922478506496e-03	3.162277660168376e+01	9.966168238423831e+00
8.010000e+07	  3	  2987	  2479	1.346205525890886e-03	3.162277660168376e+01	1.001823209021046e+01
8.020000e+07	  3	  2987	   597	1.232465499286874e-03	3.162277660168376e+01	1.006995640187234e+01
8.030000e+07	  3	  2987	  1580	2.158706223560527e-03	3.162277660168376e+01	1.012143988443287e+01
8.040000e+07	  3	  2987	   617	1.954891085928311e-03	3.162277660168376e+01	1.017336926654629e+01
8.050000e+07	  3	  2987	   507	1.781584622642062e-03	3.162277660168376e+01	1.022451493928493e+01
8.060000e+07	  3	  2987	  1983	3.354718261017993e-06	3.162277660168376e+01	1.027374468234484e+01
8.070000e+07	  3	  2987	  1983	7.830311184948429e-05	3.162277660168376e+01	1.032487411104604e+01
8.080000e+07	  3	  2987	  1820	2.117492211216716e-03	3.162277660168376e+01	1.037492786821729e+01
8.090000e+07	  3	  2987	  1762	1.474333979818966e-03	3.162277660168376e+01	1.042600312381683e+01
8.100000e+07	  3	  2987	  1374	1.805486271062348e-03	3.162277660168376e+01	1.047744941477121e+01
8.110000e+07	  3	  2987	  2868	2.117205805305476e-03	3.162277660168376e+01	1.052968497787818e+01
8.120000e+07	  3	  2987	  2938	2.175777860229644e-03	4.216965034285818e+01	3.387035462605100e-02
8.130000e+07	  3	  2987	  1610	1.658713796122202e-03	4.216965034285818e+01	8.469336070778095e-02
8.140000e+07	  3	  2987	    37	1.449171310559896e-03	4.216965034285818e+01	1.360653586281587e-01
8.150000e+07	  3	  2987	   631	1.356632961009947e-03	4.216965034285818e+01	1.874347729334764e-01
8.160000e+07	  3	  2987	    12	1.886376481895042e-03	4.216965034285818e+01	2.393938291914718e-01
8.170000e+07	  3	  2987	  2468	1.968967149778482e-03	4.216965034285818e+01	2.905329264657764e-01
8.180000e+07	  3	  2987	  1434	1.775289592105452e-03	4.216965034285818e+01	3.425126750074487e-01
8.190000e+07	  3	  2987	     2	2.058293579882321e-05	4.216965034285818e+01	3.939674204671581e-01
8.200000e+07	  3	  2987	  1640	1.311259453061070e-03	4.216965034285818e+01	4.459053177559598e-01
8.210000e+07	  3	  2987	   224	1.323743538534567e-03	4.216965034285818e+01	4.977822669480501e-01
8.220000e+07	  3	  2987	  2648	1.488278293806175e-03	4.216965034285818e+01	5.496322515220068e-01
8.230000e+07	  3	  2987	   534	1.662136782336042e-03	4.216965034285818e+01	6.017258421494177e-01
8.240000e+07	  3	  2987	  2024	1.971380828176461e-03	4.216965034285818e+01	6.533983128917378e-01
8.250000e+07	  3	  2987	  2807	1.837201730595261e-03	4.216965034285818e+01	7.047091470142084e-01
8.260000e+07	  3	  2987	   860	1.565063529365889e-03	4.216965034285818e+01	7.560496407190267e-01
8.270000e+07	  3	  2987	  1706	1.834805100441608e-03	4.216965034285818e+01	8.081555479912560e-01
8.280000e+07	  3	  2987	  2959	1.793456462722334e-03	4.216965034285818e+01	8.587077210973684e-01
8.290000e+07	  3	  2987	  1743	2.001686958914133e-03	4.216965034285818e+01	9.109724234483054e-01
8.300000e+07	  3	  2987	  2799	1.540655218148189e-03	4.216965034285818e+01	9.622947616000241e-01
8.310000e+07	  3	  2987	   178	1.553835318118183e-03	4.216965034285818e+01	1.013429719819583e+00
8.320000e+07	  3	  2987	  1572	1.304352484696175e-03	4.216965034285818e+01	1.065062688361631e+00
8.330000e+07	  3	  2987	   133	1.782058714178722e-03	4.216965034285818e+01	1.116703431738165e+00
8.340000e+07	  3	  2987	  1619	2.088372625934315e-03	4.216965034285818e+01	1.167567513859029e+00
8.350000e+07	  3	  2987	  1979	1.656240858108807e-03	4.216965034285818e+01	1.218823676414751e+00
8.360000e+07	  3	  2987	     2	1.672326264085291e-05	4.216965034285818e+01	1.270342312207385e+00
8.370000e+07	  3	  2987	   479	1.284124923624853e-03	4.216965034285818e+01	1.321480284098303e+00
8.380000e+07	  3	  2987	  2898	1.484837763622175e-03	4.216965034285818e+01	1.372988715424624e+00
8.390000e+07	  3	  2987	  1540	1.204877605290507e-03	4.216965034285818e+01	1.424190786363701e+00
8.400000e+07	  3	  2987	   642	2.041536557804042e-03	4.216965034285818e+01	1.476303754650640e+00
8.410000e+07	  3	  2987	  1397	1.220904070963382e-03	4.216965034285818e+01	1.527988049158647e+00
collision No.14	4.372723e+01[yr]	i=1, j=45	r_ij=6.391366157278531e-05	radius[1]+radius[45]=6.406761600113439e-05
dE_heat=-1.009480e-09	dE_grav=1.013225e-09	dE_c=-1.442798e-18	v_imp=3.128881e-01
8.420000e+07	  3	  2986	  1069	1.398368312913312e-03	4.216965034285818e+01	1.580037131124371e+00
8.430000e+07	  3	  2986	  1317	2.032179003312444e-03	4.216965034285818e+01	1.631110082375467e+00
8.440000e+07	  3	  2986	  1225	1.933196655422674e-03	4.216965034285818e+01	1.683237953724160e+00
8.450000e+07	  3	  2986	  2403	1.836784158380083e-03	4.216965034285818e+01	1.734820987967755e+00
8.460000e+07	  3	  2986	   211	1.775469126339820e-03	4.216965034285818e+01	1.787219814711367e+00
8.470000e+07	  3	  2986	   628	1.265473672112391e-03	4.216965034285818e+01	1.838890924321163e+00
8.480000e+07	  3	  2986	  1893	1.569832632945367e-03	4.216965034285818e+01	1.891051787857176e+00
collision No.15	4.409583e+01[yr]	i=3, j=1268	r_ij=6.403641743047553e-05	radius[3]+radius[1268]=6.403703969286701e-05
dE_heat=-1.242068e-09	dE_grav=1.244135e-09	dE_c=-2.206428e-17	v_imp=3.128779e-01
8.490000e+07	  3	  2985	   112	1.330312339573747e-03	4.216965034285818e+01	1.940784839910714e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
8.500000e+07	  3	  2985	   239	1.968653961846807e-03	4.216965034285818e+01	1.992669521731364e+00
8.510000e+07	  3	  2985	  2359	1.550010844989833e-03	4.216965034285818e+01	2.044924147197280e+00
8.520000e+07	  3	  2985	  2210	2.108669771848066e-03	4.216965034285818e+01	2.096694841151448e+00
8.530000e+07	  3	  2985	   348	1.756692140779896e-03	4.216965034285818e+01	2.148873233663972e+00
8.540000e+07	  3	  2985	  2153	1.614440323024062e-03	4.216965034285818e+01	2.199746164397826e+00
8.550000e+07	  3	  2985	   772	1.325357716828002e-03	4.216965034285818e+01	2.251842656176007e+00
8.560000e+07	  3	  2985	  2836	1.746862460196260e-03	4.216965034285818e+01	2.302947098165770e+00
8.570000e+07	  3	  2985	   926	1.576497947059130e-03	4.216965034285818e+01	2.355043301991108e+00
8.580000e+07	  3	  2985	  1983	1.408724178919391e-05	4.216965034285818e+01	2.406517388114500e+00
8.590000e+07	  3	  2985	  2552	1.854576893982546e-03	4.216965034285818e+01	2.458695523062564e+00
8.600000e+07	  3	  2985	   679	1.250271788351388e-03	4.216965034285818e+01	2.510515135181310e+00
8.610000e+07	  3	  2985	  1981	1.254039300416311e-03	4.216965034285818e+01	2.562614780892313e+00
8.620000e+07	  3	  2985	   271	1.558141836139497e-03	4.216965034285818e+01	2.614685935369567e+00
8.630000e+07	  3	  2985	  2368	1.145184921067324e-03	4.216965034285818e+01	2.666098272101812e+00
8.640000e+07	  3	  2985	   307	1.765265049723533e-03	4.216965034285818e+01	2.718051139780507e+00
8.650000e+07	  3	  2985	  2650	1.486339765549933e-03	4.216965034285818e+01	2.769752109897522e+00
8.660000e+07	  3	  2985	  1771	1.740078288158596e-03	4.216965034285818e+01	2.822122722414314e+00
8.670000e+07	  3	  2985	  2640	1.758277239147375e-03	4.216965034285818e+01	2.873705550430891e+00
8.680000e+07	  3	  2985	  1981	1.230255506113835e-03	4.216965034285818e+01	2.924965478584502e+00
8.690000e+07	  3	  2985	  1945	1.443296056941522e-03	4.216965034285818e+01	2.976574417199398e+00
8.700000e+07	  3	  2985	  2831	2.118071589154593e-03	4.216965034285818e+01	3.028734270318468e+00
8.710000e+07	  3	  2985	  1983	5.507818432862147e-06	4.216965034285818e+01	3.080757456114917e+00
8.720000e+07	  3	  2985	  1830	1.403463907979985e-03	4.216965034285818e+01	3.132690994705131e+00
8.730000e+07	  3	  2985	   458	1.462483931722022e-03	4.216965034285818e+01	3.184678158817335e+00
8.740000e+07	  3	  2985	  2719	1.644330831210912e-03	4.216965034285818e+01	3.236017464694295e+00
8.750000e+07	  3	  2985	  1689	1.280049280277174e-03	4.216965034285818e+01	3.287839859137062e+00
8.760000e+07	  3	  2985	  2823	1.380109442056151e-03	4.216965034285818e+01	3.339010650227392e+00
8.770000e+07	  3	  2985	  2459	1.411726329407143e-03	4.216965034285818e+01	3.390968598498487e+00
8.780000e+07	  3	  2985	  2592	1.434185362104079e-03	4.216965034285818e+01	3.442222403916390e+00
8.790000e+07	  3	  2985	    40	1.385291053187867e-03	4.216965034285818e+01	3.494340860907692e+00
8.800000e+07	  3	  2985	  1028	1.687604829491064e-03	4.216965034285818e+01	3.545791771388636e+00
8.810000e+07	  3	  2985	  2291	1.230087627825691e-03	4.216965034285818e+01	3.596816129812456e+00
8.820000e+07	  3	  2985	  2955	1.629281947892337e-03	4.216965034285818e+01	3.647693151003448e+00
8.830000e+07	  3	  2985	  2558	2.137010543370692e-03	4.216965034285818e+01	3.699880539533161e+00
8.840000e+07	  3	  2985	  1766	1.587699940361198e-03	4.216965034285818e+01	3.751823721981036e+00
8.850000e+07	  3	  2985	  1174	1.442021498920447e-03	4.216965034285818e+01	3.803903417527176e+00
8.860000e+07	  3	  2985	   213	1.545306767031929e-03	4.216965034285818e+01	3.856167925638186e+00
8.870000e+07	  3	  2985	  2727	1.301624658224439e-03	4.216965034285818e+01	3.907705384132657e+00
8.880000e+07	  3	  2985	   122	1.301236737595704e-03	4.216965034285818e+01	3.959605848301965e+00
8.890000e+07	  3	  2985	  1833	1.400694077044671e-03	4.216965034285818e+01	4.011173060640476e+00
8.900000e+07	  3	  2985	  2224	1.507514394131703e-03	4.216965034285818e+01	4.063552002584073e+00
8.910000e+07	  3	  2985	  1631	1.481566656270032e-03	4.216965034285818e+01	4.114907557315094e+00
8.920000e+07	  3	  2985	  1855	1.643173731434493e-03	4.216965034285818e+01	4.167192026572414e+00
8.930000e+07	  3	  2985	   321	1.738293612592481e-03	4.216965034285818e+01	4.218638316635007e+00
8.940000e+07	  3	  2985	  2001	1.487241454338099e-03	4.216965034285818e+01	4.270645315129581e+00
8.950000e+07	  3	  2985	  2983	1.562963793053694e-03	4.216965034285818e+01	4.321855006187506e+00
8.960000e+07	  3	  2985	   995	1.728742276321059e-03	4.216965034285818e+01	4.373668358397333e+00
8.970000e+07	  3	  2985	  1264	1.481761753875731e-03	4.216965034285818e+01	4.425352121807273e+00
8.980000e+07	  3	  2985	   952	1.728326903065273e-03	4.216965034285818e+01	4.476851081933556e+00
8.990000e+07	  3	  2985	   631	4.280553035461026e-06	4.216965034285818e+01	4.528433801234223e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.000000e+07	  3	  2985	   276	1.642995085789316e-03	4.216965034285818e+01	4.578717314441437e+00
9.010000e+07	  3	  2985	   912	2.039095060678665e-03	4.216965034285818e+01	4.629874655712593e+00
9.020000e+07	  3	  2985	  1513	1.256713117863188e-03	4.216965034285818e+01	4.681166761504949e+00
9.030000e+07	  3	  2985	  1353	1.876345161700829e-03	4.216965034285818e+01	4.733397402195515e+00
9.040000e+07	  3	  2985	  2297	1.454224612073871e-03	4.216965034285818e+01	4.785179975420223e+00
9.050000e+07	  3	  2985	   275	2.058459235566248e-05	4.216965034285818e+01	4.836952448326853e+00
9.060000e+07	  3	  2985	  1944	1.370221669678937e-03	4.216965034285818e+01	4.888251968417278e+00
9.070000e+07	  3	  2985	  2773	1.445559860982144e-03	4.216965034285818e+01	4.939490348786158e+00
9.080000e+07	  3	  2985	   511	1.859899775913355e-03	4.216965034285818e+01	4.991792915793347e+00
9.090000e+07	  3	  2985	  1875	1.756996044593909e-03	4.216965034285818e+01	5.043374340733478e+00
9.100000e+07	  3	  2985	  2683	1.306541778133430e-03	4.216965034285818e+01	5.094381266639333e+00
9.110000e+07	  3	  2985	  1496	1.256162951694505e-03	4.216965034285818e+01	5.145937476408399e+00
9.120000e+07	  3	  2985	   537	1.718850387976530e-03	4.216965034285818e+01	5.197988758803240e+00
9.130000e+07	  3	  2985	   678	1.828056014934517e-03	4.216965034285818e+01	5.249893732248096e+00
9.140000e+07	  3	  2985	  1843	1.706829194777686e-03	4.216965034285818e+01	5.301350861848799e+00
9.150000e+07	  3	  2985	  2561	1.183148108163822e-03	4.216965034285818e+01	5.353505221898802e+00
9.160000e+07	  3	  2985	  1934	1.248666093108315e-03	4.216965034285818e+01	5.404872605559575e+00
9.170000e+07	  3	  2985	  2424	1.253624580537140e-03	4.216965034285818e+01	5.456995435083164e+00
9.180000e+07	  3	  2985	   966	2.003258518753974e-03	4.216965034285818e+01	5.508652224537855e+00
9.190000e+07	  3	  2985	   970	1.190661856133075e-03	4.216965034285818e+01	5.560564655608720e+00
9.200000e+07	  3	  2985	   545	2.416298297661581e-04	4.216965034285818e+01	5.612513068733857e+00
9.210000e+07	  3	  2985	  2153	1.577264702617400e-03	4.216965034285818e+01	5.664284529733053e+00
9.220000e+07	  3	  2985	  2737	1.353551211648271e-03	4.216965034285818e+01	5.716683716384994e+00
9.230000e+07	  3	  2985	  2567	1.304538530809167e-03	4.216965034285818e+01	5.767819522202067e+00
9.240000e+07	  3	  2985	  2236	1.778275876054416e-03	4.216965034285818e+01	5.819560383978011e+00
9.250000e+07	  3	  2985	   405	1.654745362114432e-03	4.216965034285818e+01	5.870600604946698e+00
9.260000e+07	  3	  2985	  2089	1.923099222713091e-03	4.216965034285818e+01	5.922104250010445e+00
9.270000e+07	  3	  2985	  1542	1.677771359238289e-03	4.216965034285818e+01	5.974365185667049e+00
9.280000e+07	  3	  2985	  2236	1.748165971624812e-03	4.216965034285818e+01	6.025942097695132e+00
9.290000e+07	  3	  2985	   240	1.449587121806940e-03	4.216965034285818e+01	6.078194916292185e+00
9.300000e+07	  3	  2985	   673	1.649394760670279e-03	4.216965034285818e+01	6.128983454205041e+00
9.310000e+07	  3	  2985	  1705	1.340621983607115e-03	4.216965034285818e+01	6.180150613038227e+00
9.320000e+07	  3	  2985	   332	1.737041909597206e-03	4.216965034285818e+01	6.232375692701234e+00
9.330000e+07	  3	  2985	  2530	1.349889619651518e-03	4.216965034285818e+01	6.283132768201840e+00
9.340000e+07	  3	  2985	   986	1.660220761832497e-03	4.216965034285818e+01	6.335241135576173e+00
9.350000e+07	  3	  2985	  1983	4.930493762724464e-06	4.216965034285818e+01	6.386675554940853e+00
9.360000e+07	  3	  2985	  2271	2.097746925577812e-03	4.216965034285818e+01	6.438275990926691e+00
9.370000e+07	  3	  2985	  1681	1.448456502676223e-03	4.216965034285818e+01	6.489846775795708e+00
9.380000e+07	  3	  2985	  1239	1.697707063650544e-03	4.216965034285818e+01	6.539381078267740e+00
9.390000e+07	  3	  2985	  1000	1.336933690761215e-03	4.216965034285818e+01	6.591558949373924e+00
9.400000e+07	  3	  2985	   144	1.367425438518207e-03	4.216965034285818e+01	6.643336641086905e+00
9.410000e+07	  3	  2985	  1263	1.937730321346065e-03	4.216965034285818e+01	6.695418392114516e+00
9.420000e+07	  3	  2985	  2256	1.593083055418155e-03	4.216965034285818e+01	6.747304279682480e+00
9.430000e+07	  3	  2985	  2632	1.842286427574859e-03	4.216965034285818e+01	6.798986070628001e+00
9.440000e+07	  3	  2985	   810	1.568938870470481e-03	4.216965034285818e+01	6.851067131181041e+00
9.450000e+07	  3	  2985	  1572	1.130263956101013e-03	4.216965034285818e+01	6.902310496053312e+00
9.460000e+07	  3	  2985	  1671	1.331156382168650e-03	4.216965034285818e+01	6.952922637355174e+00
9.470000e+07	  3	  2985	  2981	1.415957834933682e-03	4.216965034285818e+01	7.005188990109991e+00
9.480000e+07	  3	  2985	  1733	1.883896017651219e-03	4.216965034285818e+01	7.056804803179511e+00
9.490000e+07	  3	  2985	  1875	1.865616704816376e-03	4.216965034285818e+01	7.108837323851213e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.500000e+07	  3	  2985	  1300	1.724951325872796e-03	4.216965034285818e+01	7.160640482376315e+00
9.510000e+07	  3	  2985	  2170	1.310282909123939e-03	4.216965034285818e+01	7.212230355339186e+00
9.520000e+07	  3	  2985	  1348	1.574441044713584e-03	4.216965034285818e+01	7.264389543114279e+00
9.530000e+07	  3	  2985	  1107	1.485476102970115e-03	4.216965034285818e+01	7.315778901737827e+00
9.540000e+07	  3	  2985	  1676	1.917675412886728e-03	4.216965034285818e+01	7.367756945795826e+00
9.550000e+07	  3	  2985	  1152	1.353105717999757e-03	4.216965034285818e+01	7.418765208073839e+00
9.560000e+07	  3	  2985	  1902	1.744232106369153e-03	4.216965034285818e+01	7.470202286679838e+00
9.570000e+07	  3	  2985	  2910	1.504766919967498e-03	4.216965034285818e+01	7.522218416087231e+00
9.580000e+07	  3	  2985	  2434	1.526471493785534e-03	4.216965034285818e+01	7.573424259260690e+00
9.590000e+07	  3	  2985	  2371	1.174116851993692e-03	4.216965034285818e+01	7.625137971740395e+00
9.600000e+07	  3	  2985	  2767	1.790632281360246e-03	4.216965034285818e+01	7.676779524809239e+00
9.610000e+07	  3	  2985	   407	1.348511112203641e-03	4.216965034285818e+01	7.728897852579719e+00
9.620000e+07	  3	  2985	   787	1.397248865441143e-03	4.216965034285818e+01	7.781326493330507e+00
9.630000e+07	  3	  2985	  2280	1.346467750175345e-03	4.216965034285818e+01	7.833077768079909e+00
9.640000e+07	  3	  2985	  2948	1.544498135258877e-03	4.216965034285818e+01	7.885431346483680e+00
9.650000e+07	  3	  2985	  1017	1.549418617931449e-03	4.216965034285818e+01	7.936763251502216e+00
9.660000e+07	  3	  2985	  2358	1.282197216357603e-03	4.216965034285818e+01	7.987886345323605e+00
9.670000e+07	  3	  2985	   496	1.878238047437636e-03	4.216965034285818e+01	8.040143009295976e+00
9.680000e+07	  3	  2985	   139	1.501636037498915e-03	4.216965034285818e+01	8.091793102128376e+00
9.690000e+07	  3	  2985	  1475	1.627091991119652e-03	4.216965034285818e+01	8.144051592293120e+00
9.700000e+07	  3	  2985	  2335	1.601044169172746e-03	4.216965034285818e+01	8.195781415662170e+00
9.710000e+07	  3	  2985	  1874	1.344786053123580e-03	4.216965034285818e+01	8.247730874693035e+00
9.720000e+07	  3	  2985	  1781	1.815694580235782e-03	4.216965034285818e+01	8.299516144635191e+00
9.730000e+07	  3	  2985	  2030	1.517718841941883e-03	4.216965034285818e+01	8.351038274079045e+00
