6.312000e+08	  3	  3000	  1686	9.422499166245890e-04	3.162277660168374e+02	1.649422228691329e+01
6.313000e+08	  3	  3000	  1222	1.446631588518639e-03	3.162277660168374e+02	1.654740940655320e+01
6.314000e+08	  3	  3000	  2906	2.153847301063279e-03	3.162277660168374e+02	1.660057902699877e+01
6.315000e+08	  3	  3000	    22	1.993289668097951e-03	3.162277660168374e+02	1.665370451986410e+01
6.316000e+08	  3	  3000	   704	1.500175975392167e-03	3.162277660168374e+02	1.670674739887019e+01
6.317000e+08	  3	  3000	  2882	1.576006380195060e-03	3.162277660168374e+02	1.675984128614750e+01
6.318000e+08	  3	  3000	   135	1.701001888239216e-03	3.162277660168374e+02	1.681293756013021e+01
6.319000e+08	  3	  3000	  1644	1.671881810448370e-03	3.162277660168374e+02	1.686588105184677e+01
6.320000e+08	  3	  3000	   703	1.268008920911980e-03	3.162277660168374e+02	1.691841223214401e+01
6.321000e+08	  3	  3000	  2051	1.455426131258255e-03	3.162277660168374e+02	1.697114082854533e+01
6.322000e+08	  3	  3000	  1957	1.418741550702623e-03	3.162277660168374e+02	1.702404843032845e+01
6.323000e+08	  3	  3000	   141	1.334403561260538e-03	3.162277660168374e+02	1.707695534511295e+01
6.324000e+08	  3	  3000	   293	1.820748618139546e-03	3.162277660168374e+02	1.712992840754388e+01
6.325000e+08	  3	  3000	   486	1.142298426742662e-03	3.162277660168374e+02	1.718291209085365e+01
6.326000e+08	  3	  3000	  2740	1.583313695594873e-03	3.162277660168374e+02	1.723588118029695e+01
6.327000e+08	  3	  3000	   163	1.305679395135538e-03	3.162277660168374e+02	1.728889348095149e+01
6.328000e+08	  3	  3000	  2728	1.393411631851066e-03	3.162277660168374e+02	1.734188747188909e+01
6.329000e+08	  3	  3000	   316	1.185911626552397e-03	3.162277660168374e+02	1.739465469523873e+01
6.330000e+08	  3	  3000	  1632	1.245793168620028e-03	3.162277660168374e+02	1.744759810450035e+01
6.331000e+08	  3	  3000	  2560	1.785901292429631e-03	3.162277660168374e+02	1.750074361493339e+01
6.332000e+08	  3	  3000	  1232	1.319506860387143e-03	3.162277660168374e+02	1.755395404208046e+01
6.333000e+08	  3	  3000	   679	1.664078708433211e-03	3.162277660168374e+02	1.760714868625692e+01
6.334000e+08	  3	  3000	   431	1.538132673039806e-03	3.162277660168374e+02	1.766005569829153e+01
6.335000e+08	  3	  3000	  2902	2.265168161061763e-03	3.162277660168374e+02	1.771307293643120e+01
6.336000e+08	  3	  3000	  1387	1.907827768616903e-03	3.162277660168374e+02	1.776620115302588e+01
6.337000e+08	  3	  3000	   940	1.170680879040880e-03	3.162277660168374e+02	1.781928734201268e+01
6.338000e+08	  3	  3000	  2679	1.143737448304628e-03	3.162277660168374e+02	1.787238267792087e+01
6.339000e+08	  3	  3000	   339	1.277562855339494e-03	3.162277660168374e+02	1.792535849146175e+01
6.340000e+08	  3	  3000	  1889	2.382509885838462e-03	3.162277660168374e+02	1.797825854636690e+01
6.341000e+08	  3	  3000	  1693	1.613712148153032e-03	3.162277660168374e+02	1.803045906568167e+01
6.342000e+08	  3	  3000	   926	1.235916375435384e-03	3.162277660168374e+02	1.808342207455921e+01
6.343000e+08	  3	  3000	  1225	1.932243764464945e-03	3.162277660168374e+02	1.813641216369805e+01
6.344000e+08	  3	  3000	  2118	1.859366144157396e-03	3.162277660168374e+02	1.818944988695302e+01
6.345000e+08	  3	  3000	   393	1.261754480584427e-03	3.162277660168374e+02	1.824248281550694e+01
6.346000e+08	  3	  3000	   567	1.581098642470823e-03	3.162277660168374e+02	1.829552596161063e+01
6.347000e+08	  3	  3000	  1353	1.559599546517851e-03	3.162277660168374e+02	1.834853150083093e+01
6.348000e+08	  3	  3000	   158	1.351089192254115e-03	3.162277660168374e+02	1.840160827713660e+01
6.349000e+08	  3	  3000	  1711	2.520883548162356e-03	3.162277660168374e+02	1.845470726451067e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.350000e+08	  3	  3000	  2191	1.586020647711207e-03	3.162277660168374e+02	1.850775640348913e+01
6.351000e+08	  3	  3000	   921	1.569332272504015e-03	3.162277660168374e+02	1.856075751795538e+01
6.352000e+08	  3	  3000	  1388	1.623681848285823e-03	3.162277660168374e+02	1.861379068797081e+01
6.353000e+08	  3	  3000	   845	1.334771188117143e-03	3.162277660168374e+02	1.866674053517495e+01
6.354000e+08	  3	  3000	  1171	1.674549558737329e-03	3.162277660168374e+02	1.871956570408668e+01
6.355000e+08	  3	  3000	   935	9.907253970614235e-04	3.162277660168374e+02	1.877238559936018e+01
6.356000e+08	  3	  3000	  2958	1.788132074313791e-03	3.162277660168374e+02	1.882537703432816e+01
6.357000e+08	  3	  3000	   132	1.349100956358510e-03	3.162277660168374e+02	1.887838984294988e+01
6.358000e+08	  3	  3000	  1471	1.393549907710041e-03	3.162277660168374e+02	1.893135777549056e+01
6.359000e+08	  3	  3000	  2747	2.184309778551615e-03	3.162277660168374e+02	1.898432109288347e+01
6.360000e+08	  3	  3000	   413	1.086845800262300e-03	3.162277660168374e+02	1.903737004074625e+01
6.361000e+08	  3	  3000	  2871	1.581611567505500e-03	3.162277660168374e+02	1.909044682087320e+01
6.362000e+08	  3	  3000	  1032	1.913419035014392e-03	3.162277660168374e+02	1.914360762165956e+01
6.363000e+08	  3	  3000	  1512	1.677239184877039e-03	3.162277660168374e+02	1.919677591421713e+01
6.364000e+08	  3	  3000	   396	1.484617024072178e-03	3.162277660168374e+02	1.924919547907469e+01
6.365000e+08	  3	  3000	    37	1.677254263113223e-03	3.162277660168374e+02	1.930173123649760e+01
6.366000e+08	  3	  3000	  2631	1.400645689175975e-03	3.162277660168374e+02	1.935485080531974e+01
6.367000e+08	  3	  3000	  2190	1.165319424352639e-03	3.162277660168374e+02	1.940780653871386e+01
6.368000e+08	  3	  3000	     9	1.952065907737031e-03	3.162277660168374e+02	1.945934857241581e+01
6.369000e+08	  3	  3000	  1618	1.215262799316480e-03	3.162277660168374e+02	1.951216115106407e+01
6.370000e+08	  3	  3000	  2045	1.925609831900891e-03	3.162277660168374e+02	1.956510745025577e+01
6.371000e+08	  3	  3000	  2537	1.212410942768445e-03	3.162277660168374e+02	1.961798423164913e+01
6.372000e+08	  3	  3000	   371	1.250834569204135e-03	3.162277660168374e+02	1.967059494710127e+01
6.373000e+08	  3	  3000	  2403	1.376025626853873e-03	3.162277660168374e+02	1.972169125640846e+01
6.374000e+08	  3	  3000	  2490	1.384802111678503e-03	3.162277660168374e+02	1.977452565447026e+01
6.375000e+08	  3	  3000	   419	1.437471875803805e-03	3.162277660168374e+02	1.982733834919040e+01
6.376000e+08	  3	  3000	  1559	1.820206152065289e-03	3.162277660168374e+02	1.987935954566829e+01
6.377000e+08	  3	  3000	  2650	1.633969007805645e-03	3.162277660168374e+02	1.993236084715946e+01
6.378000e+08	  3	  3000	  1479	1.581427058383977e-03	3.162277660168374e+02	1.998543502141638e+01
6.379000e+08	  3	  3000	  1784	1.217832472381895e-03	3.162277660168374e+02	2.003754336303038e+01
6.380000e+08	  3	  3000	    23	1.775840800200054e-03	3.162277660168374e+02	2.008938483154965e+01
6.381000e+08	  3	  3000	  2664	1.513732047961806e-03	3.162277660168374e+02	2.014258921152008e+01
6.382000e+08	  3	  3000	  2176	1.317152309760643e-03	3.162277660168374e+02	2.019583972369866e+01
6.383000e+08	  3	  3000	  2995	1.996419082852475e-03	3.162277660168374e+02	2.024911466474515e+01
6.384000e+08	  3	  3000	    48	1.975300724506625e-03	3.162277660168374e+02	2.030232628357009e+01
6.385000e+08	  3	  3000	   887	1.318914712190973e-03	3.162277660168374e+02	2.035556752062200e+01
6.386000e+08	  3	  3000	   203	1.657606912746024e-03	3.162277660168374e+02	2.040863203225577e+01
6.387000e+08	  3	  3000	  2696	1.806153382839324e-03	3.162277660168374e+02	2.046176957980904e+01
6.388000e+08	  3	  3000	  1128	1.485893465932515e-03	3.162277660168374e+02	2.051486242507188e+01
6.389000e+08	  3	  3000	  2984	1.262339859672543e-03	3.162277660168374e+02	2.056754911153061e+01
6.390000e+08	  3	  3000	  2927	2.039094208069471e-03	3.162277660168374e+02	2.062047535831572e+01
6.391000e+08	  3	  3000	   723	1.487255389245693e-03	3.162277660168374e+02	2.067337308435707e+01
6.392000e+08	  3	  3000	  1643	1.179153553305773e-03	3.162277660168374e+02	2.072464028727828e+01
6.393000e+08	  3	  3000	  2118	1.935822383077261e-03	3.162277660168374e+02	2.077755557619222e+01
6.394000e+08	  3	  3000	  2136	1.755869997304706e-03	3.162277660168374e+02	2.083050187231245e+01
6.395000e+08	  3	  3000	  1258	1.296453876593766e-03	3.162277660168374e+02	2.088325252879619e+01
6.396000e+08	  3	  3000	   364	1.743624440042883e-03	3.162277660168374e+02	2.093550998054961e+01
6.397000e+08	  3	  3000	  1471	1.127755966944646e-03	3.162277660168374e+02	2.098846311154054e+01
6.398000e+08	  3	  3000	  1143	1.529600438151301e-03	3.162277660168374e+02	2.104101932369873e+01
6.399000e+08	  3	  3000	   479	2.043995953001952e-03	3.162277660168374e+02	2.109397154099950e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.400000e+08	  3	  3000	  2028	1.812363100609751e-03	3.162277660168374e+02	2.114686797876456e+01
6.401000e+08	  3	  3000	  2001	1.938271295984086e-03	3.162277660168374e+02	2.119934934919751e+01
6.402000e+08	  3	  3000	  2247	9.602741002738161e-04	3.162277660168374e+02	2.125247803242111e+01
6.403000e+08	  3	  3000	  1930	1.993215094081215e-03	3.162277660168374e+02	2.130558178101997e+01
6.404000e+08	  3	  3000	  1239	1.619873537250030e-03	3.162277660168374e+02	2.135862507028634e+01
6.405000e+08	  3	  3000	  1166	2.002469201918988e-03	3.162277660168374e+02	2.141169470190151e+01
6.406000e+08	  3	  3000	  1801	1.307914419122747e-03	3.162277660168374e+02	2.146334684836291e+01
6.407000e+08	  3	  3000	  2783	1.481003557694242e-03	3.162277660168374e+02	2.151648907179560e+01
6.408000e+08	  3	  3000	    53	1.195687698162980e-03	3.162277660168374e+02	2.156962053864092e+01
6.409000e+08	  3	  3000	  2099	1.612193739937646e-03	3.162277660168374e+02	2.162192960407917e+01
6.410000e+08	  3	  3000	  2848	1.625590528162647e-03	3.162277660168374e+02	2.167393285166196e+01
6.411000e+08	  3	  3000	   862	1.807137584921880e-03	3.162277660168374e+02	2.172699135914778e+01
6.412000e+08	  3	  3000	   621	1.181820218261922e-03	3.162277660168374e+02	2.178007993998431e+01
6.413000e+08	  3	  3000	   397	2.595345361619280e-03	3.162277660168374e+02	2.183314556965530e+01
6.414000e+08	  3	  3000	  1290	1.781522837970407e-03	3.162277660168374e+02	2.188613603199910e+01
6.415000e+08	  3	  3000	  2093	1.085229175576817e-03	3.162277660168374e+02	2.193909094975969e+01
6.416000e+08	  3	  3000	  1323	1.832671824996334e-03	3.162277660168374e+02	2.199190850439721e+01
6.417000e+08	  3	  3000	   675	1.557037770584602e-03	3.162277660168374e+02	2.204432312317187e+01
6.418000e+08	  3	  3000	  1157	2.052003886200553e-03	3.162277660168374e+02	2.209726160259085e+01
6.419000e+08	  3	  3000	   675	1.521908364270639e-03	3.162277660168374e+02	2.215027980036862e+01
6.420000e+08	  3	  3000	  1769	1.739200372951373e-03	3.162277660168374e+02	2.220330365177250e+01
6.421000e+08	  3	  3000	    16	2.120272742205487e-03	3.162277660168374e+02	2.225624014875018e+01
6.422000e+08	  3	  3000	  2462	2.000754874819688e-03	3.162277660168374e+02	2.230929873467008e+01
6.423000e+08	  3	  3000	   321	1.271321139330728e-03	3.162277660168374e+02	2.236238641267021e+01
6.424000e+08	  3	  3000	  2968	1.538256157545373e-03	3.162277660168374e+02	2.241546996582362e+01
6.425000e+08	  3	  3000	  1359	1.501471890842852e-03	3.162277660168374e+02	2.246854947132851e+01
6.426000e+08	  3	  3000	  1570	1.460899736833735e-03	3.162277660168374e+02	2.252153725384562e+01
6.427000e+08	  3	  3000	  1260	1.506725805400375e-03	3.162277660168374e+02	2.257435775876661e+01
6.428000e+08	  3	  3000	  2945	1.181389578294477e-03	3.162277660168374e+02	2.262730497772455e+01
6.429000e+08	  3	  3000	  2817	1.303248970492474e-03	3.162277660168374e+02	2.268027719897340e+01
6.430000e+08	  3	  3000	  2911	2.127699113693301e-03	3.162277660168374e+02	2.273333240286360e+01
6.431000e+08	  3	  3000	  2502	1.301975353998740e-03	3.162277660168374e+02	2.278635990192457e+01
6.432000e+08	  3	  3000	   649	1.911350193298016e-03	3.162277660168374e+02	2.283832755919548e+01
6.433000e+08	  3	  3000	  2343	1.292273592092473e-03	3.162277660168374e+02	2.289141936320161e+01
6.434000e+08	  3	  3000	   297	1.711391336068061e-03	3.162277660168374e+02	2.294451646678525e+01
6.435000e+08	  3	  3000	  2190	1.239976631106103e-03	3.162277660168374e+02	2.299746604086090e+01
6.436000e+08	  3	  3000	   646	1.207640085943650e-03	3.162277660168374e+02	2.305033157376610e+01
6.437000e+08	  3	  3000	  1501	1.853515771900497e-03	3.162277660168374e+02	2.310345675143529e+01
6.438000e+08	  3	  3000	  2135	2.060003622467345e-03	3.162277660168374e+02	2.315669506382598e+01
6.439000e+08	  3	  3000	  1458	1.245854046499191e-03	3.162277660168374e+02	2.320989636361412e+01
6.440000e+08	  3	  3000	  2514	1.712935813181880e-03	3.162277660168374e+02	2.326306363684717e+01
6.441000e+08	  3	  3000	  1853	1.603779582267004e-03	3.162277660168374e+02	2.331620686176685e+01
6.442000e+08	  3	  3000	  2997	2.484485140331628e-03	3.162277660168374e+02	2.336930422026914e+01
6.443000e+08	  3	  3000	  1697	1.921353687142940e-03	3.162277660168374e+02	2.342234404814219e+01
6.444000e+08	  3	  3000	   941	1.141547679527830e-03	3.162277660168374e+02	2.347530282513640e+01
6.445000e+08	  3	  3000	  1001	1.681359259667674e-03	3.162277660168374e+02	2.352821859702702e+01
6.446000e+08	  3	  3000	   593	1.562044097806379e-03	3.162277660168374e+02	2.358036928091937e+01
6.447000e+08	  3	  3000	  2146	1.410440816842630e-03	3.162277660168374e+02	2.363296603553235e+01
6.448000e+08	  3	  3000	  1720	2.028444400417907e-03	3.162277660168374e+02	2.368584341977519e+01
6.449000e+08	  3	  3000	  2072	1.234465666053769e-03	3.162277660168374e+02	2.373873953859837e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.450000e+08	  3	  3000	  2246	2.104497487490910e-03	3.162277660168374e+02	2.379170861243551e+01
6.451000e+08	  3	  3000	   309	1.575042839587798e-03	3.162277660168374e+02	2.384474890279730e+01
6.452000e+08	  3	  3000	   307	1.616883094846161e-03	3.162277660168374e+02	2.389789398866443e+01
6.453000e+08	  3	  3000	  1073	2.241192746059401e-03	3.162277660168374e+02	2.395108892302822e+01
6.454000e+08	  3	  3000	  2201	2.045900399662037e-03	3.162277660168374e+02	2.400435693175546e+01
6.455000e+08	  3	  3000	  1484	1.555236438123913e-03	3.162277660168374e+02	2.405766968675612e+01
6.456000e+08	  3	  3000	  1099	1.554880709067880e-03	3.162277660168374e+02	2.411100458562476e+01
6.457000e+08	  3	  3000	   498	1.229812061573732e-03	3.162277660168374e+02	2.416433404375268e+01
6.458000e+08	  3	  3000	  1735	1.931971754898581e-03	3.162277660168374e+02	2.421667254028766e+01
6.459000e+08	  3	  3000	  1582	2.050310355758659e-03	3.162277660168374e+02	2.426984851854289e+01
6.460000e+08	  3	  3000	  1417	1.588257794959654e-03	3.162277660168374e+02	2.432298876337051e+01
6.461000e+08	  3	  3000	  2790	1.424737537583904e-03	3.162277660168374e+02	2.437613506872407e+01
6.462000e+08	  3	  3000	  2425	1.173667291012878e-03	3.162277660168374e+02	2.442915974114971e+01
6.463000e+08	  3	  3000	  2732	1.504593622518905e-03	3.162277660168374e+02	2.448213993749149e+01
6.464000e+08	  3	  3000	   165	1.925850592292322e-03	3.162277660168374e+02	2.453504879659890e+01
6.465000e+08	  3	  3000	  2577	1.695895394512133e-03	3.162277660168374e+02	2.458794733336611e+01
6.466000e+08	  3	  3000	   252	2.031043612222931e-03	3.162277660168374e+02	2.464086426945084e+01
6.467000e+08	  3	  3000	   258	1.360418597562048e-03	3.162277660168374e+02	2.469373907909354e+01
6.468000e+08	  3	  3000	  1542	1.732940090950007e-03	3.162277660168374e+02	2.474669436387644e+01
6.469000e+08	  3	  3000	  1194	1.772139871837633e-03	3.162277660168374e+02	2.479968978052020e+01
6.470000e+08	  3	  3000	  2343	1.344774496518063e-03	3.162277660168374e+02	2.485271838058139e+01
6.471000e+08	  3	  3000	  2696	1.567034650705431e-03	3.162277660168374e+02	2.490580604029374e+01
6.472000e+08	  3	  3000	  1709	1.448493463485341e-03	3.162277660168374e+02	2.495895296625156e+01
6.473000e+08	  3	  3000	  2089	1.589265590261441e-03	3.162277660168374e+02	2.501210190554870e+01
6.474000e+08	  3	  3000	  2770	1.317451991888955e-03	3.162277660168374e+02	2.506519346377424e+01
6.475000e+08	  3	  3000	   233	1.484209121900890e-03	3.162277660168374e+02	2.511828686108150e+01
6.476000e+08	  3	  3000	  1363	1.382734727314442e-03	3.162277660168374e+02	2.517136877889765e+01
6.477000e+08	  3	  3000	   976	2.141438013919864e-03	3.162277660168374e+02	2.522440534795711e+01
6.478000e+08	  3	  3000	   813	2.009766105550885e-03	3.162277660168374e+02	2.527736007073095e+01
6.479000e+08	  3	  3000	  2818	1.680515653414417e-03	3.162277660168374e+02	2.533031045052090e+01
6.480000e+08	  3	  3000	  2812	1.839759684920717e-03	3.162277660168374e+02	2.538331083475024e+01
6.481000e+08	  3	  3000	  1519	1.588215931897269e-03	3.162277660168374e+02	2.543641214717803e+01
6.482000e+08	  3	  3000	  2555	1.612662055813896e-03	3.162277660168374e+02	2.548952149637422e+01
6.483000e+08	  3	  3000	  1202	1.322401967687533e-03	3.162277660168374e+02	2.554264525323817e+01
6.484000e+08	  3	  3000	   227	1.351601726614648e-03	3.162277660168374e+02	2.559585923968560e+01
6.485000e+08	  3	  3000	  1195	1.586373477919652e-03	3.162277660168374e+02	2.564911575528327e+01
6.486000e+08	  3	  3000	  2223	1.279735160871160e-03	3.162277660168374e+02	2.570238794547255e+01
6.487000e+08	  3	  3000	   889	1.515937082619663e-03	3.162277660168374e+02	2.575557625720675e+01
6.488000e+08	  3	  3000	  2615	2.514694132612925e-07	3.162277660168374e+02	2.580758381012119e+01
6.489000e+08	  3	  3000	   477	1.334463972400189e-03	3.162277660168374e+02	2.585918465308391e+01
6.490000e+08	  3	  3000	  2880	1.813901771867798e-03	3.162277660168374e+02	2.591203934710345e+01
6.491000e+08	  3	  3000	   592	1.251083450979972e-03	3.162277660168374e+02	2.596488424301093e+01
6.492000e+08	  3	  3000	  2791	1.743917006107316e-03	3.162277660168374e+02	2.601754235980409e+01
6.493000e+08	  3	  3000	  1533	1.632908286316069e-03	3.162277660168374e+02	2.607001676945578e+01
6.494000e+08	  3	  3000	   561	2.192043108668951e-03	3.162277660168374e+02	2.612284913728754e+01
6.495000e+08	  3	  3000	  2014	1.883710673857650e-03	3.162277660168374e+02	2.617568153571902e+01
6.496000e+08	  3	  3000	  1518	1.170977344269267e-03	3.162277660168374e+02	2.622839587532411e+01
6.497000e+08	  3	  3000	  2286	2.340154639615229e-03	3.162277660168374e+02	2.628115630493456e+01
6.498000e+08	  3	  3000	  1516	2.025437745032793e-03	3.162277660168374e+02	2.633412749351383e+01
6.499000e+08	  3	  3000	  2711	1.284453324165353e-03	3.162277660168374e+02	2.638723734962203e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  3000	  2670	1.688429908975554e-03	3.162277660168374e+02	2.644043161952952e+01
6.501000e+08	  3	  3000	  1061	1.145099180101989e-03	3.162277660168374e+02	2.649364763868001e+01
6.502000e+08	  3	  3000	    79	1.555142594676125e-03	3.162277660168374e+02	2.654577535741888e+01
6.503000e+08	  3	  3000	  2805	1.243516871060935e-03	3.162277660168374e+02	2.659893108861244e+01
6.504000e+08	  3	  3000	  2774	2.311209539951439e-03	3.162277660168374e+02	2.665223149657950e+01
6.505000e+08	  3	  3000	  2412	1.510557237829373e-03	3.162277660168374e+02	2.670546046461434e+01
6.506000e+08	  3	  3000	  2023	1.169389341842587e-03	3.162277660168374e+02	2.675861929521076e+01
6.507000e+08	  3	  3000	   586	1.384908858935253e-03	3.162277660168374e+02	2.681002977770444e+01
6.508000e+08	  3	  3000	   543	1.281860804281234e-03	3.162277660168374e+02	2.686284528963127e+01
6.509000e+08	  3	  3000	  2221	1.458364285277783e-03	3.162277660168374e+02	2.691554019408990e+01
6.510000e+08	  3	  3000	  2132	1.740319435819571e-03	3.162277660168374e+02	2.696771219401342e+01
6.511000e+08	  3	  3000	  1607	1.933124193273820e-03	3.162277660168374e+02	2.702065762369336e+01
6.512000e+08	  3	  3000	  2472	1.179304814573184e-03	3.162277660168374e+02	2.707367072358718e+01
6.513000e+08	  3	  3000	  1432	1.298689678774991e-03	3.162277660168374e+02	2.712669716689436e+01
6.514000e+08	  3	  3000	   175	1.205444223316605e-03	3.162277660168374e+02	2.717972776765619e+01
6.515000e+08	  3	  3000	   933	1.368612261372364e-03	3.162277660168374e+02	2.723277310270302e+01
6.516000e+08	  3	  3000	  1836	1.606865836582273e-03	3.162277660168374e+02	2.728532016510415e+01
6.517000e+08	  3	  3000	  2472	1.504156409908259e-03	3.162277660168374e+02	2.733826237702846e+01
6.518000e+08	  3	  3000	   101	1.350358646656643e-03	3.162277660168374e+02	2.739090400512763e+01
6.519000e+08	  3	  3000	   318	1.194604744490095e-03	3.162277660168374e+02	2.744174431048160e+01
6.520000e+08	  3	  3000	  1783	1.212171726719465e-03	3.162277660168374e+02	2.749468237786482e+01
6.521000e+08	  3	  3000	  2710	1.501043088596970e-03	3.162277660168374e+02	2.754636449759445e+01
6.522000e+08	  3	  3000	   844	2.423505918537560e-03	3.162277660168374e+02	2.759935330575542e+01
6.523000e+08	  3	  3000	  1625	1.276757204434443e-03	3.162277660168374e+02	2.765233540677947e+01
6.524000e+08	  3	  3000	  2498	1.983278330063138e-03	3.162277660168374e+02	2.770525456078596e+01
6.525000e+08	  3	  3000	   810	1.313544388217162e-03	3.162277660168374e+02	2.775818007125940e+01
6.526000e+08	  3	  3000	  2775	1.895698501149024e-03	3.162277660168374e+02	2.781124491126287e+01
6.527000e+08	  3	  3000	   693	1.693939079584560e-03	3.162277660168374e+02	2.786424035573748e+01
6.528000e+08	  3	  3000	   237	2.023053975996236e-03	3.162277660168374e+02	2.791740706835236e+01
6.529000e+08	  3	  3000	  1859	2.062982779069205e-03	3.162277660168374e+02	2.797053392480179e+01
6.530000e+08	  3	  3000	   902	1.223520418017321e-03	3.162277660168374e+02	2.802364066677935e+01
6.531000e+08	  3	  3000	    21	1.206309190035920e-03	3.162277660168374e+02	2.807678902253006e+01
6.532000e+08	  3	  3000	  2003	1.429428511580050e-03	3.162277660168374e+02	2.812983122612568e+01
6.533000e+08	  3	  3000	   831	1.686099238098454e-03	3.162277660168374e+02	2.818262067449291e+01
6.534000e+08	  3	  3000	   861	1.208745900818621e-03	3.162277660168374e+02	2.823539779583162e+01
6.535000e+08	  3	  3000	   190	1.590372896836437e-03	3.162277660168374e+02	2.828829166631423e+01
6.536000e+08	  3	  3000	  2343	1.358268687694550e-03	3.162277660168374e+02	2.834115026070754e+01
6.537000e+08	  3	  3000	   389	1.199500187131918e-03	3.162277660168374e+02	2.839401126804782e+01
6.538000e+08	  3	  3000	  2094	1.205661884935366e-03	3.162277660168374e+02	2.844684627729252e+01
6.539000e+08	  3	  3000	   980	2.027555258934675e-03	3.162277660168374e+02	2.849963573478732e+01
6.540000e+08	  3	  3000	  1013	1.596406638743883e-03	3.162277660168374e+02	2.855254491506021e+01
6.541000e+08	  3	  3000	  1900	1.570126294468462e-03	3.162277660168374e+02	2.860559031435717e+01
6.542000e+08	  3	  3000	  2736	1.609350182174518e-03	3.162277660168374e+02	2.865872345444878e+01
6.543000e+08	  3	  3000	  1980	1.217443296107639e-03	3.162277660168374e+02	2.871182810917812e+01
6.544000e+08	  3	  3000	  2554	1.633101660970473e-03	3.162277660168374e+02	2.876491412487947e+01
6.545000e+08	  3	  3000	   683	1.537643195045273e-03	3.162277660168374e+02	2.881800551161492e+01
6.546000e+08	  3	  3000	   365	1.645735271034465e-03	3.162277660168374e+02	2.887105933970084e+01
6.547000e+08	  3	  3000	  2757	1.162148836458225e-03	3.162277660168374e+02	2.892413246932209e+01
6.548000e+08	  3	  3000	    39	1.719998466687092e-03	3.162277660168374e+02	2.897714397265750e+01
6.549000e+08	  3	  3000	   122	1.753591419180257e-03	3.162277660168374e+02	2.903008628141387e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.550000e+08	  3	  3000	  1133	1.348668246263329e-03	3.162277660168374e+02	2.908181910375482e+01
6.551000e+08	  3	  3000	   231	2.074466805611206e-03	3.162277660168374e+02	2.913473686711469e+01
6.552000e+08	  3	  3000	  1294	1.547871672811129e-03	3.162277660168374e+02	2.918765783620363e+01
6.553000e+08	  3	  3000	  2453	1.620598767800392e-03	3.162277660168374e+02	2.924030741864187e+01
6.554000e+08	  3	  3000	   972	1.114357195040066e-03	3.162277660168374e+02	2.929304694010912e+01
6.555000e+08	  3	  3000	   640	1.302282336055903e-03	3.162277660168374e+02	2.934396968759473e+01
6.556000e+08	  3	  3000	  1109	1.265283148284889e-03	3.162277660168374e+02	2.939692328906355e+01
6.557000e+08	  3	  3000	  1597	1.669588392899635e-03	3.162277660168374e+02	2.945016243805521e+01
6.558000e+08	  3	  3000	  2302	1.869676304934410e-03	3.162277660168374e+02	2.950345608363176e+01
6.559000e+08	  3	  3000	    58	1.364081912042827e-03	3.162277660168374e+02	2.955668370411452e+01
6.560000e+08	  3	  3000	  1137	1.151580445940381e-03	3.162277660168374e+02	2.960909208759677e+01
6.561000e+08	  3	  3000	  2985	1.731122132778309e-03	3.162277660168374e+02	2.966137654110531e+01
6.562000e+08	  3	  3000	  2862	1.364170668417241e-03	3.162277660168374e+02	2.971323244868985e+01
6.563000e+08	  3	  3000	   219	1.059082642322998e-03	3.162277660168374e+02	2.976618472247747e+01
6.564000e+08	  3	  3000	  2998	1.410851472247108e-03	3.162277660168374e+02	2.981912278087814e+01
6.565000e+08	  3	  3000	   627	2.015517043376625e-03	3.162277660168374e+02	2.987197703367242e+01
6.566000e+08	  3	  3000	  1334	2.101971329955341e-03	3.162277660168374e+02	2.992465155600441e+01
6.567000e+08	  3	  3000	   468	1.766473665984200e-03	3.162277660168374e+02	2.997744149224848e+01
6.568000e+08	  3	  3000	  2488	1.351783977770232e-03	3.162277660168374e+02	3.003010538677037e+01
6.569000e+08	  3	  3000	     5	1.701419042681900e-03	3.162277660168374e+02	3.008310863052337e+01
6.570000e+08	  3	  3000	   340	1.526055141798807e-03	3.162277660168374e+02	3.013617897387832e+01
6.571000e+08	  3	  3000	   925	1.661948160814324e-03	3.162277660168374e+02	3.018927948853504e+01
6.572000e+08	  3	  3000	  2179	1.310462356634495e-03	3.162277660168374e+02	3.024229712900822e+01
6.573000e+08	  3	  3000	  1750	1.427399176880148e-03	3.162277660168374e+02	3.029532990529542e+01
6.574000e+08	  3	  3000	  2970	1.614299085933891e-03	3.162277660168374e+02	3.034821288426387e+01
6.575000e+08	  3	  3000	  1815	1.742627076142277e-03	3.162277660168374e+02	3.040132866296941e+01
6.576000e+08	  3	  3000	  2510	1.688328435901041e-03	3.162277660168374e+02	3.045447794143949e+01
6.577000e+08	  3	  3000	  1855	1.612127643414160e-03	3.162277660168374e+02	3.050758854684855e+01
