myid = 8	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand09/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
8.220000e+08	  1	  1000	   625	1.993729359996442e-03	9.999999999999981e+02	2.888219872095909e+02
8.230000e+08	  1	  1000	   498	1.640245923446614e-03	9.999999999999981e+02	2.903937675744842e+02
8.240000e+08	  1	  1000	   171	1.329033345641471e-03	9.999999999999981e+02	2.919656802249371e+02
8.250000e+08	  1	  1000	   399	1.666889170723554e-03	9.999999999999981e+02	2.935379472998944e+02
8.260000e+08	  1	  1000	   630	1.540631100831831e-03	9.999999999999981e+02	2.951093523950491e+02
8.270000e+08	  1	  1000	   980	1.439370064997472e-03	9.999999999999981e+02	2.966831687994800e+02
8.280000e+08	  1	  1000	    24	1.536330189104478e-03	9.999999999999981e+02	2.982556504766912e+02
8.290000e+08	  1	  1000	   779	1.589184407936843e-03	9.999999999999981e+02	2.998276498523792e+02
8.300000e+08	  1	  1000	   170	1.187697500087305e-03	9.999999999999981e+02	3.014008817337200e+02
8.310000e+08	  1	  1000	   253	1.487287380191974e-03	9.999999999999981e+02	3.029712397596273e+02
8.320000e+08	  1	  1000	   133	1.537928177898053e-03	9.999999999999981e+02	3.045428499740339e+02
8.330000e+08	  1	  1000	   903	1.825506065548562e-03	9.999999999999981e+02	3.061188354591177e+02
8.340000e+08	  1	  1000	   348	1.330569699144774e-03	9.999999999999981e+02	3.076895771856607e+02
8.350000e+08	  1	  1000	   252	1.390955044177514e-03	9.999999999999981e+02	3.092613707753616e+02
8.360000e+08	  1	  1000	   842	1.687928078237557e-03	9.999999999999981e+02	3.108364514023030e+02
8.370000e+08	  1	  1000	   919	1.711136008134603e-03	9.999999999999981e+02	3.124053471280449e+02
8.380000e+08	  1	  1000	   665	2.042004020625133e-03	9.999999999999981e+02	3.139780134813835e+02
8.390000e+08	  1	  1000	   778	1.636875726904896e-03	9.999999999999981e+02	3.155513790917962e+02
8.400000e+08	  1	  1000	   416	1.457400900331542e-03	9.999999999999981e+02	3.171237702509760e+02
8.410000e+08	  1	  1000	   930	1.628574812049188e-03	9.999999999999981e+02	3.186964843481725e+02
8.420000e+08	  1	  1000	   919	2.233868403201120e-03	9.999999999999981e+02	3.202673227230278e+02
8.430000e+08	  1	  1000	   361	1.260420287751142e-03	9.999999999999981e+02	3.218427533142735e+02
8.440000e+08	  1	  1000	   990	1.444791608266677e-03	9.999999999999981e+02	3.234135453053067e+02
8.450000e+08	  1	  1000	   764	1.664221301369668e-03	9.999999999999981e+02	3.249840243586287e+02
8.460000e+08	  1	  1000	   606	1.173917099823343e-03	9.999999999999981e+02	3.265593852460520e+02
8.470000e+08	  1	  1000	   513	1.343969785880204e-03	9.999999999999981e+02	3.281308108396392e+02
8.480000e+08	  1	  1000	   380	1.520358515647706e-03	9.999999999999981e+02	3.297023899458529e+02
8.490000e+08	  1	  1000	   625	1.602429134161306e-03	9.999999999999981e+02	3.312745015963175e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
8.500000e+08	  1	  1000	    47	2.065165248280835e-03	9.999999999999981e+02	3.328464477101020e+02
8.510000e+08	  1	  1000	   459	1.499852339488919e-03	1.333521432163321e+03	8.980418407782373e-01
8.520000e+08	  1	  1000	   855	1.538612322966301e-03	1.333521432163321e+03	2.462320267453706e+00
8.530000e+08	  1	  1000	    58	1.834787420858964e-03	1.333521432163321e+03	4.032633321453077e+00
8.540000e+08	  1	  1000	   795	1.731253308637953e-03	1.333521432163321e+03	5.605562997904533e+00
8.550000e+08	  1	  1000	   779	1.404342612982798e-03	1.333521432163321e+03	7.178163519301005e+00
8.560000e+08	  1	  1000	   808	1.496917122471191e-03	1.333521432163321e+03	8.750920044421218e+00
8.570000e+08	  1	  1000	   430	1.745683608117850e-03	1.333521432163321e+03	1.032073535997715e+01
8.580000e+08	  1	  1000	   806	1.267079085655255e-03	1.333521432163321e+03	1.189323861389501e+01
8.590000e+08	  1	  1000	   818	1.428366761536410e-03	1.333521432163321e+03	1.346624570090997e+01
8.600000e+08	  1	  1000	   246	2.085362120023281e-03	1.333521432163321e+03	1.503943066715639e+01
8.610000e+08	  1	  1000	    77	1.343490891100349e-03	1.333521432163321e+03	1.661216179642536e+01
8.620000e+08	  1	  1000	   416	1.358369468978629e-03	1.333521432163321e+03	1.818468712835474e+01
8.630000e+08	  1	  1000	   622	1.836589177666575e-03	1.333521432163321e+03	1.975830240965113e+01
8.640000e+08	  1	  1000	   586	1.658235298289094e-03	1.333521432163321e+03	2.133116943899509e+01
8.650000e+08	  1	  1000	   340	1.872862630797963e-03	1.333521432163321e+03	2.290438750556072e+01
8.660000e+08	  1	  1000	   136	1.806371132861043e-03	1.333521432163321e+03	2.447741691579126e+01
8.670000e+08	  1	  1000	     2	1.515243937444485e-03	1.333521432163321e+03	2.604891910385960e+01
8.680000e+08	  1	  1000	   359	1.761567954254196e-03	1.333521432163321e+03	2.762313718058017e+01
8.690000e+08	  1	  1000	   575	1.317502282490942e-03	1.333521432163321e+03	2.919641478254025e+01
8.700000e+08	  1	  1000	    12	1.677300627274762e-03	1.333521432163321e+03	3.076665717498236e+01
8.710000e+08	  1	  1000	   326	1.506356277994673e-03	1.333521432163321e+03	3.234048140193835e+01
8.720000e+08	  1	  1000	   527	2.186340908773865e-03	1.333521432163321e+03	3.391286937242732e+01
8.730000e+08	  1	  1000	   617	1.136461644211036e-03	1.333521432163321e+03	3.548413903842822e+01
8.740000e+08	  1	  1000	    53	1.583768982535760e-03	1.333521432163321e+03	3.705346635372288e+01
8.750000e+08	  1	  1000	   456	1.498480499138485e-03	1.333521432163321e+03	3.862522859611789e+01
8.760000e+08	  1	  1000	   730	1.495439730165222e-03	1.333521432163321e+03	4.019820858466311e+01
8.770000e+08	  1	  1000	   739	1.748147629503177e-03	1.333521432163321e+03	4.177109724796051e+01
8.780000e+08	  1	  1000	    83	1.441872059682461e-03	1.333521432163321e+03	4.334143942245704e+01
8.790000e+08	  1	  1000	   866	1.472059476656700e-03	1.333521432163321e+03	4.491343848935612e+01
8.800000e+08	  1	  1000	   319	1.573767882425280e-03	1.333521432163321e+03	4.648788917014818e+01
8.810000e+08	  1	  1000	   340	1.866883300705127e-03	1.333521432163321e+03	4.806063710596392e+01
8.820000e+08	  1	  1000	   299	1.752044849978194e-03	1.333521432163321e+03	4.963224605650213e+01
8.830000e+08	  1	  1000	   568	1.138270624319014e-03	1.333521432163321e+03	5.120641229689335e+01
8.840000e+08	  1	  1000	   851	1.548524555637577e-03	1.333521432163321e+03	5.277890774794592e+01
8.850000e+08	  1	  1000	   783	1.590749501278840e-03	1.333521432163321e+03	5.434529709730050e+01
8.860000e+08	  1	  1000	   792	1.354287260186899e-03	1.333521432163321e+03	5.591835076905448e+01
8.870000e+08	  1	  1000	   828	1.528293825861507e-03	1.333521432163321e+03	5.749194060986210e+01
8.880000e+08	  1	  1000	   430	1.898386432923577e-03	1.333521432163321e+03	5.906509126802243e+01
8.890000e+08	  1	  1000	   468	1.639929440397756e-03	1.333521432163321e+03	6.063600898184773e+01
8.900000e+08	  1	  1000	   314	7.608800418752540e-05	1.333521432163321e+03	6.221002094507087e+01
8.910000e+08	  1	  1000	    30	1.790722058052937e-03	1.333521432163321e+03	6.378129446653527e+01
8.920000e+08	  1	  1000	   127	1.311982236161862e-03	1.333521432163321e+03	6.535346936115617e+01
8.930000e+08	  1	  1000	    97	1.331979992561363e-03	1.333521432163321e+03	6.692706422165074e+01
8.940000e+08	  1	  1000	   603	1.609885115404959e-03	1.333521432163321e+03	6.849611716906234e+01
8.950000e+08	  1	  1000	    97	1.668529974617148e-03	1.333521432163321e+03	7.006936119004000e+01
8.960000e+08	  1	  1000	   748	1.521658511576688e-03	1.333521432163321e+03	7.164095668936018e+01
8.970000e+08	  1	  1000	   117	1.641161780741502e-03	1.333521432163321e+03	7.321381645596104e+01
8.980000e+08	  1	  1000	   140	1.726203937719537e-03	1.333521432163321e+03	7.478591917571434e+01
8.990000e+08	  1	  1000	   285	1.641060969640459e-03	1.333521432163321e+03	7.635651596959381e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.000000e+08	  1	  1000	   801	1.340736074100246e-03	1.333521432163321e+03	7.792652780885794e+01
9.010000e+08	  1	  1000	   984	1.865711389853903e-03	1.333521432163321e+03	7.949750280191317e+01
9.020000e+08	  1	  1000	   331	1.683705741685283e-03	1.333521432163321e+03	8.107009680439204e+01
9.030000e+08	  1	  1000	   997	1.745718414867467e-03	1.333521432163321e+03	8.264205261528295e+01
9.040000e+08	  1	  1000	   708	1.411457939072079e-03	1.333521432163321e+03	8.421402500776490e+01
9.050000e+08	  1	  1000	     6	1.430085828164660e-03	1.333521432163321e+03	8.578588444097365e+01
9.060000e+08	  1	  1000	   830	1.419319966474126e-03	1.333521432163321e+03	8.735839649049201e+01
9.070000e+08	  1	  1000	   607	1.566694553796556e-03	1.333521432163321e+03	8.893068520063672e+01
9.080000e+08	  1	  1000	   580	1.804732153501069e-03	1.333521432163321e+03	9.050205674160682e+01
9.090000e+08	  1	  1000	   544	1.622976980900219e-03	1.333521432163321e+03	9.207472032938252e+01
9.100000e+08	  1	  1000	    55	1.376622913493797e-03	1.333521432163321e+03	9.364643000625892e+01
collision No.38	1.428158e+03[yr]	i=1, j=481	r_ij=6.331779318105387e-05	radius[1]+radius[481]=6.338481524341289e-05
9.110000e+08	  1	  1000	   477	1.510399198741935e-03	1.333521432163321e+03	9.521555987087515e+01
9.120000e+08	  1	  1000	   213	1.172943019945482e-03	1.333521432163321e+03	9.678844560153372e+01
9.130000e+08	  1	  1000	   997	1.354261693736780e-03	1.333521432163321e+03	9.835879814237053e+01
9.140000e+08	  1	  1000	   950	1.519316112829307e-03	1.333521432163321e+03	9.993145513169446e+01
9.150000e+08	  1	  1000	   411	1.236950834781082e-03	1.333521432163321e+03	1.015043568113227e+02
collision No.39	1.436054e+03[yr]	i=1, j=668	r_ij=6.326547169353652e-05	radius[1]+radius[668]=6.338481524341289e-05
9.160000e+08	  1	  1000	   821	1.460012364149286e-03	1.333521432163321e+03	1.030710899425036e+02
9.170000e+08	  1	  1000	   116	1.582041709949320e-03	1.333521432163321e+03	1.046425774051844e+02
9.180000e+08	  1	  1000	   861	1.929835470254643e-03	1.333521432163321e+03	1.062159723448933e+02
9.190000e+08	  1	  1000	   747	1.397830841217835e-03	1.333521432163321e+03	1.077861476712639e+02
9.200000e+08	  1	  1000	   954	1.410294739225730e-03	1.333521432163321e+03	1.093588375258388e+02
9.210000e+08	  1	  1000	   477	1.519058096339089e-03	1.333521432163321e+03	1.109315773097442e+02
9.220000e+08	  1	  1000	   356	1.439245914281438e-03	1.333521432163321e+03	1.125009650810372e+02
9.230000e+08	  1	  1000	   218	1.455553621684941e-03	1.333521432163321e+03	1.140736974239157e+02
9.240000e+08	  1	  1000	   969	1.680853008742508e-03	1.333521432163321e+03	1.156460266609578e+02
9.250000e+08	  1	  1000	   617	2.023529259232417e-03	1.333521432163321e+03	1.172179764121519e+02
9.260000e+08	  1	  1000	   255	1.601314665064772e-03	1.333521432163321e+03	1.187887895915073e+02
9.270000e+08	  1	  1000	   732	1.401374486577411e-03	1.333521432163321e+03	1.203610556172563e+02
9.280000e+08	  1	  1000	   571	1.835030900050727e-03	1.333521432163321e+03	1.219315719601144e+02
9.290000e+08	  1	  1000	   286	2.119501864162665e-03	1.333521432163321e+03	1.235022863716545e+02
9.300000e+08	  1	  1000	   515	1.896331701155027e-03	1.333521432163321e+03	1.250740800818949e+02
9.310000e+08	  1	  1000	   553	1.533488308734595e-03	1.333521432163321e+03	1.266470925363437e+02
9.320000e+08	  1	  1000	   765	1.462352038497117e-03	1.333521432163321e+03	1.282179158679639e+02
9.330000e+08	  1	  1000	   948	1.718651111784463e-03	1.333521432163321e+03	1.297888212136642e+02
9.340000e+08	  1	  1000	   953	1.479746931000380e-03	1.333521432163321e+03	1.313607324476739e+02
9.350000e+08	  1	  1000	   964	1.622117825587785e-03	1.333521432163321e+03	1.329328879689868e+02
9.360000e+08	  1	  1000	   389	1.564430507384248e-03	1.333521432163321e+03	1.345047021971529e+02
9.370000e+08	  1	  1000	   757	1.839846741430958e-03	1.333521432163321e+03	1.360767055070374e+02
9.380000e+08	  1	  1000	   608	1.819728770509448e-03	1.333521432163321e+03	1.376433224469519e+02
9.390000e+08	  1	  1000	   688	1.395574019011250e-03	1.333521432163321e+03	1.392147564925589e+02
9.400000e+08	  1	  1000	   955	1.584908424994429e-03	1.333521432163321e+03	1.407868207827112e+02
9.410000e+08	  1	  1000	   628	1.703677691335851e-03	1.333521432163321e+03	1.423583464132147e+02
9.420000e+08	  1	  1000	   868	1.441070724423682e-03	1.333521432163321e+03	1.439300370668275e+02
9.430000e+08	  1	  1000	   366	1.587101679478580e-03	1.333521432163321e+03	1.455007858577059e+02
9.440000e+08	  1	  1000	    39	1.810282784983644e-03	1.333521432163321e+03	1.470709211777202e+02
9.450000e+08	  1	  1000	   472	1.594140117205427e-03	1.333521432163321e+03	1.486421016903585e+02
9.460000e+08	  1	  1000	   497	1.576379607145149e-03	1.333521432163321e+03	1.502142606970604e+02
9.470000e+08	  1	  1000	   953	1.470002293510900e-03	1.333521432163321e+03	1.517840561820148e+02
9.480000e+08	  1	  1000	   476	1.629996788015546e-03	1.333521432163321e+03	1.533534884876692e+02
9.490000e+08	  1	  1000	   540	1.613269157618743e-03	1.333521432163321e+03	1.549244063985648e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.500000e+08	  1	  1000	   251	1.796389373525736e-03	1.333521432163321e+03	1.564960497796215e+02
9.510000e+08	  1	  1000	   609	1.495744998431775e-03	1.333521432163321e+03	1.580668750546240e+02
9.520000e+08	  1	  1000	   453	2.444538391955775e-03	1.333521432163321e+03	1.596379957660741e+02
9.530000e+08	  1	  1000	   749	2.656947726870107e-03	1.333521432163321e+03	1.612080767158027e+02
9.540000e+08	  1	  1000	   278	1.044984950167960e-03	1.333521432163321e+03	1.627779660349927e+02
9.550000e+08	  1	  1000	   329	1.656802854283036e-03	1.333521432163321e+03	1.643482201614137e+02
9.560000e+08	  1	  1000	   863	1.820632509662087e-03	1.333521432163321e+03	1.659188770462104e+02
9.570000e+08	  1	  1000	   336	1.531352471052590e-03	1.333521432163321e+03	1.674906761095268e+02
9.580000e+08	  1	  1000	   855	1.594982104700796e-03	1.333521432163321e+03	1.690620948197954e+02
9.590000e+08	  1	  1000	   115	1.561151464314721e-03	1.333521432163321e+03	1.706332908643385e+02
9.600000e+08	  1	  1000	   152	1.554122365203758e-03	1.333521432163321e+03	1.722046994698310e+02
9.610000e+08	  1	  1000	   217	1.206463529291968e-03	1.333521432163321e+03	1.737769338697607e+02
9.620000e+08	  1	  1000	   472	1.532745860353031e-03	1.333521432163321e+03	1.753457306257498e+02
9.630000e+08	  1	  1000	   299	2.462072290195221e-03	1.333521432163321e+03	1.769166644624307e+02
9.640000e+08	  1	  1000	   156	1.247451826977955e-03	1.333521432163321e+03	1.784865323559659e+02
9.650000e+08	  1	  1000	   303	1.508431078005892e-03	1.333521432163321e+03	1.800587465666538e+02
9.660000e+08	  1	  1000	    45	1.612280110442033e-03	1.333521432163321e+03	1.816277976383935e+02
9.670000e+08	  1	  1000	   959	1.253583552027125e-03	1.333521432163321e+03	1.831991228142530e+02
9.680000e+08	  1	  1000	   217	1.946853464911862e-03	1.333521432163321e+03	1.847704906096659e+02
9.690000e+08	  1	  1000	    12	1.688129219947638e-03	1.333521432163321e+03	1.863372655350326e+02
9.700000e+08	  1	  1000	   167	1.421339507223410e-03	1.333521432163321e+03	1.879102824090941e+02
9.710000e+08	  1	  1000	   462	1.417219443352549e-03	1.333521432163321e+03	1.894838021708750e+02
9.720000e+08	  1	  1000	   406	1.413887123703504e-03	1.333521432163321e+03	1.910541067744795e+02
9.730000e+08	  1	  1000	   168	1.380882141651277e-03	1.333521432163321e+03	1.926260145795680e+02
9.740000e+08	  1	  1000	   993	1.275882890819695e-03	1.333521432163321e+03	1.941971959790701e+02
9.750000e+08	  1	  1000	   469	1.441003024176289e-03	1.333521432163321e+03	1.957675301514153e+02
9.760000e+08	  1	  1000	   534	1.614392466306007e-03	1.333521432163321e+03	1.973391134545260e+02
9.770000e+08	  1	  1000	   440	1.581579409075266e-03	1.333521432163321e+03	1.989119491601840e+02
9.780000e+08	  1	  1000	   562	1.775036451885581e-03	1.333521432163321e+03	2.004838751420115e+02
9.790000e+08	  1	  1000	   177	1.416398063861636e-03	1.333521432163321e+03	2.020559539953094e+02
9.800000e+08	  1	  1000	   677	1.523143034348794e-03	1.333521432163321e+03	2.036285279205271e+02
9.810000e+08	  1	  1000	   880	1.910862121620725e-03	1.333521432163321e+03	2.052009986824847e+02
9.820000e+08	  1	  1000	   310	1.783272727444123e-03	1.333521432163321e+03	2.067724425455217e+02
9.830000e+08	  1	  1000	   943	1.612379018904094e-03	1.333521432163321e+03	2.083457472038453e+02
9.840000e+08	  1	  1000	   584	1.450784417127661e-03	1.333521432163321e+03	2.099151609806966e+02
9.850000e+08	  1	  1000	   326	1.535145970111495e-03	1.333521432163321e+03	2.114844011855128e+02
9.860000e+08	  1	  1000	   589	1.535964748486597e-03	1.333521432163321e+03	2.130565790395889e+02
9.870000e+08	  1	  1000	   994	1.436284284376303e-03	1.333521432163321e+03	2.146294629329470e+02
9.880000e+08	  1	  1000	   425	1.774223831005280e-03	1.333521432163321e+03	2.161992581662472e+02
9.890000e+08	  1	  1000	   208	1.923983212559751e-03	1.333521432163321e+03	2.177688214646384e+02
9.900000e+08	  1	  1000	   569	1.738702412311437e-03	1.333521432163321e+03	2.193416158642481e+02
9.910000e+08	  1	  1000	   970	1.631899925810216e-03	1.333521432163321e+03	2.209111286320673e+02
9.920000e+08	  1	  1000	   494	1.407458507933133e-03	1.333521432163321e+03	2.224812944082357e+02
-----
real time > 14200 [s]
Timer expired. Ending this program.
-----
dt_[494]	= 8.843323e-03
E_error	= 4.218809403075251e-03
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 9.920000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14209.653332[s]
user time	= 12532.684000[s]
system time	= 1646.636000[s]
Execution Time	(total	= 1.420965e+04 [s])
Corrector		= 5.962938e+03 [s]	41.96 [%]
Predictor		= 3.628303e+03 [s]	25.53 [%]
Iteration		= 3.014305e+03 [s]	21.21 [%]
Orbital_Elements	= 2.976704e+01 [s]	 0.21 [%]
Collision_Judgement	= 2.311488e+00 [s]	 0.02 [%]
Energy			= 5.906400e-02 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.571970e+03 [s]	11.06 [%]
-----
myid = 8	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand09/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
9.920000e+08	  1	  1000	   494	1.407458507933133e-03	1.333521432163321e+03	2.224812944082356e+02
9.930000e+08	  1	  1000	    45	1.815631652384369e-03	1.333521432163321e+03	2.240493275515273e+02
9.940000e+08	  1	  1000	   361	1.858752935466620e-03	1.333521432163321e+03	2.256215614293133e+02
9.950000e+08	  1	  1000	   974	1.526980223404407e-03	1.333521432163321e+03	2.271928334611614e+02
9.960000e+08	  1	  1000	   577	1.482719228524660e-03	1.333521432163321e+03	2.287639297868741e+02
9.970000e+08	  1	  1000	   480	1.631065207654186e-03	1.333521432163321e+03	2.303349256691158e+02
9.980000e+08	  1	  1000	   959	1.871015634749728e-03	1.333521432163321e+03	2.319063937395381e+02
9.990000e+08	  1	  1000	   829	1.533813658593006e-03	1.333521432163321e+03	2.334755104060097e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+09	  1	  1000	   822	1.429245004425081e-03	1.333521432163321e+03	2.350471273194728e+02
1.001000e+09	  1	  1000	   602	1.672455128674206e-03	1.333521432163321e+03	2.366167074038566e+02
1.002000e+09	  1	  1000	    18	1.666405843760363e-03	1.333521432163321e+03	2.381885795253772e+02
1.003000e+09	  1	  1000	    10	1.463161337423331e-03	1.333521432163321e+03	2.397596094596952e+02
1.004000e+09	  1	  1000	   261	1.552326580239161e-03	1.333521432163321e+03	2.413309915066180e+02
1.005000e+09	  1	  1000	   789	1.370273389115845e-03	1.333521432163321e+03	2.429025640815088e+02
1.006000e+09	  1	  1000	   740	1.904557197502762e-03	1.333521432163321e+03	2.444742239645277e+02
1.007000e+09	  1	  1000	   801	1.362352695909028e-03	1.333521432163321e+03	2.460441458363406e+02
1.008000e+09	  1	  1000	   895	1.273816630153749e-03	1.333521432163321e+03	2.476173032996284e+02
1.009000e+09	  1	  1000	   327	1.546106822256256e-03	1.333521432163321e+03	2.491894313356963e+02
1.010000e+09	  1	  1000	   156	1.213472114389994e-03	1.333521432163321e+03	2.507572809158589e+02
1.011000e+09	  1	  1000	   344	1.533193634918080e-03	1.333521432163321e+03	2.523294623116611e+02
1.012000e+09	  1	  1000	   798	1.905606747385075e-03	1.333521432163321e+03	2.539016633892833e+02
1.013000e+09	  1	  1000	    31	2.021466732506681e-03	1.333521432163321e+03	2.554717812176186e+02
1.014000e+09	  1	  1000	   108	1.613477432377560e-03	1.333521432163321e+03	2.570441215810886e+02
1.015000e+09	  1	  1000	   944	1.433048516747912e-03	1.333521432163321e+03	2.586155373676211e+02
1.016000e+09	  1	  1000	   198	1.819513014012108e-03	1.333521432163321e+03	2.601865384480365e+02
1.017000e+09	  1	  1000	   521	1.418053218876138e-03	1.333521432163321e+03	2.617574633753396e+02
1.018000e+09	  1	  1000	   400	1.568339179859752e-03	1.333521432163321e+03	2.633297082532355e+02
1.019000e+09	  1	  1000	    75	1.545470996880387e-03	1.333521432163321e+03	2.648981590908043e+02
1.020000e+09	  1	  1000	   529	1.918190053721187e-03	1.333521432163321e+03	2.664714679158675e+02
1.021000e+09	  1	  1000	   696	1.380258074549005e-03	1.333521432163321e+03	2.680435566407183e+02
1.022000e+09	  1	  1000	   281	1.395117170901741e-03	1.333521432163321e+03	2.696142018546574e+02
1.023000e+09	  1	  1000	   472	1.519948274160880e-03	1.333521432163321e+03	2.711822026406256e+02
1.024000e+09	  1	  1000	   740	1.555980786525612e-03	1.333521432163321e+03	2.727540384221767e+02
1.025000e+09	  1	  1000	   497	1.333002150673980e-03	1.333521432163321e+03	2.743232648298277e+02
1.026000e+09	  1	  1000	   547	1.510170990272445e-03	1.333521432163321e+03	2.758953839938082e+02
1.027000e+09	  1	  1000	   462	1.553804704298572e-03	1.333521432163321e+03	2.774679979642282e+02
1.028000e+09	  1	  1000	   674	1.424811386017872e-03	1.333521432163321e+03	2.790374372918470e+02
1.029000e+09	  1	  1000	   995	1.646300726768042e-03	1.333521432163321e+03	2.806090978478199e+02
1.030000e+09	  1	  1000	   699	1.027274964755724e-03	1.333521432163321e+03	2.821810269957049e+02
1.031000e+09	  1	  1000	   961	1.429968343513490e-03	1.333521432163321e+03	2.837514767734312e+02
1.032000e+09	  1	  1000	   511	1.813873743969371e-03	1.333521432163321e+03	2.853236545063629e+02
1.033000e+09	  1	  1000	   260	1.548809340902252e-03	1.333521432163321e+03	2.868901414052182e+02
1.034000e+09	  1	  1000	   840	1.450567641132654e-03	1.333521432163321e+03	2.884584748693226e+02
1.035000e+09	  1	  1000	   348	1.143158988703558e-03	1.333521432163321e+03	2.900294654616422e+02
1.036000e+09	  1	  1000	   645	1.787487994590264e-03	1.333521432163321e+03	2.916019899011930e+02
1.037000e+09	  1	  1000	   521	1.985401092625671e-03	1.333521432163321e+03	2.931730937132654e+02
1.038000e+09	  1	  1000	   821	1.651142609387243e-03	1.333521432163321e+03	2.947450785733614e+02
1.039000e+09	  1	  1000	    30	1.781376551289064e-03	1.333521432163321e+03	2.963154289146818e+02
1.040000e+09	  1	  1000	   942	1.445881313797312e-03	1.333521432163321e+03	2.978879870424277e+02
1.041000e+09	  1	  1000	   545	1.740995097430806e-03	1.333521432163321e+03	2.994583985969113e+02
1.042000e+09	  1	  1000	    82	1.490134981956796e-03	1.333521432163321e+03	3.010304582107135e+02
1.043000e+09	  1	  1000	   312	1.567769392108945e-03	1.333521432163321e+03	3.026014547911135e+02
1.044000e+09	  1	  1000	   216	1.510064787778258e-03	1.333521432163321e+03	3.041730931423718e+02
1.045000e+09	  1	  1000	   965	1.611337840845518e-03	1.333521432163321e+03	3.057457499122551e+02
1.046000e+09	  1	  1000	   422	1.679981043539659e-03	1.333521432163321e+03	3.073159105651359e+02
1.047000e+09	  1	  1000	   396	1.714051235205201e-03	1.333521432163321e+03	3.088855398930137e+02
1.048000e+09	  1	  1000	   224	1.340948605069956e-03	1.333521432163321e+03	3.104557107305609e+02
1.049000e+09	  1	  1000	   238	1.349678163654681e-03	1.333521432163321e+03	3.120263961275974e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.050000e+09	  1	  1000	   407	1.856208169140870e-03	1.333521432163321e+03	3.135975154394357e+02
1.051000e+09	  1	  1000	   254	1.470646879457085e-03	1.333521432163321e+03	3.151689816391537e+02
1.052000e+09	  1	  1000	   606	1.156529699735056e-03	1.333521432163321e+03	3.167408110971721e+02
1.053000e+09	  1	  1000	    30	1.750739556406362e-03	1.333521432163321e+03	3.183123813798241e+02
1.054000e+09	  1	  1000	   536	1.685420580109619e-03	1.333521432163321e+03	3.198831526617159e+02
1.055000e+09	  1	  1000	    17	1.672471865168696e-03	1.333521432163321e+03	3.214528508184658e+02
1.056000e+09	  1	  1000	   427	1.600509407222604e-03	1.333521432163321e+03	3.230259582850226e+02
1.057000e+09	  1	  1000	   428	1.321591621116353e-03	1.333521432163321e+03	3.245969935128825e+02
1.058000e+09	  1	  1000	   210	1.793583707301923e-03	1.333521432163321e+03	3.261674060756911e+02
1.059000e+09	  1	  1000	   270	1.600369550699363e-03	1.333521432163321e+03	3.277370180836568e+02
