#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.850000e+08	  3	  2957	  1700	1.365567044722301e-03	1.333521432163322e+02	5.584325568634177e+00
2.851000e+08	  3	  2957	  2940	1.697812279403368e-03	1.333521432163322e+02	5.638301989151812e+00
2.852000e+08	  3	  2957	   254	1.454395047257229e-03	1.333521432163322e+02	5.692154847163051e+00
2.853000e+08	  3	  2957	   721	1.385187849241307e-03	1.333521432163322e+02	5.746008273040289e+00
2.854000e+08	  3	  2957	   425	1.895600275796271e-03	1.333521432163322e+02	5.800031583116329e+00
2.855000e+08	  3	  2957	   593	2.048269804619387e-03	1.333521432163322e+02	5.854031480022489e+00
2.856000e+08	  3	  2957	  1141	1.539679977163997e-03	1.333521432163322e+02	5.907686591288556e+00
2.857000e+08	  3	  2957	  2304	1.627193339276492e-03	1.333521432163322e+02	5.961653848527392e+00
2.858000e+08	  3	  2957	   903	1.772055779861751e-03	1.333521432163322e+02	6.015652725831451e+00
2.859000e+08	  3	  2957	   232	1.920564848854647e-03	1.333521432163322e+02	6.069620234705279e+00
2.860000e+08	  3	  2957	   655	1.305925483383960e-03	1.333521432163322e+02	6.123604107727635e+00
2.861000e+08	  3	  2957	   720	1.438754950712798e-03	1.333521432163322e+02	6.177568226731776e+00
2.862000e+08	  3	  2957	   201	1.707172728240907e-03	1.333521432163322e+02	6.231449847419713e+00
2.863000e+08	  3	  2957	  2530	1.873655057819989e-03	1.333521432163322e+02	6.285154317208702e+00
2.864000e+08	  3	  2957	  1885	1.690336732367135e-03	1.333521432163322e+02	6.339050675755271e+00
2.865000e+08	  3	  2957	  1598	1.254316577095626e-03	1.333521432163322e+02	6.392977545181144e+00
2.866000e+08	  3	  2957	  1378	1.502679845972515e-03	1.333521432163322e+02	6.446833917610064e+00
2.867000e+08	  3	  2957	  1257	1.629053077068054e-03	1.333521432163322e+02	6.500742814198919e+00
2.868000e+08	  3	  2957	  2695	1.270262590719497e-03	1.333521432163322e+02	6.554789085624019e+00
2.869000e+08	  3	  2957	  2682	1.571625998331178e-03	1.333521432163322e+02	6.608819347521721e+00
2.870000e+08	  3	  2957	   619	1.522183481112689e-03	1.333521432163322e+02	6.661493324902718e+00
2.871000e+08	  3	  2957	  1377	1.595435808427762e-03	1.333521432163322e+02	6.715575720202853e+00
2.872000e+08	  3	  2957	  1399	1.708228139800583e-03	1.333521432163322e+02	6.769706588645036e+00
2.873000e+08	  3	  2957	  2605	1.851973222830698e-03	1.333521432163322e+02	6.823812268161244e+00
2.874000e+08	  3	  2957	   509	1.419690781256573e-03	1.333521432163322e+02	6.877897301339335e+00
2.875000e+08	  3	  2957	  2044	1.236006963372468e-03	1.333521432163322e+02	6.931951042997694e+00
2.876000e+08	  3	  2957	  1222	1.083972616683464e-03	1.333521432163322e+02	6.984898612808512e+00
2.877000e+08	  3	  2957	   914	1.609852132677620e-03	1.333521432163322e+02	7.038732143847557e+00
2.878000e+08	  3	  2957	  2862	1.687154905909561e-03	1.333521432163322e+02	7.092107025230963e+00
2.879000e+08	  3	  2957	  1566	1.254485883228583e-03	1.333521432163322e+02	7.145785199714938e+00
2.880000e+08	  3	  2957	  2614	1.770666867915386e-03	1.333521432163322e+02	7.199664410592704e+00
2.881000e+08	  3	  2957	   702	1.369582682757286e-03	1.333521432163322e+02	7.252843991040274e+00
2.882000e+08	  3	  2957	  2347	1.799962006199228e-03	1.333521432163322e+02	7.306568279416267e+00
2.883000e+08	  3	  2957	  2601	1.628117929547587e-03	1.333521432163322e+02	7.360456002627585e+00
2.884000e+08	  3	  2957	   895	1.739355958196343e-03	1.333521432163322e+02	7.414291858993941e+00
2.885000e+08	  3	  2957	  2203	1.495518372863628e-03	1.333521432163322e+02	7.467799590559280e+00
2.886000e+08	  3	  2957	  2736	1.564641985431537e-03	1.333521432163322e+02	7.521694197253351e+00
2.887000e+08	  3	  2957	   324	1.637255244183752e-03	1.333521432163322e+02	7.575706071766883e+00
2.888000e+08	  3	  2957	  2139	1.708340346481770e-03	1.333521432163322e+02	7.629725737712831e+00
2.889000e+08	  3	  2957	  1723	1.121155340010350e-03	1.333521432163322e+02	7.683671962936164e+00
2.890000e+08	  3	  2957	   963	1.568547303212177e-03	1.333521432163322e+02	7.737610615502953e+00
2.891000e+08	  3	  2957	   639	1.887424107939317e-03	1.333521432163322e+02	7.790173313329992e+00
2.892000e+08	  3	  2957	  2247	1.447426371591725e-03	1.333521432163322e+02	7.843342536524997e+00
2.893000e+08	  3	  2957	  2293	1.863906945752654e-03	1.333521432163322e+02	7.897452933909384e+00
2.894000e+08	  3	  2957	  2667	1.238900928471221e-03	1.333521432163322e+02	7.951551406278224e+00
2.895000e+08	  3	  2957	   229	1.683959871575858e-03	1.333521432163322e+02	8.005619927419177e+00
2.896000e+08	  3	  2957	  2045	1.920033333050291e-03	1.333521432163322e+02	8.059499848815781e+00
2.897000e+08	  3	  2957	   562	1.313099327422925e-03	1.333521432163322e+02	8.112486104495808e+00
2.898000e+08	  3	  2957	   860	2.056439219907016e-03	1.333521432163322e+02	8.166419762149232e+00
2.899000e+08	  3	  2957	  2501	1.646332972245273e-03	1.333521432163322e+02	8.220096904654017e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.900000e+08	  3	  2957	   988	2.016691290734494e-03	1.333521432163322e+02	8.273872342236990e+00
2.901000e+08	  3	  2957	    22	1.207155134895115e-03	1.333521432163322e+02	8.327754653825629e+00
2.902000e+08	  3	  2957	  1592	1.704300521758045e-03	1.333521432163322e+02	8.381577111684264e+00
2.903000e+08	  3	  2957	  2717	1.711853751531074e-03	1.333521432163322e+02	8.435256101531186e+00
2.904000e+08	  3	  2957	  1163	1.734976278144670e-03	1.333521432163322e+02	8.489148282442999e+00
2.905000e+08	  3	  2957	   129	1.290278499624176e-03	1.333521432163322e+02	8.543102579573000e+00
2.906000e+08	  3	  2957	  1391	1.243260357855896e-03	1.333521432163322e+02	8.596582927302572e+00
2.907000e+08	  3	  2957	  2887	1.552135321269007e-03	1.333521432163322e+02	8.649925417646623e+00
2.908000e+08	  3	  2957	   776	1.390536396245311e-03	1.333521432163322e+02	8.703894179231376e+00
2.909000e+08	  3	  2957	  1568	1.971993140372190e-03	1.333521432163322e+02	8.757840519751840e+00
2.910000e+08	  3	  2957	  2081	1.298464884324238e-03	1.333521432163322e+02	8.811881513087860e+00
2.911000e+08	  3	  2957	  2616	1.371670756786114e-03	1.333521432163322e+02	8.865926800126825e+00
2.912000e+08	  3	  2957	  1775	1.217418995814417e-03	1.333521432163322e+02	8.918857578999267e+00
2.913000e+08	  3	  2957	   926	2.016376671766982e-03	1.333521432163322e+02	8.971709777907662e+00
2.914000e+08	  3	  2957	  2855	1.866616465432258e-03	1.333521432163322e+02	9.025530868221466e+00
2.915000e+08	  3	  2957	  1788	2.080780012283107e-03	1.333521432163322e+02	9.079511898191813e+00
2.916000e+08	  3	  2957	   952	1.547872492873926e-03	1.333521432163322e+02	9.133483428084334e+00
2.917000e+08	  3	  2957	  2471	1.507799790956189e-03	1.333521432163322e+02	9.187448757220315e+00
2.918000e+08	  3	  2957	    86	1.733377415340351e-03	1.333521432163322e+02	9.241338353346475e+00
2.919000e+08	  3	  2957	   170	1.524173422413238e-03	1.333521432163322e+02	9.295243460752106e+00
2.920000e+08	  3	  2957	   949	1.925103123783595e-03	1.333521432163322e+02	9.348664147561541e+00
2.921000e+08	  3	  2957	  2809	1.624178671737030e-03	1.333521432163322e+02	9.400557289902949e+00
2.922000e+08	  3	  2957	  2249	1.774519354423465e-03	1.333521432163322e+02	9.454387613228661e+00
collision No.44	1.428436e+02[yr]	i=2, j=600	r_ij=6.647045772344643e-05	radius[2]+radius[600]=6.649806454211801e-05
dE_heat=-1.611366e-09	dE_grav=1.611242e-09	dE_c=6.334817e-17	v_imp=3.291309e-01
2.923000e+08	  3	  2956	  1126	1.267381215009284e-03	1.333521432163322e+02	9.508012458422096e+00
2.924000e+08	  3	  2956	  2501	1.656595026606228e-03	1.333521432163322e+02	9.560844297299477e+00
2.925000e+08	  3	  2956	  1771	1.387584262563954e-03	1.333521432163322e+02	9.613399281369590e+00
2.926000e+08	  3	  2956	  2958	1.314244014813102e-03	1.333521432163322e+02	9.667485180392113e+00
2.927000e+08	  3	  2956	  1492	1.463927159477858e-03	1.333521432163322e+02	9.721578059463960e+00
2.928000e+08	  3	  2956	  2576	1.881992413889420e-03	1.333521432163322e+02	9.775727069091266e+00
2.929000e+08	  3	  2956	  1573	1.262206892259283e-03	1.333521432163322e+02	9.829728082063031e+00
2.930000e+08	  3	  2956	  2376	1.522036642110538e-03	1.333521432163322e+02	9.883683149910173e+00
2.931000e+08	  3	  2956	  1788	2.185838642384843e-03	1.333521432163322e+02	9.937640698857741e+00
2.932000e+08	  3	  2956	   729	1.817810864591942e-03	1.333521432163322e+02	9.991374654219838e+00
2.933000e+08	  3	  2956	  2439	2.019400296789608e-03	1.333521432163322e+02	1.004500402864741e+01
2.934000e+08	  3	  2956	  2035	1.371307504634178e-03	1.333521432163322e+02	1.009890000526405e+01
2.935000e+08	  3	  2956	  1805	1.840193721591076e-03	1.333521432163322e+02	1.015182577213996e+01
2.936000e+08	  3	  2956	  1815	1.635597422198201e-03	1.333521432163322e+02	1.020545660795538e+01
2.937000e+08	  3	  2956	  1375	1.841214409287291e-03	1.333521432163322e+02	1.025935842979750e+01
2.938000e+08	  3	  2956	  2174	1.469640471530180e-03	1.333521432163322e+02	1.031334772277807e+01
2.939000e+08	  3	  2956	  1434	1.406231920368728e-03	1.333521432163322e+02	1.036736612763178e+01
2.940000e+08	  3	  2956	  1511	1.954923189444508e-03	1.333521432163322e+02	1.042140634600816e+01
2.941000e+08	  3	  2956	     5	1.561583044085319e-03	1.333521432163322e+02	1.047545870801116e+01
2.942000e+08	  3	  2956	   412	1.471020443207280e-03	1.333521432163322e+02	1.052956034279881e+01
2.943000e+08	  3	  2956	  1265	1.516814054438495e-03	1.333521432163322e+02	1.058367530658743e+01
2.944000e+08	  3	  2956	  2353	1.623859041576532e-03	1.333521432163322e+02	1.063740910687535e+01
2.945000e+08	  3	  2956	  1024	2.122115736467837e-03	1.333521432163322e+02	1.069094319815074e+01
2.946000e+08	  3	  2956	   594	1.973699111687565e-03	1.333521432163322e+02	1.074487494211755e+01
2.947000e+08	  3	  2956	   614	1.367560367303700e-03	1.333521432163322e+02	1.079891703640763e+01
2.948000e+08	  3	  2956	  2812	1.211924494608046e-03	1.333521432163322e+02	1.085251281362155e+01
2.949000e+08	  3	  2956	  1828	2.002620401546283e-03	1.333521432163322e+02	1.090633812334477e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.950000e+08	  3	  2956	   416	1.991745079874868e-03	1.333521432163322e+02	1.096014677065395e+01
2.951000e+08	  3	  2956	  1878	1.598052539024388e-03	1.333521432163322e+02	1.101406346960842e+01
2.952000e+08	  3	  2956	  1402	1.590905582445647e-03	1.333521432163322e+02	1.106794032974222e+01
2.953000e+08	  3	  2956	  2697	1.351506482581655e-03	1.333521432163322e+02	1.112175607393009e+01
2.954000e+08	  3	  2956	   165	1.581349139957884e-03	1.333521432163322e+02	1.117558322277765e+01
2.955000e+08	  3	  2956	   153	2.175574619203707e-03	1.333521432163322e+02	1.122955835695505e+01
2.956000e+08	  3	  2956	  2523	1.486218529661901e-03	1.333521432163322e+02	1.128350819486644e+01
2.957000e+08	  3	  2956	   639	1.438194692304121e-03	1.333521432163322e+02	1.133743145873825e+01
2.958000e+08	  3	  2956	   955	2.474443567435630e-03	1.333521432163322e+02	1.139127767724838e+01
2.959000e+08	  3	  2956	   411	1.274453794662061e-03	1.333521432163322e+02	1.144519209274515e+01
2.960000e+08	  3	  2956	  1419	1.328934465156120e-03	1.333521432163322e+02	1.149916612306603e+01
2.961000e+08	  3	  2956	  1583	2.475295076435077e-03	1.333521432163322e+02	1.155309122081970e+01
2.962000e+08	  3	  2956	  1240	1.741806147902336e-03	1.333521432163322e+02	1.160704394951144e+01
2.963000e+08	  3	  2956	  1886	1.142544125373628e-03	1.333521432163322e+02	1.166097096173466e+01
2.964000e+08	  3	  2956	  2722	1.106267262599955e-03	1.333521432163322e+02	1.171494796146975e+01
2.965000e+08	  3	  2956	   631	1.521202909151608e-03	1.333521432163322e+02	1.176773155219249e+01
2.966000e+08	  3	  2956	  2848	1.683162887836814e-03	1.333521432163322e+02	1.182159735629541e+01
2.967000e+08	  3	  2956	  1459	1.215598455414484e-03	1.333521432163322e+02	1.187487911584004e+01
2.968000e+08	  3	  2956	   727	1.836488957984074e-03	1.333521432163322e+02	1.192722835272752e+01
2.969000e+08	  3	  2956	  1547	1.450082962145681e-03	1.333521432163322e+02	1.198132483643550e+01
2.970000e+08	  3	  2956	   612	1.277418248620587e-03	1.333521432163322e+02	1.203547100918844e+01
2.971000e+08	  3	  2956	  1769	2.166297968362289e-03	1.333521432163322e+02	1.208957223316333e+01
2.972000e+08	  3	  2956	  1225	1.273051769983947e-03	1.333521432163322e+02	1.214332647844430e+01
2.973000e+08	  3	  2956	  1400	1.871632088538400e-03	1.333521432163322e+02	1.219742648727098e+01
2.974000e+08	  3	  2956	  2608	1.870737180766909e-03	1.333521432163322e+02	1.225152584131698e+01
2.975000e+08	  3	  2956	  1039	1.502689485842499e-03	1.333521432163322e+02	1.230555786422619e+01
2.976000e+08	  3	  2956	  1190	1.941918764874412e-03	1.333521432163322e+02	1.235953909387475e+01
2.977000e+08	  3	  2956	   515	2.032522930281503e-03	1.333521432163322e+02	1.241344535750889e+01
2.978000e+08	  3	  2956	  1907	1.638579980967448e-03	1.333521432163322e+02	1.246735866847520e+01
2.979000e+08	  3	  2956	  2388	1.315197082452341e-03	1.333521432163322e+02	1.252117336959786e+01
2.980000e+08	  3	  2956	  1195	9.539357108357255e-04	1.333521432163322e+02	1.257455534861977e+01
2.981000e+08	  3	  2956	  2173	1.829462058215135e-03	1.333521432163322e+02	1.262837325807145e+01
2.982000e+08	  3	  2956	  1250	1.395749613315522e-03	1.333521432163322e+02	1.268219518446713e+01
2.983000e+08	  3	  2956	  2517	1.512518193823856e-03	1.333521432163322e+02	1.273599945220670e+01
2.984000e+08	  3	  2956	  2422	1.278070665308571e-03	1.333521432163322e+02	1.278911404962247e+01
2.985000e+08	  3	  2956	   573	1.958489151349922e-03	1.333521432163322e+02	1.284220836643211e+01
2.986000e+08	  3	  2956	  1399	1.709841439338257e-03	1.333521432163322e+02	1.289576683227071e+01
2.987000e+08	  3	  2956	   907	1.342733847932767e-03	1.333521432163322e+02	1.294956093759106e+01
2.988000e+08	  3	  2956	  1833	1.243333395142055e-03	1.333521432163322e+02	1.300156887228592e+01
2.989000e+08	  3	  2956	  1607	1.426194363866893e-03	1.333521432163322e+02	1.305563059609419e+01
2.990000e+08	  3	  2956	  2815	1.219535676917765e-03	1.333521432163322e+02	1.310962731115437e+01
2.991000e+08	  3	  2956	  2780	1.614209558056992e-03	1.333521432163322e+02	1.316339662234268e+01
2.992000e+08	  3	  2956	   241	1.541220787586039e-03	1.333521432163322e+02	1.321624738120409e+01
2.993000e+08	  3	  2956	   542	1.627719641380477e-03	1.333521432163322e+02	1.327011344308799e+01
2.994000e+08	  3	  2956	  1997	1.312051250444045e-03	1.333521432163322e+02	1.332226783025982e+01
2.995000e+08	  3	  2956	  1767	1.353794550616489e-03	1.333521432163322e+02	1.337600811342557e+01
2.996000e+08	  3	  2956	  1443	1.422210882606810e-03	1.333521432163322e+02	1.343005762039701e+01
2.997000e+08	  3	  2956	   230	1.285449510694398e-03	1.333521432163322e+02	1.348399657972388e+01
2.998000e+08	  3	  2956	  1209	1.581943490098545e-03	1.333521432163322e+02	1.353793192377226e+01
2.999000e+08	  3	  2956	  1528	1.722218055576622e-03	1.333521432163322e+02	1.359177269855631e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+08	  3	  2956	  2339	1.364313189044068e-03	1.333521432163322e+02	1.364429984934323e+01
3.001000e+08	  3	  2956	  2957	1.562122873708841e-03	1.333521432163322e+02	1.369811354743415e+01
3.002000e+08	  3	  2956	   877	1.759278659052625e-03	1.333521432163322e+02	1.375191003029091e+01
3.003000e+08	  3	  2956	  2037	1.271269081009753e-03	1.333521432163322e+02	1.380569265605667e+01
3.004000e+08	  3	  2956	  1144	1.555076918547102e-03	1.333521432163322e+02	1.385935129091533e+01
3.005000e+08	  3	  2956	  1944	1.565430879088358e-03	1.333521432163322e+02	1.391323178389834e+01
3.006000e+08	  3	  2956	  1344	1.918030560157044e-03	1.333521432163322e+02	1.396722924201301e+01
3.007000e+08	  3	  2956	   708	1.368329774193086e-03	1.333521432163322e+02	1.402125886029923e+01
3.008000e+08	  3	  2956	   398	1.582439242368526e-03	1.333521432163322e+02	1.407537247921301e+01
3.009000e+08	  3	  2956	  1627	2.036810672851155e-03	1.333521432163322e+02	1.412954754812970e+01
3.010000e+08	  3	  2956	  1211	1.550321260509702e-03	1.333521432163322e+02	1.418370124889793e+01
3.011000e+08	  3	  2956	  2339	1.245697859529548e-03	1.333521432163322e+02	1.423786073211413e+01
3.012000e+08	  3	  2956	  2748	1.499774879297838e-03	1.333521432163322e+02	1.429193570332100e+01
3.013000e+08	  3	  2956	  2268	1.564885705972045e-03	1.333521432163322e+02	1.434596168137022e+01
3.014000e+08	  3	  2956	  2542	1.123527163703490e-03	1.333521432163322e+02	1.439989311185619e+01
3.015000e+08	  3	  2956	  1006	1.704358513168569e-03	1.333521432163322e+02	1.445385676427753e+01
3.016000e+08	  3	  2956	   169	1.763698424671367e-03	1.333521432163322e+02	1.450778868600157e+01
3.017000e+08	  3	  2956	  2550	1.633986627865971e-03	1.333521432163322e+02	1.456161754224409e+01
3.018000e+08	  3	  2956	  2487	1.411613364582989e-03	1.333521432163322e+02	1.461449942231177e+01
3.019000e+08	  3	  2956	   853	1.674415302060867e-03	1.333521432163322e+02	1.466823283000705e+01
3.020000e+08	  3	  2956	  1899	1.915036650079884e-03	1.333521432163322e+02	1.472206204964911e+01
3.021000e+08	  3	  2956	    96	1.940378690208508e-03	1.333521432163322e+02	1.477588841810462e+01
3.022000e+08	  3	  2956	   859	1.285379749415270e-03	1.333521432163322e+02	1.482889820352861e+01
3.023000e+08	  3	  2956	  1032	1.693157112695330e-03	1.333521432163322e+02	1.488291686542019e+01
3.024000e+08	  3	  2956	  1919	1.301956047842311e-03	1.333521432163322e+02	1.493689566648318e+01
3.025000e+08	  3	  2956	   786	1.574478452721136e-03	1.333521432163322e+02	1.499087436661555e+01
3.026000e+08	  3	  2956	   125	1.838207293478654e-03	1.333521432163322e+02	1.504494630298825e+01
3.027000e+08	  3	  2956	  2360	1.441022950999618e-03	1.333521432163322e+02	1.509894195941094e+01
3.028000e+08	  3	  2956	  1225	1.281563675515994e-03	1.333521432163322e+02	1.515250139416766e+01
3.029000e+08	  3	  2956	  2518	1.715445293987923e-03	1.333521432163322e+02	1.520616093298655e+01
3.030000e+08	  3	  2956	  1460	1.170124546955482e-03	1.333521432163322e+02	1.526002342416366e+01
3.031000e+08	  3	  2956	  2909	2.328318715168927e-03	1.333521432163322e+02	1.531391159020584e+01
3.032000e+08	  3	  2956	  1462	1.836188578575132e-03	1.333521432163322e+02	1.536767531615928e+01
3.033000e+08	  3	  2956	  1509	1.426306366565353e-03	1.333521432163322e+02	1.542138912693529e+01
3.034000e+08	  3	  2956	  2698	1.862692913630808e-03	1.333521432163322e+02	1.547523771094847e+01
3.035000e+08	  3	  2956	  1564	1.674508212527731e-03	1.333521432163322e+02	1.552902213415310e+01
3.036000e+08	  3	  2956	  2620	1.499601083829449e-03	1.333521432163322e+02	1.558301185671204e+01
3.037000e+08	  3	  2956	   935	1.910695121361773e-03	1.333521432163322e+02	1.563698290938069e+01
3.038000e+08	  3	  2956	  2647	1.799501420594938e-03	1.333521432163322e+02	1.569083276311092e+01
3.039000e+08	  3	  2956	  2401	1.275754263076917e-03	1.333521432163322e+02	1.574459530752890e+01
3.040000e+08	  3	  2956	  1087	1.630100973352466e-03	1.333521432163322e+02	1.579861092953672e+01
3.041000e+08	  3	  2956	  2906	1.194948923711642e-03	1.333521432163322e+02	1.585256389345812e+01
3.042000e+08	  3	  2956	  1524	1.230952694901876e-03	1.333521432163322e+02	1.590628079386172e+01
3.043000e+08	  3	  2956	   994	1.279486033656233e-03	1.333521432163322e+02	1.596008907925560e+01
3.044000e+08	  3	  2956	     1	2.491702063984178e-04	1.333521432163322e+02	1.601246841853724e+01
3.045000e+08	  3	  2956	  1034	2.147501616807901e-03	1.333521432163322e+02	1.606598186474963e+01
3.046000e+08	  3	  2956	  1984	1.676847957175873e-03	1.333521432163322e+02	1.611954142515890e+01
3.047000e+08	  3	  2956	   751	1.640078734993534e-03	1.333521432163322e+02	1.617323065685429e+01
3.048000e+08	  3	  2956	  1261	2.051226198950164e-03	1.333521432163322e+02	1.622614113452264e+01
3.049000e+08	  3	  2956	  1931	1.714141010750158e-03	1.333521432163322e+02	1.627992278435603e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.050000e+08	  3	  2956	   153	2.485288918802572e-03	1.333521432163322e+02	1.633324616454771e+01
3.051000e+08	  3	  2956	   167	2.029859731884449e-03	1.333521432163322e+02	1.638700147834446e+01
3.052000e+08	  3	  2956	   851	1.940458197972259e-03	1.333521432163322e+02	1.644069338112237e+01
3.053000e+08	  3	  2956	   510	1.646365539868294e-03	1.333521432163322e+02	1.649467454977518e+01
collision No.45	1.498748e+02[yr]	i=1, j=810	r_ij=6.540072000549956e-05	radius[1]+radius[810]=6.555321583433305e-05
dE_heat=-1.545700e-09	dE_grav=1.555029e-09	dE_c=-9.167766e-17	v_imp=3.224261e-01
3.054000e+08	  3	  2955	   556	1.608969003261367e-03	1.333521432163322e+02	1.654835532361707e+01
3.055000e+08	  3	  2955	  2938	1.555874513333099e-03	1.333521432163322e+02	1.660109319501762e+01
3.056000e+08	  3	  2955	  2178	1.027535985165541e-03	1.333521432163322e+02	1.665505718114935e+01
3.057000e+08	  3	  2955	   575	1.557102279535239e-03	1.333521432163322e+02	1.670895340395174e+01
3.058000e+08	  3	  2955	  2170	1.461703314795785e-03	1.333521432163322e+02	1.676237438264354e+01
3.059000e+08	  3	  2955	   890	1.588198589276902e-03	1.333521432163322e+02	1.681525173368909e+01
3.060000e+08	  3	  2955	  2299	1.716872457786453e-03	1.333521432163322e+02	1.686804559031072e+01
3.061000e+08	  3	  2955	  2666	1.789871102986396e-03	1.333521432163322e+02	1.692197170083966e+01
3.062000e+08	  3	  2955	  1942	1.694875807876234e-03	1.333521432163322e+02	1.697555623870655e+01
3.063000e+08	  3	  2955	  1447	1.739763678395870e-03	1.333521432163322e+02	1.702943811680243e+01
3.064000e+08	  3	  2955	   707	1.039007113111281e-03	1.333521432163322e+02	1.708346336059952e+01
3.065000e+08	  3	  2955	  1905	1.381194127801569e-03	1.333521432163322e+02	1.713754904201901e+01
3.066000e+08	  3	  2955	  2162	1.389565344668747e-03	1.333521432163322e+02	1.719168549042719e+01
3.067000e+08	  3	  2955	   983	1.414955209044700e-03	1.333521432163322e+02	1.724580764206008e+01
3.068000e+08	  3	  2955	   767	1.503354107492603e-03	1.333521432163322e+02	1.729985429827313e+01
3.069000e+08	  3	  2955	  2455	1.396766781288126e-03	1.333521432163322e+02	1.735393331217870e+01
3.070000e+08	  3	  2955	   378	1.618718058707249e-03	1.333521432163322e+02	1.740785000442307e+01
3.071000e+08	  3	  2955	  1616	1.829752660006676e-03	1.333521432163322e+02	1.746077227526656e+01
3.072000e+08	  3	  2955	  1202	1.050792263256876e-03	1.333521432163322e+02	1.751469769999851e+01
3.073000e+08	  3	  2955	  1573	1.289256167200130e-03	1.333521432163322e+02	1.756835962586677e+01
3.074000e+08	  3	  2955	   149	1.688863710260619e-03	1.333521432163322e+02	1.762234921158572e+01
3.075000e+08	  3	  2955	  1451	1.672127353991317e-03	1.333521432163322e+02	1.767549112955622e+01
3.076000e+08	  3	  2955	  2594	1.288202280629524e-03	1.333521432163322e+02	1.772942371783486e+01
3.077000e+08	  3	  2955	  1003	1.901855051634275e-03	1.333521432163322e+02	1.778342229655532e+01
3.078000e+08	  3	  2955	  2420	1.216881668765948e-03	1.333521432163322e+02	1.783741675808469e+01
3.079000e+08	  3	  2955	   890	1.605112128699504e-03	1.333521432163322e+02	1.789059806663072e+01
3.080000e+08	  3	  2955	   560	1.476439329504954e-03	1.333521432163322e+02	1.794452556295411e+01
3.081000e+08	  3	  2955	   591	1.721843170688755e-03	1.333521432163322e+02	1.799848459818913e+01
3.082000e+08	  3	  2955	  2273	1.375927425268188e-03	1.333521432163322e+02	1.805199040247697e+01
3.083000e+08	  3	  2955	    60	1.569110227714100e-03	1.333521432163322e+02	1.810549224646271e+01
3.084000e+08	  3	  2955	  2355	1.344609376398353e-03	1.333521432163322e+02	1.815933608154434e+01
3.085000e+08	  3	  2955	  1611	1.140687091261035e-03	1.333521432163322e+02	1.821328057897206e+01
3.086000e+08	  3	  2955	   617	1.349457924442378e-03	1.333521432163322e+02	1.826722634543005e+01
3.087000e+08	  3	  2955	  2536	1.085004618293042e-03	1.333521432163322e+02	1.832044220758314e+01
3.088000e+08	  3	  2955	    29	1.814302283924092e-03	1.333521432163322e+02	1.837450751502004e+01
3.089000e+08	  3	  2955	   457	1.427151371883927e-03	1.333521432163322e+02	1.842864450698678e+01
3.090000e+08	  3	  2955	  2064	1.841946092397361e-03	1.333521432163322e+02	1.848280574114767e+01
3.091000e+08	  3	  2955	   107	1.473824521366727e-03	1.333521432163322e+02	1.853693226321142e+01
3.092000e+08	  3	  2955	  2874	1.492906371001216e-03	1.333521432163322e+02	1.859110023760294e+01
3.093000e+08	  3	  2955	   624	1.529154660977542e-03	1.333521432163322e+02	1.864525647284707e+01
3.094000e+08	  3	  2955	   902	1.238149640199574e-03	1.333521432163322e+02	1.869915993966723e+01
3.095000e+08	  3	  2955	   774	1.781492038512272e-03	1.333521432163322e+02	1.875326439513070e+01
3.096000e+08	  3	  2955	   507	1.703983946678756e-03	1.333521432163322e+02	1.880731877952792e+01
3.097000e+08	  3	  2955	  1949	1.362831921580088e-03	1.333521432163322e+02	1.886126175858291e+01
3.098000e+08	  3	  2955	  1041	1.348285282612618e-03	1.333521432163322e+02	1.891511495055081e+01
3.099000e+08	  3	  2955	   338	1.500096129615129e-03	1.333521432163322e+02	1.896896601511271e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.100000e+08	  3	  2955	  1492	2.337156743861104e-03	1.333521432163322e+02	1.902281797584250e+01
3.101000e+08	  3	  2955	   897	2.090188368018620e-03	1.333521432163322e+02	1.907663604636655e+01
3.102000e+08	  3	  2955	  2201	1.390413455920001e-03	1.333521432163322e+02	1.913049355081673e+01
3.103000e+08	  3	  2955	   635	1.309885903161586e-03	1.333521432163322e+02	1.918441767879186e+01
3.104000e+08	  3	  2955	   617	1.301696141110066e-03	1.333521432163322e+02	1.923839956858917e+01
3.105000e+08	  3	  2955	   649	1.739449621429041e-03	1.333521432163322e+02	1.929239858398621e+01
3.106000e+08	  3	  2955	  1749	1.833175966322810e-03	1.333521432163322e+02	1.934471356842744e+01
3.107000e+08	  3	  2955	  1949	1.564166678162192e-03	1.333521432163322e+02	1.939854762618139e+01
3.108000e+08	  3	  2955	  1112	1.201912721747952e-03	1.333521432163322e+02	1.945266981792004e+01
3.109000e+08	  3	  2955	  2764	1.391742481661767e-03	1.333521432163322e+02	1.950685360341159e+01
3.110000e+08	  3	  2955	  2939	1.656928795578048e-03	1.333521432163322e+02	1.956099299851894e+01
