5.885000e+08	  3	  2925	  2589	1.006742073037302e-03	2.371373705661650e+02	7.758393306978435e+01
5.886000e+08	  3	  2925	  2058	1.399081499202551e-03	2.371373705661650e+02	7.763805332728305e+01
5.887000e+08	  3	  2925	  2115	1.455338720097961e-03	2.371373705661650e+02	7.769228082332843e+01
5.888000e+08	  3	  2925	  1267	1.949843637882062e-03	2.371373705661650e+02	7.774641580304717e+01
5.889000e+08	  3	  2925	  2373	1.369011186512430e-03	2.371373705661650e+02	7.780049349544052e+01
5.890000e+08	  3	  2925	  1185	1.768134865561124e-03	2.371373705661650e+02	7.785479148477584e+01
5.891000e+08	  3	  2925	   922	1.525342743198216e-03	2.371373705661650e+02	7.790910023121961e+01
5.892000e+08	  3	  2925	  1958	2.370962218185182e-03	2.371373705661650e+02	7.796346012418938e+01
5.893000e+08	  3	  2925	  1798	1.550673147132126e-03	2.371373705661650e+02	7.801775836517304e+01
5.894000e+08	  3	  2925	   518	1.819576100408437e-03	2.371373705661650e+02	7.807208060625666e+01
5.895000e+08	  3	  2925	  1666	1.299632984959027e-03	2.371373705661650e+02	7.812636573721906e+01
5.896000e+08	  3	  2925	   778	1.288942317701314e-03	2.371373705661650e+02	7.818068076416277e+01
5.897000e+08	  3	  2925	   576	1.474332996335044e-03	2.371373705661650e+02	7.823499190352679e+01
5.898000e+08	  3	  2925	  1575	1.294021390838100e-03	2.371373705661650e+02	7.828925129452406e+01
5.899000e+08	  3	  2925	  2199	2.085149154275317e-03	2.371373705661650e+02	7.834349859876951e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.900000e+08	  3	  2925	  1368	1.067769587259498e-03	2.371373705661650e+02	7.839777986686595e+01
5.901000e+08	  3	  2925	    66	1.843202456244387e-03	2.371373705661650e+02	7.845201678236938e+01
5.902000e+08	  3	  2925	    81	1.466848997230083e-03	2.371373705661650e+02	7.850600193382468e+01
5.903000e+08	  3	  2925	   970	1.932053485645554e-03	2.371373705661650e+02	7.855822051678342e+01
5.904000e+08	  3	  2925	  2150	1.423136334262293e-03	2.371373705661650e+02	7.861247326518179e+01
5.905000e+08	  3	  2925	   523	1.246029123134562e-03	2.371373705661650e+02	7.866674735367350e+01
5.906000e+08	  3	  2925	  2285	1.657734168592103e-03	2.371373705661650e+02	7.872098985965647e+01
5.907000e+08	  3	  2925	  1900	1.934951696537635e-03	2.371373705661650e+02	7.877522530821662e+01
5.908000e+08	  3	  2925	   827	1.264282344352024e-03	2.371373705661650e+02	7.882942203440059e+01
5.909000e+08	  3	  2925	   220	1.567400829822666e-03	2.371373705661650e+02	7.888367895779243e+01
5.910000e+08	  3	  2925	  1661	2.098879138851361e-03	2.371373705661650e+02	7.893792563349800e+01
5.911000e+08	  3	  2925	   302	1.098628241337524e-03	2.371373705661650e+02	7.899182928749771e+01
5.912000e+08	  3	  2925	  1731	2.397717933221682e-03	2.371373705661650e+02	7.904604955030217e+01
5.913000e+08	  3	  2925	  1738	1.290076104173269e-03	3.162277660168373e+02	9.136749589336439e-03
5.914000e+08	  3	  2925	    35	2.146243852414396e-03	3.162277660168373e+02	6.345333694517252e-02
5.915000e+08	  3	  2925	   792	1.337662344960697e-03	3.162277660168373e+02	1.176510830357849e-01
5.916000e+08	  3	  2925	  1787	1.229888693461081e-03	3.162277660168373e+02	1.715269801223311e-01
5.917000e+08	  3	  2925	  2021	1.420752846426451e-03	3.162277660168373e+02	2.256577784032657e-01
5.918000e+08	  3	  2925	   423	1.717998636591526e-03	3.162277660168373e+02	2.799060112545860e-01
5.919000e+08	  3	  2925	  2734	1.673945384997545e-03	3.162277660168373e+02	3.339678489148409e-01
5.920000e+08	  3	  2925	   113	1.597462611702108e-03	3.162277660168373e+02	3.880711651335064e-01
5.921000e+08	  3	  2925	  1581	1.507659049092323e-03	3.162277660168373e+02	4.422084430282857e-01
5.922000e+08	  3	  2925	  2298	1.102104104585894e-03	3.162277660168373e+02	4.963805624075470e-01
5.923000e+08	  3	  2925	  2687	1.589342823505345e-03	3.162277660168373e+02	5.506049772004278e-01
5.924000e+08	  3	  2925	  2792	2.002550444359946e-03	3.162277660168373e+02	6.048820238929602e-01
5.925000e+08	  3	  2925	  1053	1.833014319705082e-03	3.162277660168373e+02	6.591453679720324e-01
5.926000e+08	  3	  2925	  2853	2.164974718235404e-03	3.162277660168373e+02	7.134226138678449e-01
5.927000e+08	  3	  2925	  1946	1.292717722156363e-03	3.162277660168373e+02	7.676799972201067e-01
5.928000e+08	  3	  2925	  1770	1.633376707044497e-03	3.162277660168373e+02	8.216868013192575e-01
5.929000e+08	  3	  2925	   860	2.222217189259420e-03	3.162277660168373e+02	8.753476900871500e-01
5.930000e+08	  3	  2925	   489	1.136315760419121e-03	3.162277660168373e+02	9.295926598383997e-01
5.931000e+08	  3	  2925	  1279	1.758393851987310e-03	3.162277660168373e+02	9.839364758700464e-01
5.932000e+08	  3	  2925	  1164	1.212578067471560e-03	3.162277660168373e+02	1.038313506285854e+00
5.933000e+08	  3	  2925	   261	1.515779979193168e-03	3.162277660168373e+02	1.092619119050132e+00
5.934000e+08	  3	  2925	   577	1.558953373224221e-03	3.162277660168373e+02	1.146977084598382e+00
5.935000e+08	  3	  2925	  1536	1.786325453449482e-03	3.162277660168373e+02	1.201298483218395e+00
5.936000e+08	  3	  2925	  2246	1.188219697381424e-03	3.162277660168373e+02	1.255560650652099e+00
5.937000e+08	  3	  2925	  2854	1.390115743572045e-03	3.162277660168373e+02	1.309846228255829e+00
5.938000e+08	  3	  2925	  1053	1.668295228345831e-03	3.162277660168373e+02	1.364139933311821e+00
5.939000e+08	  3	  2925	  1395	3.390899244558381e-06	3.162277660168373e+02	1.418070333441381e+00
5.940000e+08	  3	  2925	  1499	1.470123335154857e-03	3.162277660168373e+02	1.471130172525985e+00
5.941000e+08	  3	  2925	  2062	1.515977064096194e-03	3.162277660168373e+02	1.524991106583085e+00
5.942000e+08	  3	  2925	   210	1.282236464906836e-03	3.162277660168373e+02	1.579183083007316e+00
5.943000e+08	  3	  2925	  2892	1.838040996219281e-03	3.162277660168373e+02	1.633387763720395e+00
5.944000e+08	  3	  2925	  1070	2.512340321934418e-03	3.162277660168373e+02	1.686695756890213e+00
5.945000e+08	  3	  2925	   514	1.857470718948123e-03	3.162277660168373e+02	1.740776481153652e+00
5.946000e+08	  3	  2925	  1454	1.632652964416672e-03	3.162277660168373e+02	1.794945270047247e+00
5.947000e+08	  3	  2925	  1748	1.396416850203715e-03	3.162277660168373e+02	1.849115322952734e+00
5.948000e+08	  3	  2925	   725	1.103239550681206e-03	3.162277660168373e+02	1.903285517823026e+00
5.949000e+08	  3	  2925	  1352	1.590446018240302e-03	3.162277660168373e+02	1.957537208769278e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.950000e+08	  3	  2925	  2403	1.754308283907144e-03	3.162277660168373e+02	2.011784188330938e+00
5.951000e+08	  3	  2925	  2385	1.564413649937605e-03	3.162277660168373e+02	2.065826590894404e+00
5.952000e+08	  3	  2925	  1424	1.250125253722176e-03	3.162277660168373e+02	2.119739718176215e+00
5.953000e+08	  3	  2925	   946	1.572349291453511e-03	3.162277660168373e+02	2.174169391897416e+00
5.954000e+08	  3	  2925	  1942	2.106361172152748e-03	3.162277660168373e+02	2.228639371317569e+00
5.955000e+08	  3	  2925	   821	1.326146216156753e-03	3.162277660168373e+02	2.283124729530475e+00
5.956000e+08	  3	  2925	  1705	1.352670665564889e-03	3.162277660168373e+02	2.337517414635659e+00
5.957000e+08	  3	  2925	  2898	1.471072631101053e-03	3.162277660168373e+02	2.391933824796654e+00
5.958000e+08	  3	  2925	   807	1.707996806897169e-03	3.162277660168373e+02	2.446293086445572e+00
5.959000e+08	  3	  2925	   797	1.996679372048430e-03	3.162277660168373e+02	2.500664701910476e+00
5.960000e+08	  3	  2925	  2660	1.585677889711175e-03	3.162277660168373e+02	2.554979370398768e+00
5.961000e+08	  3	  2925	  1572	1.844113558407770e-03	3.162277660168373e+02	2.609234825233987e+00
5.962000e+08	  3	  2925	  2623	9.363423903925183e-04	3.162277660168373e+02	2.663424848071729e+00
5.963000e+08	  3	  2925	  1825	1.949473049097044e-03	3.162277660168373e+02	2.717511107545293e+00
5.964000e+08	  3	  2925	  1691	1.694698291711946e-03	3.162277660168373e+02	2.771552115940130e+00
5.965000e+08	  3	  2925	  2474	1.171385114600155e-03	3.162277660168373e+02	2.824898353024826e+00
5.966000e+08	  3	  2925	  2100	1.787352238386677e-03	3.162277660168373e+02	2.878845867997118e+00
5.967000e+08	  3	  2925	   155	1.593598010723338e-03	3.162277660168373e+02	2.932732710129172e+00
5.968000e+08	  3	  2925	   466	2.182237888892301e-03	3.162277660168373e+02	2.985831471593554e+00
5.969000e+08	  3	  2925	  1397	1.849338948897394e-03	3.162277660168373e+02	3.039913817416688e+00
5.970000e+08	  3	  2925	  2651	1.601709663414639e-03	3.162277660168373e+02	3.094090387998389e+00
5.971000e+08	  3	  2925	   381	1.907418896101542e-03	3.162277660168373e+02	3.148234821030048e+00
5.972000e+08	  3	  2925	   271	1.339212043762456e-03	3.162277660168373e+02	3.201628292245329e+00
5.973000e+08	  3	  2925	  2625	2.173252900296972e-03	3.162277660168373e+02	3.256013951546022e+00
5.974000e+08	  3	  2925	   917	1.438448614164578e-03	3.162277660168373e+02	3.310317613191493e+00
5.975000e+08	  3	  2925	  1909	1.768654310106720e-03	3.162277660168373e+02	3.363725463999541e+00
5.976000e+08	  3	  2925	  2071	1.395664277318421e-03	3.162277660168373e+02	3.418177980508258e+00
5.977000e+08	  3	  2925	  2021	1.532150950111178e-03	3.162277660168373e+02	3.472726816819436e+00
5.978000e+08	  3	  2925	  2822	1.948779788708727e-03	3.162277660168373e+02	3.527162777797826e+00
5.979000e+08	  3	  2925	  1518	2.057786377900817e-03	3.162277660168373e+02	3.581585665464929e+00
5.980000e+08	  3	  2925	  2672	1.620596647465424e-03	3.162277660168373e+02	3.635950664950962e+00
5.981000e+08	  3	  2925	  2569	1.559769989931332e-03	3.162277660168373e+02	3.690224896739824e+00
5.982000e+08	  3	  2925	   429	1.259172076013390e-03	3.162277660168373e+02	3.744419507698442e+00
5.983000e+08	  3	  2925	  2027	1.706859399032699e-03	3.162277660168373e+02	3.798530167649273e+00
5.984000e+08	  3	  2925	   312	1.063794925633268e-03	3.162277660168373e+02	3.852590725420794e+00
5.985000e+08	  3	  2925	   161	1.382975955011848e-03	3.162277660168373e+02	3.906521985668489e+00
5.986000e+08	  3	  2925	   332	1.072828910022137e-03	3.162277660168373e+02	3.960546957628523e+00
5.987000e+08	  3	  2925	   703	1.897297622712363e-03	3.162277660168373e+02	4.014640439208011e+00
5.988000e+08	  3	  2925	  2364	2.276429217266277e-03	3.162277660168373e+02	4.068760968713061e+00
5.989000e+08	  3	  2925	  1510	1.307939045541365e-03	3.162277660168373e+02	4.122971075709920e+00
5.990000e+08	  3	  2925	   746	1.373964830232200e-03	3.162277660168373e+02	4.177249541370231e+00
5.991000e+08	  3	  2925	   490	1.781040413304656e-03	3.162277660168373e+02	4.231567938987741e+00
5.992000e+08	  3	  2925	   835	1.789890153231242e-03	3.162277660168373e+02	4.285824165868614e+00
5.993000e+08	  3	  2925	  1502	1.341251518561156e-03	3.162277660168373e+02	4.340127974739118e+00
5.994000e+08	  3	  2925	   578	1.478532184985803e-03	3.162277660168373e+02	4.394537351155327e+00
5.995000e+08	  3	  2925	  1898	1.335806384080725e-03	3.162277660168373e+02	4.448921481966114e+00
5.996000e+08	  3	  2925	  2786	1.226587334350478e-03	3.162277660168373e+02	4.503284840978885e+00
5.997000e+08	  3	  2925	  1435	1.844356782869127e-03	3.162277660168373e+02	4.557513960401911e+00
5.998000e+08	  3	  2925	  2554	1.597179926370416e-03	3.162277660168373e+02	4.611691938192583e+00
5.999000e+08	  3	  2925	   318	1.332312728170130e-03	3.162277660168373e+02	4.664980628702365e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  2925	  2800	1.714113904326063e-03	3.162277660168373e+02	4.719000435189054e+00
6.001000e+08	  3	  2925	  1272	1.989590325227180e-03	3.162277660168373e+02	4.773122618557066e+00
6.002000e+08	  3	  2925	    82	1.213843949473214e-03	3.162277660168373e+02	4.826371548180368e+00
6.003000e+08	  3	  2925	  1603	1.177236656859734e-03	3.162277660168373e+02	4.880674686948603e+00
6.004000e+08	  3	  2925	   556	1.723620035712946e-03	3.162277660168373e+02	4.934997720652071e+00
6.005000e+08	  3	  2925	  1594	1.332180871131017e-03	3.162277660168373e+02	4.989336978540768e+00
6.006000e+08	  3	  2925	  2346	1.435312553734327e-03	3.162277660168373e+02	5.043633757837763e+00
6.007000e+08	  3	  2925	     1	1.330925157512995e-03	3.162277660168373e+02	5.097953409968276e+00
6.008000e+08	  3	  2925	   349	1.771234148499861e-03	3.162277660168373e+02	5.152293835589644e+00
6.009000e+08	  3	  2925	  1212	1.861765234114733e-03	3.162277660168373e+02	5.206580686132808e+00
6.010000e+08	  3	  2925	   806	1.662616982233487e-03	3.162277660168373e+02	5.260838216632990e+00
6.011000e+08	  3	  2925	  2924	1.961749065115335e-03	3.162277660168373e+02	5.315063108909903e+00
6.012000e+08	  3	  2925	  1608	1.712138775852397e-03	3.162277660168373e+02	5.369263825528801e+00
6.013000e+08	  3	  2925	   361	1.834286846922142e-03	3.162277660168373e+02	5.423454165441306e+00
6.014000e+08	  3	  2925	   188	1.246646073901312e-03	3.162277660168373e+02	5.477642078654496e+00
6.015000e+08	  3	  2925	  1077	1.125432966142631e-03	3.162277660168373e+02	5.531856534824544e+00
6.016000e+08	  3	  2925	   204	2.173685009891145e-03	3.162277660168373e+02	5.586035907371085e+00
6.017000e+08	  3	  2925	   155	1.799693889401050e-03	3.162277660168373e+02	5.640235954463787e+00
6.018000e+08	  3	  2925	   838	1.224724602787588e-03	3.162277660168373e+02	5.694289595193278e+00
6.019000e+08	  3	  2925	  1311	2.004626482861930e-03	3.162277660168373e+02	5.748196684153444e+00
6.020000e+08	  3	  2925	  2504	1.165024266661174e-03	3.162277660168373e+02	5.802424402071522e+00
6.021000e+08	  3	  2925	  2763	1.345455225913204e-03	3.162277660168373e+02	5.856741140399214e+00
6.022000e+08	  3	  2925	  2479	1.105598639811221e-03	3.162277660168373e+02	5.911112361849606e+00
6.023000e+08	  3	  2925	   555	1.329357386306673e-03	3.162277660168373e+02	5.965527039399283e+00
6.024000e+08	  3	  2925	   922	1.663588591140779e-03	3.162277660168373e+02	6.019893524550400e+00
6.025000e+08	  3	  2925	    37	1.856824582585709e-03	3.162277660168373e+02	6.074276070873979e+00
6.026000e+08	  3	  2925	   830	1.492406203917927e-03	3.162277660168373e+02	6.128666700889476e+00
6.027000e+08	  3	  2925	  1097	1.274887000864208e-03	3.162277660168373e+02	6.182986132776472e+00
6.028000e+08	  3	  2925	   148	1.965452919488750e-03	3.162277660168373e+02	6.236907296560765e+00
6.029000e+08	  3	  2925	    40	1.220818498316189e-03	3.162277660168373e+02	6.291066287706653e+00
6.030000e+08	  3	  2925	  1973	1.519035224543331e-03	3.162277660168373e+02	6.345290242142338e+00
6.031000e+08	  3	  2925	  1967	1.997312712996414e-03	3.162277660168373e+02	6.399563858710819e+00
6.032000e+08	  3	  2925	  2103	1.412125516057010e-03	3.162277660168373e+02	6.453758502566306e+00
6.033000e+08	  3	  2925	  2117	1.309109962714237e-03	3.162277660168373e+02	6.507970457887551e+00
6.034000e+08	  3	  2925	   224	1.597175007621454e-03	3.162277660168373e+02	6.562194466608290e+00
6.035000e+08	  3	  2925	  1197	2.106851529896440e-03	3.162277660168373e+02	6.616414307851520e+00
6.036000e+08	  3	  2925	  2760	1.685613149373793e-03	3.162277660168373e+02	6.670625299430014e+00
6.037000e+08	  3	  2925	  2495	1.847793763230122e-03	3.162277660168373e+02	6.723975008201134e+00
6.038000e+08	  3	  2925	   620	1.907108382486742e-03	3.162277660168373e+02	6.777743361445981e+00
6.039000e+08	  3	  2925	  1295	1.585990020283124e-03	3.162277660168373e+02	6.831953863910927e+00
6.040000e+08	  3	  2925	   833	1.943224673749750e-03	3.162277660168373e+02	6.886237344405286e+00
6.041000e+08	  3	  2925	  1395	1.633772132720220e-03	3.162277660168373e+02	6.940555493009829e+00
6.042000e+08	  3	  2925	  1493	1.662131730487509e-03	3.162277660168373e+02	6.994574065016060e+00
6.043000e+08	  3	  2925	  2876	1.619116508011653e-03	3.162277660168373e+02	7.048577531954670e+00
6.044000e+08	  3	  2925	  1657	1.154435056535110e-03	3.162277660168373e+02	7.102790290526726e+00
6.045000e+08	  3	  2925	  1701	1.127303247193342e-03	3.162277660168373e+02	7.157107937067566e+00
6.046000e+08	  3	  2925	   512	1.544843391681004e-03	3.162277660168373e+02	7.211403711816705e+00
6.047000e+08	  3	  2925	  1309	1.278330678024224e-03	3.162277660168373e+02	7.265684801449441e+00
6.048000e+08	  3	  2925	  2699	1.323139814921938e-03	3.162277660168373e+02	7.319274436066183e+00
6.049000e+08	  3	  2925	  1794	1.281230724456027e-03	3.162277660168373e+02	7.373367519751276e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.050000e+08	  3	  2925	  2797	1.579200165864520e-03	3.162277660168373e+02	7.427531351804038e+00
6.051000e+08	  3	  2925	   339	2.006565490975249e-03	3.162277660168373e+02	7.481731308824704e+00
6.052000e+08	  3	  2925	   689	1.608401759233021e-03	3.162277660168373e+02	7.535122668783569e+00
6.053000e+08	  3	  2925	  2279	1.303282475266779e-03	3.162277660168373e+02	7.589059273051694e+00
6.054000e+08	  3	  2925	  1034	1.491011040369766e-03	3.162277660168373e+02	7.643243252782548e+00
6.055000e+08	  3	  2925	  1192	2.007158326735991e-03	3.162277660168373e+02	7.697464092488022e+00
6.056000e+08	  3	  2925	  2673	1.593111841696931e-03	3.162277660168373e+02	7.751770396078911e+00
6.057000e+08	  3	  2925	   842	1.095924173955344e-03	3.162277660168373e+02	7.805566627742516e+00
6.058000e+08	  3	  2925	   710	1.461949984215508e-03	3.162277660168373e+02	7.859980863377816e+00
6.059000e+08	  3	  2925	   779	1.294870774913490e-03	3.162277660168373e+02	7.914321978324442e+00
6.060000e+08	  3	  2925	  2790	1.520380052541808e-03	3.162277660168373e+02	7.968200747279031e+00
6.061000e+08	  3	  2925	   511	1.460152115538140e-03	3.162277660168373e+02	8.022381832998628e+00
6.062000e+08	  3	  2925	  2392	1.355276882274501e-03	3.162277660168373e+02	8.076658300622821e+00
6.063000e+08	  3	  2925	  1478	1.524864323738306e-03	3.162277660168373e+02	8.130958996320244e+00
6.064000e+08	  3	  2925	  2928	1.597252384772123e-03	3.162277660168373e+02	8.185090477170814e+00
6.065000e+08	  3	  2925	   890	1.494451140494273e-03	3.162277660168373e+02	8.239100256266655e+00
6.066000e+08	  3	  2925	   768	1.781857022741258e-03	3.162277660168373e+02	8.290806250592658e+00
6.067000e+08	  3	  2925	  2328	1.365536210552209e-03	3.162277660168373e+02	8.344637377585761e+00
6.068000e+08	  3	  2925	  2661	1.421419914590257e-03	3.162277660168373e+02	8.398719377048062e+00
6.069000e+08	  3	  2925	  2769	1.508518205798658e-03	3.162277660168373e+02	8.452415461535049e+00
6.070000e+08	  3	  2925	  2022	1.300166478462116e-03	3.162277660168373e+02	8.506495612411662e+00
6.071000e+08	  3	  2925	   476	1.639578973121755e-03	3.162277660168373e+02	8.560688764423839e+00
6.072000e+08	  3	  2925	  1651	8.697123867923768e-07	3.162277660168373e+02	8.614285917306882e+00
6.073000e+08	  3	  2925	   534	1.540644582117265e-03	3.162277660168373e+02	8.667267712934756e+00
6.074000e+08	  3	  2925	  2590	1.284934042606471e-03	3.162277660168373e+02	8.721583314429150e+00
6.075000e+08	  3	  2925	   813	1.233985147825007e-03	3.162277660168373e+02	8.776041711298992e+00
6.076000e+08	  3	  2925	   286	1.436983851196052e-03	3.162277660168373e+02	8.830524526850564e+00
6.077000e+08	  3	  2925	  1880	1.283774962244577e-03	3.162277660168373e+02	8.885048528111792e+00
6.078000e+08	  3	  2925	   216	2.024942596245451e-03	3.162277660168373e+02	8.939549136898076e+00
6.079000e+08	  3	  2925	  1827	1.162142959791916e-03	3.162277660168373e+02	8.994059886834858e+00
6.080000e+08	  3	  2925	  2408	1.169915484096280e-03	3.162277660168373e+02	9.048543131467046e+00
6.081000e+08	  3	  2925	   151	1.440093308445628e-03	3.162277660168373e+02	9.102987333035848e+00
6.082000e+08	  3	  2925	  1687	1.380084704547002e-03	3.162277660168373e+02	9.157341975504430e+00
6.083000e+08	  3	  2925	  2874	2.239904678259462e-03	3.162277660168373e+02	9.211603614924911e+00
6.084000e+08	  3	  2925	   522	1.209944105448864e-03	3.162277660168373e+02	9.265547074111755e+00
6.085000e+08	  3	  2925	  1513	1.358422352454400e-03	3.162277660168373e+02	9.319652433631640e+00
6.086000e+08	  3	  2925	   782	1.642536182951438e-03	3.162277660168373e+02	9.373711121010061e+00
6.087000e+08	  3	  2925	   581	2.192803762266413e-03	3.162277660168373e+02	9.426887249907280e+00
6.088000e+08	  3	  2925	   744	1.922082010646802e-03	3.162277660168373e+02	9.480815689890315e+00
6.089000e+08	  3	  2925	   351	1.646609288297374e-03	3.162277660168373e+02	9.534841912262534e+00
6.090000e+08	  3	  2925	  2156	1.239803460774586e-03	3.162277660168373e+02	9.588900167138986e+00
6.091000e+08	  3	  2925	    99	1.200964655235543e-03	3.162277660168373e+02	9.642962732490258e+00
6.092000e+08	  3	  2925	   804	1.959705042430345e-03	3.162277660168373e+02	9.697089131915646e+00
6.093000e+08	  3	  2925	  1551	1.560872104546358e-03	3.162277660168373e+02	9.750303332398008e+00
6.094000e+08	  3	  2925	  1438	1.182054321727427e-03	3.162277660168373e+02	9.804579032588151e+00
6.095000e+08	  3	  2925	  1649	1.533315302226801e-03	3.162277660168373e+02	9.859078720002802e+00
6.096000e+08	  3	  2925	  1593	1.689387128316357e-03	3.162277660168373e+02	9.913611190800744e+00
6.097000e+08	  3	  2925	  1578	1.231221457735282e-03	3.162277660168373e+02	9.968133837710505e+00
6.098000e+08	  3	  2925	  1858	1.686431497922239e-03	3.162277660168373e+02	1.002271364972395e+01
6.099000e+08	  3	  2925	   527	1.451768124541539e-03	3.162277660168373e+02	1.007728643727608e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.100000e+08	  3	  2925	  1109	1.493523032710725e-03	3.162277660168373e+02	1.013176950671957e+01
6.101000e+08	  3	  2925	  1200	1.305111729023849e-03	3.162277660168373e+02	1.018614656384138e+01
6.102000e+08	  3	  2925	  1397	1.883677845024015e-03	3.162277660168373e+02	1.024043763331376e+01
6.103000e+08	  3	  2925	  1227	1.482136454227589e-03	3.162277660168373e+02	1.029462980472575e+01
6.104000e+08	  3	  2925	  1640	1.379838139617932e-03	3.162277660168373e+02	1.034868968145918e+01
6.105000e+08	  3	  2925	  2656	1.979315436960092e-03	3.162277660168373e+02	1.040274911660522e+01
6.106000e+08	  3	  2925	  2602	1.361425440445206e-03	3.162277660168373e+02	1.045682137785782e+01
6.107000e+08	  3	  2925	   445	1.573738705727060e-03	3.162277660168373e+02	1.051088282689443e+01
6.108000e+08	  3	  2925	  2453	1.533586957452766e-03	3.162277660168373e+02	1.056499537628506e+01
6.109000e+08	  3	  2925	   121	1.813399655140236e-03	3.162277660168373e+02	1.061912512643707e+01
6.110000e+08	  3	  2925	  2821	1.350964614351732e-03	3.162277660168373e+02	1.067331928062969e+01
6.111000e+08	  3	  2925	   869	1.819736539664580e-03	3.162277660168373e+02	1.072758425634700e+01
6.112000e+08	  3	  2925	  2447	1.993831593627300e-03	3.162277660168373e+02	1.078194547975038e+01
6.113000e+08	  3	  2925	   904	1.366717510555236e-03	3.162277660168373e+02	1.083630635414936e+01
6.114000e+08	  3	  2925	  2547	2.076600793528615e-03	3.162277660168373e+02	1.088992052524958e+01
6.115000e+08	  3	  2925	  1916	1.425184106539344e-03	3.162277660168373e+02	1.094418405602500e+01
6.116000e+08	  3	  2925	   717	8.884764805074678e-04	3.162277660168373e+02	1.099853960426991e+01
6.117000e+08	  3	  2925	  1356	1.092595891946341e-03	3.162277660168373e+02	1.105286738835086e+01
6.118000e+08	  3	  2925	   255	1.298073059578801e-03	3.162277660168373e+02	1.110723982268689e+01
6.119000e+08	  3	  2925	  1125	1.501759937568691e-03	3.162277660168373e+02	1.116156708105774e+01
6.120000e+08	  3	  2925	  1398	1.387391328764387e-03	3.162277660168373e+02	1.121583984988768e+01
6.121000e+08	  3	  2925	  1871	1.304568269672269e-03	3.162277660168373e+02	1.126997380741167e+01
6.122000e+08	  3	  2925	   186	1.697489323908137e-03	3.162277660168373e+02	1.132424959946533e+01
6.123000e+08	  3	  2925	   397	1.160358811530191e-03	3.162277660168373e+02	1.137849873379991e+01
6.124000e+08	  3	  2925	  1613	1.272132121998075e-03	3.162277660168373e+02	1.143276392360482e+01
6.125000e+08	  3	  2925	   816	1.489704861535110e-03	3.162277660168373e+02	1.148705569656931e+01
6.126000e+08	  3	  2925	  2358	1.846399817218597e-03	3.162277660168373e+02	1.154131785841503e+01
6.127000e+08	  3	  2925	  1742	2.092394631913597e-03	3.162277660168373e+02	1.159561233611099e+01
6.128000e+08	  3	  2925	  2013	1.603361004828914e-03	3.162277660168373e+02	1.164880198994540e+01
6.129000e+08	  3	  2925	  1091	1.248787941919367e-03	3.162277660168373e+02	1.170302101270671e+01
6.130000e+08	  3	  2925	  2148	1.224267149029450e-03	3.162277660168373e+02	1.175734764926351e+01
6.131000e+08	  3	  2925	  2735	1.815617371754033e-03	3.162277660168373e+02	1.181159562426579e+01
6.132000e+08	  3	  2925	  2174	2.088580981852633e-03	3.162277660168373e+02	1.186527971151171e+01
6.133000e+08	  3	  2925	    66	1.834379872746052e-03	3.162277660168373e+02	1.191957637007358e+01
6.134000e+08	  3	  2925	  1129	1.974851736614781e-03	3.162277660168373e+02	1.197381176589960e+01
6.135000e+08	  3	  2925	   161	1.351419707675937e-03	3.162277660168373e+02	1.202806389745475e+01
6.136000e+08	  3	  2925	  1900	2.188723153599115e-03	3.162277660168373e+02	1.208230735347667e+01
6.137000e+08	  3	  2925	   220	1.655513961645477e-03	3.162277660168373e+02	1.213649756746908e+01
6.138000e+08	  3	  2925	  1016	2.236551819955085e-03	3.162277660168373e+02	1.219043200785740e+01
6.139000e+08	  3	  2925	  1968	1.938119104635078e-03	3.162277660168373e+02	1.224437958843592e+01
6.140000e+08	  3	  2925	   277	1.608201780687765e-03	3.162277660168373e+02	1.229846541269389e+01
6.141000e+08	  3	  2925	  2157	1.069355553253545e-03	3.162277660168373e+02	1.235262497220547e+01
6.142000e+08	  3	  2925	  2820	1.360054686801882e-03	3.162277660168373e+02	1.240681158023831e+01
6.143000e+08	  3	  2925	  2740	2.195823204546496e-03	3.162277660168373e+02	1.246106228654271e+01
6.144000e+08	  3	  2925	   647	1.616332317503571e-03	3.162277660168373e+02	1.251528100877821e+01
6.145000e+08	  3	  2925	   942	1.986599335033242e-03	3.162277660168373e+02	1.256961685587518e+01
6.146000e+08	  3	  2925	  1827	1.258884134335268e-03	3.162277660168373e+02	1.262397044543735e+01
6.147000e+08	  3	  2925	  2785	2.103881641373907e-03	3.162277660168373e+02	1.267689862899800e+01
6.148000e+08	  3	  2925	  1919	1.612508935579635e-03	3.162277660168373e+02	1.273118438662413e+01
6.149000e+08	  3	  2925	  2878	1.789636089876244e-03	3.162277660168373e+02	1.278560681233130e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.150000e+08	  3	  2925	   664	1.540613221076720e-03	3.162277660168373e+02	1.283998245445994e+01
